rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2,score4C
1,85,-0.206527930015891,-0.123963755269068,0.711473498587674,0.00630544267505737,0.580518429988528,-0.0684721784522498,-0.0471615977721145,0.017575826967866,2.62317949021374,0.0829849952562331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2,85,0.0803667205484011,0.078862640707692,0.518449527513368,-0.0667919495842747,0.0431911756901027,0.187457840705472,0.165995824090682,-0.0407398379585947,3.68095804206423,-0.0283770636945843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,85,-0.0148223255716395,0.0519639227083893,0.531205138455339,0.0432073290275902,0.870182080668895,0.0700087291069276,0.120560503878002,0.0225349195286208,2.32876474867038,-0.082642428023564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,86,-2.30392293085468,0.0316010706479086,0.341962819891635,0.0473939269702587,1.63666196568798,-0.0191506081413422,0.189088948894558,-0.029726096267579,4.5862122535909,-0.00371762980168724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,86,-0.135851132070029,0.0621329732838536,-0.426602458135964,0.0817758903210854,-1.25302024744812,0.186898581516277,0.413211640891752,-0.0515747262460857,-1.16022342768868,0.00827880667118768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,86,-0.409717665269411,-0.0883023487186667,0.428177778746408,0.0316637361488316,-1.99574915419494,0.115507200107215,0.0681050125862557,0.00991094033428521,4.25764273449079,-0.0437203897981008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,87,-1.06978819488069,-0.0880966491702054,-0.365951996351908,0.0881194310856265,-0.710308098532249,-0.0228770746894529,0.350425703779798,0.0118172520940083,0.129210673889787,0.012465740730458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,87,-2.4715867958925,0.0119963086309445,-0.0299066512210384,0.112879090900931,-0.209781576014257,0.068973046695831,-0.0282728913814081,0.0139087940397367,4.67083785736693,0.016506167406445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,87,-0.0530968612565408,-0.0929980069186435,-0.933687625465008,-0.0709598112582279,-0.018969315073968,-0.00827228559047499,0.161683500688495,-0.00816113360997907,1.35466324334132,-0.0059018584098906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,88,-2.83258082704383,0.0386394621393605,-0.613484517734022,0.415419011617746,1.22974969172802,-0.0855324614687911,-0.0551751697915996,0.0128347002539857,1.00365928508599,0.000911976226284618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2,88,-0.53836808894688,0.00225059005613744,-1.14503795717156,0.420126872114318,1.30410016619867,0.0135497513385016,0.00412828039965962,0.00235184408845505,-0.414316682798813,-0.0308961896731523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,88,-1.20545491620862,-0.0823525226651819,-0.319060612814079,0.404559525505065,-0.774258615181876,0.04742904301931,-0.0540593427122813,0.0185038580461151,1.45001340064714,-0.0276543322551072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,89,-0.993596573928958,0.0334895584375975,0.510120881808833,0.0678808124810774,0.557295311316834,-0.00823634616631486,0.382956901694326,-0.0147885569197802,0.826096119164731,-0.00969120520759265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2,89,-0.785935187452484,0.00503906101617027,-0.167914191487529,0.10649686413057,1.18499491370641,-0.0463109053869331,-0.0258483447375459,0.0119661280923328,0.5284728927477,0.0467648164435557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3,89,-0.721564686569867,0.0473444689046196,0.293463160795323,0.0951425496884383,1.26533888862709,0.0926756853407157,-0.10742241440815,0.038934821796585,1.34667981557864,-0.0482960907656471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,90,0.410186429305759,0.0400296879081094,0.0628643602553565,0.341084483870639,0.946748115414339,-0.0552837288955291,-4.3205665942736e-05,0.0129040281683106,2.71106652323023,0.00970723608936553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,90,1.78031951582294,0.122345581254384,-0.352787296935481,0.432448214592239,1.29095139811046,-0.225983987948965,-0.109626990990716,-0.0304018745887257,2.638607105511,0.00422561980650425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,90,-1.07836239008282,0.0762728306748168,0.341678104331719,0.302731917434736,-0.753025320558494,0.169088832383805,0.207119689332088,0.0391725103915437,3.24807171169199,0.167827543565992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,91,-0.107502944062656,0.145143207922699,0.42416264668242,-0.211403101746646,0.466511370844984,-0.010758119870728,-0.33818020636506,0.0326485384197183,0.0162921808822318,0.0758967309543338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,91,0.661302602078986,0.113122156120039,0.40089779713114,-0.20205269488046,0.64518831658263,0.0027124552936038,-0.236146461638964,0.0114673030814781,-1.1710697490422,0.0241321603970308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,91,1.67446801006506,0.038717556271536,0.300344847320397,-0.223754373908616,1.12877792239918,-0.0258539180750973,-0.485575083816121,0.0199899168398111,-1.48632011057069,0.110731571745815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,92,1.59603464254787,-0.0626278373472596,0.97325091700371,0.111158208380527,0.641717612028763,0.03361256333121,-0.0425652784130195,-0.0281338422078709,-1.52612628744838,0.132947040515252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2,92,1.48767887345744,0.0354517158703711,0.761022099814841,0.115681149312455,1.76777711495491,-0.0451330235226241,-0.433186717135185,-0.00723261398160021,-0.78623891382972,0.115107114338532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,92,2.09223975973945,-0.0407155788120461,0.0978949165151537,0.150118183290227,0.970193270363586,-0.0114348859115546,-0.276115018677738,-0.00825226150013353,-0.165399642291121,-0.0320659007341569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,93,-1.28049648280335,-0.0919926497441166,0.472230839073509,0.0395836505627134,-0.359850031714836,-0.0417059618127589,-0.160309474909377,9.07529145247211e-05,-5.03069703974927,0.134713729055006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,93,-1.23226989036459,-0.113688836881039,1.03060825488933,-0.058386081131516,1.81692441164024,-0.171950600530243,-0.0226832581583611,0.0344968035886268,-3.11699655928095,0.0840879888152338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,93,-1.81345311280666,0.0791865647235979,1.21720562262257,-0.200526587624633,-0.210107584055405,0.0212561699087013,-0.177774515171655,0.0141276184882725,-1.6984971623282,-0.0278829684653012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,94,-0.897062580999267,0.113512360435942,-1.08491761369293,-0.25924264869566,-1.60050115627579,0.123392111340458,0.0592284340462585,-0.0245906691795416,-0.339272771025776,-0.0221576408890266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,94,0.0856882735558084,-0.141509855406696,-0.74765696433081,-0.0693286890230368,1.78878991442187,-0.0278174490037438,0.108046806296715,0.00814306384280412,-1.14673429757929,-0.0571868377036368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,94,-1.4115324401993,0.107568963391123,-1.46118571779073,-0.149854556086672,-0.08594775758585,0.0305306370132343,-0.186825480664593,-0.0385516388297777,0.486977521836835,-0.0351175088143087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,95,-0.718507172312873,-0.048365269942191,0.763619272404272,0.153420716872772,0.0255973151938793,-0.138004923781947,-0.136156309786973,-0.00220403490238653,0.816668262739952,0.0651910527305604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,95,-0.740417589895733,0.0108623462921848,1.25649951433473,0.0610025830523556,-0.16358714324622,0.0758573510604568,0.0314955430008634,0.00162723513354089,1.13685884143325,-0.16650718570519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,95,-1.03724547392904,0.0901291678215014,0.0301845912793501,0.274158371857441,1.92766939025295,-0.0155793893853403,0.227672178144279,-0.0272924911119436,1.88722594587206,-0.0903638308536568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,96,0.550491087626878,-0.102316470133445,-0.637195924265043,0.098677407759421,-0.084836581336929,0.018785825782208,-0.0143923676103128,-0.0213174227434649,1.78176733831337,-0.0967521403141536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,96,0.454297043401305,0.0619040146198167,-0.171334913205964,-0.00419833319553026,1.32590316184905,0.084315410678656,0.0588176140487224,0.00642329572500033,1.17012447280648,-0.127460793756865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,96,0.419343970038785,-0.100956531500418,0.103356588871568,0.0473079345820679,0.880273181823424,0.103908439837407,-0.255608088975581,0.00573614628309974,1.05504231766136,-0.0337416467706722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,97,-2.15040659693635,0.0751132557025645,-1.18753031895986,0.181953483576407,0.598321275183466,-0.0375945774708932,-0.165140917217819,-0.023567225740308,2.31479287908449,-0.143171057707585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,97,-2.43693144366832,-0.0588980701786159,-1.08239036978652,0.198090155504017,-0.448109762885172,0.139813112515052,0.34281601584021,0.00175151846826634,3.98371254521794,0.00192413506085582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,97,-1.91126167293287,-0.0754529453570844,-1.14729836260554,0.210394255166101,1.22356694118877,0.0277735150413278,0.530908414068616,0.00582676121679033,2.75669403033379,0.100260369773337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,98,1.53922737461634,0.0107587847870974,0.15645035685172,0.072746591415286,1.44114419572153,-0.000198211827809706,-0.125276481603724,-0.0234872269616243,-2.54290603369532,-0.0162773936026129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,98,1.82673110931697,-0.0762619904481759,0.74306545071011,0.0130146138054059,0.785362576044724,0.0734138661797405,0.171577236557816,-0.0211138459912596,-1.46909864387632,-0.128631093729483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,98,2.3853942498511,-0.188079178343927,0.621702573135459,0.00909431976497502,1.54726623294151,-0.0305114275614266,0.153533700613853,-0.0225688920825123,-3.5496141709543,-0.0283125884267778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,99,-0.624531571131201,-0.0258951079519914,0.346603488247082,0.0735565733052795,-0.472804756527135,-0.184711972705965,0.322355006973418,-0.00371249061073814,-2.66635516047431,0.0166623480148803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,99,-1.67509112080066,-0.0409472762429784,0.474899759472402,-0.44238544249693,0.239879002940027,-0.0609815191105986,0.200818932326856,-0.000737507452656787,0.382692538944198,-0.137107489679572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,99,-0.122946678858145,-0.244017546806782,0.724157101233929,-0.105233465122878,-0.9862577362012,-0.0924012187988247,0.211238741433898,0.00634870438613012,-1.51973844035854,0.0279741400015923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,100,0.000705673755245328,-0.0266609405416867,-0.785975098478533,0.0595082420487708,1.69813947866363,-0.112757231122978,-0.00605226904579848,-0.0159900704500442,-1.76270873051996,-0.0863916848198286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,100,1.64530692531465,-0.139260840548055,-1.82381888313199,0.201618309706692,1.68464842249452,0.0971538921959097,0.16103770116522,-0.0340287553669179,-0.0205129106586952,0.151263598942764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,100,1.4938111519386,-0.0596220778522538,-1.40681112386146,0.140019076519735,1.02185962084646,-0.106411725012543,0.0900415364567113,-0.0269174382659804,2.50290931436889,0.0849781886398367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,101,0.289733987642792,-0.0320667374917177,-1.6771558504201,0.0471036022683531,0.232795399726811,-0.224198484267999,0.00823742051427256,0.0144169745799458,3.86326758568849,-0.0512655791069337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2,101,0.273072303803167,-0.0389685904665502,-0.978460106187811,-0.027212966823614,-1.09174621715734,-0.0636139277209148,-0.106936120702517,-0.0376637460848746,1.28117448263795,-0.0152677732971036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,101,-0.427366856942633,-0.00191677406328652,-2.02355513426191,0.0509036071886269,1.15936718406912,-0.137827636324679,0.333686524970368,-0.0142585610133072,1.61287940338681,0.0970911544064385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,102,-0.805382735211504,0.00910914438186999,0.882670673818392,0.277951287810715,1.53075386284838,-0.0743428587972167,0.0566298002653074,-0.0144271456904958,4.66066853736527,-0.0395809743877545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,102,0.663429774127598,-0.121829596037522,0.651149501838796,0.309463731955371,0.215045327807089,-0.0187233458553298,0.146032175626563,-0.0324113268340953,2.57393072207837,0.155028856041883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,102,0.353773921585978,0.0611417542224447,1.77707405619912,0.240937887480532,1.04896804191917,-0.0546286278980193,-0.193022612611298,-0.0094700119986007,0.676497588824645,-0.0859438284167778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,103,-1.11095838709393,0.0729695581959628,-0.455522873541219,-0.50530428329904,-0.820198003124052,-0.0831917450997639,0.490083844867084,-0.0436725901171697,-0.0749916498057814,-0.113994320304533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,103,-1.57048573064975,-0.0676918186310591,-0.520839707960542,-0.14943868207426,0.902816117663593,0.0948976832347497,0.487538847214263,0.004048769312092,-2.20278894093104,0.125077001623025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,103,-0.755067335923189,0.0413636756391126,0.197184676383494,-0.139433139587335,-0.441884501168933,-0.120745424075461,0.490118138655614,0.0352657365111068,0.734058786090387,0.166108078429033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,104,0.115102897195764,-0.0574002486130402,0.0637667126674382,0.103966839391176,0.478294872183493,-0.00433216864408629,0.0316813953483344,0.0147689654230991,-1.74234621540711,-0.0230876471028378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,104,-0.474529422465178,0.100587746258443,0.846442907161252,0.0147206583599329,0.739616600689442,0.0187392338716171,0.0514220618783785,-0.000419155344138868,-1.20593027480709,0.0426753125469933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,104,-0.884766223627627,0.0121423977412883,1.00907043568092,0.0378642705600776,-1.30287605766551,0.0676245089676548,-0.421629127876699,0.0670658828537953,0.358189650916316,-0.0826775398592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,105,-1.37200450697403,0.0503548391318137,-0.200505586373633,0.0913788069321552,-0.395257034163201,0.0634683016353303,-0.0244359233643188,0.0161181613385104,-0.59867034554226,-0.0859621981386802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,105,-1.51579098559908,-0.0583713110428518,-0.393052473891798,-0.271196298243174,-0.433350826879818,0.00471342449702367,-0.0220732229533542,0.0482797313802052,2.30126394508105,-0.0644138820742417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,105,-1.23290530592027,-0.129152811002385,-0.375799434720243,-0.101232107578721,0.941439354905476,-0.0367336368530404,0.254277140234198,-0.00970509195968615,-2.00032682020262,-0.065809551681126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,106,0.747298168039207,-0.211091085766954,0.669533438921705,-0.226133697742457,-0.148806048011934,0.105052602693564,-0.279268921276501,-0.0131886993723438,-1.02442018152401,0.00630154279992432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,106,1.26114760248127,-0.0606460346291399,-0.254272041949642,-0.127109894410832,-1.19698052070477,0.0134745154827339,0.234792348314565,0.0133097341803037,0.12301593259636,0.0592160347353419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,106,0.342878737031264,0.0236311495664414,0.500864682971161,-0.227622846185942,0.57629211633241,0.0542385116909973,0.601279328037886,-0.0151939713182766,0.0152373166215511,-0.0484808861618683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,107,1.84600604035121,-0.0945209726973508,0.126422682468912,-0.202642235387708,1.0077004454517,0.110962601930334,0.620993720799599,-0.0165963368978976,-0.411448889387458,0.0230604160732242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,107,-0.562039423694241,-0.101069117939201,1.16300995414369,-0.305108111239919,0.827933553713392,0.00743605113159029,0.491444597345353,0.0153639105495485,0.767477183983004,0.0953614174818118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,107,0.58736181056243,0.0368632886891117,1.0131445929502,-0.329967895050369,0.251601467078287,0.226607669954738,0.39979613046545,0.0106135845703397,0.277263765560775,0.014275653906519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,108,-0.796998069113628,-0.155681215775284,-1.28162827438209,-0.226675104132175,-1.08258861900639,0.0404730110261807,-0.160616317638373,-0.0182311822202535,0.544598205198625,-0.041691249474458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,108,-0.732725883322161,-0.0816721270668039,-1.86124453186355,-0.169213151865726,-0.843897225733258,0.151285221483485,-0.196478532649026,0.00584058078823875,1.21478814294085,0.0220109047673815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,108,-0.0511916496362108,0.0660808050228261,-0.665006497771168,-0.00283235095573425,0.224549995707706,-0.11974707070317,0.159942018647568,-0.0202315661445676,-1.20884552058608,0.208172971698049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,109,2.06846010190093,0.100231355408046,-0.214848948345171,-0.0849991531199261,0.11982315608274,-0.110491647315391,-0.104018219029227,-0.0113341686516401,2.40744304961234,0.0353007341891011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,109,2.44984531600905,0.112410605475632,0.172324288415118,0.0373589504407103,-0.153803075772871,0.0638036518911043,0.461797432336357,-0.0247566064009279,1.59205109442524,-0.07072865144795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,109,0.819395771599464,0.214224015140245,0.231379827266113,-0.0445190758659756,-1.47951517161523,-0.190902705845059,-0.480755323286587,0.0125316582036198,5.22241090283057,0.0194032560356652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,110,-1.7124911342902,0.0452017435847076,0.387067647271889,-0.160434858303585,-0.503342027831421,-0.170589356480364,0.361955583456325,-0.0240276652231548,-0.991860474405058,0.0577262973222186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,110,0.723304795592946,-0.0943750348122922,0.0310150109842482,-0.162633559732626,0.0289309407269069,0.0724923067960127,-0.205442382198079,0.0447065302104736,1.27278744722598,-0.00036747965829579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,110,-1.10377001973206,0.00302091927014608,-1.31111499073418,0.0357863334354307,-0.205123477901794,0.00674512951375829,-0.0400169496662013,-0.00691375620678005,1.9546351855018,0.0388089592874753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,111,0.208127686480466,-0.0947420058396999,0.94997317592524,-0.0554067898203991,-0.817745144165808,-0.033706759397923,0.251859426782622,0.0442971548670926,-3.55964717010636,0.00100448409593987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,111,1.73411249904343,0.0387294987780647,0.246907928416047,-0.0684594745168192,-0.998403207171268,0.0114820924588396,0.187193459651075,0.0278275095029411,-2.1915305747558,-0.116355150295268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,111,0.017002572075441,0.132617518199891,0.0554625009811067,0.207729679979967,-2.17214736566335,-0.0328987843268967,-0.160411548678839,0.00597989637295936,-5.70267443029068,0.16499421957831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,112,1.38891136453902,-0.202302128399945,-0.0460817968559866,-0.211817635455915,-0.300604476134589,-0.120599105740899,0.730174959401028,-0.00890402489170012,0.592186010003374,0.0258481254147579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,112,0.909400915970482,-0.144630964141432,0.66637703236009,-0.342908069556817,0.904930851410412,0.0206857207561155,0.112196448468461,-0.0122894165232846,1.95207954480104,0.026676114848839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,112,1.45482392696485,-0.0494331199441379,0.0477378272237532,-0.271702627705793,0.74664123891878,0.109587662854749,-0.0680782337877126,-0.01089071647547,-0.542024800921808,0.131345873974386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,113,-1.4741822662284,-0.222043741123114,0.488310623988558,0.017135907314994,-0.155015368257321,0.134813782031795,-0.338836902843715,-0.0120249398148804,0.793964301041598,-0.159011939064028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,113,-1.03032086372155,-0.144941297993722,-0.614442758408295,0.150379356240518,0.378849512908889,-0.194876595828437,-0.181229450185454,-0.00930452416741164,-4.1468702296584,0.0695245855113697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,113,-1.323142368237,-0.114120281325712,-0.0437555536064851,-0.30678313044878,1.12669785850313,-0.104774171507186,-0.209956021095813,0.0414978782998938,-3.41659894471897,0.0488647430516893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,114,-0.900588642404398,0.0242055036356426,-0.427299742719111,0.194825625996658,-1.4743710235768,-0.099925210591839,0.349985350197015,-0.0173220913951723,-4.60128508785481,-0.185309033073303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,114,-0.401302098481933,0.0340531071092721,-0.158966710538333,0.0712840904751286,1.15387206339218,-0.0610094236190221,-0.109386198944094,-0.0136254760960179,-3.70497650404816,-0.0192779314403935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,114,0.232534327287011,0.107837504450669,-0.881554823747137,0.0358607694889242,0.83983755238401,-0.0443251991164915,-0.0310371570107257,0.00370240325177484,-5.09863414331114,0.0796541085517094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,115,-0.386241440515771,0.000770347335931471,-0.355970741354256,-0.0873976794393656,-0.406204932545977,-0.0753289407641235,-0.25277412017817,0.0177370055569418,5.38304404003364,0.000356928630126853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,115,1.62743940033449,-0.115591302362578,-0.613997318872646,-0.0803723768709146,0.203229910084634,0.0872365520522989,-0.255061203087841,-0.00162868097058883,2.91114778453537,0.0702154691280019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,115,0.80449655576153,0.0436803899182525,-0.145989266886687,-0.100613887882364,-0.0481213590998779,0.0656531587159886,0.0162510336947648,0.00572831961214044,2.55522517898551,-0.114185850780984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,116,0.44596969600987,0.00888917027199162,0.394590430207503,0.0140413111762108,-0.806402550408522,0.00415677190152586,-0.306613434729508,-0.026049095683446,0.582888121491706,0.1067065678397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,116,-0.32548886932699,0.114292588662622,0.609388612442254,0.036740364494146,-0.0828696421334287,0.0189864219376321,0.187348801510289,0.0175933477019931,-0.680566434894558,-0.0522700398914617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,116,-1.69693877797503,0.0402791166380854,1.11710253703906,-0.226467914183617,1.29675724504072,0.097132312610252,-0.308838541234736,-0.0390220623554998,2.59827695443468,0.0188806770745645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,117,-0.640309845882759,-0.087197761258672,-0.551416536527456,-0.179845295110873,1.93540898147081,-0.155156717888572,-0.0421345434944831,-0.0284363744738506,2.63637804569024,-0.0537134897627304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,117,-0.137225375504266,-0.128965036432973,-0.898837656910612,-0.0886914621834922,0.965700921768078,-0.0207381162670741,0.198437937013257,-0.0311350422522431,4.40438626985458,-0.100419958291179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,117,1.07924936446057,0.0075958672927976,-0.785559717293153,-0.0739360292001428,1.11521626396906,-0.10061589291506,-0.23984916734756,0.0281521514191589,-2.40800824380143,-0.0290182900221897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,118,-1.11778414000019,-0.0265997779743434,0.552732769506199,0.367838863093775,-1.29630396749667,-0.165672078857756,0.628354943792989,-0.0196306032502134,-0.0797116206629624,-0.0778211691745848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,118,0.494788629261869,-0.148239779728456,0.124155678689009,-0.0924745008431937,0.482780756157441,-0.0460174355052303,0.281039422310068,-0.0431288921899776,-2.33326149020708,0.0197013238589272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,118,0.521312294885366,0.144074489330325,-0.522651438398161,-0.121255084100097,0.616435742604975,-0.143195283169476,-0.2899261447077,-0.00540984893079765,-6.50736161326742,-0.0244609792119377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,119,0.843995609207397,-0.00799868731009426,1.18938711838681,0.233491051468523,-1.41120260475459,-0.0157983159976155,-0.179691039862793,0.0180600363529717,-0.894028764807175,0.122910976626257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,119,-0.52544066077697,0.0353312998499006,0.728171554643106,0.112377154795267,1.89234385182737,-0.0904866169676522,-0.152904656787845,-0.0406869389812059,-1.15923751622897,-0.0252284270989157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,119,1.04938228906632,-0.0325081748450134,1.44857551402107,-0.00631645876497988,-0.0967638671545235,-0.0834036760892998,-0.184748909154855,0.00353658138044416,1.92604835042125,-0.0299254342568484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,120,-0.784265956989526,-0.0337012588357411,-0.352724619180655,-0.178091013527022,-0.0662359998993747,0.027684005971079,-0.357806308583999,0.0378953253135886,-1.81773572652192,0.0630861650250829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,120,0.172296129165712,-0.0745411221612063,-0.167479533840942,0.0163718674207946,-1.08614390381349,0.0847261193683599,-0.126351220946278,0.0229316218937995,-5.49153384068434,0.0529875107740745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,120,0.7621780482186,0.0490888317160331,-0.754676993547855,0.0444018105683444,1.30056310796908,0.0984619205599907,0.72491364587856,0.0159933747642263,-6.41033743371753,-0.101691870224124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,121,-0.228391288429671,0.0173878758074674,-0.908812212773465,-0.338266241633379,-0.0484074115354689,0.168343041973953,-0.0546414244809013,-0.00899508580788303,0.752430214803738,0.245743901994488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,121,0.167338282233126,-0.0363164382167798,-1.00557685302201,-0.175225024348787,0.4514545865079,-0.0183694955165226,0.232641246046584,0.000643465580735142,-1.05335251498208,0.0147342592917268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,121,-0.00339358128740574,-0.100169995216951,-1.59048593244557,-0.0291218929865881,2.92430008618491,-0.0367400521059016,0.314641821518698,-0.0283999350683918,2.11750314487826,-0.0710445696785216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,122,-1.35569428205053,0.0633626045845664,0.311334319223446,0.176432515002572,-0.683775276237726,-0.0949855367948357,0.238929784677588,-0.000735480529275854,2.41288118859931,-0.0624208160836602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
