b02_pop,0.011735,-0.00063992,8.8741e-07,5.9445e-06,0.0014952,-0.0001433,-1.0317e-06,0.0001887,0.0049051,0.0020072,-0.0029978,3.4807e-12,0.0001865,0.000986,0.0011313,-4.1299e-05,0.00072802,3.1612e-06,3.5925e-05,-3.9595e-06,0.0059106,0.0015149,-7.5706e-05,-5.7598e-06,-0.0013819
b12_pop,-0.00063992,0.0002386,-2.9412e-06,-9.1451e-07,-0.00013968,-6.3262e-06,5.9321e-08,-1.9555e-05,-0.0001799,-0.00015943,0.00028082,-2.6159e-13,-1.1806e-05,-9.7058e-05,-6.391e-05,2.6731e-06,-2.0277e-05,-5.2143e-06,-3.908e-06,1.0702e-06,-0.0005411,-0.00014452,3.4746e-06,7.3734e-07,0.00012927
b03_pop,8.8741e-07,-2.9412e-06,0.0035935,-0.00011422,-0.00027626,4.4513e-05,9.8517e-08,-9.0876e-06,-0.00020169,-0.00017288,1.5085e-05,-1.1695e-13,-5.2425e-06,-6.8147e-05,-0.00013303,1.0846e-06,3.155e-05,-4.4056e-07,-7.105e-05,2.2947e-05,-0.00047017,-6.0051e-05,-1.1144e-06,-4.2428e-06,9.2785e-05
b13_pop,5.9445e-06,-9.1451e-07,-0.00011422,0.00015977,3.9867e-05,-2.4815e-05,-4.0767e-08,2.0651e-06,0.00010502,6.8473e-05,-5.5898e-06,2.667e-13,2.0607e-05,1.9027e-05,4.7242e-05,4.6335e-06,-6.3987e-06,1.5749e-06,7.1936e-06,-1.1405e-05,0.00016451,1.6371e-05,7.3366e-08,3.2456e-06,-2.8976e-05
b06_pop,0.0014952,-0.00013968,-0.00027626,3.9867e-05,0.1064,-0.0036474,-8.1956e-06,0.0019917,0.013997,0.013914,-0.011067,3.2197e-11,0.0015884,0.0068396,0.0074181,-0.00053609,0.00033292,-0.00021705,-5.768e-05,9.9094e-05,0.017797,0.0092272,2.7686e-05,-1.9822e-05,-0.0085185
b16_pop,-0.0001433,-6.3262e-06,4.4513e-05,-2.4815e-05,-0.0036474,0.000962,3.4011e-07,-7.8535e-05,-0.00064378,-0.00092578,0.0016521,-2.8105e-12,-0.00017633,-0.00047643,-0.00037609,8.3591e-05,1.8484e-05,2.2917e-05,1.5871e-05,-2.0943e-05,-0.0030398,-0.0012869,-4.7928e-06,1.9425e-06,0.00088122
h1_pop,-1.0317e-06,5.9321e-08,9.8517e-08,-4.0767e-08,-8.1956e-06,3.4011e-07,8.8708e-09,-8.2453e-07,-1.1912e-05,-1.336e-05,1.8906e-06,-1.1361e-14,-5.1253e-07,-4.0161e-06,-1.0801e-05,1.9088e-07,-1.455e-07,2.025e-07,2.4287e-08,-5.4466e-08,-2.5638e-05,-5.4883e-06,-2.4923e-08,1.5273e-08,5.2661e-06
h2_pop,0.0001887,-1.9555e-05,-9.0876e-06,2.0651e-06,0.0019917,-7.8535e-05,-8.2453e-07,0.0003062,0.0016944,0.0014246,-0.0016056,3.6266e-12,0.00011907,0.00090462,0.00095217,-0.00024735,1.4162e-06,-3.89e-05,-1.0507e-06,5.2057e-06,0.0050328,0.00086493,4.9237e-06,-2.7989e-06,-0.0010805
alpha12_pop,0.0049051,-0.0001799,-0.00020169,0.00010502,0.013997,-0.00064378,-1.1912e-05,0.0016944,0.087397,0.020393,-0.02262,4.5118e-11,0.0028202,0.009465,0.013438,0.00013072,-8.4022e-05,-0.00060402,2.8825e-05,0.00012598,0.059967,0.01238,0.00011535,-5.9251e-05,-0.012763
alpha13_pop,0.0020072,-0.00015943,-0.00017288,6.8473e-05,0.013914,-0.00092578,-1.336e-05,0.0014246,0.020393,0.041055,-0.0052131,1.3655e-11,0.00042998,0.0076403,0.014231,-0.00025912,-1.4856e-05,-0.00042131,-7.4279e-05,3.0161e-05,0.044536,0.010617,6.3286e-05,-5.1511e-06,-0.009914
alpha16_pop,-0.0029978,0.00028082,1.5085e-05,-5.5898e-06,-0.011067,0.0016521,1.8906e-06,-0.0016056,-0.02262,-0.0052131,0.042542,-2.4557e-11,-0.0011604,-0.0085186,-0.0029541,0.00062287,0.00039559,0.00059305,-4.0238e-05,-6.344e-05,-0.0657,-0.010616,-8.4158e-05,4.6514e-05,0.011736
alpha22_pop,3.4807e-12,-2.6159e-13,-1.1695e-13,2.667e-13,3.2197e-11,-2.8105e-12,-1.1361e-14,3.6266e-12,4.5118e-11,1.3655e-11,-2.4557e-11,4.0924e-16,1.3918e-11,1.3263e-11,1.2693e-11,-9.1591e-13,9.8587e-14,-5.1898e-13,-1.8996e-13,2.5203e-14,7.6362e-11,1.3069e-11,6.9693e-14,-4.0359e-14,-1.7663e-11
alpha23_pop,0.0001865,-1.1806e-05,-5.2425e-06,2.0607e-05,0.0015884,-0.00017633,-5.1253e-07,0.00011907,0.0028202,0.00042998,-0.0011604,1.3918e-11,0.0010514,0.00062816,0.00054352,0.0001032,5.8628e-06,-2.3167e-05,-1.4288e-05,-5.8959e-07,0.0036792,0.00062139,3.2362e-06,-1.9293e-06,-0.00088978
alpha26_pop,0.000986,-9.7058e-05,-6.8147e-05,1.9027e-05,0.0068396,-0.00047643,-4.0161e-06,0.00090462,0.009465,0.0076403,-0.0085186,1.3263e-11,0.00062816,0.0047425,0.0044614,-0.00020298,-6.7974e-05,-0.00021814,-1.9011e-06,2.9259e-05,0.028335,0.0046129,2.8498e-05,-1.6895e-05,-0.0058666
beta_hcov1_score4C,0.0011313,-6.391e-05,-0.00013303,4.7242e-05,0.0074181,-0.00037609,-1.0801e-05,0.00095217,0.013438,0.014231,-0.0029541,1.2693e-11,0.00054352,0.0044614,0.014654,-0.00033107,0.00018115,-0.00023752,-3.7548e-05,6.6044e-05,0.027454,0.0062188,3.0393e-05,-1.5518e-05,-0.0057971
beta_hcov2_score4C,-4.1299e-05,2.6731e-06,1.0846e-06,4.6335e-06,-0.00053609,8.3591e-05,1.9088e-07,-0.00024735,0.00013072,-0.00025912,0.00062287,-9.1591e-13,0.0001032,-0.00020298,-0.00033107,0.00051003,-6.7471e-06,7.5009e-06,9.1821e-07,-2.7699e-06,-0.0013309,-0.0002672,-1.017e-06,3.837e-07,0.00027246
omega_b02,0.00072802,-2.0277e-05,3.155e-05,-6.3987e-06,0.00033292,1.8484e-05,-1.455e-07,1.4162e-06,-8.4022e-05,-1.4856e-05,0.00039559,9.8587e-14,5.8628e-06,-6.7974e-05,0.00018115,-6.7471e-06,0.0077603,0.00018344,1.3196e-05,4.8695e-06,-0.0010124,-4.8702e-07,-0.00013989,4.6076e-07,0.00010167
omega_b12,3.1612e-06,-5.2143e-06,-4.4056e-07,1.5749e-06,-0.00021705,2.2917e-05,2.025e-07,-3.89e-05,-0.00060402,-0.00042131,0.00059305,-5.1898e-13,-2.3167e-05,-0.00021814,-0.00023752,7.5009e-06,0.00018344,0.00023866,-8.235e-06,-2.4251e-06,-0.0014976,-0.00028985,-2.3076e-05,1.1105e-06,0.00029107
omega_b03,3.5925e-05,-3.908e-06,-7.105e-05,7.1936e-06,-5.768e-05,1.5871e-05,2.4287e-08,-1.0507e-06,2.8825e-05,-7.4279e-05,-4.0238e-05,-1.8996e-13,-1.4288e-05,-1.9011e-06,-3.7548e-05,9.1821e-07,1.3196e-05,-8.235e-06,0.0022257,-1.6538e-05,-0.00012166,-4.5845e-07,-6.054e-07,-4.9072e-05,-7.0444e-06
omega_b13,-3.9595e-06,1.0702e-06,2.2947e-05,-1.1405e-05,9.9094e-05,-2.0943e-05,-5.4466e-08,5.2057e-06,0.00012598,3.0161e-05,-6.344e-05,2.5203e-14,-5.8959e-07,2.9259e-05,6.6044e-05,-2.7699e-06,4.8695e-06,-2.4251e-06,-1.6538e-05,9.7827e-05,0.00021558,6.826e-05,4.1653e-07,-5.642e-06,-4.4467e-05
omega_b06,0.0059106,-0.0005411,-0.00047017,0.00016451,0.017797,-0.0030398,-2.5638e-05,0.0050328,0.059967,0.044536,-0.0657,7.6362e-11,0.0036792,0.028335,0.027454,-0.0013309,-0.0010124,-0.0014976,-0.00012166,0.00021558,0.25359,0.03092,0.00020996,-0.0001257,-0.039338
omega_b16,0.0015149,-0.00014452,-6.0051e-05,1.6371e-05,0.0092272,-0.0012869,-5.4883e-06,0.00086493,0.01238,0.010617,-0.010616,1.3069e-11,0.00062139,0.0046129,0.0062188,-0.0002672,-4.8702e-07,-0.00028985,-4.5845e-07,6.826e-05,0.03092,0.0073593,3.9486e-05,-2.4228e-05,-0.006509
