parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,1.28868786635086,0.0864741564195253,6.71024836017053,
b1_pop,-0.843296633018874,0.225432866774809,26.7323333152408,
b2_pop,-1.14179070657658,nan,nan,
a_pop,0.15725439833655,0.19863405115799,126.313828585501,
h1_pop,0.00108217701757255,0.000428654731474841,39.6104079567652,
h2_pop,0.0670189043665193,0.0248206535678545,37.0353019084183,
alpha1_pop,9.37915618660308e-13,4.10962094051446e-12,438.165316660845,
alpha2_pop,-4.88413980927388,1.28754933279894,26.3618443180961,
hcov1_pop,0,,,
beta_hcov1_score4C,0.232260499382655,0.0436615299320787,18.7985172029382,1.0401364547441e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.162153605078739,0.0266009820481059,16.4048045895674,1.08908415619169e-09
omega_b0,0.186489703527195,0.0523675296779715,28.0806546889786,
omega_b1,0.433438431232788,0.111733911203235,25.7784965872641,
omega_b2,0.394537889339443,0.11602817263977,29.4086260850714,
omega_a,1.95953064117293,0.603706644713908,30.808737155166,
e_b,0.848576390297858,0.0551892220204518,6.50374234440812,
