parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,77.9995792489244,0.926445744778614,1.18775736189806,
b1_pop,0.418199073994779,0.105435489427416,25.2117940913308,
h1_pop,0.00114944524129084,0.00045453203874072,39.5436008965746,
h2_pop,0.105388610300387,0.0132751441063022,12.5963745688118,
alpha1_pop,-0.0183914189565819,0.009659621239124,52.5224359356297,
alpha2_pop,0.00820978822618101,0.00671981882697575,81.851305318038,
hcov1_pop,0,,,
beta_hcov1_score4C,0.227781262127608,0.0436070230529176,19.1442538537204,1.7557296083659e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.125577685387048,0.0192998507505752,15.3688537028615,7.68369812220726e-11
omega_b0,13.9446126184871,0.697633443308162,5.00288865954779,
omega_b1,0.827719967946578,0.103023060280639,12.4466080643458,
e_a,8.71189645512662,0.2050238945692,2.35337845927395,
