"rep"	"id"	"b02"	"b12"	"b03"	"b13"	"h1"	"h2"	"alpha12"	"alpha13"	"alpha22"	"alpha23"	"hcov1"	"hcov2"
1	"72"	5.95035333540401	-0.0998018408209806	3.19651457504801	-0.00411703422980128	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"77"	5.17362766492638	-0.366099402600078	6.92966474354302	0.049526210122563	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.353692	-1.595027
1	"78"	4.93090750054404	-0.278291553647758	3.50968681170785	0.107576075082104	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"81"	3.79262588125948	-0.265844420138235	6.54125231832033	0.0029802363444334	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"82"	4.36749936149464	-0.0854097456907589	4.85845066608877	0.124953197810705	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.0122152	-0.9570162
1	"83"	3.86958880969749	-0.3128169366053	5.06587813237879	0.0607709259381663	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.3597996	-2.0735351
1	"85"	4.80849904452692	-0.272166617324945	6.9747144851692	-0.000681562011331269	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.0183228	-1.4355243
1	"86"	3.79205506282121	-0.0184314702825859	7.43033948387747	0.144447322654511	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"88"	3.55444355768192	0.356652450430845	5.20697328523791	0.136967076758329	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.0183228	-1.4355243
1	"89"	4.6190041268028	0.009103890554364	5.21696571445089	0.0604450346334006	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.6890612	-1.7545297
1	"90"	4.32617758804948	-0.00332867343627288	7.16423450468708	0.0200430224953001	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"91"	4.27541368040531	-0.437321227273788	4.50820917885369	0.132061198299413	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.0122152	-0.9570162
1	"92"	5.63023151114981	-0.14711820994658	6.05148686185469	-0.0411451282431131	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.0183228	-1.4355243
1	"96"	3.8748713786551	-0.0162858987573714	5.92779886232207	0.0636311420812048	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"97"	2.70818609319954	0.0841007801398626	5.44918621516604	0.127542868288672	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
1	"98"	4.78670309308581	-0.0786237142669355	7.19740566315356	0.0962515372536276	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.3353692	-0.1595027
1	"100"	3.40228790393422	-0.0788750495810889	8.49916222876247	0.0246542997316264	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.3353692	-0.1595027
1	"101"	3.15010410611013	-0.289240928678617	4.74051931096194	0.114455165013819	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.0183228	-1.4355243
1	"102"	5.39082658269406	0.131869476782931	6.11377634232708	0.0214925231411302	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"104"	5.79026517496282	-0.215196374771593	7.58614353357127	0.0388164667249747	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"106"	4.62795886952916	-0.243199752319718	6.21961405037198	0.0220920242574227	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"107"	4.62000322885372	-0.288176441861082	5.91614731372954	0.0576254465167122	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.676846	-0.7975135
1	"112"	4.22403069871972	-0.403526378385359	5.63002085059105	-0.00497160184150035	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"115"	4.85260406050976	-0.351393788344493	7.03519891317944	-0.0382279731638328	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.676846	-0.7975135
1	"117"	3.70712820928591	-0.311930415941076	6.48600243288294	0.119636809113098	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.0061076	-0.4785081
1	"122"	5.03556960508417	0.077540225712419	5.28094991105005	0.118357958958139	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"123"	3.2305231637258	-0.158718302467227	8.020640361902	0.00634889404467843	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
1	"128"	5.6991111751921	0.00390280296118491	6.27079739950498	0.086876348940113	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.0122152	-0.9570162
1	"130"	3.47547386388159	-0.30298045498484	5.06575807327101	0.125466772921622	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.676846	-0.7975135
1	"134"	6.222887143304	-0.238861909278668	6.28443960339282	0.112510391076212	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"135"	5.17530016523004	-0.424752159957243	8.41868697115313	0.0872133458579464	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.676846	-0.7975135
1	"137"	3.72773981127464	0.0855256176738529	4.80877265540558	-0.0404942584219304	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.0061076	-0.4785081
1	"139"	4.68432289969147	-0.181669864599974	8.17162810318154	-0.0493259510539919	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"143"	4.52733955979126	-0.164209063746692	6.33400236288828	0.0250098295330794	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"145"	4.62474062561326	-0.0773797642479876	5.22308891953959	-0.00882882036170582	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.3597996	-2.0735351
1	"146"	4.42121054292354	0.0321087271652799	6.3174152296791	0.0604012221660092	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"147"	4.16904464815617	-0.295095268315573	5.13478113794161	0.00371044013568631	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.0061076	-0.4785081
1	"149"	5.92395810696847	0.0751491653713448	1.53925848857128	0.0021239022327259	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"151"	3.83622926030332	-0.0288427704271637	4.82175123440498	0.0727143319377432	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"157"	4.85583095299639	-0.218127843536215	5.16367316927056	0.114354761410098	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"158"	5.22153692478646	0.063480140188636	7.44807035347733	0.0784609324866316	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.0061076	-0.4785081
1	"159"	3.19075041804089	-0.0275613014134312	6.10119423934309	0.0658325261925928	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.353692	-1.595027
1	"160"	6.08718427390974	0.087922385571577	7.4801945173972	-0.0197461987374102	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"161"	3.92712936358359	-0.189569071881925	3.92885071946303	0.0910389149897394	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.3353692	-0.1595027
1	"163"	4.86994069461538	-0.15048273136788	5.89077325941674	0.0775225029305039	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"165"	5.33873667356087	-0.0793706636887328	4.8389551145541	-0.0150195073025451	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.353692	-1.595027
1	"166"	5.40774855511333	-0.195293710710945	3.97988956196021	0.100204255942986	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.676846	-0.7975135
1	"168"	7.15920428135443	-0.426322647199285	3.52275578626631	0.0046540988905167	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.3353692	-0.1595027
1	"170"	5.48024370487332	-0.19237239249942	5.82098235549223	0.0433672035520124	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.6890612	-1.7545297
1	"172"	4.01878258949515	0.00366256605195492	7.44893738630374	0.218020389498562	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"173"	4.61742552709683	-0.150948301053476	5.25248000295009	-0.105052091594642	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
1	"174"	4.80863557067704	-0.181891277468605	4.78570750707744	0.146326120259137	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0	0
1	"175"	4.90761684592448	-0.0161408187190929	5.49705811161411	-0.0164391466963961	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.3353692	-0.1595027
1	"177"	4.24002569438055	-0.297717749852141	6.14740373823267	0.140788185288045	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
1	"179"	4.52287900959859	-0.242977857033513	7.03262536800927	0.125817109799262	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.353692	-1.595027
1	"180"	4.37588497574802	-0.0563349085552164	5.67001332836452	0.107641274436067	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"181"	5.270876372925	0.00483780535687693	4.84048874141317	0.145629237227977	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"182"	4.47445251493461	-0.310385173340137	5.88267486608436	0.061886223907101	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"186"	4.85123799904556	-0.0713421315925631	4.55594674750454	0.133825570570978	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"192"	4.43087989640502	-0.296877444538643	7.14240506075687	0.0193478832836983	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.676846	-0.7975135
1	"194"	6.16673833329619	-0.170204619071219	5.81486246761268	0.0763495822937872	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"196"	3.98763496863301	-0.199345984339733	4.73999592013895	0.046470439776428	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"197"	4.05540220810572	-0.136206338306547	4.40359134253691	0.0251092081044677	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
1	"199"	2.02997372289013	-0.164851423442698	4.33928098786247	-0.0350936028577705	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"200"	3.75701247960514	-0.124373580762322	3.93187364746371	0.116722409714787	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.0061076	-0.4785081
1	"202"	3.53999059000034	-0.198927356178994	5.97829502041749	0.0354392525784654	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.353692	-1.595027
1	"203"	5.79208520652624	0.0266928997890119	8.07512146702827	0.09818408022565	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"204"	4.90403907050398	-0.276417604089264	4.62700477778358	0.0146540475594871	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.353692	-1.595027
1	"206"	4.88564269525887	-0.117834718638869	6.21453504464212	-0.0149526491484107	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0	0
1	"208"	4.42770792303504	0.0116771878193298	6.38714951630509	0.137224013921006	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.0122152	-0.9570162
1	"209"	4.186727957971	-0.276145736540665	4.30049869610817	-0.050060361543189	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"212"	3.29151491569917	-0.214119138552361	6.16915100937563	0.087763195116908	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"214"	4.62533988093563	-0.090161403559069	7.01923519503522	0.0577059503018054	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.353692	-1.595027
1	"216"	3.15337751840864	-0.279907330182547	7.67733704241551	-0.0625556386989755	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"217"	5.04090711554135	-0.453906100684968	6.38926251554953	0.0907375767687325	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.0183228	-1.4355243
1	"218"	6.19781696471652	-0.120748771064185	6.58910158061109	0.128267558579432	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.0122152	-0.9570162
1	"220"	3.58725476536464	-0.0513769040535949	7.80296692705657	0.14338585649399	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
1	"221"	4.9886117242006	-0.125852574190498	5.29508852237769	0.084379016244999	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.6890612	-1.7545297
1	"222"	5.38502270614442	0.131340725018428	6.1129421017449	0.074860033244203	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.0183228	-1.4355243
1	"224"	4.45493701474642	-0.266572091573497	6.89724951384043	0.0959122235310486	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0	0
1	"230"	1.95354056636627	-0.0438719609534278	8.59018510079105	0.00595636995861335	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.3353692	-0.1595027
1	"232"	7.25265217726889	-0.215738969852878	7.69063601429521	0.123095757507022	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.3353692	-0.1595027
1	"240"	4.14943069014179	0.062963583326487	4.1985447250229	0.00512535209160736	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"243"	5.15176073442619	-0.309652156885329	5.06172577903158	0.0711765320288587	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"245"	4.06152730350187	-0.0640404971333663	8.27297549928749	0.123399485728512	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"246"	4.37187181592894	-0.262815992928809	6.53064666434359	0.0545200770555914	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.0122152	-0.9570162
1	"248"	3.59664636364034	-0.155948232382031	4.86708754487488	0.13454346360646	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
1	"255"	4.65489541050933	0.0710428368369449	4.36850692453372	0.0711315629117714	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
1	"256"	5.86863940873213	-0.272111028006423	7.08129194827921	-0.0112782096181013	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.0183228	-1.4355243
1	"258"	3.66663728774969	-0.113755487680094	4.81606584975094	0.0280410286550953	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"259"	5.48746495716474	-0.165835098012193	8.74404578734966	0.123832547389476	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.6890612	-1.7545297
1	"260"	3.19621445312066	0.0550323914883177	4.43963930566056	-0.0437172927342553	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"263"	1.59197569931545	-0.35152935865585	7.79832823968852	0.092064942655078	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"266"	3.85326279039588	-0.292896341469394	6.17459569453706	-0.0222523246078865	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.6890612	-1.7545297
1	"269"	3.7308299368863	-0.204846463469386	6.87066128128619	0.0888689586136368	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"272"	5.79237891369828	-0.550799350556663	7.18644482578175	-0.0278642512366404	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"273"	4.08600084434327	-0.399715770346891	5.57994902214106	0.26369471102865	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"275"	3.66259517932797	0.163965004564925	4.69428769099862	0.0329933745436861	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"283"	4.30913709740354	-0.059768790177224	3.70677380404136	0.0911358440862652	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
1	"285"	5.73397676675525	0.1792818914331	7.18980954257146	0.00858195558490678	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.0061076	-0.4785081
1	"286"	3.8365254970887	-0.344528903496286	8.16537647219778	0.0270013965827266	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.0061076	-0.4785081
1	"289"	3.48230983508137	-0.0533702336051602	5.57190805861424	0.0599167284433783	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
1	"290"	4.11194241441407	0.102058530076213	7.10900216443946	-0.0268519657095455	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.3353692	-0.1595027
1	"292"	3.21766289211293	-0.443057771138899	7.67941533573301	0.0571361460368265	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.0122152	-0.9570162
1	"295"	4.43842269351344	0.0184015086463327	5.32330203185549	0.0536815422273742	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"304"	3.91892709783616	-0.174637374648631	4.2618789710931	0.145208987354319	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.0183228	-1.4355243
1	"311"	4.1202093647381	-0.302935911411132	5.95407374917488	0.080263374259737	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"313"	3.86609751345798	-0.118674340605381	5.93776804896391	0.0849512486258415	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
1	"317"	4.67407397185757	-0.0432244150676993	4.92131233740577	-0.0166050659142327	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
1	"319"	5.54344102796238	-0.161709948611402	5.3621130244993	0.0241596541803389	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.676846	-0.7975135
1	"320"	3.77222114738616	-0.128775797007961	4.17253341567092	0.0235902006500448	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.353692	-1.595027
1	"321"	3.4659345675405	-0.202206506294423	6.41389783341349	0.068751466956925	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.3353692	-0.1595027
1	"324"	4.00576559407512	-0.202026657590084	7.13381968511775	0.0510291929105075	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
1	"325"	4.95072504382371	0.0790263268787094	6.07805978510473	0.149507284843475	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.676846	-0.7975135
1	"326"	5.48077473692152	0.0763016205454842	6.03006971666468	-0.0113201574321808	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
1	"327"	5.26989381875166	0.149396041597825	5.52218462221964	0.0194140961955015	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	4.0244304	-1.9140324
2	"1"	5.24700796000826	-0.104816852838411	3.58527625358756	0.178879823049716	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.6890612	-1.7545297
2	"5"	3.68072307887864	-0.249718773536184	6.59941127977716	0.0819016778102815	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.0061076	-0.4785081
2	"8"	4.45773763171627	-0.0822495392668877	9.37633734343169	0.120873654448702	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.3475844	-1.1165189
2	"9"	5.96891375401793	0.0937347048599561	6.91787177291747	-0.0557545911176975	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.0122152	-0.9570162
2	"11"	3.83720181037864	-0.179293626100127	6.02975137761875	0.0619546620550994	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	2.6829536	-1.2760216
2	"14"	4.99688733688684	-0.374718064855377	5.14214190922537	0.110587947971835	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.3414768	-0.6380108
2	"18"	4.8688888588866	-0.376955836001775	5.96153618240001	0.0956829238396046	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	0.6707384	-0.3190054
2	"22"	2.54687858837838	-0.0066156762639775	6.41504138973037	-0.0244619608726084	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	1.676846	-0.7975135
2	"23"	4.50350425336716	-0.380092684909962	4.3130296491652	-0.0346708148331541	0.0004260913	0.1034865	0.4978851	0.4700881	-0.2668553	-0.5051688	3.6890612	-1.7545297
