b01_pop,0.026698,-0.00096868,-5.8888e-05,-0.021628,1.3507e-06,-8.8439e-08,-4.2954e-05,-2.7617e-07,2.2111e-05,-1.0189e-06,-4.4963e-05,9.9886e-06,4.3819e-05,-0.00019133,7.1628e-07,-2.1883e-05,-0.00020923,0.0070801,-0.00056276,-6.4207e-08,7.234e-11,-0.00011865,-0.00070828,nan,-0.00018463,0.00047618,nan,0.00043185,-0.00017296,0.0085052,6.8101e-07,-4.5139e-07,-1.8518e-05,-2.3338e-06,-1.9033e-05,2.0892e-06,9.9172e-06,-1.0539e-05,0.0005956,4.0415e-09,1.7304e-06,6.1377e-06,-3.1527e-07
b11_pop,-0.00096868,0.00024338,0.000118,-6.7194e-05,2.0004e-07,-6.1189e-08,3.451e-06,4.0217e-07,-6.8821e-06,2.9201e-06,8.3135e-06,-2.7175e-06,-1.1829e-05,2.7675e-05,-7.0559e-06,2.048e-05,6.3268e-05,-0.0015441,9.3891e-05,7.3295e-08,-7.9189e-11,4.4609e-05,-0.0012431,nan,0.00018094,-0.0003491,nan,-9.1192e-05,-2.2688e-05,-0.00027404,3.959e-08,3.0467e-08,4.0447e-06,-1.2224e-06,-5.0446e-06,8.8679e-08,-1.8585e-06,1.7162e-06,-5.4063e-05,-8.8239e-09,-1.0064e-06,-1.2118e-06,-2.1822e-07
b21_pop,-5.8888e-05,0.000118,0.00017393,2.4231e-05,4.6848e-07,-1.1893e-07,1.6391e-06,8.5639e-07,-6.873e-06,2.1503e-06,5.8049e-06,-1.7735e-06,-2.0969e-06,9.6705e-06,-7.1417e-06,9.3218e-06,5.1756e-06,-0.00066296,1.4099e-05,3.9814e-08,-4.196e-11,2.0671e-05,-0.00061002,nan,9.4659e-05,-0.00017816,nan,-5.465e-05,-5.9324e-05,9.7296e-05,-9.7042e-08,1.5288e-08,3.913e-06,-1.6767e-06,-5.4917e-06,3.879e-07,-1.6773e-06,5.2306e-07,-1.5241e-05,1.1333e-08,-1.0792e-06,-8.0139e-07,-1.8712e-07
a1_pop,-0.021628,-6.7194e-05,2.4231e-05,0.6545,9.3104e-06,-2.2814e-06,0.00036189,-2.568e-05,-0.00018343,-2.1834e-05,1.5482e-05,-2.83e-05,-2.0414e-05,0.00017707,0.00017585,-8.7492e-05,0.00019419,-0.01208,0.00024494,-5.2589e-07,5.5159e-10,-8.894e-06,0.014225,nan,-0.0011987,0.0020443,nan,-0.0025861,-0.0015413,-0.089568,-2.6761e-05,-8.4119e-07,-5.1162e-05,3.5594e-05,0.00054993,-5.3662e-05,2.0858e-05,7.7885e-06,-0.0015257,2.4182e-06,-1.1422e-05,-2.1628e-05,1.1673e-06
b02_pop,1.3507e-06,2.0004e-07,4.6848e-07,9.3104e-06,8.648e-06,-3.1861e-07,1.3703e-07,-8.9962e-08,1.1184e-08,-8.4999e-08,-3.1625e-07,1.0649e-07,2.5162e-07,2.6753e-06,2.2618e-06,-2.0927e-06,-4.8189e-08,-4.6967e-05,1.2398e-06,-3.6935e-09,3.883e-12,-1.2484e-06,2.4053e-05,nan,-8.3917e-06,1.6233e-05,nan,-3.1407e-07,-4.3607e-07,3.5552e-06,-3.8768e-08,-2.1342e-08,2.9018e-07,-6.1514e-08,-2.0649e-07,6.6235e-09,-1.6223e-07,-8.5034e-08,1.316e-07,1.7025e-08,9.5579e-09,7.1035e-08,1.2482e-08
b12_pop,-8.8439e-08,-6.1189e-08,-1.1893e-07,-2.2814e-06,-3.1861e-07,2.4638e-07,-5.7659e-08,6.499e-08,-3.83e-08,-2.8866e-08,-9.9701e-09,2.902e-08,3.1511e-07,-1.0326e-06,-1.0331e-06,6.3497e-08,-4.4259e-07,9.0903e-05,-1.2912e-06,-1.0503e-09,1.121e-12,-2.8771e-07,5.8126e-05,nan,-2.6797e-06,4.4681e-06,nan,9.0592e-08,7.3373e-08,6.4889e-08,-2.5862e-08,2.722e-09,-6.0079e-08,4.5125e-08,8.0417e-08,-3.0418e-08,1.709e-08,7.3977e-09,2.19e-09,2.3488e-09,7.762e-10,1.8636e-09,1.7394e-09
b03_pop,-4.2954e-05,3.451e-06,1.6391e-06,0.00036189,1.3703e-07,-5.7659e-08,0.0034137,-0.00010327,-3.4076e-06,7.7845e-07,-9.049e-07,-2.3656e-07,2.9132e-06,-4.2513e-05,-5.7038e-06,4.5596e-06,-1.6874e-05,0.00084539,-8.1671e-05,2.0382e-08,-2.1119e-11,6.4647e-06,-0.0003062,nan,4.1792e-05,-7.4128e-05,nan,-2.6127e-06,-4.9951e-07,-0.00010279,-2.672e-07,2.0107e-08,-1.87e-05,5.3743e-06,6.4304e-08,-1.7789e-07,2.6432e-06,-3.5918e-07,-3.0162e-06,7.8411e-09,3.2817e-07,3.7702e-07,5.4961e-08
b13_pop,-2.7617e-07,4.0217e-07,8.5639e-07,-2.568e-05,-8.9962e-08,6.499e-08,-0.00010327,0.00013339,1.0332e-07,-1.2292e-07,4.2722e-08,1.2773e-07,-8.4372e-06,2.0485e-05,1.2412e-06,-8.4564e-07,1.6669e-05,-0.00063048,9.2181e-05,-6.4285e-09,6.5175e-12,-1.2988e-06,9.9289e-05,nan,-1.0286e-05,1.5297e-05,nan,-7.1371e-09,1.0429e-07,4.1645e-06,3.9428e-08,-1.6345e-08,5.3788e-06,-4.3224e-06,5.2446e-08,2.9895e-08,-5.943e-07,2.003e-07,-1.5781e-09,6.1442e-09,1.9147e-06,4.9768e-08,-2.8384e-08
b04_pop,2.2111e-05,-6.8821e-06,-6.873e-06,-0.00018343,1.1184e-08,-3.83e-08,-3.4076e-06,1.0332e-07,0.011251,-8.6107e-05,-1.9394e-07,3.7629e-07,-3.2054e-07,9.5791e-07,3.6428e-06,-3.4292e-06,3.9838e-06,-5.6295e-05,8.6154e-07,-9.8724e-09,1.0237e-11,-3.1388e-06,0.00015737,nan,-2.2403e-05,4.2845e-05,nan,4.1074e-06,1.5438e-06,5.1032e-05,-4.3592e-08,-1.1915e-08,3.7548e-07,5.0528e-07,1.1699e-05,-3.0821e-06,7.5078e-07,1.9877e-07,1.088e-06,1.9721e-08,-7.6284e-07,1.7973e-06,3.1627e-08
b14_pop,-1.0189e-06,2.9201e-06,2.1503e-06,-2.1834e-05,-8.4999e-08,-2.8866e-08,7.7845e-07,-1.2292e-07,-8.6107e-05,6.7954e-05,9.0734e-07,-2.1668e-06,-1.2686e-06,-1.0172e-06,-2.894e-05,2.6811e-05,4.395e-06,-0.00047816,-1.0929e-05,1.0097e-07,-1.0654e-10,2.9096e-05,-0.0015866,nan,0.00023746,-0.00042781,nan,-1.1371e-06,-1.3278e-06,1.492e-05,6.1581e-08,-4.7486e-08,-3.0295e-08,-1.5349e-07,1.2107e-06,1.6258e-06,1.8895e-06,6.2585e-07,-4.987e-07,-1.1265e-08,-1.3195e-09,-2.0233e-06,-2.4746e-07
