b01_pop,1,-0.38001,-0.027328,-0.16361,0.0028111,-0.0010904,-0.0044994,-0.00014634,0.0012758,-0.00075646,-0.0054462,0.007319,0.02796,-0.044363,0.00012129,-0.0068348,-0.02803,0.015077,-0.027041,-0.00067517,0.00036849,-0.027624,-0.003083,nan,-0.0079789,0.011007,nan,0.27366,-0.10622,0.30174,0.001673,-0.0070397,-0.0024757,-0.0016569,-0.0015016,0.0018596,0.0015039,-0.010092,0.40598,3.3262e-05,0.00086276,0.0023964,-0.0010657
b11_pop,-0.38001,1,0.57355,-0.005324,0.0043604,-0.0079018,0.0037861,0.002232,-0.004159,0.022706,0.010547,-0.020855,-0.079055,0.067209,-0.012514,0.066993,0.08877,-0.034437,0.047251,0.0080722,-0.0042248,0.10878,-0.056672,nan,0.081897,-0.084516,nan,-0.60526,-0.14593,-0.10183,0.0010186,0.0049766,0.0056637,-0.0090899,-0.0041684,0.0008267,-0.0029517,0.017212,-0.38596,-0.00076061,-0.0052553,-0.0049556,-0.0077254
b21_pop,-0.027328,0.57355,1,0.0022711,0.01208,-0.018168,0.0021272,0.0056223,-0.0049133,0.019779,0.0087113,-0.0161,-0.016577,0.027781,-0.014983,0.036071,0.0085902,-0.01749,0.0083932,0.005187,-0.0026481,0.059628,-0.032897,nan,0.050681,-0.051023,nan,-0.42908,-0.45137,0.042766,-0.0029535,0.002954,0.0064815,-0.014749,-0.0053678,0.0042776,-0.0031514,0.0062056,-0.12871,0.0011555,-0.0066661,-0.0038766,-0.0078364
a1_pop,-0.16361,-0.005324,0.0022711,1,0.0039134,-0.0056813,0.0076563,-0.0027484,-0.0021376,-0.0032739,0.00037875,-0.004188,-0.0026308,0.0082923,0.0060141,-0.0055191,0.0052541,-0.0051954,0.002377,-0.0011169,0.00056747,-0.00041823,0.012505,nan,-0.010462,0.0095437,nan,-0.33099,-0.19117,-0.64178,-0.013277,-0.0026496,-0.0013815,0.005104,0.0087625,-0.0096468,0.00063885,0.0015063,-0.21003,0.0040196,-0.0011502,-0.0017055,0.00079688
b02_pop,0.0028111,0.0043604,0.01208,0.0039134,1,-0.21827,0.00079752,-0.0026487,3.5855e-05,-0.0035063,-0.0021283,0.0043355,0.0089208,0.034466,0.02128,-0.036317,-0.00035868,-0.005557,0.0033099,-0.002158,0.001099,-0.016149,0.0058171,nan,-0.020149,0.020848,nan,-0.011058,-0.014879,0.007008,-0.0052915,-0.018493,0.0021555,-0.0024266,-0.00090515,0.00032757,-0.0013669,-0.0045243,0.0049841,0.0077851,0.00026478,0.001541,0.0023443
b12_pop,-0.0010904,-0.0079018,-0.018168,-0.0056813,-0.21827,1,-0.0019882,0.011337,-0.00072746,-0.0070547,-0.00039753,0.0069998,0.066187,-0.078816,-0.05759,0.0065283,-0.019518,0.06372,-0.020423,-0.0036355,0.0018797,-0.022051,0.083285,nan,-0.03812,0.033998,nan,0.018898,0.014833,0.00075781,-0.020914,0.013974,-0.0026441,0.010546,0.0020885,-0.0089126,0.00085313,0.0023319,0.00049139,0.0063634,0.00012739,0.00023953,0.0019355
b03_pop,-0.0044994,0.0037861,0.0021272,0.0076563,0.00079752,-0.0019882,1,-0.15303,-0.00054985,0.0016163,-0.00030652,-0.00048474,0.0051984,-0.027568,-0.0027011,0.0039826,-0.0063218,0.0050344,-0.010975,0.00059937,-0.00030084,0.0042093,-0.0037273,nan,0.0050507,-0.0047918,nan,-0.0046302,-0.00085786,-0.010198,-0.0018356,0.00087696,-0.0069917,0.010671,1.4187e-05,-0.0004428,0.001121,-0.00096187,-0.0057496,0.00018047,0.00045758,0.00041167,0.00051954
b13_pop,-0.00014634,0.002232,0.0056223,-0.0027484,-0.0026487,0.011337,-0.15303,1,8.4342e-05,-0.0012911,7.3208e-05,0.001324,-0.076163,0.067197,0.0029735,-0.0037365,0.03159,-0.018993,0.062662,-0.00095632,0.00046967,-0.004278,0.0061141,nan,-0.0062885,0.0050023,nan,-6.3985e-05,0.00090609,0.0020901,0.0013703,-0.0036063,0.010173,-0.043414,5.8535e-05,0.00037644,-0.001275,0.0027135,-1.5217e-05,0.00071538,0.013506,0.0002749,-0.0013573
b04_pop,0.0012758,-0.004159,-0.0049133,-0.0021376,3.5855e-05,-0.00072746,-0.00054985,8.4342e-05,1,-0.098479,-3.6187e-05,0.00042473,-0.00031507,0.00034216,0.00095024,-0.0016499,0.00082211,-0.00018467,6.377e-05,-0.00015992,8.0327e-05,-0.0011258,0.0010552,nan,-0.0014914,0.0015256,nan,0.0040097,0.0014605,0.0027889,-0.00016496,-0.00028626,7.733e-05,0.00055262,0.0014218,-0.0042261,0.00017539,0.00029321,0.0011424,0.00025003,-0.0005859,0.001081,0.00016468
b14_pop,-0.00075646,0.022706,0.019779,-0.0032739,-0.0035063,-0.0070547,0.0016163,-0.0012911,-0.098479,1,0.0021784,-0.03147,-0.016045,-0.0046749,-0.097134,0.16598,0.01167,-0.020182,-0.010409,0.021044,-0.010757,0.13428,-0.13688,nan,0.2034,-0.19601,nan,-0.014282,-0.016163,0.010492,0.0029985,-0.014679,-8.0282e-05,-0.00216,0.0018932,0.028684,0.0056795,0.011879,-0.0067377,-0.0018377,-1.304e-05,-0.015659,-0.016579
