h1_pop,1.9329e-07,-1.2408e-07,-2.0426e-08,-5.4402e-08,-5.583e-07,1.1011e-07,5.0998e-07,-7.445e-08,-7.6161e-06,-4.8071e-07,2.8588e-08,-7.8647e-07,-3.8389e-05,-2.0451e-05,-2.7439e-12,-9.7295e-12,-1.3839e-05,-1.7411e-07,-4.1151e-07,1.1305e-14,-4.9361e-14,-5.243e-06,-1.7662e-05,-3.9662e-09,-1.4902e-07,3.5198e-07,-7.2277e-08,1.849e-09,1.6758e-06,-3.0048e-09,3.266e-07,-3.9688e-08,nan,-5.6245e-06,-7.1382e-08,-1.2226e-08,-9.4288e-08,-5.166e-09,4.1448e-06
h2_pop,3.8699e-05,3.9867e-05,3.9741e-06,1.6043e-06,2.5694e-05,-6.8481e-06,-1.4813e-05,2.3069e-06,0.0012364,8.2053e-06,-7.8647e-07,0.00018995,0.00068654,0.00049318,8.4717e-11,9.9822e-11,-9.8737e-05,0.00075927,0.00023247,-2.0391e-12,1.1129e-11,0.00068049,0.00046751,-0.00018719,3.4192e-05,-3.2654e-05,5.6528e-06,-3.0417e-06,-6.2061e-05,-6.2664e-06,-9.359e-06,2.4429e-06,nan,0.00020232,-1.2609e-07,5.1268e-07,5.9874e-06,-8.6233e-08,-0.00031222
alpha12_pop,-0.0014442,0.00039218,-1.2623e-05,2.1735e-05,0.0016936,-0.00026813,-0.00075383,0.00011296,0.012554,-0.00034588,-3.8389e-05,0.00068654,0.15156,0.032611,-9.0682e-09,-3.4933e-08,0.011979,-0.018813,-0.00086658,-1.0007e-11,4.7575e-11,0.0080585,0.017979,0.00047648,-0.0017413,-0.0015717,-4.3181e-05,2.9471e-05,-0.0017551,-2.5523e-05,-0.00015045,7.7071e-05,nan,0.0088417,0.00056901,2.1479e-05,7.806e-05,-3.6147e-07,-0.0083254
alpha13_pop,-0.00059814,0.00010476,-9.9891e-06,5.9273e-05,0.00040603,-7.6689e-05,-0.00046709,6.7644e-05,0.0038021,0.00023834,-2.0451e-05,0.00049318,0.032611,0.029917,-8.7939e-09,-2.2181e-08,0.010325,-0.00091791,-0.00099812,-5.6761e-12,2.7043e-11,0.0042608,0.011271,0.00010655,-0.00011367,-0.00030561,3.4133e-05,-2.4029e-05,-0.0015839,4.881e-05,-0.0002118,2.4812e-05,nan,0.0052806,8.6265e-05,2.7564e-05,7.0156e-05,4.8608e-06,-0.0036312
alpha14_pop,1.7941e-11,1.7188e-12,-1.029e-11,-1.1069e-12,-4.8699e-11,3.1674e-12,6.1462e-11,-9.578e-12,-1.5531e-09,1.9853e-10,-2.7439e-12,8.4717e-11,-9.0682e-09,-8.7939e-09,3.0494e-11,7.0117e-11,2.6786e-09,2.1887e-09,8.7346e-10,-6.3969e-17,8.3294e-16,-3.8021e-10,4.1792e-09,-2.2552e-10,-6.1092e-11,9.3518e-11,1.3076e-11,1.2588e-11,1.7213e-10,-2.1177e-11,-5.3344e-11,-2.3713e-13,nan,-8.2759e-10,-4.2731e-11,-1.1105e-11,7.9292e-14,4.3404e-13,6.6927e-10
alpha15_pop,-4.2239e-11,-7.5669e-12,-8.7509e-11,2.7352e-11,-4.781e-10,6.5939e-11,2.4994e-10,-4.2495e-11,-7.4459e-09,1.0052e-09,-9.7295e-12,9.9822e-11,-3.4933e-08,-2.2181e-08,7.0117e-11,2.7997e-10,2.5222e-08,1.0003e-08,2.6439e-09,-1.6096e-16,2.2363e-15,-2.4494e-09,1.2625e-08,-4.4288e-10,-5.4403e-10,5.7869e-10,4.969e-12,4.0174e-11,6.5882e-10,-6.6317e-11,-1.2667e-10,-9.1551e-12,nan,-3.6282e-09,-2.2157e-10,-3.2618e-11,-2.0699e-12,1.5466e-12,3.3515e-09
alpha16_pop,-0.00051916,5.794e-05,-0.0001265,6.7534e-05,-0.00031415,5.7419e-05,3.5106e-06,-9.1534e-06,-0.0041799,0.00090753,-1.3839e-05,-9.8737e-05,0.011979,0.010325,2.6786e-09,2.5222e-08,0.039933,0.0043578,0.00043091,-5.4248e-14,-9.5865e-12,-0.0010693,0.0073132,0.00042655,-0.0011652,0.00031621,-7.1234e-05,1.9352e-05,-2.1905e-05,-2.4378e-05,-6.2502e-06,8.42e-07,nan,-0.00081002,-9.2477e-05,-8.9159e-07,1.4526e-05,7.2984e-07,0.0012834
alpha22_pop,0.0023784,0.00017365,-2.8216e-05,5.0281e-05,-0.0004787,6.238e-05,0.00019426,-2.7152e-05,-0.0018352,0.00040694,-1.7411e-07,0.00075927,-0.018813,-0.00091791,2.1887e-09,1.0003e-08,0.0043578,0.022712,0.0038151,-1.9368e-11,5.9523e-11,0.0028529,0.0005866,0.00040076,0.0023357,0.00055964,4.6661e-05,-3.5725e-05,4.491e-06,-9.8684e-05,-4.407e-06,-1.5367e-05,nan,-0.0015168,-0.00029877,-4.1433e-06,5.1849e-05,-4.2736e-07,0.00088943
alpha23_pop,0.00049829,-1.0978e-05,-1.6601e-05,5.2965e-05,-4.1075e-05,2.9995e-06,3.6263e-05,-5.3556e-06,0.0016304,-9.0503e-05,-4.1151e-07,0.00023247,-0.00086658,-0.00099812,8.7346e-10,2.6439e-09,0.00043091,0.0038151,0.0028278,-1.0168e-11,3.0931e-11,0.0013248,0.00021092,0.00027077,0.00036988,3.2026e-05,-3.1607e-06,-1.603e-05,-1.5211e-05,-3.7935e-05,-2.4721e-05,3.3435e-06,nan,-0.00013906,-4.3082e-05,-5.6603e-07,1.7485e-05,-1.7074e-07,-0.0004306
alpha24_pop,-1.7393e-13,-4.4999e-13,3.0975e-14,-1.6895e-13,-3.1591e-13,9.4722e-14,1.7157e-13,-2.5282e-14,-1.4236e-11,1.693e-13,1.1305e-14,-2.0391e-12,-1.0007e-11,-5.6761e-12,-6.3969e-17,-1.6096e-16,-5.4248e-14,-1.9368e-11,-1.0168e-11,8.2869e-16,-2.3619e-15,-1.3475e-11,-6.2593e-12,-1.0859e-12,-2.1148e-12,2.7207e-13,-9.0829e-14,7.6368e-14,1.1358e-12,1.8955e-13,2.2928e-13,-4.2929e-14,nan,-3.0535e-12,1.0101e-13,-7.8527e-15,-1.4468e-13,-3.3811e-16,6.1237e-12
alpha25_pop,-1.1157e-12,1.8927e-12,1.476e-14,4.4167e-13,1.7722e-12,-4.7812e-13,-9.5743e-13,1.4739e-13,6.3991e-11,-9.4538e-13,-4.9361e-14,1.1129e-11,4.7575e-11,2.7043e-11,8.3294e-16,2.2363e-15,-9.5865e-12,5.9523e-11,3.0931e-11,-2.3619e-15,7.8494e-14,5.3501e-11,3.0247e-11,-7.6044e-12,5.5668e-12,-1.8946e-12,4.2197e-13,-2.6618e-13,-4.8764e-12,-5.9226e-13,-1.0149e-12,2.0378e-13,nan,1.519e-11,-5.5385e-14,3.6727e-14,5.1926e-13,-3.2245e-16,-2.6001e-11
alpha26_pop,-0.00085301,0.00021598,6.0572e-06,1.5783e-05,0.00026823,-6.0049e-05,-0.00015673,2.2969e-05,0.0050794,-3.2777e-05,-5.243e-06,0.00068049,0.0080585,0.0042608,-3.8021e-10,-2.4494e-09,-0.0010693,0.0028529,0.0013248,-1.3475e-11,5.3501e-11,0.0050431,0.0029276,0.00010973,0.00041533,-0.00023509,4.8068e-05,-1.5574e-05,-0.00058002,-4.0225e-05,-9.2883e-05,1.9913e-05,nan,0.0019482,3.4237e-05,5.2313e-06,4.8154e-05,5.5772e-07,-0.0027577
beta_hcov1_score4C,-0.00043246,8.5295e-05,-9.4258e-06,3.4957e-05,0.00034025,-6.5939e-05,-0.00028394,4.1263e-05,0.0015379,0.00029209,-1.7662e-05,0.00046751,0.017979,0.011271,4.1792e-09,1.2625e-08,0.0073132,0.0005866,0.00021092,-6.2593e-12,3.0247e-11,0.0029276,0.012684,-0.00020124,-0.00014764,-0.00020571,4.1281e-05,-2.768e-06,-0.00096554,1.053e-05,-0.00021207,2.03e-05,nan,0.0031594,4.5973e-05,7.8663e-06,4.9971e-05,3.7286e-06,-0.0022119
beta_hcov2_score4C,-3.1112e-05,1.1283e-05,-5.2037e-06,8.1299e-06,-2.3598e-06,7.5121e-07,2.8971e-06,-7.2055e-07,-0.00014963,2.2443e-05,-3.9662e-09,-0.00018719,0.00047648,0.00010655,-2.2552e-10,-4.4288e-10,0.00042655,0.00040076,0.00027077,-1.0859e-12,-7.6044e-12,0.00010973,-0.00020124,0.00074193,0.00010466,2.0331e-05,-2.1139e-06,-8.038e-07,-5.9301e-06,-5.3047e-06,7.4486e-06,-1.0124e-06,nan,-4.5376e-05,-9.0815e-06,3.7794e-08,2.8341e-06,2.9941e-08,-2.3449e-05
omega_b02,0.00093542,-0.00018045,2.0866e-05,1.8401e-07,-8.9625e-05,1.205e-05,-1.4717e-05,4.5994e-07,-0.00076597,0.0001594,-1.4902e-07,3.4192e-05,-0.0017413,-0.00011367,-6.1092e-11,-5.4403e-10,-0.0011652,0.0023357,0.00036988,-2.1148e-12,5.5668e-12,0.00041533,-0.00014764,0.00010466,0.0079775,0.00016559,-9.1229e-06,-1.943e-06,-0.00015212,-1.62e-05,-1.4853e-05,-3.8419e-06,nan,0.00015111,-0.00016674,2.1033e-06,1.9927e-05,1.0472e-06,-0.00022151
omega_b12,0.00026503,-5.8755e-05,-8.5749e-08,1.0064e-06,-9.0492e-05,1.1654e-05,3.1522e-05,-4.1933e-06,-0.00037448,-5.5907e-07,3.5198e-07,-3.2654e-05,-0.0015717,-0.00030561,9.3518e-11,5.7869e-10,0.00031621,0.00055964,3.2026e-05,2.7207e-13,-1.8946e-12,-0.00023509,-0.00020571,2.0331e-05,0.00016559,0.00027163,4.4564e-06,1.2658e-06,6.3423e-05,3.6987e-06,5.8889e-06,-3.004e-06,nan,-0.00029221,-3.2511e-05,-1.8671e-06,-8.2054e-07,-4.826e-08,0.00021833
omega_b03,-4.7407e-06,-1.0201e-07,-5.8027e-05,5.2173e-06,7.528e-06,-5.1394e-06,-3.5117e-06,1.018e-06,2.1486e-05,9.7796e-07,-7.2277e-08,5.6528e-06,-4.3181e-05,3.4133e-05,1.3076e-11,4.969e-12,-7.1234e-05,4.6661e-05,-3.1607e-06,-9.0829e-14,4.2197e-13,4.8068e-05,4.1281e-05,-2.1139e-06,-9.1229e-06,4.4564e-06,0.0022722,-1.5759e-05,-1.3338e-05,2.5231e-06,-1.1642e-05,7.5277e-07,nan,6.1354e-05,-6.6995e-07,-4.6077e-05,-1.2452e-06,2.6918e-07,-3.6962e-05
omega_b13,-2.9014e-07,-1.5508e-06,2.4805e-05,-1.1628e-05,-5.7976e-06,8.2321e-07,6.5485e-07,1.9346e-08,-9.5258e-06,-1.6176e-06,1.849e-09,-3.0417e-06,2.9471e-05,-2.4029e-05,1.2588e-11,4.0174e-11,1.9352e-05,-3.5725e-05,-1.603e-05,7.6368e-14,-2.6618e-13,-1.5574e-05,-2.768e-06,-8.038e-07,-1.943e-06,1.2658e-06,-1.5759e-05,9.4099e-05,1.9135e-06,-4.1418e-07,-1.0079e-06,1.2692e-07,nan,-4.5883e-06,2.3193e-07,-5.1567e-06,3.0168e-07,-1.5175e-09,5.7899e-06
omega_b04,4.6039e-05,2.3927e-05,-2.9141e-05,5.1347e-06,-0.00073555,-2.3349e-05,3.3086e-05,-6.75e-06,-0.00072751,1.692e-05,1.6758e-06,-6.2061e-05,-0.0017551,-0.0015839,1.7213e-10,6.5882e-10,-2.1905e-05,4.491e-06,-1.5211e-05,1.1358e-12,-4.8764e-12,-0.00058002,-0.00096554,-5.9301e-06,-0.00015212,6.3423e-05,-1.3338e-05,1.9135e-06,0.013867,9.0709e-05,0.00012231,-1.1123e-05,nan,-0.00099644,-5.6063e-06,-4.6144e-06,-0.00063737,-1.5816e-06,0.00059273
omega_b14,-4.1166e-06,-6.6932e-07,1.1479e-06,-1.9992e-06,0.0001881,-7.4016e-05,-1.7114e-05,6.5679e-06,2.83e-05,-1.5864e-05,-3.0048e-09,-6.2664e-06,-2.5523e-05,4.881e-05,-2.1177e-11,-6.6317e-11,-2.4378e-05,-9.8684e-05,-3.7935e-05,1.8955e-13,-5.9226e-13,-4.0225e-05,1.053e-05,-5.3047e-06,-1.62e-05,3.6987e-06,2.5231e-06,-4.1418e-07,9.0709e-05,0.00041092,-3.1899e-06,-3.7208e-06,nan,3.1093e-05,-1.6208e-07,-1.4725e-06,-0.00013934,4.3576e-07,5.8988e-07
omega_b05,-2.9209e-05,1.005e-05,6.7272e-08,-4.3462e-06,-1.6053e-05,3.4606e-06,8.9684e-05,-1.8263e-05,-0.00018834,4.1513e-05,3.266e-07,-9.359e-06,-0.00015045,-0.0002118,-5.3344e-11,-1.2667e-10,-6.2502e-06,-4.407e-06,-2.4721e-05,2.2928e-13,-1.0149e-12,-9.2883e-05,-0.00021207,7.4486e-06,-1.4853e-05,5.8889e-06,-1.1642e-05,-1.0079e-06,0.00012231,-3.1899e-06,0.0017148,-4.5563e-05,nan,-0.00024882,-5.5174e-07,1.4568e-06,-1.0907e-05,-3.2632e-05,0.00014319
omega_b15,4.7616e-07,-5.7349e-07,2.3705e-07,7.5635e-08,5.4555e-08,1.2748e-06,-5.6873e-06,6.0609e-07,4.136e-05,-2.65e-06,-3.9688e-08,2.4429e-06,7.7071e-05,2.4812e-05,-2.3713e-13,-9.1551e-12,8.42e-07,-1.5367e-05,3.3435e-06,-4.2929e-14,2.0378e-13,1.9913e-05,2.03e-05,-1.0124e-06,-3.8419e-06,-3.004e-06,7.5277e-07,1.2692e-07,-1.1123e-05,-3.7208e-06,-4.5563e-05,1.8374e-05,nan,2.6488e-05,6.2252e-07,-4.1008e-07,1.5284e-06,-8.8449e-07,-2.2185e-05
omega_b06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
omega_b16,-0.0001672,-6.2318e-05,6.3792e-05,-9.3704e-07,0.00027638,-5.5787e-05,-0.00031215,4.906e-05,0.0028409,-0.00018082,-5.6245e-06,0.00020232,0.0088417,0.0052806,-8.2759e-10,-3.6282e-09,-0.00081002,-0.0015168,-0.00013906,-3.0535e-12,1.519e-11,0.0019482,0.0031594,-4.5376e-05,0.00015111,-0.00029221,6.1354e-05,-4.5883e-06,-0.00099644,3.1093e-05,-0.00024882,2.6488e-05,nan,0.0035282,4.9777e-05,5.8927e-06,4.352e-05,4.0712e-06,-0.0022299
b_2,-0.00016996,1.4208e-05,5.9342e-08,-6.7942e-07,1.7812e-05,-2.8011e-06,-4.5089e-06,6.6781e-07,0.00013334,-1.3354e-05,-7.1382e-08,-1.2609e-07,0.00056901,8.6265e-05,-4.2731e-11,-2.2157e-10,-9.2477e-05,-0.00029877,-4.3082e-05,1.0101e-13,-5.5385e-14,3.4237e-05,4.5973e-05,-9.0815e-06,-0.00016674,-3.2511e-05,-6.6995e-07,2.3193e-07,-5.6063e-06,-1.6208e-07,-5.5174e-07,6.2252e-07,nan,4.9777e-05,5.6757e-05,2.3516e-07,-3.6877e-07,-1.3462e-09,-5.4145e-05
a_3,-4.0634e-06,1.4241e-07,-5.9426e-06,3.068e-06,1.9498e-06,3.1795e-07,-1.7849e-07,6.393e-09,5.7278e-06,-8.8521e-07,-1.2226e-08,5.1268e-07,2.1479e-05,2.7564e-05,-1.1105e-11,-3.2618e-11,-8.9159e-07,-4.1433e-06,-5.6603e-07,-7.8527e-15,3.6727e-14,5.2313e-06,7.8663e-06,3.7794e-08,2.1033e-06,-1.8671e-06,-4.6077e-05,-5.1567e-06,-4.6144e-06,-1.4725e-06,1.4568e-06,-4.1008e-07,nan,5.8927e-06,2.3516e-07,0.00015992,1.0609e-07,-4.0624e-09,-5.5496e-06
a_4,2.6687e-07,-1.652e-06,1.45e-06,7.2877e-07,3.2059e-05,4.1413e-05,7.2559e-06,-2.2846e-06,4.5858e-05,3.7526e-06,-9.4288e-08,5.9874e-06,7.806e-05,7.0156e-05,7.9292e-14,-2.0699e-12,1.4526e-05,5.1849e-05,1.7485e-05,-1.4468e-13,5.1926e-13,4.8154e-05,4.9971e-05,2.8341e-06,1.9927e-05,-8.2054e-07,-1.2452e-06,3.0168e-07,-0.00063737,-0.00013934,-1.0907e-05,1.5284e-06,nan,4.352e-05,-3.6877e-07,1.0609e-07,0.0017404,1.0566e-07,-3.4226e-05
b_5,-6.751e-07,-1.4094e-07,-1.8077e-07,1.1646e-07,1.5429e-06,-6.4832e-07,-2.8094e-05,5.4726e-07,-1.7635e-06,-4.7261e-07,-5.166e-09,-8.6233e-08,-3.6147e-07,4.8608e-06,4.3404e-13,1.5466e-12,7.2984e-07,-4.2736e-07,-1.7074e-07,-3.3811e-16,-3.2245e-16,5.5772e-07,3.7286e-06,2.9941e-08,1.0472e-06,-4.826e-08,2.6918e-07,-1.5175e-09,-1.5816e-06,4.3576e-07,-3.2632e-05,-8.8449e-07,nan,4.0712e-06,-1.3462e-09,-4.0624e-09,1.0566e-07,1.6759e-05,-1.5224e-06
a_6,0.00059409,-7.3381e-05,-2.5764e-05,-6.5577e-06,-0.00025502,5.5491e-05,0.00018581,-2.8882e-05,-0.0041144,0.00022351,4.1448e-06,-0.00031222,-0.0083254,-0.0036312,6.6927e-10,3.3515e-09,0.0012834,0.00088943,-0.0004306,6.1237e-12,-2.6001e-11,-0.0027577,-0.0022119,-2.3449e-05,-0.00022151,0.00021833,-3.6962e-05,5.7899e-06,0.00059273,5.8988e-07,0.00014319,-2.2185e-05,nan,-0.0022299,-5.4145e-05,-5.5496e-06,-3.4226e-05,-1.5224e-06,0.013148
