parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,32.4318966024019,1.34878668999512,4.15882767058166,
b1_pop,-0.00324089759892144,0.0833576718476486,2572.05509595211,
h1_pop,3.89991956988393e-05,4.1196649753378e-05,105.634613778981,
h2_pop,0.12247168655094,0.0205010209514063,16.7393962872221,
alpha1_pop,0.199688042447568,0.0348647451415457,17.4596058503103,
alpha2_pop,-0.071837298358536,0.0106849761407096,14.8738557613644,
hcov1_pop,0,,,
beta_hcov1_score4C,0.370845353435327,0.0783133803474647,21.1175304266343,2.18621112213491e-06
hcov2_pop,0,,,
beta_hcov2_score4C,-0.11894807302177,0.0236903354771236,19.9165357414305,5.14156043962544e-07
omega_b0,13.4575382432835,1.41533673275658,10.5170552531253,
omega_b1,0.239709458266937,0.100376952540658,41.8744230062377,
e_b,0.381394369741795,0.0187948053510618,4.92791893173092,
