rep,id,eta_b03,eta_b13,eta_b04,eta_b14,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha13,eta_alpha14,eta_alpha23,eta_alpha24
1,1,0.218663834130727,0.117090918415438,2.24099516123939,0.0990814413795078,0,0,0,0,0,0,0,0
2,1,-0.400727011286033,-0.0160440972415112,1.80557060718428,-0.0318403733312407,0,0,0,0,0,0,0,0
3,1,-0.114042673433508,0.322205020537225,0.679658440563541,0.0321801854569917,0,0,0,0,0,0,0,0
1,2,0.692507210434469,0.0824615358496921,-0.371597099277709,-0.0683353854810008,0,0,0,0,0,0,0,0
2,2,1.2766011900548,0.0392690571171863,-0.42219412110634,0.0499060865411,0,0,0,0,0,0,0,0
3,2,1.43661983379888,0.0959032597661471,-0.336188687930239,0.0756828950856167,0,0,0,0,0,0,0,0
1,3,-0.450373571618702,0.0112789226660203,0.155988348751498,-0.171113598321154,0,0,0,0,0,0,0,0
2,3,0.627417056197458,-0.159793959067355,-0.687825209078236,-0.0282870598527648,0,0,0,0,0,0,0,0
3,3,-0.706168785240621,-0.19370764083963,-1.28246908990655,-0.114576561101661,0,0,0,0,0,0,0,0
1,4,0.946863231657786,0.0780905726575933,-1.52800611235976,-0.0131020316826201,0,0,0,0,0,0,0,0
2,4,-1.63281422769466,-0.0731655345534369,-0.85767647833248,0.0575680426628043,0,0,0,0,0,0,0,0
3,4,0.267172229921477,-0.0355569102566797,-1.76999970855746,0.00684155568574827,0,0,0,0,0,0,0,0
1,5,0.429903423620881,0.197068353497131,0.966815871028093,-0.0175145853840008,0,0,0,0,0,0,0,0
2,5,-0.173593448194982,0.204430557817353,-0.0925717363095488,0.0888204729397454,0,0,0,0,0,0,0,0
3,5,0.0376278164858368,0.163734870125164,0.61392229543862,-0.0142896926674856,0,0,0,0,0,0,0,0
1,6,-1.11489145055902,0.00623680422616221,-0.707033195923193,0.0311257279002972,0,0,0,0,0,0,0,0
2,6,-1.85228442310629,-0.100915436268011,-0.512016618264041,-0.0622053246767281,0,0,0,0,0,0,0,0
3,6,-1.86307930906919,-0.4417246759196,-0.914754886749912,-0.0249703756553259,0,0,0,0,0,0,0,0
1,7,0.980522338830587,-0.104779143148553,3.4997955960663,-0.0778942504680077,0,0,0,0,0,0,0,0
2,7,1.2183398535032,-0.119989594322974,2.72978354893594,-0.0548217956847745,0,0,0,0,0,0,0,0
3,7,1.36147184518348,-0.127627256443484,2.53932487919721,-0.0479551692761746,0,0,0,0,0,0,0,0
1,8,-1.56509658288597,0.0703052768746676,0.313633955164347,0.121946340266913,0,0,0,0,0,0,0,0
