rep,id,b01,b11,b21,a1,b02,b12,b03,b13,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha21,alpha22,alpha23,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,3.61214347560734,-0.20911066085668,-0.160886824882256,0.0739028271761795,7.45546943745449,2.31845090865771e-05,3.57526314939903,0.141901533745405,0.0374850491727048,0.109333665518607,0.75731439825393,0.121309102878673,0.201541329778288,-13.6991861334581,0.55988893875999,-0.116494132728013,-0.00147439742930329,-0.185886677651588,-1.11049953765938,-0.088617794974559,-0.0247088116099174,-4.14827272690804,0.0572550148760111,-0.00286870964285676,-0.597876512193638,0.283770678878731,0,0,0,0,0,0,0,0,0,0
2,1,3.19353282633897,-0.0673998109035861,-0.144195458027257,2.79860149363183,7.4308159951667,0.0014648887444154,2.96421532539162,0.174562351805193,0.0374850491727048,0.109333665518607,0.75731439825393,0.121309102878673,0.201541329778288,-13.6991861334581,0.55988893875999,-0.116494132728013,-0.00147439742930329,-0.185886677651588,-1.52911018692775,0.053093054978535,-0.00801744475491822,-0.514148706084025,0.0326015725882236,-0.00142700540752794,-1.20892433620104,0.31643149693852,0,0,0,0,0,0,0,0,0,0
3,1,2.59246349729821,-0.0671440214971381,-0.11676481311687,6.49486404451784,7.42590946816786,0.00209013534792317,3.41387873102199,0.136578634550195,0.0374850491727048,0.109333665518607,0.75731439825393,0.121309102878673,0.201541329778288,-13.6991861334581,0.55988893875999,-0.116494132728013,-0.00147439742930329,-0.185886677651588,-2.13017951596852,0.053348844384983,0.0194132001554689,0.327743185643511,0.0276950455893799,-0.000801758804020168,-0.759260930570677,0.278447779683522,0,0,0,0,0,0,0,0,0,0
1,2,3.59082194090504,-0.0516092749008548,-0.105018397324069,4.09286929557886,7.36036345217397,0.0158360161684202,4.2518815485738,-0.158378345224112,0.0374850491727048,0.109333665518607,0.75731439825393,0.121309102878673,0.201541329778288,-13.6991861334581,0.55988893875999,-0.116494132728013,-0.00147439742930329,-0.185886677651588,-1.13182107236168,0.0688835909812663,0.0311596159482703,-0.134022268577745,-0.0378509704045085,0.0129441220164769,0.0787418869811365,-0.016509200090786,0,0,0,0,0,0,0,0,0,0
2,2,3.69320735429043,-0.1866724583911,-0.160212740411499,1.4507978118663,7.41952852583662,0.00278400332375117,3.93003778999453,-0.0908587118389857,0.0374850491727048,0.109333665518607,0.75731439825393,0.121309102878673,0.201541329778288,-13.6991861334581,0.55988893875999,-0.116494132728013,-0.00147439742930329,-0.185886677651588,-1.02943565897629,-0.0661795925089792,-0.0240347271391598,-1.17115491173028,0.0213141032581383,-0.000107890828192166,-0.243101871598141,0.0510104332943407,0,0,0,0,0,0,0,0,0,0
3,2,4.08985209896651,-0.150315017792226,-0.154656624888715,0.532133374601034,7.4523562235683,0.00707200946896674,4.45718372903379,-0.0225154881179866,0.0374850491727048,0.109333665518607,0.75731439825393,0.121309102878673,0.201541329778288,-13.6991861334581,0.55988893875999,-0.116494132728013,-0.00147439742930329,-0.185886677651588,-0.632790914300212,-0.0298221519101046,-0.0184786116163762,-2.17412964885439,0.0541418009898198,0.0041801153170234,0.284044067441124,0.11935365701534,0,0,0,0,0,0,0,0,0,0
1,3,5.99027354978817,-0.166748719750409,-0.173539005259414,3.87538515735458,7.42157221911186,-0.00929510351522348,3.88969422828574,-0.224284157462769,0.0374850491727048,0.109333665518607,0.75731439825393,0.121309102878673,0.201541329778288,-13.6991861334581,0.55988893875999,-0.116494132728013,-0.00147439742930329,-0.185886677651588,1.26763053652144,-0.0462558538682884,-0.037360991987075,-0.188623478617896,0.0233577965333769,-0.0121869976671668,-0.283445433306923,-0.0824150123294428,0,0,0,0,0,0,0,0,0,0
2,3,8.18965782987566,-0.0941318375021999,-0.161733512425026,13.9693105658962,7.37294062161197,0.00215260709250076,4.22177043325046,0.0337213535974757,0.0374850491727048,0.109333665518607,0.75731439825393,0.121309102878673,0.201541329778288,-13.6991861334581,0.55988893875999,-0.116494132728013,-0.00147439742930329,-0.185886677651588,3.46701481660894,0.0263610283799212,-0.0255554991526874,1.09359428907555,-0.0252738009665094,-0.000739287059442574,0.0486307716577903,0.175590498730802,0,0,0,0,0,0,0,0,0,0
3,3,6.45940622116461,0.0576637869851214,-0.162947237655757,23.6055892898314,7.34587539542528,0.0144745406804854,3.16569236696628,-0.213547769543031,0.0374850491727048,0.109333665518607,0.75731439825393,0.121309102878673,0.201541329778288,-13.6991861334581,0.55988893875999,-0.116494132728013,-0.00147439742930329,-0.185886677651588,1.73676320789788,0.178156652867242,-0.0267692243834183,1.61821498637549,-0.0523390271532032,0.0115826465285421,-1.00744729462638,-0.0716786244097047,0,0,0,0,0,0,0,0,0,0
1,4,1.95310933330376,-0.179302529169337,-0.176400946888971,16.2188585917305,7.3817572618325,-0.00159218991944281,3.06569147110316,-0.372710939862134,0.0374850491727048,0.109333665518607,0.75731439825393,0.121309102878673,0.201541329778288,-13.6991861334581,0.55988893875999,-0.116494132728013,-0.00147439742930329,-0.185886677651588,-2.76953367996297,-0.0588096632872158,-0.0402229336166317,1.24290614385748,-0.0164571607459791,-0.00448408407138614,-1.1074481904895,-0.230841794728808,0,0,0,0,0,0,0,0,0,0
