rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha16,alpha17,alpha21,alpha22,alpha23,alpha26,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha26,eta_alpha27
1,1,5.63107148498251,-0.272838124765379,-0.217318734440048,10.9033388692209,7.39044900653742,0.0161829172712553,4.75888194185503,-0.367254414321848,4.8684746997425,-0.0469160195595226,355.850544060927,-2.38886313525356,0.0642588965476704,0.036839298574485,0.736644669123261,0.131847220047036,0.12156662867164,-7.43621433067875,0.663823690067236,0.330011799714315,0.00369983722578365,-0.0782759479129379,0.000515438712661845,-0.161252704016111,7.11067900347488e-10,-0.00125818889982702,1.00752045374368,-0.122881483895513,-0.0689516518790955,0.787357982145178,-0.00970669813449909,0.0133654454495063,0.54799720634534,-0.210541968335716,-0.232716445872086,0.00754559387322045,-5.37990632236529,3.60800896428321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,4.83825761900463,-0.0803455624408022,-0.155376582289384,9.08171786225166,7.36108767730596,0.0187281674974715,4.44342325643643,-0.198543533378567,4.83742994277827,-0.0443511009175382,273.163218996586,-11.4682168258481,0.0642588965476704,0.036839298574485,0.736644669123261,0.131847220047036,0.12156662867164,-7.43621433067875,0.663823690067236,0.330011799714315,0.00369983722578365,-0.0782759479129379,0.000515438712661845,-0.161252704016111,7.11067900347488e-10,-0.00125818889982702,0.2147065877658,0.0696110784290634,-0.00700949972843126,0.604552288135412,-0.0390680273659632,0.0159106956757225,0.23253852092674,-0.0418310873924357,-0.26376120283631,0.0101105125152049,-88.0672313867055,-5.4713447263113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,5.31727299914395,-0.161444790206275,-0.182663913709406,17.5666392497477,7.41519323707604,0.00800155481399378,5.21653013228277,-0.131027105487881,4.99394386359772,-0.108137460584623,354.273035793443,-7.79987049447136,0.0642588965476704,0.036839298574485,0.736644669123261,0.131847220047036,0.12156662867164,-7.43621433067875,0.663823690067236,0.330011799714315,0.00369983722578365,-0.0782759479129379,0.000515438712661845,-0.161252704016111,7.11067900347488e-10,-0.00125818889982702,0.693721967905119,-0.0114881493364095,-0.0342968311484539,1.26429052768136,0.0150375324041221,0.00518408299224478,1.00564539677307,0.0256853404982509,-0.107247282016862,-0.0536758471518802,-6.95741458984935,-1.8029983949346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6.02249814347894,-0.271430278121045,-0.216032289566768,4.83772169450462,7.45590266428512,0.0061309604525017,5.94219325769109,-0.222504441898542,5.10869578498863,-0.238755285602294,256.501976373,-10.0600422283438,0.0642588965476704,0.036839298574485,0.736644669123261,0.131847220047036,0.12156662867164,-7.43621433067875,0.663823690067236,0.330011799714315,0.00369983722578365,-0.0782759479129379,0.000515438712661845,-0.161252704016111,7.11067900347488e-10,-0.00125818889982702,1.39894711224011,-0.121473637251179,-0.0676652070058152,-0.0252671928340171,0.0557469596132032,0.0033134886307527,1.73130852218139,-0.0657919959124099,0.00750463937404877,-0.184293672169551,-104.728474010292,-4.06317012880707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4.30151925166398,-0.0694561028576926,-0.0888626985339327,8.40165912797946,7.3984322372605,0.00821749057315269,4.70163858183906,-0.0258322213990841,4.43038034327911,0.038401907006353,384.258512233974,-8.83792472345557,0.0642588965476704,0.036839298574485,0.736644669123261,0.131847220047036,0.12156662867164,-7.43621433067875,0.663823690067236,0.330011799714315,0.00369983722578365,-0.0782759479129379,0.000515438712661845,-0.161252704016111,7.11067900347488e-10,-0.00125818889982702,-0.322031779574855,0.0805005380121729,0.0595043840270197,0.526718123120153,-0.00172346741142348,0.0054000187514037,0.490753846329369,0.130880224587048,-0.670810802335469,0.092863520439096,23.028061850682,-2.84105262391881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3.74166223638533,-0.171096891809849,-0.221391058850367,2.68426244691936,7.45280116500504,0.00935083562312502,5.60369825223232,-0.244520267637041,4.91651383643661,0.0214414250193635,337.984857254181,-12.2468142020379,0.0642588965476704,0.036839298574485,0.736644669123261,0.131847220047036,0.12156662867164,-7.43621433067875,0.663823690067236,0.330011799714315,0.00369983722578365,-0.0782759479129379,0.000515438712661845,-0.161252704016111,7.11067900347488e-10,-0.00125818889982702,-0.881888794853506,-0.0211402509399835,-0.0730239762894148,-0.61430508212043,0.0526454603331183,0.00653336380137603,1.39281351672263,-0.0878078216509093,-0.184677309177974,0.0759030384521065,-23.2455931291113,-6.24994210250114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6.50862514984362,-0.112484465428253,-0.190211145819112,3.68144342081029,7.41303371926858,0.0121004320345079,5.12881856337723,-0.0618367327019499,3.40029854569908,-0.0406714630780801,357.628519589894,-3.75878335147293,0.0642588965476704,0.036839298574485,0.736644669123261,0.131847220047036,0.12156662867164,-7.43621433067875,0.663823690067236,0.330011799714315,0.00369983722578365,-0.0782759479129379,0.000515438712661845,-0.161252704016111,7.11067900347488e-10,-0.00125818889982702,1.88507411860478,0.0374721754416128,-0.0418440632581601,-0.298406169268133,0.0128780145966605,0.00928296021275886,0.917933827867536,0.0948757132841818,-1.7008925999155,0.013790150354663,-3.60193079339768,2.23808874806384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5.32585140924741,-0.231061783735449,-0.408982822553109,7.65303343457446,7.4226878137396,0.0111268571381129,4.70931919246246,-0.0425702735022824,3.78113621382527,-0.0546944428193952,451.299566539437,-5.88565985138338,0.0642588965476704,0.036839298574485,0.736644669123261,0.131847220047036,0.12156662867164,-7.43621433067875,0.663823690067236,0.330011799714315,0.00369983722578365,-0.0782759479129379,0.000515438712661845,-0.161252704016111,7.11067900347488e-10,-0.00125818889982702,0.702300378008579,-0.0811051428655838,-0.260615739992156,0.433391018176388,0.0225321090676767,0.00830938531636391,0.498434456952766,0.114142172483849,-1.32005493178931,-0.000232829386652193,90.0691161561448,0.111212248153388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,8.46950532057688,-0.120245418499829,-0.107002962049645,2.25765104420744,7.43617399915134,0.0108970323259325,5.51756991641285,-0.104773840426188,3.68661625965916,-0.0474525980660468,381.193983179441,-3.7969443434827,0.0642588965476704,0.036839298574485,0.736644669123261,0.131847220047036,0.12156662867164,-7.43621433067875,0.663823690067236,0.330011799714315,0.00369983722578365,-0.0782759479129379,0.000515438712661845,-0.161252704016111,7.11067900347488e-10,-0.00125818889982702,3.84595428933805,0.0297112223700363,0.0413641205113078,-0.787386166657332,0.0360182944794225,0.00807956050418352,1.30668518090316,0.0519386055599441,-1.41457488595543,0.00700901536669622,19.9635327961493,2.19992775605407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4.26425036463396,-0.178755437373405,-0.193447507602921,8.6495324331126,7.38985060098944,0.0102164566196497,2.43232114027874,0.0296436459866788,3.34771332775658,-0.0667241112124813,328.767757590242,-9.01417354842801,0.0642588965476704,0.036839298574485,0.736644669123261,0.131847220047036,0.12156662867164,-7.43621433067875,0.663823690067236,0.330011799714315,0.00369983722578365,-0.0782759479129379,0.000515438712661845,-0.161252704016111,7.11067900347488e-10,-0.00125818889982702,-0.35930066660487,-0.0287987965035397,-0.0450804250419683,0.555794187046198,-0.0103051036824837,0.00739898479790074,-1.77856359523095,0.186356091972811,-1.753477817858,-0.0122624977797382,-32.4626927930499,-3.01730144889124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
