rep,id,b02,b12,b03,b13,h1,h2,alpha12,alpha13,alpha22,alpha23,hcov1,hcov2,score4C
1,1,5.30140773243711,-0.134508574680507,5.27570800190254,-0.0723316896270023,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.68906074027255,-1.75452978044372,11
2,1,4.15512059858898,0.0124747470796948,4.01528608605921,0.0797763270449823,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.68906074027255,-1.75452978044372,11
3,1,4.74203348451372,-0.0494594060481044,3.97850363413995,0.0173125054555723,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.68906074027255,-1.75452978044372,11
1,2,3.52862678631256,0.00770345794293589,6.35890687589503,0.0186693235982404,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,5
2,2,3.82925970848517,-0.166901434340735,3.99248757882989,0.109453599118274,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,5
3,2,3.38946598573189,0.124288927372612,5.61989732116985,0.121472733992455,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,5
1,3,2.22552373449083,-0.578584634839471,5.54671943499201,0.157376303514169,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.01221494923957,-0.957016243878392,6
2,3,3.05600026050554,-0.416972325987166,3.89953383432089,0.0840472122389666,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.01221494923957,-0.957016243878392,6
3,3,3.14158781737437,-0.490535800135272,5.9005593968093,0.0987356260678414,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.01221494923957,-0.957016243878392,6
1,4,2.84238219440888,-0.268130847056202,4.95856757265502,0.09008850849829,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.68295326565276,-1.27602165850452,8
2,4,3.43738996883279,-0.412128936035368,4.58467182602783,0.0553033065283989,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.68295326565276,-1.27602165850452,8
3,4,2.54369203504309,-0.153520359109542,4.42016139004075,-0.0386959972024771,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.68295326565276,-1.27602165850452,8
1,5,3.40982492226661,-0.0201811709055246,7.00689246768141,0.181473352846167,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.00610747461979,-0.478508121939196,3
2,5,3.64441119471829,-0.0138310333183397,6.05079473544258,0.197259139229008,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.00610747461979,-0.478508121939196,3
3,5,3.13566426030158,0.00788987746484379,6.25107844571054,0.193460082645442,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.00610747461979,-0.478508121939196,3
1,6,5.15582156405117,-0.011627365058652,4.46789128066806,-0.0434294646692549,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,0.67073831641319,-0.319005414626131,2
2,6,4.83481492582222,-0.500014993225248,5.78771745655308,0.0258959596820221,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,0.67073831641319,-0.319005414626131,2
3,6,4.6872819130079,-0.233091829784206,4.99870777457898,0.0579233641032766,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,0.67073831641319,-0.319005414626131,2
1,7,4.95460195452226,-0.143712435012808,6.89381949379136,0.0589344763974887,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,4.02442989847914,-1.91403248775678,12
2,7,5.21816410057268,-0.0756998589827768,7.15192431707086,0.110406267116823,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,4.02442989847914,-1.91403248775678,12
3,7,4.89091584681294,-0.0555978385441817,6.27838927370891,0.0442765042668558,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,4.02442989847914,-1.91403248775678,12
1,8,4.12438088885333,-0.0726913961354514,7.23220237672914,0.205435824426679,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.34758410744617,-1.11651895119146,7
2,8,4.26572236439235,-0.0279860990386527,8.73178581533957,0.118221368174832,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.34758410744617,-1.11651895119146,7
3,8,3.77725389218316,-0.0315411367322086,9.55705148471347,0.114624985939179,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.34758410744617,-1.11651895119146,7
1,9,6.45202369266469,-0.0344768087556734,7.49435694624302,0.0696447000384738,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.01221494923957,-0.957016243878392,6
2,9,5.96484933795887,0.0495224105239905,6.70015180784142,-0.0949707784122033,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.01221494923957,-0.957016243878392,6
3,9,6.22280884607631,-0.011916430423075,5.13626839448574,0.0471915689938176,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.01221494923957,-0.957016243878392,6
1,10,4.93340992283849,-0.0885213595494755,7.46562118638901,0.0754820634227284,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,5
2,10,5.28430389451072,-0.34847161570526,5.8412063217349,-0.036092743980018,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,5
3,10,3.95554719332629,-0.415650099616798,6.02908130129565,0.0382488219401948,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,5
1,11,2.64234075712994,-0.210620303019119,5.29771453774177,0.15323634480841,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.68295326565276,-1.27602165850452,8
2,11,3.57366354547463,-0.245440239113806,4.90807764175238,0.173960513271486,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.68295326565276,-1.27602165850452,8
3,11,3.31789301571866,-0.259086641417781,5.19948494720967,0.0740741339606818,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.68295326565276,-1.27602165850452,8
1,12,5.89680389397279,-0.14010636185652,5.09265800136627,0.146288583296737,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.34147663282638,-0.638010829252261,4
2,12,6.41914751839674,-0.328858442524623,4.28794642776595,0.244331084754367,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.34147663282638,-0.638010829252261,4
3,12,4.78714480306447,-0.0810176347023071,6.01727020863678,0.129099318866853,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.34147663282638,-0.638010829252261,4
1,13,1.37386078908475,-0.430094179749148,4.17660100623829,0.125358317980294,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,5.03053737309892,-2.39254060969598,15
2,13,2.01360406026229,-0.241337501048343,2.69363992785995,0.0285065700619938,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,5.03053737309892,-2.39254060969598,15
3,13,0.9459100197167,-0.0769378798876413,2.92567065176903,0.0911957210784755,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,5.03053737309892,-2.39254060969598,15
1,14,5.02899723154619,-0.424775966093041,5.14619192488601,0.0551527856496918,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.34147663282638,-0.638010829252261,4
2,14,4.47516604741965,-0.380343403461853,4.85778966070614,0.1025814883905,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.34147663282638,-0.638010829252261,4
3,14,4.44898048787063,-0.315329542810711,5.48457679216994,0.0778898779182549,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.34147663282638,-0.638010829252261,4
1,15,5.68736572323987,-0.0936220851869705,7.47831234536355,0.0541245885274302,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.01832242385936,-1.43552436581759,9
2,15,5.91699291192919,0.0352290453467896,2.20961991394273,0.16916023103984,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.01832242385936,-1.43552436581759,9
3,15,5.33919921202848,-0.26707192650709,6.57840080434858,0.00594816155957995,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.01832242385936,-1.43552436581759,9
1,16,4.79401603718843,-0.111440185948024,7.29599765299686,-0.0588593706682225,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.01832242385936,-1.43552436581759,9
2,16,5.2505386524963,-0.0299252949186183,6.55224217026493,0.0803043992703358,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.01832242385936,-1.43552436581759,9
