rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2,score4C
3,80,-0.634271592390288,0.122900961708904,-0.984809175937222,0.00432811441522079,0,0,0,0,0,0,0,0,7
1,81,0.754043721009302,-0.176406791066481,1.03883838164725,0.00755649302874075,0,0,0,0,0,0,0,0,12
2,81,0.143177882908927,-0.107621383409919,0.835543196776704,-0.0849792865396059,0,0,0,0,0,0,0,0,12
3,81,-0.679120685707461,-0.0867638222137906,-0.364457648018902,0.0103296869531504,0,0,0,0,0,0,0,0,12
1,82,0.341333055606612,0.0263335761353945,0.401643898568011,0.0558130403398741,0,0,0,0,0,0,0,0,6
2,82,0.495065919161962,0.0100264734067,-0.74930489306225,-0.00437174560431127,0,0,0,0,0,0,0,0,6
3,82,0.387055911328738,0.00123838652305108,-0.621028224909819,-0.0313658587156077,0,0,0,0,0,0,0,0,6
1,83,-0.461460256878008,0.0039481289616661,-1.20046555245369,0.082054229188199,0,0,0,0,0,0,0,0,13
2,83,-1.38726032935337,0.0265774556867732,1.58850917014237,-0.0822838084850811,0,0,0,0,0,0,0,0,13
3,83,-1.06574823945189,0.0217386447024555,-2.55150974801833,0.00834285417939417,0,0,0,0,0,0,0,0,13
1,84,1.71438014062488,-0.0730047766953943,0.744228426183422,0.00245388179820045,0,0,0,0,0,0,0,0,7
2,84,2.29564271143182,0.063944645516783,2.53895430513883,0.0262628915317647,0,0,0,0,0,0,0,0,7
3,84,1.66388388400466,0.0587220981505735,1.11897865452737,0.0710614864776283,0,0,0,0,0,0,0,0,7
1,85,0.162917416630246,0.0339809469276531,1.57727962329376,0.0658015866832146,0,0,0,0,0,0,0,0,9
2,85,0.952698873153059,-0.116326679240741,1.53850353475175,-0.0773756426180643,0,0,0,0,0,0,0,0,9
3,85,0.908483170924407,-0.0951552919108474,2.08305550400779,-0.143834254013359,0,0,0,0,0,0,0,0,9
1,86,-0.0981296275905503,0.100526867739321,-0.126245184583961,0.0407357168980412,0,0,0,0,0,0,0,0,2
2,86,-0.385759452234661,0.0986008219282807,1.88469838155802,0.0426629629095386,0,0,0,0,0,0,0,0,2
3,86,0.0893065046175456,0.0410498695651773,2.79401838405421,-0.0144297844018891,0,0,0,0,0,0,0,0,2
1,87,0.205532174050507,0.147864334239071,-1.44291378403955,0.103888759674881,0,0,0,0,0,0,0,0,5
2,87,0.0509822706076797,-0.225280339420515,-2.59401325002677,0.0674145987053104,0,0,0,0,0,0,0,0,5
3,87,-0.681289662202455,0.0252714990085246,-3.28589379917809,-0.164281009466957,0,0,0,0,0,0,0,0,5
1,88,-0.506107752926192,0.413728222982105,0.00976525875803436,-0.0842905244789306,0,0,0,0,0,0,0,0,9
2,88,-1.12007817626129,0.429465629112439,-1.29272695221207,-0.0239961608415728,0,0,0,0,0,0,0,0,9
3,88,-0.757110488074074,0.432159952311263,-0.333680153351042,-0.103391028554866,0,0,0,0,0,0,0,0,9
1,89,0.13396494268828,0.102621759058864,0.33799944908581,-0.00690554108995882,0,0,0,0,0,0,0,0,11
2,89,-0.0297279883921799,0.100101454059923,0.499984492013418,0.0163503895063791,0,0,0,0,0,0,0,0,11
3,89,0.569896013707149,0.0805071351144355,0.775930363522088,-0.0532472139734341,0,0,0,0,0,0,0,0,11
1,90,0.754596277259357,0.306830103175939,2.17333520280614,0.0727457337946869,0,0,0,0,0,0,0,0,2
2,90,0.285365061994749,0.367841658849018,4.2745638411955,0.0747643145016327,0,0,0,0,0,0,0,0,2
3,90,0.354077879519377,0.342489444091397,3.45453617033851,0.0579822862906825,0,0,0,0,0,0,0,0,2
1,91,0.427396493871563,-0.210959751430752,-1.86029050853335,0.121444135891625,0,0,0,0,0,0,0,0,6
2,91,0.426127180913263,-0.202661204232048,-1.61956530034743,0.0886890194857136,0,0,0,0,0,0,0,0,6
3,91,0.630649740820299,-0.234023877048085,-0.997438262424402,0.024185734952478,0,0,0,0,0,0,0,0,6
1,92,0.558861479602609,0.151236222924289,0.62105242105491,-0.0731483636935554,0,0,0,0,0,0,0,0,9
2,92,0.489907295740573,0.152236279578177,0.0650218201572299,-0.0181869603008914,0,0,0,0,0,0,0,0,9
3,92,0.741068484463064,0.122691480366322,0.891794829090902,-0.104515617491632,0,0,0,0,0,0,0,0,9
1,93,0.880019969381049,0.00340659066584548,-0.0648642972857116,-0.0317445633099496,0,0,0,0,0,0,0,0,7
2,93,0.564751821882957,-0.123280738296632,0.869555651036951,-0.106838459764941,0,0,0,0,0,0,0,0,7
3,93,0.928726205554671,0.0799597464098622,-0.0350256245293465,-0.110344715775745,0,0,0,0,0,0,0,0,7
1,94,-0.608043979486186,-0.393427591420289,-1.95333260045756,0.0606054084043261,0,0,0,0,0,0,0,0,8
2,94,-1.21277418920529,-0.142865467394039,-1.184567235178,-0.0523101233285178,0,0,0,0,0,0,0,0,8
3,94,-0.248958339663004,-0.327180709782737,-1.35997837246426,-0.0343112687799507,0,0,0,0,0,0,0,0,8
1,95,-0.363603742432303,0.367716321437161,-0.286081181568909,-0.0592469946645854,0,0,0,0,0,0,0,0,3
2,95,-0.0255250206957403,0.1922818664647,-2.01439248950242,-0.0760990176443339,0,0,0,0,0,0,0,0,3
3,95,0.480791095685708,0.317748267431673,-1.87609647167574,0.0143215905539922,0,0,0,0,0,0,0,0,3
1,96,-0.505766718211198,0.0999322789459357,-0.759978009980876,-0.0100229789133466,0,0,0,0,0,0,0,0,7
2,96,-0.128959276607157,0.0693473415580718,-0.18414530894225,-0.0247730610234569,0,0,0,0,0,0,0,0,7
3,96,-0.257282808372178,0.0561145754266219,-1.3887944889348,0.0264003531725991,0,0,0,0,0,0,0,0,7
1,97,-2.3834176458779,0.26954131089161,0.121304860756971,-0.00689212342052303,0,0,0,0,0,0,0,0,4
2,97,-1.30236682409509,0.173702063938596,-0.301710856095123,-0.00564225785092062,0,0,0,0,0,0,0,0,4
3,97,-0.268572618029511,0.0245622421902284,-0.267492302067968,0.013071069741103,0,0,0,0,0,0,0,0,4
1,98,0.216255148671846,0.0507759380578129,2.51064899681644,-0.134453368185628,0,0,0,0,0,0,0,0,1
2,98,-0.0813395522971598,0.0363732404103291,1.34460583792571,0.00577642469998454,0,0,0,0,0,0,0,0,1
3,98,0.908875013309396,-0.0132686523216101,1.82694864352055,-0.0728598268963594,0,0,0,0,0,0,0,0,1
1,99,-0.327153578847739,0.0217825901094497,-0.0789119418885678,0.0066366914897093,0,0,0,0,0,0,0,0,6
2,99,0.279419668609622,0.171661760652778,1.61877319450551,-0.0030178848327399,0,0,0,0,0,0,0,0,6
3,99,-0.733842641910282,0.215062978783555,0.0822808905075458,-0.0580518525898065,0,0,0,0,0,0,0,0,6
1,100,-0.972931730977316,0.0948583319519901,2.40476910912693,-0.0375126744412722,0,0,0,0,0,0,0,0,1
2,100,-1.25554863718225,0.0556511096562839,2.73220533113938,-0.0284258416839495,0,0,0,0,0,0,0,0,1
3,100,-1.23585706665544,0.158470046704586,2.10196437136821,-0.151902697981279,0,0,0,0,0,0,0,0,1
1,101,-2.42753418297684,0.0564267164321854,-0.177092131354255,-0.06345201064336,0,0,0,0,0,0,0,0,9
2,101,-1.76479285848403,0.00986470200579576,0.878939824092606,-0.174782954712454,0,0,0,0,0,0,0,0,9
3,101,-1.11258943796879,-0.0287691524268476,-1.10132847611369,0.005782643743004,0,0,0,0,0,0,0,0,9
1,102,1.85108614829465,0.249408306959948,0.307054782841147,-0.0278830546832256,0,0,0,0,0,0,0,0,2
2,102,1.14452189921736,0.290613189823806,-0.429959769466201,-0.0140098039092239,0,0,0,0,0,0,0,0,2
3,102,0.913635806045601,0.294279613068915,0.279658523379942,0.0359566290629861,0,0,0,0,0,0,0,0,2
1,103,0.23533824164509,0.0712426565442431,3.46534670356077,0.0182144606581507,0,0,0,0,0,0,0,0,7
2,103,-0.886612935915044,-0.0187901358673123,3.38676824051959,-0.0402746985310319,0,0,0,0,0,0,0,0,7
3,103,0.355148955780305,-0.0216547390912335,3.63286125824822,-0.171113169639896,0,0,0,0,0,0,0,0,7
1,104,0.881996524347263,0.00337244022253247,1.76054299795663,-0.0971127563904162,0,0,0,0,0,0,0,0,7
2,104,0.881444583465284,0.0671074263331128,2.88913348143105,-0.0298255398274322,0,0,0,0,0,0,0,0,7
3,104,0.504607941344997,0.0457727648625043,2.14093389613695,0.141867559596594,0,0,0,0,0,0,0,0,7
1,105,-0.466685217266741,-0.0081896400448461,-1.21589821500012,0.00466180202967367,0,0,0,0,0,0,0,0,10
2,105,0.295745112826644,-0.191533867048459,-0.123589581535636,0.0460495505281366,0,0,0,0,0,0,0,0,10
3,105,-0.334421072376809,0.0877181408650738,-1.58843986310991,0.1128732944758,0,0,0,0,0,0,0,0,10
1,106,0.707437593099459,-0.159085041791341,-0.556704941866852,-0.00437317631394905,0,0,0,0,0,0,0,0,12
2,106,-0.376183565051136,-0.104492574573436,-0.465194590040621,-0.0593824214740304,0,0,0,0,0,0,0,0,12
3,106,0.135197649201295,-0.18451407867632,-0.552961254837906,-0.0102977186700201,0,0,0,0,0,0,0,0,12
1,107,0.760567540914896,-0.268166425761954,-1.07657337212821,-0.0189237728810646,0,0,0,0,0,0,0,0,5
2,107,0.402040633013291,-0.274939825663376,-0.664602375710752,0.0206931799238945,0,0,0,0,0,0,0,0,5
3,107,0.995842096600024,-0.345013299930059,-0.892437030066491,-0.0460984281268065,0,0,0,0,0,0,0,0,5
1,108,-1.33947590730489,0.0330459822686643,-2.64735959586697,0.00128445170456055,0,0,0,0,0,0,0,0,10
2,108,0.101585163970486,-0.137335244490607,-1.92683848878677,0.0244828872242763,0,0,0,0,0,0,0,0,10
3,108,-1.49725825545801,-0.124935334432667,-3.32471599124203,0.0820082367555739,0,0,0,0,0,0,0,0,10
1,109,-0.440629777728301,0.0825608070136254,1.75255202932027,-0.0157982651766347,0,0,0,0,0,0,0,0,6
2,109,-1.10195472874771,-0.0220018261767545,3.28084749595712,0.0219576938710652,0,0,0,0,0,0,0,0,6
3,109,-0.636690044599966,0.130274993597743,4.69414783564069,-0.0425586054530084,0,0,0,0,0,0,0,0,6
1,110,0.468743921836562,-0.179971602180665,0.00403579767071172,-0.0333447314248906,0,0,0,0,0,0,0,0,5
2,110,-0.498732548066682,0.0852604110010274,-0.539254375747276,-0.0366146837047972,0,0,0,0,0,0,0,0,5
3,110,-0.310100501896844,0.0806875838206373,0.0812987380406618,-0.0427982323394828,0,0,0,0,0,0,0,0,5
1,111,0.979106577688897,-0.0235215240568136,-0.652083784858879,-0.0431635831426002,0,0,0,0,0,0,0,0,5
2,111,-0.195378505611698,0.24813387656,-1.06859827609035,0.00328179561920398,0,0,0,0,0,0,0,0,5
3,111,1.06806561144496,0.120415928810439,-1.44088943783897,-0.0246156774245117,0,0,0,0,0,0,0,0,5
1,112,0.261008872721019,-0.25794986055084,0.180305894333697,0.00446269486488426,0,0,0,0,0,0,0,0,8
2,112,-0.231939215121833,-0.21486195692494,0.0213625447088575,0.0358783339869229,0,0,0,0,0,0,0,0,8
3,112,0.0792740273241215,-0.244455620973027,-0.714069496764988,0.0954313911963241,0,0,0,0,0,0,0,0,8
1,113,-0.239265277904962,0.000285869750314888,-2.23324736349543,0.072837236118483,0,0,0,0,0,0,0,0,8
2,113,-0.0455190080051358,0.256444051144254,-0.779283159781987,-0.0379704942729075,0,0,0,0,0,0,0,0,8
3,113,0.183892743507835,-0.0606697105881365,-2.76925875407612,-0.0733349321505765,0,0,0,0,0,0,0,0,8
1,114,-1.78565000284215,0.246723913585142,-0.47912813582865,-0.0452317253896285,0,0,0,0,0,0,0,0,1
2,114,0.32536009436964,-0.236629745849009,-1.66177164133915,0.0506815351951035,0,0,0,0,0,0,0,0,1
3,114,-0.860928149443866,0.0577839704050753,-0.235333973241614,-0.15763629415036,0,0,0,0,0,0,0,0,1
1,115,-0.206514190379568,-0.0902185082131687,0.152545301229061,0.0818037486241879,0,0,0,0,0,0,0,0,5
2,115,-0.447697156103958,-0.0700276125192368,0.1752781100246,0.0493631204256447,0,0,0,0,0,0,0,0,5
3,115,-0.0167826753139444,-0.101122938031138,1.60553412337457,0.0100932574369868,0,0,0,0,0,0,0,0,5
1,116,0.709342165572749,-0.0993224999251388,0.846919356513669,0.0290615803042686,0,0,0,0,0,0,0,0,2
2,116,0.851824583852497,0.0356280469773615,2.03441329405904,-0.0161365555588968,0,0,0,0,0,0,0,0,2
3,116,-0.136206368885716,0.158024523936578,3.21657450646337,0.111496215249844,0,0,0,0,0,0,0,0,2
1,117,-0.911869186909668,-0.19245460651251,1.08027412455079,-0.0443311016144417,0,0,0,0,0,0,0,0,3
2,117,-0.302714516270076,-0.29739513566749,0.826078572030783,-0.0818289417807096,0,0,0,0,0,0,0,0,3
3,117,-1.02203831750739,-0.186900160071214,1.5398752118365,-0.0657050742226517,0,0,0,0,0,0,0,0,3
1,118,0.392372356558334,0.190491390713749,-0.587212604315786,0.00816264312463987,0,0,0,0,0,0,0,0,8
2,118,0.605758903387948,0.0597117122024576,0.569359561349478,-0.00146254596474537,0,0,0,0,0,0,0,0,8
3,118,-0.209267678515136,-0.261357331967288,-1.16732893441596,-0.121608394671526,0,0,0,0,0,0,0,0,8
1,119,1.26912161603634,-0.067345834411672,0.362984599586426,-0.0279308485946299,0,0,0,0,0,0,0,0,0
2,119,0.824134779535341,0.0663713266277544,-2.08755966460102,0.0207539353297495,0,0,0,0,0,0,0,0,0
3,119,0.758855711390376,-0.0101818589074923,-0.498298763702771,0.0226609058713288,0,0,0,0,0,0,0,0,0
1,120,-0.560418197627186,0.0687567570083936,0.430098440196611,-0.0197457638578162,0,0,0,0,0,0,0,0,3
2,120,-0.911643507268349,0.0497621228212915,0.337985065518803,0.00565142058507361,0,0,0,0,0,0,0,0,3
3,120,-0.763340929106036,-0.223245453646385,0.268622462747304,0.0271592965829825,0,0,0,0,0,0,0,0,3
1,121,-1.0329365937328,-0.358727105191096,-2.18238254866678,0.0138095568969743,0,0,0,0,0,0,0,0,10
2,121,-0.524640506222974,-0.54383541010263,-3.66719832241393,0.0622642764041271,0,0,0,0,0,0,0,0,10
3,121,-1.59273746810994,-0.244958070346097,-2.80564834966418,0.0481750093095481,0,0,0,0,0,0,0,0,10
1,122,0.773861603595298,0.164542315241793,0.110340234365024,0.00402783385193261,0,0,0,0,0,0,0,0,2
2,122,0.0154338733392363,0.230944322013634,0.341269901033866,-0.061453158975899,0,0,0,0,0,0,0,0,2
3,122,0.333955039344489,0.229025750126711,-1.11703116797161,0.0911483756511829,0,0,0,0,0,0,0,0,2
1,123,-0.885862987718356,0.0278397824002341,0.119611330884209,0.103784204022341,0,0,0,0,0,0,0,0,4
2,123,-0.953463482397318,0.0463128094834535,1.96582449895199,-0.00668040927193519,0,0,0,0,0,0,0,0,4
3,123,-1.78081238906356,0.102519824628549,2.69107765860872,0.00142498792272475,0,0,0,0,0,0,0,0,4
1,124,0.591782089279417,-0.212899134160218,-3.04150813446329,-0.0680471690034879,0,0,0,0,0,0,0,0,4
2,124,1.1734426897027,-0.376247594434319,-2.73419061278117,-0.11188444469951,0,0,0,0,0,0,0,0,4
3,124,0.208826004079237,-0.00972852850843725,-0.773047391545466,0.0600164568954366,0,0,0,0,0,0,0,0,4
1,125,-0.210485204225487,-0.0632912580717931,-0.389192302077943,-0.0393065060892019,0,0,0,0,0,0,0,0,10
2,125,-0.729106289276706,0.0028452805416383,-4.58862216561566,-0.153665553420313,0,0,0,0,0,0,0,0,10
3,125,-0.288966607629682,-0.0798061528161387,-1.73734152973949,-0.0509344876690115,0,0,0,0,0,0,0,0,10
1,126,-1.61966899156295,-0.191920433858966,-3.17782430389907,-0.00785637533506303,0,0,0,0,0,0,0,0,8
2,126,-1.5147617930788,0.0524690881949444,-3.15991283927004,-0.0152905753444415,0,0,0,0,0,0,0,0,8
3,126,-1.66482937097479,-0.171580578624865,-1.44164824590353,0.0145484253710807,0,0,0,0,0,0,0,0,8
1,127,-0.52230854108914,-0.0383003785520598,1.13008820667605,-0.16452986810152,0,0,0,0,0,0,0,0,4
2,127,-0.618839484425179,-0.3054216197325,1.75420474099759,-0.118526207612413,0,0,0,0,0,0,0,0,4
3,127,-0.109552959986729,-0.390634554744731,1.6033495561465,-0.11576857644299,0,0,0,0,0,0,0,0,4
1,128,0.561625410400677,0.2402544629614,-1.04070690276592,-0.0330800301960225,0,0,0,0,0,0,0,0,6
2,128,0.913778745427076,0.249038995969579,-0.0807753291616242,0.0730293998016689,0,0,0,0,0,0,0,0,6
3,128,0.219362500859497,0.258639959601389,0.44774313231045,0.0665587367962889,0,0,0,0,0,0,0,0,6
1,129,0.550067876630257,0.0790049218631119,-1.98014033420356,-0.0368845941081654,0,0,0,0,0,0,0,0,1
2,129,0.774600709547137,0.0263207782705196,0.694624784955307,0.0532239284732812,0,0,0,0,0,0,0,0,1
3,129,-0.546805934668319,0.240095847068373,-0.0901230095823795,0.0471305993774344,0,0,0,0,0,0,0,0,1
1,130,0.773237025815852,-0.368052947872109,0.0394689321043797,-0.0251640092937997,0,0,0,0,0,0,0,0,5
2,130,-0.622401095637625,-0.229672691361402,0.643316836127494,-0.0978884824772217,0,0,0,0,0,0,0,0,5
3,130,0.151514422612912,-0.293538332884484,0.520429569036554,0.0116512337427635,0,0,0,0,0,0,0,0,5
1,131,1.03547346818022,-0.229049530084804,1.07532616976744,-0.0803359670983904,0,0,0,0,0,0,0,0,5
2,131,0.605726546590414,0.0888326811494487,0.821238174761969,-0.0151914204249485,0,0,0,0,0,0,0,0,5
3,131,1.45654106531449,-0.0416221383456946,1.3043616027382,0.0537822804091126,0,0,0,0,0,0,0,0,5
1,132,-0.189076137765362,-0.0224655412983053,-0.790257088599178,0.00110500321185734,0,0,0,0,0,0,0,0,5
2,132,-0.0834693226216654,0.0195114567862911,-0.876510874849377,0.0202046092473946,0,0,0,0,0,0,0,0,5
3,132,0.219244986058391,-0.148067970040154,-1.1109499094921,0.0351398556762024,0,0,0,0,0,0,0,0,5
1,133,-1.801046494382,-0.0649785542986972,-3.26569695761227,0.0433959418348728,0,0,0,0,0,0,0,0,13
2,133,-1.61038951166193,-0.106844279990836,0.290741005295525,-0.0181331741548264,0,0,0,0,0,0,0,0,13
3,133,-1.68482586897837,-0.0874572103866198,-1.59476589489861,-0.0523347287178766,0,0,0,0,0,0,0,0,13
1,134,1.09039485117528,0.0671325527758039,-1.28161118300097,0.118494237989302,0,0,0,0,0,0,0,0,12
2,134,1.14024454424885,-0.0481673705868236,0.1438387655382,-0.0866533610021068,0,0,0,0,0,0,0,0,12
3,134,1.5953479417501,-0.133585478082708,0.265978059183499,0.00594608033309713,0,0,0,0,0,0,0,0,12
1,135,1.07009883769075,-0.300348884446741,3.21839443824577,0.0093756487430875,0,0,0,0,0,0,0,0,5
2,135,-0.25908272775824,-0.22349490645834,2.15071598631172,0.0505794223779407,0,0,0,0,0,0,0,0,5
3,135,0.268138359871162,-0.240861777512383,2.73125985692969,0.0612829539389232,0,0,0,0,0,0,0,0,5
1,136,0.383063782614915,-0.128778618976939,-0.306115946671771,-0.0913477967481189,0,0,0,0,0,0,0,0,7
2,136,0.395882094663699,0.26112868234685,-2.48388101120272,0.0460554123299359,0,0,0,0,0,0,0,0,7
3,136,0.779372357753727,0.0778376207593109,-2.35811918415447,-0.0309004998215488,0,0,0,0,0,0,0,0,7
1,137,0.0524050062462349,0.293443647188043,-0.63002213681272,-0.0466296910842255,0,0,0,0,0,0,0,0,3
2,137,0.157129615983359,0.285524945692667,-1.04474609274798,-0.0389012910962277,0,0,0,0,0,0,0,0,3
3,137,-0.969674331451395,0.372817925469189,-1.36136706197286,0.057555352697852,0,0,0,0,0,0,0,0,3
1,138,1.24970076131498,-0.202088786617059,-0.308987138126903,0.129256035662066,0,0,0,0,0,0,0,0,6
2,138,-0.0708961884453956,0.270715125044411,-2.40158745634161,-0.115068291412919,0,0,0,0,0,0,0,0,6
3,138,1.59808141601829,-0.190018303948434,0.601476401017067,0.0947348217274765,0,0,0,0,0,0,0,0,6
1,139,-0.650283854002947,0.0803473411192979,1.6844221935034,0.00127113835597395,0,0,0,0,0,0,0,0,2
2,139,0.328677598189842,-0.0248160017685695,2.30018486341686,-0.0589738313726158,0,0,0,0,0,0,0,0,2
3,139,-0.289659586627934,0.0433722997141281,2.13396819974982,-0.0914339790528044,0,0,0,0,0,0,0,0,2
1,140,-0.0833707614365,0.0729597832995046,-2.71362506293822,-0.00193888468960962,0,0,0,0,0,0,0,0,4
2,140,-0.323368897079225,-0.038361085324891,-0.0209462916195449,-0.0246097613389964,0,0,0,0,0,0,0,0,4
3,140,0.52931656663216,0.260076607655569,-1.37992310468495,0.0036103068035277,0,0,0,0,0,0,0,0,4
1,141,-1.79569656718608,-0.161651452754611,-1.41228655115241,-0.02430408475948,0,0,0,0,0,0,0,0,5
2,141,-1.09321551099173,-0.244013063753846,0.622907133000089,-0.00130557483282075,0,0,0,0,0,0,0,0,5
3,141,-1.9250519542103,-0.181076283344717,-1.12270310776235,-0.0246426554317474,0,0,0,0,0,0,0,0,5
1,142,-0.214892649310881,0.00818005193353899,-1.93859108691315,0.0335335196472112,0,0,0,0,0,0,0,0,8
2,142,-0.714910570336969,-0.0998129029706481,0.491488039496562,-0.123550774908161,0,0,0,0,0,0,0,0,8
3,142,-0.870647920974624,-0.0170120881850529,-1.25756449875637,-0.0364026867498142,0,0,0,0,0,0,0,0,8
1,143,0.106200977175419,-0.0237570978554183,0.571586422201253,-0.0347701006267498,0,0,0,0,0,0,0,0,12
2,143,0.683179287264788,-0.0692991429016474,-0.393287998883799,0.094429084668171,0,0,0,0,0,0,0,0,12
3,143,1.01813773227453,-0.0828840115887661,0.0882141703813835,-0.0364019106916837,0,0,0,0,0,0,0,0,12
1,144,-0.743352873639953,-0.0459520344663143,-3.74081820489168,-0.0265175733968226,0,0,0,0,0,0,0,0,7
2,144,-0.449833341366106,0.0581865149470397,-0.103290753200909,0.00644921076130565,0,0,0,0,0,0,0,0,7
3,144,0.380912858162093,-0.0881845335521524,-2.01071645866417,0.143746793086116,0,0,0,0,0,0,0,0,7
1,145,-0.00844477741676819,0.138918233939352,-1.72262630032803,0.0796528056555225,0,0,0,0,0,0,0,0,13
2,145,0.14467600064869,0.119405744272371,-0.0337318075264719,-0.0233916374844943,0,0,0,0,0,0,0,0,13
3,145,0.147507700282426,0.127524270308939,-1.73118367718551,-0.00116066473251749,0,0,0,0,0,0,0,0,13
1,146,-0.480333914314206,0.339189764979087,1.85209883202221,-0.00250892008573545,0,0,0,0,0,0,0,0,8
2,146,-1.07303357627543,0.389084910244579,1.75003949049571,-0.0236149118903995,0,0,0,0,0,0,0,0,8
3,146,-0.671138853189223,0.3799116205282,1.66010788691524,-0.0348653285829645,0,0,0,0,0,0,0,0,8
1,147,0.327681470580091,0.00470284506017127,1.14726580210586,0.117358972773092,0,0,0,0,0,0,0,0,3
2,147,-0.187727797979324,0.00229729254754421,2.73284436522434,0.0603149298602616,0,0,0,0,0,0,0,0,3
3,147,0.0965040731097728,-0.00344871017274581,2.64810747740849,0.0401917480288071,0,0,0,0,0,0,0,0,3
1,148,0.266535595181305,0.213466126414174,0.295175703835532,-0.11025498438957,0,0,0,0,0,0,0,0,8
2,148,0.284909980485296,-0.0388415274714077,1.54476836490712,0.0236183067661206,0,0,0,0,0,0,0,0,8
3,148,0.185432086855872,0.332700796196776,2.11776145822369,-0.0463607034219457,0,0,0,0,0,0,0,0,8
1,149,1.83436496550117,0.193717649832596,-3.42817099752051,-0.0423183482643393,0,0,0,0,0,0,0,0,12
2,149,1.44765950178978,0.207469247488331,-0.939873348037709,-0.0842996429003113,0,0,0,0,0,0,0,0,12
3,149,1.3344826791506,0.219988176830644,-4.79395825949642,0.0792013110974552,0,0,0,0,0,0,0,0,12
1,150,-1.22563902270862,0.299748217018576,-1.69351633602516,-0.0800485114948395,0,0,0,0,0,0,0,0,1
2,150,-1.33095647898206,-0.111818115757705,-1.79501532810233,-0.091954790544625,0,0,0,0,0,0,0,0,1
3,150,-2.3605449428846,-0.0854019625156587,-2.89790559398618,-0.106422854028366,0,0,0,0,0,0,0,0,1
1,151,-0.489036057975961,0.191696768193192,-0.0356600426008091,0.102833418840968,0,0,0,0,0,0,0,0,2
2,151,-0.610276062740319,0.182339378527209,-0.0377091096600113,0.122137009480831,0,0,0,0,0,0,0,0,2
3,151,0.0885739822162046,0.157484371529074,-0.0501299565322864,0.131045389656536,0,0,0,0,0,0,0,0,2
1,152,-1.37955887090415,-0.437171294654796,-0.381386636705782,0.108068061758448,0,0,0,0,0,0,0,0,3
2,152,-1.18548662041932,-0.423017727663997,-0.366561663793062,0.0812484694088872,0,0,0,0,0,0,0,0,3
3,152,-1.83738774096186,-0.101130392594171,-1.13660142631784,-0.0624206868847159,0,0,0,0,0,0,0,0,3
1,153,-0.840218688135085,-0.290229773169432,6.454194376123,-0.0434212994585914,0,0,0,0,0,0,0,0,4
2,153,-0.964217307948697,-0.159204102681897,5.51154051748274,-0.0631665208121735,0,0,0,0,0,0,0,0,4
3,153,-1.00818741836467,-0.120886445340566,4.43467870863586,-0.0546231730810597,0,0,0,0,0,0,0,0,4
1,154,1.4261335749674,-0.460885535410382,-0.154387675507346,0.0661709672794583,0,0,0,0,0,0,0,0,2
2,154,0.449216080410641,-0.461231565414225,0.072330327831355,-0.0337093985148934,0,0,0,0,0,0,0,0,2
3,154,1.134142002103,-0.364421018216757,-0.203806316031868,-0.00572284995886124,0,0,0,0,0,0,0,0,2
1,155,-0.279134526711973,-0.112150842769873,-1.23403380823311,0.00671450347114502,0,0,0,0,0,0,0,0,6
2,155,-0.390583370104177,-0.0792483075421748,-2.11989863371052,-0.016933700834116,0,0,0,0,0,0,0,0,6
3,155,-0.431087793094607,-0.15682950241252,-1.97627510771399,0.0290854047514975,0,0,0,0,0,0,0,0,6
1,156,0.462344295688441,-0.334225616538016,-0.0222672458875195,0.0127905716203324,0,0,0,0,0,0,0,0,7
2,156,0.927210859665139,0.0102239532513867,-2.46225244306704,0.0312659496638632,0,0,0,0,0,0,0,0,7
3,156,1.83629707690229,-0.0106375426701134,-1.59482651657622,-0.0193457910821577,0,0,0,0,0,0,0,0,7
1,157,1.10982086426048,-0.192738939860929,0.325127462306178,-0.00573121675998659,0,0,0,0,0,0,0,0,8
2,157,0.297085438329987,-0.11073945844002,1.58344059825084,-0.0509105928483541,0,0,0,0,0,0,0,0,8
3,157,1.23016246295646,-0.226206129463477,1.59078645641551,-0.0859776040041271,0,0,0,0,0,0,0,0,8
1,158,0.297948112090609,0.363033050529751,0.595445802825826,0.0499764973138914,0,0,0,0,0,0,0,0,3
2,158,-1.17078858764335,0.425243270363681,2.01865772138727,-0.0709906906678912,0,0,0,0,0,0,0,0,3
3,158,0.0865963046285936,0.384950458404368,1.29026509115114,-0.0289267526655487,0,0,0,0,0,0,0,0,3
1,159,-0.050335316157776,0.107532280361512,3.73452893004013,0.0407361142345971,0,0,0,0,0,0,0,0,10
2,159,-0.761270931541975,0.204143824162867,0.886740734718729,0.0545581482431407,0,0,0,0,0,0,0,0,10
3,159,0.00224837498038344,0.11675331934913,1.9218171864944,0.00478255829405214,0,0,0,0,0,0,0,0,10
1,160,2.20713421711322,0.180324311795078,2.92006953745869,0.00723445375180404,0,0,0,0,0,0,0,0,2
2,160,2.06642139563599,0.177732066982853,1.52422484507345,0.0552098271403006,0,0,0,0,0,0,0,0,2
3,160,1.97960021866914,0.180876551568629,0.976276082867824,0.0955628243909308,0,0,0,0,0,0,0,0,2
1,161,-0.30137401233478,-0.056555610465625,-0.977252335514905,-0.0528980150612024,0,0,0,0,0,0,0,0,1
