rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-16.4021510591777,-0.316417998614296,0,0,0,0,0,0,11
2,1,-32.4704544218756,-0.463860067433835,0,0,0,0,0,0,11
3,1,-7.22415355726933,0.0454610568503349,0,0,0,0,0,0,11
4,1,-12.5937915177766,0.415015671038291,0,0,0,0,0,0,11
5,1,-14.6740892691,1.51726554775118,0,0,0,0,0,0,11
6,1,-19.4256269832431,0.114406067257324,0,0,0,0,0,0,11
7,1,-10.4457686530575,0.655001708197632,0,0,0,0,0,0,11
8,1,-25.317472983278,0.471376566764946,0,0,0,0,0,0,11
9,1,-17.6813191355084,0.127930688988947,0,0,0,0,0,0,11
10,1,-16.8836832417482,-1.59910516514357,0,0,0,0,0,0,11
1,2,-50.9481972453542,-0.219659766361129,0,0,0,0,0,0,5
2,2,-50.4749637623476,-0.107568019812568,0,0,0,0,0,0,5
3,2,-60.4894384422034,-1.15021512879769,0,0,0,0,0,0,5
4,2,-49.0674069400571,-0.874495561894623,0,0,0,0,0,0,5
5,2,-53.7057711824937,-2.77914845762031,0,0,0,0,0,0,5
6,2,-62.0145222823937,1.40399249485318,0,0,0,0,0,0,5
7,2,-49.7513894379725,-0.743511730990636,0,0,0,0,0,0,5
8,2,-37.4465127252614,-0.694100466798545,0,0,0,0,0,0,5
9,2,-45.3950445077255,1.38351879390867,0,0,0,0,0,0,5
10,2,-53.3528507517159,1.42088542062727,0,0,0,0,0,0,5
1,3,-57.9128104798663,-1.76331767350392,0,0,0,0,0,0,6
2,3,-57.1605193334351,-0.395999152036265,0,0,0,0,0,0,6
3,3,-53.231424715792,-1.13211075573272,0,0,0,0,0,0,6
4,3,-55.5460535621722,0.902535372526238,0,0,0,0,0,0,6
5,3,-63.3735974447811,-0.875045816559897,0,0,0,0,0,0,6
6,3,-51.0257330424637,-0.10338738961053,0,0,0,0,0,0,6
7,3,-66.6310527533538,1.23316543159805,0,0,0,0,0,0,6
8,3,-63.0775590415894,3.42525786812983,0,0,0,0,0,0,6
9,3,-50.9606362903289,-1.84252906682698,0,0,0,0,0,0,6
10,3,-68.3377837835674,2.4485077096966,0,0,0,0,0,0,6
1,4,-19.061990501742,-1.30063451642299,0,0,0,0,0,0,8
2,4,-11.121986027033,-0.537595164325244,0,0,0,0,0,0,8
3,4,34.5067598171508,1.46022530985682,0,0,0,0,0,0,8
4,4,-25.5388659708499,2.73384164208943,0,0,0,0,0,0,8
5,4,-32.2271910578618,-1.25896765771111,0,0,0,0,0,0,8
6,4,-14.9389335798448,-2.39828455397047,0,0,0,0,0,0,8
7,4,-12.950804900845,-2.31813080452023,0,0,0,0,0,0,8
8,4,-11.7563424207751,0.432000258613446,0,0,0,0,0,0,8
9,4,1.72727136026958,0.74018130677773,0,0,0,0,0,0,8
10,4,-21.4912369442468,-0.444673285786854,0,0,0,0,0,0,8
