rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2,score4C
52,1,-0.257523532231051,0.154496968696916,2.95825786568413,0.0147735060107069,0,0,0,0,0,0,0,0,11
53,1,0.246769970110163,0.00688498264221948,0.445143571690547,0.0431367201426828,0,0,0,0,0,0,0,0,11
54,1,0.507926864320847,-0.326528641160269,0.516735563564697,-0.0750340424254828,0,0,0,0,0,0,0,0,11
55,1,-0.421301614777005,-0.25055248243204,-2.57705768971863,-0.0742859491345013,0,0,0,0,0,0,0,0,11
56,1,-0.176693550426621,0.244445551647774,-1.48111503727416,-0.052103653535248,0,0,0,0,0,0,0,0,11
57,1,-0.489571240719852,0.181651064530627,0.539460500313667,-0.0402350086474045,0,0,0,0,0,0,0,0,11
58,1,-0.23882388361534,0.10589925382477,-1.39081834628561,0.0621038443818904,0,0,0,0,0,0,0,0,11
59,1,0.449832544487309,-0.0378733911089194,-3.84817858982713,0.0710082537273247,0,0,0,0,0,0,0,0,11
60,1,1.05408895101022,-0.345294960699168,-0.179360372986967,-0.0191626405281327,0,0,0,0,0,0,0,0,11
61,1,0.475799711106485,-0.0792316651255042,-0.888131141257191,0.0482065248290944,0,0,0,0,0,0,0,0,11
62,1,-0.0559718418063946,0.225890438778345,0.758504057168838,0.0712117246209264,0,0,0,0,0,0,0,0,11
63,1,1.10041217421876,-0.222628649720269,-0.0378071801151989,-0.00159623055179338,0,0,0,0,0,0,0,0,11
64,1,-0.595153052120227,0.124153679759433,2.99344191274538,-0.0532088865567646,0,0,0,0,0,0,0,0,11
65,1,0.446851268649809,-0.163076527263634,0.396783971907047,0.160124041674803,0,0,0,0,0,0,0,0,11
66,1,0.192843358196084,-0.0941597283645393,3.3002281601355,-0.091878312419147,0,0,0,0,0,0,0,0,11
67,1,0.702373356592524,0.0531304690421417,-0.347812629748377,-0.00565244146370019,0,0,0,0,0,0,0,0,11
68,1,-0.286796622999219,0.280111709806254,0.52603991331899,0.0686653977610691,0,0,0,0,0,0,0,0,11
69,1,0.433458831916263,-0.0377543869204561,-0.367114498475454,0.124799288398221,0,0,0,0,0,0,0,0,11
70,1,-0.141973375274851,0.251535992840096,-0.70175911784116,-0.0406492755273374,0,0,0,0,0,0,0,0,11
71,1,0.0383437735861867,-0.127887429685959,1.28155625555026,0.0251104380753226,0,0,0,0,0,0,0,0,11
72,1,0.433458831916263,-0.0377543869204561,-3.1670443305635,0.0354350329334135,0,0,0,0,0,0,0,0,11
73,1,0.461405028355593,0.047719813618553,0.639026810126406,-0.0419499576904692,0,0,0,0,0,0,0,0,11
74,1,0.215875155675257,-0.035667592417665,1.21472116360605,0.0348124632748829,0,0,0,0,0,0,0,0,11
75,1,0.332373266843206,0.173908858337596,2.60229057554681,-0.0559870945050102,0,0,0,0,0,0,0,0,11
76,1,-0.182853616325159,0.205016811816796,-0.0208325972664114,-0.0883482653316342,0,0,0,0,0,0,0,0,11
77,1,0.18984015326677,0.281665830536327,0.916157298336597,-0.0186598884404403,0,0,0,0,0,0,0,0,11
78,1,0.332373266843206,-0.177902418654981,2.26299755067541,-0.0559870945050102,0,0,0,0,0,0,0,0,11
79,1,0.730581198228961,-0.0727865600067132,-1.83868235233783,-0.0353168514557935,0,0,0,0,0,0,0,0,11
80,1,0.465107693502983,-0.255010873297296,0.105953564749772,-0.087349996684038,0,0,0,0,0,0,0,0,11
81,1,-0.228299927634539,-0.160180616734212,-2.10177527179738,0.0023557670935303,0,0,0,0,0,0,0,0,11
82,1,0.69884149285777,-0.0556946056877529,-1.37396816230579,-0.0253783059462118,0,0,0,0,0,0,0,0,11
83,1,0.799998793486748,-0.0122101324795696,-1.25311057316378,0.0392028358060145,0,0,0,0,0,0,0,0,11
84,1,1.05858036460965,-0.292090263392134,-0.0198804055634811,0.00419851865198206,0,0,0,0,0,0,0,0,11
85,1,0.538038755086553,0.029849728012792,-0.29030088088619,-0.0430182618617299,0,0,0,0,0,0,0,0,11
86,1,0.106568610674639,-0.00383403636173939,3.23591524931668,-0.0437210886121889,0,0,0,0,0,0,0,0,11
87,1,-0.802094227606752,0.0315961955878885,1.51951983595548,0.0514069069913055,0,0,0,0,0,0,0,0,11
88,1,-0.172868521839579,0.111173269483883,0.225696073844952,-0.0290671327389412,0,0,0,0,0,0,0,0,11
89,1,0.828736387914274,0.077989724188654,-0.406207867237349,0.0253533688932258,0,0,0,0,0,0,0,0,11
90,1,-0.210286128702718,-0.115800877046337,-3.08490628424983,-0.0113320655544001,0,0,0,0,0,0,0,0,11
91,1,-0.0125432368871846,-0.128913174713906,0.856844046088124,-0.0406127188088756,0,0,0,0,0,0,0,0,11
92,1,0.586244397133031,-0.196902841563819,-3.25402529880663,-0.0335685513067564,0,0,0,0,0,0,0,0,11
93,1,-0.413418994180152,0.170667226744144,-0.890785300437554,0.0266444035049341,0,0,0,0,0,0,0,0,11
94,1,0.531135296694051,0.205458829223803,0.480208047846333,-0.0403746497705998,0,0,0,0,0,0,0,0,11
95,1,0.322679835865541,-0.111570432007518,1.38364799718107,0.0705085287862891,0,0,0,0,0,0,0,0,11
96,1,0.926173075725145,-0.311252089965354,2.58390527018589,-0.115682890222942,0,0,0,0,0,0,0,0,11
97,1,0.174009881829808,-0.0983908939465535,3.59728237062862,0.0944980653267309,0,0,0,0,0,0,0,0,11
98,1,-0.495208515576757,0.0316745459008554,2.58230580112191,-0.123939456447057,0,0,0,0,0,0,0,0,11
99,1,0.503838423295488,-0.0797951718708025,-1.63467854472464,-0.0109395979251408,0,0,0,0,0,0,0,0,11
100,1,0.0912355158320252,-0.29170133617616,-0.772972390696596,-0.0620330438862579,0,0,0,0,0,0,0,0,11
1,3,-0.994267315412646,0.0437750964118597,-0.107188019842144,0.0720284795409688,0,0,0,0,0,0,0,0,6
2,3,-0.63511237557098,-0.16114490572543,1.0799437777833,0.0481902514045277,0,0,0,0,0,0,0,0,6
3,3,-0.954437029072164,0.0640625750002903,-0.719535323601893,-0.127937583656874,0,0,0,0,0,0,0,0,6
4,3,-0.0703623257834606,-0.178089014297292,1.88831152231595,0.0698306440815554,0,0,0,0,0,0,0,0,6
5,3,-0.924462897227967,0.0916933038726711,1.06433125276558,0.0300122034518027,0,0,0,0,0,0,0,0,6
6,3,-0.712689014823048,0.22394222632831,-1.74411441890999,0.0981186426158665,0,0,0,0,0,0,0,0,6
7,3,-0.196551318018827,-0.354462727695112,-1.42172417155944,-0.0541220197756736,0,0,0,0,0,0,0,0,6
8,3,-0.812276677150509,-0.133227195068509,0.653666854322122,-0.0237900215554596,0,0,0,0,0,0,0,0,6
9,3,-0.256627887746496,0.133973402398422,-0.0131830231353838,0.0643899567564423,0,0,0,0,0,0,0,0,6
10,3,-1.24840466596531,-0.0127650020314331,0.104967318081539,-0.0216048950632178,0,0,0,0,0,0,0,0,6
11,3,-0.812276677150509,-0.139612724587722,-0.776063460173466,-0.0237900215554596,0,0,0,0,0,0,0,0,6
12,3,-0.80212765113266,-0.401601658229792,-1.40043427010332,-0.0161182668552882,0,0,0,0,0,0,0,0,6
13,3,-0.334535536981861,-0.0317063193108833,1.38342312895971,0.0572557052535971,0,0,0,0,0,0,0,0,6
14,3,-1.11666802746042,-0.139612724587722,1.38396815954952,0.0757016140731872,0,0,0,0,0,0,0,0,6
15,3,-0.470358937948621,-0.265104743855716,-0.428030283610465,-0.136477533039082,0,0,0,0,0,0,0,0,6
16,3,-0.617801951829468,-0.131877284528514,0.423712479080231,0.00700765748395367,0,0,0,0,0,0,0,0,6
17,3,-1.11666802746042,-0.132713863963993,2.15952468219703,-0.0340240941558097,0,0,0,0,0,0,0,0,6
18,3,-1.65345237866389,0.10602590460962,-0.303414228364457,0.0364855152853119,0,0,0,0,0,0,0,0,6
19,3,-0.617801951829468,-0.131877284528514,0.423712479080231,0.00504696166946282,0,0,0,0,0,0,0,0,6
20,3,-0.621351391280636,-0.0523445071834041,-1.51887003957577,0.0115321517371513,0,0,0,0,0,0,0,0,6
21,3,-1.83790651864339,0.0499930855885402,-1.82977585309511,0.053900397629598,0,0,0,0,0,0,0,0,6
22,3,-1.07485485473925,-0.17498388442697,0.390614808988091,-0.0276704905894795,0,0,0,0,0,0,0,0,6
23,3,-0.663953400203746,-0.0691665609756359,2.54294036694565,-0.0556259001627892,0,0,0,0,0,0,0,0,6
24,3,-0.974918320492684,-0.254181946079655,1.36610755264016,0.0463558869376815,0,0,0,0,0,0,0,0,6
25,3,-0.452841019252607,-0.222938007966768,1.72633295605642,0.0261126459888398,0,0,0,0,0,0,0,0,6
26,3,-0.265841375829629,0.064816318205862,-0.0205958743445177,0.0684287102415141,0,0,0,0,0,0,0,0,6
27,3,-0.870658135682809,-0.0645725897746496,1.04992321226822,0.113135763781641,0,0,0,0,0,0,0,0,6
28,3,-0.233561859848813,-0.408477825084969,1.08089257387614,-0.11883898983127,0,0,0,0,0,0,0,0,6
29,3,-0.930239789289433,-0.0963110143982093,0.976492218321518,0.176876860011493,0,0,0,0,0,0,0,0,6
30,3,-0.809331980342414,-0.320546908352281,0.538387935852011,-0.0272232838052799,0,0,0,0,0,0,0,0,6
31,3,-0.901195860005219,0.0129808893374094,2.49715045828476,-0.0155646593011996,0,0,0,0,0,0,0,0,6
32,3,-0.930239789289433,0.0297889602809216,0.834595415632262,-0.121626876551315,0,0,0,0,0,0,0,0,6
33,3,-1.71186139317794,-0.280715786297059,0.71093958497578,-0.0294954474507623,0,0,0,0,0,0,0,0,6
34,3,-1.13234525475062,0.0542477144879878,2.35160410731345,-0.0155646593011996,0,0,0,0,0,0,0,0,6
35,3,-0.685701036233292,0.156742912467576,-0.303319384246285,-0.0345517012710271,0,0,0,0,0,0,0,0,6
36,3,-0.607815670328846,0.201815718108419,1.94731270335907,0.0447617987292686,0,0,0,0,0,0,0,0,6
37,3,-1.13234525475062,-0.0537323468559527,0.545382000682664,-0.0155646593011996,0,0,0,0,0,0,0,0,6
38,3,-1.27726380044945,0.031401317882212,-0.0771734352466849,0.0454304833082244,0,0,0,0,0,0,0,0,6
39,3,-0.792314263079291,-0.169928182993469,-0.702374669167394,-0.096752640088107,0,0,0,0,0,0,0,0,6
40,3,-0.921010332280588,0.127258268604796,0.696348822764012,0.0162003375256562,0,0,0,0,0,0,0,0,6
41,3,-0.847967216569139,-0.201034223896862,0.911134764670975,-0.00123229861055003,0,0,0,0,0,0,0,0,6
42,3,-1.02719499512945,-0.297981226154397,1.05546622564391,0.0558428533522322,0,0,0,0,0,0,0,0,6
43,3,-1.39143444789155,-0.147158032506396,0.120056257242886,-0.00758239431575433,0,0,0,0,0,0,0,0,6
44,3,-0.798958977671966,-0.122097907873835,0.911134764670975,0.0538385554155254,0,0,0,0,0,0,0,0,6
45,3,-1.02719499512945,-0.297981226154397,1.05546622564391,0.0558428533522322,0,0,0,0,0,0,0,0,6
46,3,-1.39143444789155,-0.147158032506396,0.120056257242886,0.073412274692219,0,0,0,0,0,0,0,0,6
47,3,-0.570145000805134,-0.330945536521448,-0.134087386370913,-0.0223969972527643,0,0,0,0,0,0,0,0,6
48,3,-0.682933172265334,-0.183111714207256,-2.65736639348975,0.0651957217498728,0,0,0,0,0,0,0,0,6
49,3,-0.645093663754876,-0.305940260370187,1.99638230582084,-0.0255392884381609,0,0,0,0,0,0,0,0,6
50,3,-1.44947602687893,0.173629694493843,-0.11084652167802,-0.0997081758429892,0,0,0,0,0,0,0,0,6
51,3,-1.18553904521378,0.265695421747518,0.805270105365992,-0.0048941489203823,0,0,0,0,0,0,0,0,6
52,3,-0.645093663754876,-0.0970018384223793,3.27263996537046,0.0835980440834131,0,0,0,0,0,0,0,0,6
53,3,-0.87944484152808,-0.055204051713453,1.2535645683049,0.0754550213720568,0,0,0,0,0,0,0,0,6
54,3,-1.15559234873629,0.103957986435057,2.21239797575817,-0.00908134398049028,0,0,0,0,0,0,0,0,6
55,3,-0.0619199238492207,-0.306569361050945,-1.71075435629772,0.0234981370481052,0,0,0,0,0,0,0,0,6
56,3,-1.14822551416017,0.23948570826371,0.241663250921197,-0.0767778667363457,0,0,0,0,0,0,0,0,6
57,3,-0.848673279398782,-0.26080106187737,-1.90598276584938,0.0206668451030004,0,0,0,0,0,0,0,0,6
58,3,-0.853088387513873,0.201212392087919,-0.374398919923066,0.0331187216041708,0,0,0,0,0,0,0,0,6
59,3,-1.02961219031829,-0.124368321980086,1.04500226612442,-0.0767778667363457,0,0,0,0,0,0,0,0,6
60,3,-0.788640163255094,-0.0520770667769018,-0.376616755777065,0.0914607069465711,0,0,0,0,0,0,0,0,6
61,3,-0.693614404762214,0.103916336594004,-0.372890874037485,0.024145512689435,0,0,0,0,0,0,0,0,6
62,3,-1.02961219031829,0.198430891320581,-0.905286708237724,-0.0767778667363457,0,0,0,0,0,0,0,0,6
63,3,-0.13991753093734,-0.0868306361856679,-0.556030024965588,0.00387212843119488,0,0,0,0,0,0,0,0,6
64,3,-0.427786391204676,-0.212142831894131,1.05110112265211,0.0276989506732472,0,0,0,0,0,0,0,0,6
65,3,-0.898465992688921,0.238490216292391,-0.905286708237724,0.0061923508582144,0,0,0,0,0,0,0,0,6
66,3,-0.495899970054663,-0.080617657706404,-1.33723389324637,0.0134449986410576,0,0,0,0,0,0,0,0,6
67,3,-0.481405311620908,-0.13727550967757,-0.886284983688116,-0.0610705912051533,0,0,0,0,0,0,0,0,6
68,3,-1.13225903048671,-0.248815191846986,2.20604725683271,0.0361103039325483,0,0,0,0,0,0,0,0,6
69,3,-0.482870042382075,-0.0197830477266682,0.572423404986654,-0.0303017732495966,0,0,0,0,0,0,0,0,6
70,3,-0.688525573500929,-0.324347959578376,0.675079330462531,-0.0810254686034912,0,0,0,0,0,0,0,0,6
71,3,-0.506131281496548,0.132245600349867,-0.0309874504136509,-0.011251896701489,0,0,0,0,0,0,0,0,6
72,3,-1.04380614397016,0.168461876131954,-1.65468846058423,0.128317228505896,0,0,0,0,0,0,0,0,6
73,3,-1.22282565920379,-0.284283830799266,0.97991817169218,0.0861715215176839,0,0,0,0,0,0,0,0,6
74,3,-1.05244588519556,-0.222991932395249,-0.0288025484579056,0.031976305825143,0,0,0,0,0,0,0,0,6
75,3,-1.04380614397016,0.0315653374590308,-0.931456783494862,0.0111412756322158,0,0,0,0,0,0,0,0,6
76,3,-0.662827145576095,-0.0981387598227267,-1.11434672726024,-0.0113224562630273,0,0,0,0,0,0,0,0,6
77,3,-0.985467566591705,-0.190191786706961,1.15335933349021,0.0119982206331765,0,0,0,0,0,0,0,0,6
78,3,-0.597919951940852,0.157771238177147,-0.957878856270905,-0.0602601189517052,0,0,0,0,0,0,0,0,6
79,3,-1.59021404559947,-0.0117312776156239,-0.305457337737002,-0.104469923643813,0,0,0,0,0,0,0,0,6
80,3,-0.985467566591705,0.106109694192707,0.343193273263179,0.0119982206331765,0,0,0,0,0,0,0,0,6
81,3,-1.36859477831804,0.0648335735854623,2.28479782834718,0.000523454850196677,0,0,0,0,0,0,0,0,6
82,3,-0.67666633017415,0.115334178271134,1.46280512045627,0.0192095357609086,0,0,0,0,0,0,0,0,6
83,3,-0.241634317061345,-0.36496494849832,4.44819151449147,-0.000842161940844723,0,0,0,0,0,0,0,0,6
84,3,-0.744192231719344,-0.476838893706768,0.451157247288612,0.000523454850196677,0,0,0,0,0,0,0,0,6
85,3,-1.22428758252529,-0.0937129896997101,0.668704984139424,-0.0126049959923894,0,0,0,0,0,0,0,0,6
86,3,-0.593132111017162,-0.257381338026045,-2.43334153538418,0.00909455011717977,0,0,0,0,0,0,0,0,6
87,3,-0.359046651189317,0.0443176943742281,0.32913046022117,0.0859341018619402,0,0,0,0,0,0,0,0,6
88,3,-1.79761188015634,0.0904444338071804,-0.756170153820069,-0.0823839254188883,0,0,0,0,0,0,0,0,6
89,3,-0.593132111017162,-0.257381338026045,-0.879580200296504,-0.100157587184276,0,0,0,0,0,0,0,0,6
90,3,-0.481589682619534,-0.16433580868903,0.514909117303045,0.0671498618010933,0,0,0,0,0,0,0,0,6
91,3,-0.758095965068141,-0.0539520359898441,0.590983180866274,-0.0400915653091757,0,0,0,0,0,0,0,0,6
92,3,-0.954174693983671,0.0659314731036115,-0.546027782040188,-0.0166690509671403,0,0,0,0,0,0,0,0,6
93,3,-0.739829922780858,0.0406284047504201,1.96119407022781,0.0379585526254654,0,0,0,0,0,0,0,0,6
94,3,-0.401260553506946,0.0513616644805201,-1.25470647680014,0.0582682259264578,0,0,0,0,0,0,0,0,6
95,3,-1.24904762399446,0.153873491313906,1.90689746684607,-0.0194143556000946,0,0,0,0,0,0,0,0,6
96,3,-1.13133710828526,0.0248546480517155,-0.573783522525643,-0.0682863687577831,0,0,0,0,0,0,0,0,6
97,3,-0.623511656209738,-0.0672859557729924,2.35582493143045,-0.0734258380128744,0,0,0,0,0,0,0,0,6
98,3,-1.24904762399446,0.153873491313906,-0.328847204693584,-0.0194143556000946,0,0,0,0,0,0,0,0,6
99,3,-0.961413457149263,0.068181984883311,1.10816517217507,0.00471979249634657,0,0,0,0,0,0,0,0,6
100,3,-0.362421930807868,-0.0863828721042552,0.439645485112024,0.0783024159617771,0,0,0,0,0,0,0,0,6
1,4,-0.615086116872662,0.0682811732802672,-2.23723092168217,0.00304418174252886,0,0,0,0,0,0,0,0,8
2,4,-1.18270210476926,-0.0368725035519709,-1.22791454989258,0.0942989408901198,0,0,0,0,0,0,0,0,8
3,4,-1.80367633635451,0.341613386183285,-0.425136476046878,0.0376394151655199,0,0,0,0,0,0,0,0,8
4,4,-1.22000051111688,-0.131931184884127,-1.91355894074048,-0.0303604732087253,0,0,0,0,0,0,0,0,8
5,4,-0.855272150471936,-0.246926510845658,-1.47087611888439,0.0537517832921494,0,0,0,0,0,0,0,0,8
6,4,-0.591795466113076,0.0599931369633034,-0.457064308143652,0.0675315940040967,0,0,0,0,0,0,0,0,8
7,4,-1.39030367143469,-0.137364567698183,-1.31271605016486,0.0484629766880111,0,0,0,0,0,0,0,0,8
8,4,-0.625669163260103,-0.222019004316011,-0.478538543147024,-0.109132546371675,0,0,0,0,0,0,0,0,8
9,4,-0.699436509183446,-0.0638464200072459,-1.56021437331966,0.0530729079799673,0,0,0,0,0,0,0,0,8
10,4,-1.22757034377596,-0.107569868034927,-1.31271605016486,0.0484629766880111,0,0,0,0,0,0,0,0,8
11,4,-1.55951011026232,-0.152763159707204,0.584266133881579,0.0691393761250265,0,0,0,0,0,0,0,0,8
12,4,-1.42082579682133,0.136972704802244,-0.362592230809656,0.0194196384766454,0,0,0,0,0,0,0,0,8
13,4,-1.50582516243333,-0.107569868034927,-2.11762086672763,0.0755534184828563,0,0,0,0,0,0,0,0,8
14,4,-0.485283349053856,-0.240366315173701,-0.20969217142277,-0.038911977511613,0,0,0,0,0,0,0,0,8
15,4,-1.60893197210811,0.0957771876851201,-0.810698423836433,-0.0684813266746553,0,0,0,0,0,0,0,0,8
16,4,-1.31178111656166,-0.174469849884562,-1.40518451019752,-0.0234457693388192,0,0,0,0,0,0,0,0,8
17,4,-0.485283349053856,-0.240366315173701,-0.20969217142277,0.107649190985536,0,0,0,0,0,0,0,0,8
18,4,-1.60893197210811,0.0957771876851201,0.449736014696971,-0.0684813266746553,0,0,0,0,0,0,0,0,8
19,4,-1.63300343506401,-0.0383411061468601,-1.30014054882714,-0.078451093120031,0,0,0,0,0,0,0,0,8
20,4,-1.61279370473491,0.110393796966969,-0.534557744041017,0.0121040603573874,0,0,0,0,0,0,0,0,8
21,4,-1.38318496234601,0.0957771876851201,-0.255659791972451,0.119248263173676,0,0,0,0,0,0,0,0,8
22,4,-2.0607938017885,-0.125771893353381,-1.42072464357624,-0.00134038272658216,0,0,0,0,0,0,0,0,8
23,4,-0.863778972817746,0.0379695366408226,-0.534557744041017,0.112292645747805,0,0,0,0,0,0,0,0,8
24,4,-1.48753553768846,0.160001452847723,-1.73470297292557,0.180054681769684,0,0,0,0,0,0,0,0,8
25,4,-1.4675853212675,0.303691085373105,-1.09908446940148,-0.0338688145936572,0,0,0,0,0,0,0,0,8
26,4,-1.34635183482338,0.0648776727682655,-0.813877882368449,0.101184383940954,0,0,0,0,0,0,0,0,8
27,4,-1.48753553768846,-0.0886488290540548,-1.73470297292557,-0.0141046991183804,0,0,0,0,0,0,0,0,8
28,4,-2.08653043511001,0.211772827574109,-1.40425249304142,0.00417101106847376,0,0,0,0,0,0,0,0,8
29,4,-1.16568127291885,0.0648776727682655,-0.813877882368449,-0.047962648799712,0,0,0,0,0,0,0,0,8
30,4,-1.22022415116549,-0.0454155963359316,-1.39020404866021,0.024295344987859,0,0,0,0,0,0,0,0,8
31,4,-2.02020720924197,0.10638485325938,-1.40425249304142,-0.0765582501676466,0,0,0,0,0,0,0,0,8
32,4,-0.976055959793994,0.215996935898011,-0.813877882368449,-0.0632769316219002,0,0,0,0,0,0,0,0,8
33,4,-2.25589766140694,-0.0127942376482413,-1.28489859052679,-0.0169408950710957,0,0,0,0,0,0,0,0,8
34,4,-1.88712734389646,0.118870882764231,-0.404577838567683,0.0660927997754859,0,0,0,0,0,0,0,0,8
35,4,-0.357144098643082,-0.0669129838606404,-1.01357276901963,0.0564473118669709,0,0,0,0,0,0,0,0,8
36,4,-1.01974339299398,0.179328611973364,-1.52832798925464,0.0451902442228841,0,0,0,0,0,0,0,0,8
37,4,-0.856201991175442,0.0350584934879012,-1.92670543214337,0.0271460851836505,0,0,0,0,0,0,0,0,8
38,4,-2.27429161762107,0.229966684823829,-1.59550428386827,-0.062791180133108,0,0,0,0,0,0,0,0,8
39,4,-1.45376017737799,0.0882896974458117,-0.466434837410091,-0.0779054088026767,0,0,0,0,0,0,0,0,8
