rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,1.21955549229655,0.00474458660945698,0,0,0,0,0,0,11
2,1,1.19130923506031,-0.0158072920293049,0,0,0,0,0,0,11
3,1,1.5350238444119,-0.0531225025256308,0,0,0,0,0,0,11
4,1,1.61614953543906,-0.155422379180412,0,0,0,0,0,0,11
5,1,1.67037455380566,-0.00827955370528575,0,0,0,0,0,0,11
6,1,1.87270214421625,-0.0918537389325627,0,0,0,0,0,0,11
7,1,0.677287826226693,-0.0270247362673006,0,0,0,0,0,0,11
8,1,1.00773420890109,0.0291004944257032,0,0,0,0,0,0,11
9,1,1.3884191663248,-0.0679264843429862,0,0,0,0,0,0,11
10,1,1.40162260079148,-0.0661866642784823,0,0,0,0,0,0,11
1,2,-2.48374594843499,-0.0829118133468686,0,0,0,0,0,0,5
2,2,-0.326170617841456,0.0878391659650254,0,0,0,0,0,0,5
3,2,-0.711477456040934,0.0255252054397658,0,0,0,0,0,0,5
4,2,-1.57321784861279,-0.0591431668191309,0,0,0,0,0,0,5
5,2,-1.65124491505601,-0.00231400705363254,0,0,0,0,0,0,5
6,2,-0.510493714355023,-0.0603306679433451,0,0,0,0,0,0,5
7,2,-1.15952138029095,0.0385630414930306,0,0,0,0,0,0,5
8,2,-1.21082108567031,-0.0945992806911294,0,0,0,0,0,0,5
9,2,-1.44559723066931,-0.0453011180617218,0,0,0,0,0,0,5
10,2,0.0885716419359639,0.0080100807569941,0,0,0,0,0,0,5
1,3,-0.652110979698587,-0.0476628720151774,0,0,0,0,0,0,6
2,3,-1.78776230911906,-0.0335369549479822,0,0,0,0,0,0,6
3,3,-0.623544403542116,0.0698219117210027,0,0,0,0,0,0,6
4,3,-1.16352020225299,0.00212549579030849,0,0,0,0,0,0,6
5,3,0.296447889085447,0.0716629883889271,0,0,0,0,0,0,6
6,3,-1.2551184787847,0.0542262837603298,0,0,0,0,0,0,6
7,3,-1.67946448952784,0.0708184407362687,0,0,0,0,0,0,6
8,3,-0.89707815282816,-0.0261102607811601,0,0,0,0,0,0,6
9,3,-1.13193380265042,0.0435452443994072,0,0,0,0,0,0,6
10,3,-0.642061592567909,-0.00760726367872271,0,0,0,0,0,0,6
1,4,-0.113398555633421,-0.0910424899947658,0,0,0,0,0,0,8
2,4,0.249314702379601,0.0270856345919806,0,0,0,0,0,0,8
3,4,0.234648038042975,-0.0904010420772031,0,0,0,0,0,0,8
4,4,-0.0602195964178378,0.0472173706313131,0,0,0,0,0,0,8
5,4,-0.195680275568696,-0.0153657878138514,0,0,0,0,0,0,8
6,4,0.8366441362867,0.00768293093198231,0,0,0,0,0,0,8
7,4,-1.84299683250423,0.0290034153803894,0,0,0,0,0,0,8
8,4,-1.27759890846926,-0.034120744246319,0,0,0,0,0,0,8
9,4,-0.855496155421232,0.0078816470071067,0,0,0,0,0,0,8
10,4,-1.35000766919011,0.0949576879103722,0,0,0,0,0,0,8
1,5,0.963764462056605,0.0517134000977471,0,0,0,0,0,0,3
2,5,1.75862605237709,0.0262667591562848,0,0,0,0,0,0,3
3,5,1.81763005037221,0.00339540688225318,0,0,0,0,0,0,3
4,5,0.9756554811477,0.0897181675867655,0,0,0,0,0,0,3
5,5,2.70348610558349,0.00697790884665938,0,0,0,0,0,0,3
6,5,1.39288105937116,0.0377712790630422,0,0,0,0,0,0,3
7,5,1.28789124056634,0.0271956689672907,0,0,0,0,0,0,3
8,5,1.22050582942426,0.0497942692582172,0,0,0,0,0,0,3
9,5,1.34376964997519,0.0374873399671396,0,0,0,0,0,0,3
10,5,1.73428071510466,0.00547114247394078,0,0,0,0,0,0,3
1,6,0.196804033772568,-0.0656192879168607,0,0,0,0,0,0,2
2,6,-0.537285650484854,-0.0565918167863668,0,0,0,0,0,0,2
3,6,-1.32622625735061,0.0277438380336217,0,0,0,0,0,0,2
4,6,-1.31747785797283,-0.012490872944948,0,0,0,0,0,0,2
5,6,1.96556676827295,-0.0782254107144897,0,0,0,0,0,0,2
6,6,0.696489216809048,-0.0514585621150938,0,0,0,0,0,0,2
7,6,-0.83885397714378,-0.0504799214982046,0,0,0,0,0,0,2
8,6,-0.105495763707529,-0.00972418061319695,0,0,0,0,0,0,2
9,6,0.796852204785263,-0.10770348507233,0,0,0,0,0,0,2
10,6,-0.377548408818721,0.00701520523308548,0,0,0,0,0,0,2
1,7,0.169551134074375,0.125189159412626,0,0,0,0,0,0,12
2,7,0.966701694552985,-0.0121270484976155,0,0,0,0,0,0,12
3,7,0.64922221177491,0.0726849117799067,0,0,0,0,0,0,12
4,7,-0.0316811090099112,-0.0104144544600006,0,0,0,0,0,0,12
5,7,0.975152136853764,0.166917801464978,0,0,0,0,0,0,12
6,7,0.71126703831943,-0.00447411092947583,0,0,0,0,0,0,12
7,7,0.394043480908025,0.0207707447734062,0,0,0,0,0,0,12
8,7,0.348190053130829,-0.0116568744409849,0,0,0,0,0,0,12
9,7,0.106953855295535,0.0845028480613618,0,0,0,0,0,0,12
10,7,1.15195857011258,0.0190463060074513,0,0,0,0,0,0,12
1,8,1.54725624847076,0.0382251624172028,0,0,0,0,0,0,7
2,8,-0.438869704994719,0.0471071317100783,0,0,0,0,0,0,7
3,8,0.835240261746699,0.0444659964964592,0,0,0,0,0,0,7
4,8,-0.0468623750251131,0.115027600897056,0,0,0,0,0,0,7
5,8,1.63486457831313,0.0271546387039278,0,0,0,0,0,0,7
6,8,0.837840024966776,0.0494794294481838,0,0,0,0,0,0,7
7,8,0.273775353959265,0.0567602484126893,0,0,0,0,0,0,7
8,8,1.45668665829641,0.0381550499538839,0,0,0,0,0,0,7
9,8,0.283473141344658,0.0788656942196796,0,0,0,0,0,0,7
10,8,0.208407649799608,0.0162429951931039,0,0,0,0,0,0,7
1,9,1.48285974505376,0.0777834443998403,0,0,0,0,0,0,6
2,9,0.602745431158326,0.113662008436328,0,0,0,0,0,0,6
3,9,1.91421864049671,0.0313487686549533,0,0,0,0,0,0,6
4,9,1.23000199581534,0.0433199172155284,0,0,0,0,0,0,6
5,9,0.368040292658556,0.0598308317279691,0,0,0,0,0,0,6
6,9,-0.699145066474527,0.0787597191781816,0,0,0,0,0,0,6
7,9,0.728018013713098,0.120294397224285,0,0,0,0,0,0,6
8,9,-0.380660539142836,0.0472071409742488,0,0,0,0,0,0,6
9,9,0.936188464901542,0.125481948743066,0,0,0,0,0,0,6
10,9,1.54362911461192,0.0513540057862493,0,0,0,0,0,0,6
1,10,-0.138379161659833,0.00873039708016286,0,0,0,0,0,0,5
2,10,0.566425723508936,-0.00312762285582196,0,0,0,0,0,0,5
3,10,0.0740751438103597,-0.0644325232522235,0,0,0,0,0,0,5
4,10,-0.640617474796524,-0.000804072946369827,0,0,0,0,0,0,5
5,10,-0.820019323958919,-0.040136952360904,0,0,0,0,0,0,5
6,10,0.830198346979098,0.0290548938649727,0,0,0,0,0,0,5
7,10,-0.2982615986895,-0.0572830804907298,0,0,0,0,0,0,5
8,10,-1.10508476312923,0.0235704578744928,0,0,0,0,0,0,5
9,10,0.985221013372919,-0.0149629299724665,0,0,0,0,0,0,5
10,10,-1.10636375529627,-0.0131893483469497,0,0,0,0,0,0,5
1,11,1.41181560524133,0.0273429016634292,0,0,0,0,0,0,8
2,11,1.54965765506337,0.048149010425221,0,0,0,0,0,0,8
3,11,1.35382425266623,0.0494933037772133,0,0,0,0,0,0,8
4,11,1.1412936777862,0.0412844558626745,0,0,0,0,0,0,8
5,11,2.01642928599228,0.0292298861400834,0,0,0,0,0,0,8
6,11,0.950082309388256,0.0745766541446494,0,0,0,0,0,0,8
7,11,1.87736226925839,0.0281179138822134,0,0,0,0,0,0,8
8,11,2.05238996058693,0.012287140973173,0,0,0,0,0,0,8
9,11,1.47335060172088,0.0134478802469542,0,0,0,0,0,0,8
10,11,1.59857733662329,0.0335604901645944,0,0,0,0,0,0,8
1,12,1.02085267044602,-0.0161579928958407,0,0,0,0,0,0,4
2,12,-1.11367506341845,-0.0268251145722344,0,0,0,0,0,0,4
3,12,-0.961707505047436,0.109468673208082,0,0,0,0,0,0,4
4,12,-1.00368893896951,-0.0434249123302927,0,0,0,0,0,0,4
5,12,-0.928044163859099,-0.035080235429148,0,0,0,0,0,0,4
6,12,0.552614831215185,0.032567617531534,0,0,0,0,0,0,4
7,12,0.700996801187343,0.0281123912039311,0,0,0,0,0,0,4
