rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,5.5934760856994,-0.256884414379974,-0.00899994188315427,7.88172995406935,7.41162168285537,0.00163946992070451,5.59245871425783,0.0553639718089042,4.57527173697784,-0.0744775168003086,6.85061462661775,-0.0902852833058684,5.48286177795049,-0.0395707955490436,288.686853627166,-9.6760201957754,0.0382626668768908,0.111475207030692,0.771144920621634,0.126548651460167,0.130271732109414,-10.7798802458492,0.614185356404106,7.26168910968702e-10,-7.36225065039856e-05,9.70716904516934e-10,0.00147715320610444,-0.0720851559019912,-1.28940392974106e-06,-0.201846288811034,-2.91518165924705e-10,-3.22627844636666e-08,1.83781583625439e-06,-1.15872247182709e-06,0.905277603202217,-0.0992454368127345,0.137674507998134,0.653959003936159,0.00852036820536561,-0.00080419372258042,1.49193035808398,0.193335474003944,-0.809713186985852,-0.0827763225874638,-0.185938817862809,-0.0486307006426431,0.395905290855331,0.0140826086653454,-55.0397033655433,-4.35746778642036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,4.11544200057958,-0.229743729644682,-0.0656278966202154,5.49636714401556,7.4112551116542,0.00645902617874251,5.1712167512929,-0.216335965608704,3.37117896278639,0.0831893895131366,7.84042054501241,-0.151302389964889,6.12354416989618,0.0684261149992386,357.17578455662,-12.3816216912724,0.0382626668768908,0.111475207030692,0.771144920621634,0.126548651460167,0.130271732109414,-10.7798802458492,0.614185356404106,7.26168910968702e-10,-7.36225065039856e-05,9.70716904516934e-10,0.00147715320610444,-0.0720851559019912,-1.28940392974106e-06,-0.201846288811034,-2.91518165924705e-10,-3.22627844636666e-08,1.83781583625439e-06,-1.15872247182709e-06,-0.572756481917606,-0.0721047520774425,0.0810465532610731,0.293498941572285,0.00815379700419339,0.00401536253545758,1.07068839511905,-0.0783644634136643,-2.0138059611773,0.0748905837259815,0.803867100531857,-0.109647807301664,1.03658768280102,0.122079519213628,13.4492275639109,-7.06306928191732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4.94371991686242,-0.149885413880094,0.0426816020702252,0.552574135446452,7.42913168459409,0.00291133019627444,6.16653468055575,0.0655811726991539,4.01263525506585,0.181466598675682,8.53715349468083,-0.131785534468766,5.6790489258351,0.1056591197897,431.854617793736,-11.2767805205536,0.0382626668768908,0.111475207030692,0.771144920621634,0.126548651460167,0.130271732109414,-10.7798802458492,0.614185356404106,7.26168910968702e-10,-7.36225065039856e-05,9.70716904516934e-10,0.00147715320610444,-0.0720851559019912,-1.28940392974106e-06,-0.201846288811034,-2.91518165924705e-10,-3.22627844636666e-08,1.83781583625439e-06,-1.15872247182709e-06,0.255521434365233,0.00775356368714566,0.189356051951514,-2.00375608594555,0.0260303699440882,0.000467666552989508,2.06600632438191,0.203552674894194,-1.37234966889784,0.173167792888527,1.50060005020027,-0.0901309518055409,0.592092438739942,0.159312524004089,88.1280608010263,-5.95822811119856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5.51550417827703,-0.132877683950957,-0.127381335391292,1.50269671414053,7.48036041351145,0.010798958584899,3.10116545233619,-0.239200381854226,5.05105665968137,0.0229174232884927,7.95124298927428,-0.0616872443259738,4.41363686561945,0.122678765463323,248.528141058373,-9.95336910955818,0.0382626668768908,0.111475207030692,0.771144920621634,0.126548651460167,0.130271732109414,-10.7798802458492,0.614185356404106,7.26168910968702e-10,-7.36225065039856e-05,9.70716904516934e-10,0.00147715320610444,-0.0720851559019912,-1.28940392974106e-06,-0.201846288811034,-2.91518165924705e-10,-3.22627844636666e-08,1.83781583625439e-06,-1.15872247182709e-06,0.827305695779841,0.0247612936162828,0.0192931144899969,-1.00332710974716,0.0772590988614477,0.00835529494161405,-0.999362903837655,-0.101228879659186,-0.333928264282321,0.0146186175013375,0.914689544793722,-0.0200326616627484,-0.673319621475708,0.176332169677712,-95.1984159343368,-4.63481670020313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5.23947199697466,-0.378554018722034,-0.193046132561443,2.69885139066979,7.39644657109941,-0.00662147351431624,3.61258070360584,-0.0915686571577598,5.82184217810982,-0.0475338649252609,7.98770751921003,-0.0940343383297444,4.05670191878199,-0.0713707724643745,282.256205762051,-3.62504686551943,0.0382626668768908,0.111475207030692,0.771144920621634,0.126548651460167,0.130271732109414,-10.7798802458492,0.614185356404106,7.26168910968702e-10,-7.36225065039856e-05,9.70716904516934e-10,0.00147715320610444,-0.0720851559019912,-1.28940392974106e-06,-0.201846288811034,-2.91518165924705e-10,-3.22627844636666e-08,1.83781583625439e-06,-1.15872247182709e-06,0.551273514477476,-0.220915041154794,-0.0463716826801549,-0.417762141522915,-0.00665474355059104,-0.00906513715760116,-0.487947652568005,0.04640284503728,0.436857254146135,-0.055832670712416,0.951154074729472,-0.0523797556665191,-1.03025456831317,-0.0177173682499855,-61.4703512306589,1.69350554383562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3.89146189973407,-0.15196850930104,-0.0344564588890048,3.76814188613633,7.48287311914574,0.00782649777863814,3.56236095493217,-0.0616405209475758,5.35121163453341,-0.0674074217182219,7.23449781558059,-0.0233703970267473,4.76888102496883,-0.0632743265435459,303.721502722708,-1.82935768627859,0.0382626668768908,0.111475207030692,0.771144920621634,0.126548651460167,0.130271732109414,-10.7798802458492,0.614185356404106,7.26168910968702e-10,-7.36225065039856e-05,9.70716904516934e-10,0.00147715320610444,-0.0720851559019912,-1.28940392974106e-06,-0.201846288811034,-2.91518165924705e-10,-3.22627844636666e-08,1.83781583625439e-06,-1.15872247182709e-06,-0.796736582763113,0.0056704682662001,0.112217990992284,-0.0840064015957702,0.0797718044957296,0.00538283413535321,-0.538167401241678,0.076330981247464,-0.0337732894302754,-0.075706227505377,0.197944371100037,0.0182841856364781,-0.318075462126333,-0.00962092232915692,-40.0050542700018,3.48919472307646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4.37088009554561,-0.154958828056085,-0.174908610675323,4.64593265089969,7.39411876582181,3.4083921776938e-05,4.75393197365948,0.12680484645831,3.67063202460668,-0.0176336357264354,5.82224697971265,0.0135091379874643,4.54202776901798,-0.0902230153699611,439.77576719052,-5.39604695968445,0.0382626668768908,0.111475207030692,0.771144920621634,0.126548651460167,0.130271732109414,-10.7798802458492,0.614185356404106,7.26168910968702e-10,-7.36225065039856e-05,9.70716904516934e-10,0.00147715320610444,-0.0720851559019912,-1.28940392974106e-06,-0.201846288811034,-2.91518165924705e-10,-3.22627844636666e-08,1.83781583625439e-06,-1.15872247182709e-06,-0.317318386951571,0.00268014951115503,-0.0282341607940345,0.125403724938574,-0.00898254882819316,-0.00240957972150799,0.653403617485632,0.26477634865335,-1.71435289935701,-0.0259324415135905,-1.21430646476791,0.0551637206506897,-0.544928718077183,-0.0365696111555721,96.0492101978105,-0.077494550329404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,4.28331548581314,-0.151747900045107,-0.135987044313346,0.956754183313252,7.40856105183272,-0.000572239897493172,4.75559148043268,0.1217556208752,3.52229705138106,-0.0245237835988682,5.4508798209801,0.0282027762167952,4.81329552248442,-0.111642882318237,374.266597181723,-3.21312589735982,0.0382626668768908,0.111475207030692,0.771144920621634,0.126548651460167,0.130271732109414,-10.7798802458492,0.614185356404106,7.26168910968702e-10,-7.36225065039856e-05,9.70716904516934e-10,0.00147715320610444,-0.0720851559019912,-1.28940392974106e-06,-0.201846288811034,-2.91518165924705e-10,-3.22627844636666e-08,1.83781583625439e-06,-1.15872247182709e-06,-0.404882996684041,0.00589107752213294,0.0106874055679425,-1.45479719542273,0.00545973718271231,-0.0030159035407781,0.655063124258835,0.259727123070239,-1.86268787258263,-0.0328225893860234,-1.58567362350045,0.0698573588800206,-0.273660964610739,-0.0579894781038481,30.5400401890139,2.10542651199523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3.00802184843878,-0.116087787801218,-0.25303241935438,2.29801462231784,7.40422906044343,-0.000605311609410609,4.72017110340156,0.117427232369025,3.64263168891215,-0.0281673822517937,6.14800269793555,0.000507404324644618,4.74994981634978,-0.100830565117185,330.468062672981,0.795589139886597,0.0382626668768908,0.111475207030692,0.771144920621634,0.126548651460167,0.130271732109414,-10.7798802458492,0.614185356404106,7.26168910968702e-10,-7.36225065039856e-05,9.70716904516934e-10,0.00147715320610444,-0.0720851559019912,-1.28940392974106e-06,-0.201846288811034,-2.91518165924705e-10,-3.22627844636666e-08,1.83781583625439e-06,-1.15872247182709e-06,-1.68017663405841,0.0415511897660222,-0.106357969473091,-0.57854287068837,0.00112774579342112,-0.00304897525269554,0.619642747227712,0.255398734564065,-1.74235323505154,-0.0364661880389488,-0.888550746545003,0.04216198698787,-0.337006670745378,-0.0471771609027957,-13.2584943197287,6.11414154924164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3.28463749297582,-0.197842820950164,-0.0644078055768996,10.0367520384418,7.3673560988775,0.00283050722979418,5.00717515115258,-0.270603439583369,5.06441442329224,-0.00485313609851283,6.93342477794192,-0.136891410750704,5.66509546425315,-0.0117358749085459,344.783784703142,-1.83761543480772,0.0382626668768908,0.111475207030692,0.771144920621634,0.126548651460167,0.130271732109414,-10.7798802458492,0.614185356404106,7.26168910968702e-10,-7.36225065039856e-05,9.70716904516934e-10,0.00147715320610444,-0.0720851559019912,-1.28940392974106e-06,-0.201846288811034,-2.91518165924705e-10,-3.22627844636666e-08,1.83781583625439e-06,-1.15872247182709e-06,-1.40356098952136,-0.0402038433829238,0.082266644304389,0.895665146620958,-0.0357452157725096,0.000386843586509256,0.906646794978734,-0.132631937388329,-0.320570500671444,-0.013151941885668,-0.103128666538639,-0.0952368280874789,0.578138977157991,0.0419175293058431,1.05722771043196,3.48093697454733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
