b01_pop,1,-0.16448,0.077088,-0.11488,-0.0010626,0.0041222,0.0017152,-0.003517,-0.024226,9.7672e-05,0.0011311,-0.0046775,0.022087,-0.0043977,0.013359,9.6881e-05,-0.0081325,5.996e-05,0.15922,0.13894,0.017683,0.040517,0.0066797,0.0080156,-0.0087546,0.0084032,-0.027552,-0.0053013,0.0036738
b11_pop,-0.16448,1,0.59895,0.10923,0.003181,-0.024494,-0.0037069,0.0089008,-0.033723,-0.0059959,0.0086803,0.0047723,0.036044,-0.0078275,0.028963,0.00011135,0.027359,1.6574e-05,-0.079912,-0.59284,-0.47028,0.14535,-0.019606,-0.060449,-0.0036942,-0.011795,-0.00056508,0.016509,0.012266
b21_pop,0.077088,0.59895,1,-0.076676,0.013492,-0.031132,-0.0050324,0.019326,-0.0018215,0.011331,0.0058494,0.0062872,0.008648,-0.0015367,0.00071213,-3.5e-05,0.028678,-6.815e-05,-0.0019747,-0.36826,-0.58896,0.2247,-0.0039831,-0.077962,-0.011978,-0.011477,0.036214,0.010803,0.018234
a1_pop,-0.11488,0.10923,-0.076676,1,-0.011327,-0.034649,-0.014297,0.037165,-0.042808,-0.066359,0.016583,-0.0081125,0.046604,-0.0097133,0.035294,0.00021573,-0.0011231,0.0001225,-0.013744,-0.48287,-0.18422,-0.69389,-0.058043,-0.024282,0.039784,-0.011313,-0.13474,0.031753,0.0054413
b02_pop,-0.0010626,0.003181,0.013492,-0.011327,1,-0.27465,0.0021997,-0.0066037,0.0037302,0.0025663,0.0041858,-0.055762,-0.0038131,0.00076821,-0.0036933,8.3923e-06,-0.030179,5.1804e-05,-0.0059869,0.014981,-0.024001,0.0045365,0.066295,-0.077109,-0.005688,-0.00064229,0.00063313,-0.0057819,-3.3662e-05
b12_pop,0.0041222,-0.024494,-0.031132,-0.034649,-0.27465,1,-0.0050268,0.0063629,0.0039467,0.0080479,-0.091135,0.078227,-0.0006805,0.0012843,-0.0038296,5.2793e-05,0.043098,-6.1538e-05,0.0054633,0.023088,0.052266,0.020584,-0.035777,0.10552,-0.00016147,0.0072195,0.006575,-0.014039,0.0031854
b03_pop,0.0017152,-0.0037069,-0.0050324,-0.014297,0.0021997,-0.0050268,1,-0.15225,-0.041797,-0.051007,0.0070159,-0.0060974,0.029478,-0.0067197,0.029453,0.00017028,-0.0019182,0.00010718,0.0020333,0.0079736,0.010199,0.017498,0.00098103,-0.0017318,-0.0076634,0.025299,0.0047724,0.00023572,-0.0076826
b13_pop,-0.003517,0.0089008,0.019326,0.037165,-0.0066037,0.0063629,-0.15225,1,-0.054695,0.06476,0.0014374,0.0019207,0.048097,-0.010769,0.043603,0.00018094,0.00687,7.4557e-05,-0.0036975,-0.026374,-0.022484,-0.035943,-0.0074876,0.0045926,0.034856,-0.063684,-0.0018291,0.00093889,0.015252
p1_pop,-0.024226,-0.033723,-0.0018215,-0.042808,0.0037302,0.0039467,-0.041797,-0.054695,1,0.06504,-0.083367,0.050048,-0.85746,0.20162,-0.93755,-0.0043639,-0.025718,-0.002383,-0.019812,0.018891,0.0048875,0.02658,0.011825,-0.0022071,-0.019605,-0.02703,-0.032321,-0.0032428,-0.022534
g1_pop,9.7672e-05,-0.0059959,0.011331,-0.066359,0.0025663,0.0080479,-0.051007,0.06476,0.06504,1,-0.040005,0.052873,0.091243,0.0004931,-0.17647,-0.00097806,0.10722,-0.0010223,-0.016084,0.08243,0.012748,0.0095689,0.0054461,-0.0024251,-0.035752,0.077362,-0.0053776,-0.0013962,-0.0038546
