b0_pop,1,-0.2516,-2.2493e-05,-0.0029789,-4.3216e-05,0.050235,2.366e-05,-0.0026253,0.019376,-0.02054,0.00017567
b1_pop,-0.2516,1,1.165e-05,0.001768,-8.4282e-06,-0.026658,-1.2253e-05,-0.01017,-0.0037358,0.049074,-0.0098042
h1_pop,-2.2493e-05,1.165e-05,1,1.322e-05,-0.0028716,-0.00045796,-0.93271,4.0716e-05,-5.8327e-06,-8.5089e-07,1.6674e-06
h2_pop,-0.0029789,0.001768,1.322e-05,1,0.00018723,-0.0046914,-1.2594e-05,-0.83932,-0.0012943,-0.00020543,0.00064392
alpha1_pop,-4.3216e-05,-8.4282e-06,-0.0028716,0.00018723,1,-0.0012092,0.0028771,-8.3557e-05,-2.0519e-05,-1.2193e-05,6.2053e-06
alpha2_pop,0.050235,-0.026658,-0.00045796,-0.0046914,-0.0012092,1,0.00048182,-0.10639,0.010323,0.0020171,-0.0024497
beta_hcov1_score4C,2.366e-05,-1.2253e-05,-0.93271,-1.2594e-05,0.0028771,0.00048182,1,-4.3221e-05,6.0457e-06,1.188e-06,-1.6853e-06
beta_hcov2_score4C,-0.0026253,-0.01017,4.0716e-05,-0.83932,-8.3557e-05,-0.10639,-4.3221e-05,1,2.7981e-06,-0.00026023,-0.00012252
omega_b0,0.019376,-0.0037358,-5.8327e-06,-0.0012943,-2.0519e-05,0.010323,6.0457e-06,2.7981e-06,1,-0.0082951,-0.12405
omega_b1,-0.02054,0.049074,-8.5089e-07,-0.00020543,-1.2193e-05,0.0020171,1.188e-06,-0.00026023,-0.0082951,1,-0.048039
e_a,0.00017567,-0.0098042,1.6674e-06,0.00064392,6.2053e-06,-0.0024497,-1.6853e-06,-0.00012252,-0.12405,-0.048039,1
