parameter,value,se_sa,rse_sa
b01_pop,4.6486289592619,0.0619387396994301,1.3324087648687
b11_pop,-0.145574782596386,0.00578441461199754,3.97350042969677
b21_pop,-0.15006863609969,0.00551165294573478,3.67275474008667
a1_pop,4.8686592957237,0.269024870241905,5.52564584829746
b02_pop,7.40075938297876,0.00126513319287657,0.0170946402579483
b12_pop,0.00295838219851479,0.000196948060771014,6.65728927350525
b03_pop,4.24161026706042,0.0253975709003082,0.598771912109444
b13_pop,-0.153296342688461,0.00508966406694172,3.32014709397555
p1_pop,0.0376827837537063,0.0060694137989037,16.1065961542895
g1_pop,0.123404471044366,0.0106994969532949,8.67026685722616
p2_pop,0.746368378358964,0.0111989976345261,1.50046518036433
g2_pop,0.126394072624196,0.00565207707447623,4.4717896631762
alpha11_pop,0.154235911278471,0.0111043662283203,7.19959841795307
alpha12_pop,-10.9525897295912,1.27377770052879,11.6299225295307
alpha13_pop,0.669768512113107,0.0504802441742721,7.53696885734562
alpha21_pop,-0.0875768890189528,0.00893221628963176,10.1992847538792
alpha22_pop,4.11297645746274,0.492272933740187,11.9687758690422
alpha23_pop,-0.176083058469425,0.0161106409648675,9.14945543592141
omega_b01,2.05864583219339,0.052961671499079,2.57264608952434
omega_b11,0.107614913951985,0.00418726503108646,3.89097094195952
omega_b21,0.0689595852896324,0.00386205726646463,5.60046475083032
omega_a1,0.740005373133482,0.0467989479407029,6.32413623465154
omega_b02,0.0402433020139226,0.00105109553424441,2.61185211362818
omega_b12,0.00506736473407194,0.000155386540701122,3.06641713899798
omega_b03,0.888644741505727,0.0201100868376124,2.2630063396918
omega_b13,0.151726635376772,0.00388743138109127,2.56212850923497
b_1,0.308562201559155,0.00427650194978103,1.38594485266569
a_2,0.0502187452442648,0.000335236803512745,0.667553125595129
a_3,0.692106011159653,0.00553801807344394,0.80016904695926
