b0_pop,0.0023874,nan,0.029842,nan,-1.6581e-09,1.6747e-05,-1.1144e-12,-0.0089062,2.2677e-07,-7.2897e-07,nan,-0.0015124,-0.023477,0.026219,-0.0079147
b1_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
b2_pop,0.029842,nan,0.49057,nan,-2.5234e-08,0.0002549,-1.4009e-11,-0.13555,3.4514e-06,-1.1096e-05,nan,-0.021684,-0.3213,0.31809,-0.093994
a_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
h1_pop,-1.6581e-09,nan,-2.5234e-08,nan,1.8175e-07,-1.0262e-10,3.9784e-17,5.4573e-08,-1.7191e-05,4.4551e-12,nan,1.5388e-09,1.8491e-08,-1.8066e-08,5.3353e-09
h2_pop,1.6747e-05,nan,0.0002549,nan,-1.0262e-10,0.00017953,-7.09e-15,-0.00055148,1.404e-08,-0.00021702,nan,-1.5543e-05,-0.00018675,0.00018248,-5.3887e-05
alpha1_pop,-1.1144e-12,nan,-1.4009e-11,nan,3.9784e-17,-7.09e-15,4.772e-17,4.4414e-12,-1.4614e-15,-1.6255e-14,nan,9.7973e-13,1.4088e-11,-1.2291e-11,3.7487e-12
alpha2_pop,-0.0089062,nan,-0.13555,nan,5.4573e-08,-0.00055148,4.4414e-12,0.29328,-7.4667e-06,2.4016e-05,nan,0.0082656,0.099316,-0.097041,0.028657
beta_hcov1_score4C,2.2677e-07,nan,3.4514e-06,nan,-1.7191e-05,1.404e-08,-1.4614e-15,-7.4667e-06,0.001869,-6.1094e-10,nan,-2.1046e-07,-2.5289e-06,2.4709e-06,-7.2969e-07
beta_hcov2_score4C,-7.2897e-07,nan,-1.1096e-05,nan,4.4551e-12,-0.00021702,-1.6255e-14,2.4016e-05,-6.1094e-10,0.00036866,nan,6.7655e-07,8.1284e-06,-7.9427e-06,2.3455e-06
omega_b0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
omega_b1,-0.0015124,nan,-0.021684,nan,1.5388e-09,-1.5543e-05,9.7973e-13,0.0082656,-2.1046e-07,6.7655e-07,nan,0.022071,0.020402,-0.022036,0.0046875
omega_b2,-0.023477,nan,-0.3213,nan,1.8491e-08,-0.00018675,1.4088e-11,0.099316,-2.5289e-06,8.1284e-06,nan,0.020402,0.28556,-0.26544,0.077575
omega_a,0.026219,nan,0.31809,nan,-1.8066e-08,0.00018248,-1.2291e-11,-0.097041,2.4709e-06,-7.9427e-06,nan,-0.022036,-0.26544,0.40305,-0.087887
e_b,-0.0079147,nan,-0.093994,nan,5.3353e-09,-5.3887e-05,3.7487e-12,0.028657,-7.2969e-07,2.3455e-06,nan,0.0046875,0.077575,-0.087887,0.027483
