b0_pop,1,-0.9284,-0.94764,-0.288,-0.89027,-0.5434,0.84578,-0.42677,0.9316,0.93113,-0.98554
b1_pop,-0.9284,1,0.94013,0.59695,0.91634,0.69455,-0.89169,0.49068,-0.95246,-0.99832,0.90436
h1_pop,-0.94764,0.94013,1,0.40582,0.82975,0.55966,-0.95787,0.43759,-0.93299,-0.94816,0.93292
h2_pop,-0.288,0.59695,0.40582,1,0.45145,0.67723,-0.46788,0.11482,-0.46135,-0.58797,0.24971
alpha1_pop,-0.89027,0.91634,0.82975,0.45145,1,0.48147,-0.76834,0.43643,-0.94855,-0.91889,0.8833
alpha2_pop,-0.5434,0.69455,0.55966,0.67723,0.48147,1,-0.55762,0.46393,-0.47223,-0.67463,0.49645
beta_hcov1_score4C,0.84578,-0.89169,-0.95787,-0.46788,-0.76834,-0.55762,1,-0.47647,0.8667,0.90023,-0.82677
beta_hcov2_score4C,-0.42677,0.49068,0.43759,0.11482,0.43643,0.46393,-0.47647,1,-0.42055,-0.48148,0.39956
omega_b0,0.9316,-0.95246,-0.93299,-0.46135,-0.94855,-0.47223,0.8667,-0.42055,1,0.95923,-0.92335
omega_b1,0.93113,-0.99832,-0.94816,-0.58797,-0.91889,-0.67463,0.90023,-0.48148,0.95923,1,-0.90906
e_b,-0.98554,0.90436,0.93292,0.24971,0.8833,0.49645,-0.82677,0.39956,-0.92335,-0.90906,1
