rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,32.8200726461908,0.162936187161957,1.02048162846867,2.19732411781163,0,0,0,0,0,0,11
2,1,28.6130594204633,0.254433870738252,-2.61559541412819,1.35854839500168,0,0,0,0,0,0,11
3,1,26.6398719372041,0.370131224597607,-2.38720707882591,0.647598743071926,0,0,0,0,0,0,11
4,1,23.2516994232251,0.192154424026006,-5.93982353451811,2.28487261403043,0,0,0,0,0,0,11
5,1,26.1400354813282,0.474594600909869,-3.638650563945,0.585156291294156,0,0,0,0,0,0,11
6,1,28.6323877724806,0.532433319238808,-8.57567114362289,0.309711187091253,0,0,0,0,0,0,11
7,1,33.268214810072,0.620926761889038,6.40678634450127,-0.557748333907485,0,0,0,0,0,0,11
8,1,20.4468403887142,0.421143200529018,-4.71379555463574,1.68906198580567,0,0,0,0,0,0,11
9,1,14.3188927389689,0.36996491642311,2.16749976984429,1.14160180397382,0,0,0,0,0,0,11
10,1,23.1188954027179,0.243162504260414,1.25429827071412,2.52323465393331,0,0,0,0,0,0,11
1,2,2.28526130879302,-0.140923345354908,-6.48540664710923,-2.81686611354974,0,0,0,0,0,0,5
2,2,1.44657042027398,-0.136963637946806,12.8446274475324,-0.365003888867003,0,0,0,0,0,0,5
3,2,7.97469724701505,0.195737434693949,2.6242371262377,-1.52301797106304,0,0,0,0,0,0,5
4,2,-7.08464084713803,0.252991437490204,5.27145196258154,0.226129786340631,0,0,0,0,0,0,5
5,2,-3.14390658208833,0.323446796580568,2.83028223512627,-0.886036121614571,0,0,0,0,0,0,5
6,2,-15.1481536351559,-0.0228521970637822,3.32683622555646,0.475749019248156,0,0,0,0,0,0,5
7,2,6.74013731253806,0.705365832020454,9.0543155347028,-1.60948896389119,0,0,0,0,0,0,5
8,2,1.58955315607488,-0.441526272737722,-8.50896217867381,-0.68546748196038,0,0,0,0,0,0,5
9,2,4.48978501745134,-0.394659438619963,-2.3988015000308,-2.34333943736724,0,0,0,0,0,0,5
10,2,-7.69677565462447,-0.485518784472857,-0.200506655592987,1.6797151399411,0,0,0,0,0,0,5
1,3,-0.399471503216692,0.215319463903734,-7.81241175681529,1.79587808892418,0,0,0,0,0,0,6
2,3,4.35941740485431,-0.377284443716749,-7.66909933917006,2.59333355535721,0,0,0,0,0,0,6
3,3,3.92685646699986,0.447630256659075,2.13933798675974,1.16239850865793,0,0,0,0,0,0,6
4,3,32.6302173059649,-0.428150687154326,1.43792451663509,-2.00607948532161,0,0,0,0,0,0,6
5,3,2.89058708000707,-0.14674358992249,0.515195074362603,1.5342615339376,0,0,0,0,0,0,6
6,3,12.5545911114638,-0.4070816789075,-8.60673648285147,0.923976471450424,0,0,0,0,0,0,6
7,3,0.0629646676522846,-0.0847440584948794,-0.882209989093511,2.20297311553205,0,0,0,0,0,0,6
8,3,-2.73435523269682,-0.459704875822763,-3.81719026978894,2.23971166382248,0,0,0,0,0,0,6
9,3,28.683303905081,0.143228982098723,-7.35135983204934,-0.733677325926483,0,0,0,0,0,0,6
10,3,4.89797030236331,-0.314991500696813,4.79922167250719,2.13130029525836,0,0,0,0,0,0,6
1,4,-6.47564956025933,-0.0631090310844257,5.9669396770657,-2.19397302665167,0,0,0,0,0,0,8
2,4,-17.2086359809745,0.738484772486339,6.71265106444579,-2.40222837412907,0,0,0,0,0,0,8
3,4,-11.7664321393239,-0.358607080586522,0.0913009342143081,-0.107101750595865,0,0,0,0,0,0,8
4,4,-17.386521170561,-0.0573399920336319,0.913507699393683,-0.513566320580999,0,0,0,0,0,0,8
5,4,-7.56279965291793,-0.501281168624377,0.843825430995972,-0.132182647491375,0,0,0,0,0,0,8
6,4,-11.947191437537,-0.696898548307004,2.80243941804666,-2.01850801609152,0,0,0,0,0,0,8
7,4,-12.9088950850779,-0.224342813580929,-14.1114237619627,-0.887013903936805,0,0,0,0,0,0,8
8,4,-12.2281512901109,-0.364273238475593,2.05651035048618,-4.61745596427099,0,0,0,0,0,0,8
