b0_pop,1,-0.27916,4.2981e-05,-0.057246,0.00012085,0.095979,-4.2029e-05,0.015611,0.090263,0.0088787,-0.028399
b1_pop,-0.27916,1,2.7314e-05,-0.044197,-0.00041934,0.033475,-2.6064e-05,-0.045158,0.012612,0.014476,0.0022089
h1_pop,4.2981e-05,2.7314e-05,1,-0.00012634,-0.0039495,0.00046787,-0.93272,-2.585e-05,-3.8428e-06,-2.6579e-05,4.0551e-05
h2_pop,-0.057246,-0.044197,-0.00012634,1,0.00033843,-0.36819,0.00011989,-0.81008,-0.01751,0.0097794,-0.014475
alpha1_pop,0.00012085,-0.00041934,-0.0039495,0.00033843,1,-0.00082223,0.0041523,-0.00014413,-0.00010555,-0.00021134,-6.2587e-05
alpha2_pop,0.095979,0.033475,0.00046787,-0.36819,-0.00082223,1,-0.00045737,0.088655,-0.0083571,-0.044552,0.08377
beta_hcov1_score4C,-4.2029e-05,-2.6064e-05,-0.93272,0.00011989,0.0041523,-0.00045737,1,3.1792e-05,3.8672e-06,2.4939e-05,-3.9549e-05
beta_hcov2_score4C,0.015611,-0.045158,-2.585e-05,-0.81008,-0.00014413,0.088655,3.1792e-05,1,0.004486,0.0071803,5.1054e-05
omega_b0,0.090263,0.012612,-3.8428e-06,-0.01751,-0.00010555,-0.0083571,3.8672e-06,0.004486,1,0.059667,-0.1266
omega_b1,0.0088787,0.014476,-2.6579e-05,0.0097794,-0.00021134,-0.044552,2.4939e-05,0.0071803,0.059667,1,-0.18839
e_a,-0.028399,0.0022089,4.0551e-05,-0.014475,-6.2587e-05,0.08377,-3.9549e-05,5.1054e-05,-0.1266,-0.18839,1
