rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,0.740741330788537,-0.0314872335218749,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,2.55656141394842,-1.53022443432457,-0.342109316294184,0.00516144663946693,0,0,0,0,0,0
2,1,1.75680280245832,-0.138746903921714,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,2.55656141394842,-1.53022443432457,0.673952155375603,-0.102098223760372,0,0,0,0,0,0
3,1,0.751183181430399,-0.026571455818475,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,2.55656141394842,-1.53022443432457,-0.331667465652322,0.0100772243428669,0,0,0,0,0,0
4,1,1.04266264566878,-0.0102206333825115,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,2.55656141394842,-1.53022443432457,-0.0401880014139426,0.0264280467788304,0,0,0,0,0,0
5,1,1.60846596434787,-0.114650432098008,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,2.55656141394842,-1.53022443432457,0.525615317265151,-0.078001751936666,0,0,0,0,0,0
6,1,0.579528317421078,-0.0221997935421179,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,2.55656141394842,-1.53022443432457,-0.503322329661643,0.0144488866192239,0,0,0,0,0,0
7,1,0.762439546786116,-0.0484584449113047,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,2.55656141394842,-1.53022443432457,-0.320411100296605,-0.0118097647499628,0,0,0,0,0,0
8,1,0.675721764815546,-0.0315684557832193,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,2.55656141394842,-1.53022443432457,-0.407128882267175,0.00508022437812253,0,0,0,0,0,0
9,1,0.72183406863943,-0.0346644962856014,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,2.55656141394842,-1.53022443432457,-0.361016578443291,0.00198418387574045,0,0,0,0,0,0
10,1,0.987854433907413,-0.0227170812929738,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,2.55656141394842,-1.53022443432457,-0.094996213175308,0.013931598868368,0,0,0,0,0,0
1,2,1.75378872493108,0.177701601313695,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.16207336997655,-0.695556561056621,0.67093807784836,0.214350281475037,0,0,0,0,0,0
2,2,1.01645408360362,-0.354049949560856,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.16207336997655,-0.695556561056621,-0.0663965634791059,-0.317401269399514,0,0,0,0,0,0
3,2,3.28166650118301,-0.335428281425185,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.16207336997655,-0.695556561056621,2.19881585410028,-0.298779601263843,0,0,0,0,0,0
4,2,1.00415205863973,-0.191137648995824,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.16207336997655,-0.695556561056621,-0.0786985884429938,-0.154488968834482,0,0,0,0,0,0
5,2,1.43340527929131,-0.31435255475842,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.16207336997655,-0.695556561056621,0.350554632208585,-0.277703874597078,0,0,0,0,0,0
6,2,0.215227918710895,-0.00204771229208228,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.16207336997655,-0.695556561056621,-0.867622728371826,0.0346009678692596,0,0,0,0,0,0
7,2,1.81378078947697,-0.611746576385413,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.16207336997655,-0.695556561056621,0.730930142394245,-0.575097896224071,0,0,0,0,0,0
8,2,-0.838417151884752,-0.0883218993750733,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.16207336997655,-0.695556561056621,-1.92126779896747,-0.0516732192137315,0,0,0,0,0,0
9,2,-0.211032258806168,-0.0424017119508502,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.16207336997655,-0.695556561056621,-1.29388290588889,-0.00575303178950836,0,0,0,0,0,0
10,2,1.5139388636264,0.133264086606112,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.16207336997655,-0.695556561056621,0.431088216543681,0.169912766767454,0,0,0,0,0,0
1,3,1.76656238107733,-0.456205772718883,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.39448804397186,-0.834667873267946,0.683711733994614,-0.419557092557541,0,0,0,0,0,0
2,3,-0.625795280686229,-0.342894450252543,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.39448804397186,-0.834667873267946,-1.70864592776895,-0.306245770091201,0,0,0,0,0,0
3,3,-0.973416217648404,-0.266228107957723,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.39448804397186,-0.834667873267946,-2.05626686473113,-0.229579427796381,0,0,0,0,0,0
4,3,1.37701926128682,-0.374104976796318,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.39448804397186,-0.834667873267946,0.294168614204096,-0.337456296634976,0,0,0,0,0,0
5,3,2.85583836628972,-0.258296803239321,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.39448804397186,-0.834667873267946,1.772987719207,-0.221648123077979,0,0,0,0,0,0
6,3,-0.0602049785720184,-0.129357718649433,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.39448804397186,-0.834667873267946,-1.14305562565474,-0.0927090384880909,0,0,0,0,0,0
7,3,0.498330403138895,-0.628537402347096,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.39448804397186,-0.834667873267946,-0.584520243943826,-0.591888722185755,0,0,0,0,0,0
8,3,0.175644577941993,-0.179305183348948,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.39448804397186,-0.834667873267946,-0.907206069140728,-0.142656503187607,0,0,0,0,0,0
9,3,0.308011168438084,-0.441180974453308,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.39448804397186,-0.834667873267946,-0.774839478644637,-0.404532294291966,0,0,0,0,0,0
10,3,1.30571776987515,-0.687767785683565,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.39448804397186,-0.834667873267946,0.222867122792433,-0.651119105522223,0,0,0,0,0,0
1,4,-0.0106012481322029,0.13691830665522,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.85931739196249,-1.11289049769059,-1.09345189521492,0.173566986816562,0,0,0,0,0,0
2,4,-1.23271114185972,-0.232124228660239,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.85931739196249,-1.11289049769059,-2.31556178894244,-0.195475548498897,0,0,0,0,0,0
3,4,2.48071500675903,-0.0903936509446015,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.85931739196249,-1.11289049769059,1.3978643596763,-0.0537449707832596,0,0,0,0,0,0
4,4,0.922942514526069,-0.415876695499674,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.85931739196249,-1.11289049769059,-0.159908132556652,-0.379228015338333,0,0,0,0,0,0
5,4,4.27435007456684,0.0246097578459862,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.85931739196249,-1.11289049769059,3.19149942748412,0.0612584380073281,0,0,0,0,0,0
6,4,2.78840703037078,-0.413002087850885,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.85931739196249,-1.11289049769059,1.70555638328806,-0.376353407689544,0,0,0,0,0,0
7,4,-0.300837133818633,-0.277970419274151,0.00105057160571953,0.110714186804976,0.0927125717423052,-0.708453352272404,1.85931739196249,-1.11289049769059,-1.38368778090135,-0.241321739112809,0,0,0,0,0,0
