rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,14.7310534017927,-0.0948426377806049,0,0,0,0,0,0,11
2,1,8.73389345747638,0.120783478360437,0,0,0,0,0,0,11
3,1,-11.557247112092,-0.024578949835844,0,0,0,0,0,0,11
4,1,-12.6023722327549,0.349163142437888,0,0,0,0,0,0,11
5,1,-6.75047031536935,-0.144015281139475,0,0,0,0,0,0,11
6,1,-2.89669726286651,-0.30299361837038,0,0,0,0,0,0,11
7,1,-5.08737486551906,0.113398727809483,0,0,0,0,0,0,11
8,1,-12.5677501550876,-0.335581219267989,0,0,0,0,0,0,11
9,1,-5.20224364890498,-0.459734860483679,0,0,0,0,0,0,11
10,1,-7.93530157253833,-0.245169602904189,0,0,0,0,0,0,11
1,2,-3.44299330297051,-0.484668748085115,0,0,0,0,0,0,5
2,2,-21.797494675418,0.0826253753585559,0,0,0,0,0,0,5
3,2,-4.99716398081795,0.241525533506916,0,0,0,0,0,0,5
4,2,4.90122782081031,0.0585646113062243,0,0,0,0,0,0,5
5,2,1.53397686119631,-0.359976400353061,0,0,0,0,0,0,5
6,2,-6.40508588339932,0.206058801122357,0,0,0,0,0,0,5
7,2,-6.65147244653457,-0.119798128027411,0,0,0,0,0,0,5
8,2,-2.46987344717089,0.101373252355292,0,0,0,0,0,0,5
9,2,-14.6338889486767,-0.00684341944402122,0,0,0,0,0,0,5
10,2,-14.1674705919155,0.212814503171001,0,0,0,0,0,0,5
1,3,-18.2497522729693,0.459920927353124,0,0,0,0,0,0,6
2,3,3.24868570261907,-0.00642379183072294,0,0,0,0,0,0,6
3,3,10.5017132812429,0.197524951163587,0,0,0,0,0,0,6
4,3,3.77338405336672,0.0471788428786598,0,0,0,0,0,0,6
5,3,12.5771868236022,0.133245985486002,0,0,0,0,0,0,6
6,3,-7.02035894614245,-0.017658884623864,0,0,0,0,0,0,6
7,3,-3.89629226387231,-0.434168963572918,0,0,0,0,0,0,6
8,3,-10.0688857571932,0.100718142438197,0,0,0,0,0,0,6
9,3,-20.5944013443645,0.318172287891766,0,0,0,0,0,0,6
10,3,4.3720013503335,0.0326039584245164,0,0,0,0,0,0,6
1,4,-6.83339136893835,-0.204984328425484,0,0,0,0,0,0,8
2,4,-18.6237443383324,-0.183533207672424,0,0,0,0,0,0,8
3,4,2.55133192575671,0.253720655421188,0,0,0,0,0,0,8
4,4,-5.93951551101069,0.34072003987745,0,0,0,0,0,0,8
5,4,-7.54003378593958,-0.672667603530256,0,0,0,0,0,0,8
6,4,-24.8726747509261,-0.106387288741053,0,0,0,0,0,0,8
7,4,-13.3678784018144,-0.25110874824092,0,0,0,0,0,0,8
8,4,-14.9395017462275,0.144121227878493,0,0,0,0,0,0,8
9,4,-15.1974299178179,0.0487942763691591,0,0,0,0,0,0,8
10,4,11.7772867148201,-0.224675504406954,0,0,0,0,0,0,8
1,5,5.44348359053314,0.450940142205391,0,0,0,0,0,0,3
2,5,14.2918224955933,0.177358067827525,0,0,0,0,0,0,3
3,5,13.2279994540357,-0.0514794828217442,0,0,0,0,0,0,3
4,5,7.63126949655717,0.136503601222966,0,0,0,0,0,0,3
5,5,8.20659079412619,0.0458045206502491,0,0,0,0,0,0,3
6,5,25.9394126529038,-0.386931894576621,0,0,0,0,0,0,3
7,5,19.9644102591261,-0.143577497341984,0,0,0,0,0,0,3
8,5,5.40044772953288,-0.164303100458046,0,0,0,0,0,0,3
9,5,2.91562331683517,0.111519209888138,0,0,0,0,0,0,3
10,5,11.3761602294497,-0.234815791480714,0,0,0,0,0,0,3
1,6,-9.66496811447766,0.34170063534035,0,0,0,0,0,0,2
2,6,-2.95742912278741,0.136756035596214,0,0,0,0,0,0,2
3,6,16.6453368427961,-0.0720836967854227,0,0,0,0,0,0,2
4,6,0.905760255857125,0.110854239923965,0,0,0,0,0,0,2
5,6,-5.68754873201635,-0.172641066834494,0,0,0,0,0,0,2
6,6,-2.21655412462406,0.0551846760895481,0,0,0,0,0,0,2
7,6,5.85965020901092,0.0113501744528096,0,0,0,0,0,0,2
8,6,-15.1366208143201,0.127497542497284,0,0,0,0,0,0,2
9,6,-3.86218573851814,0.0675547113093801,0,0,0,0,0,0,2
10,6,-9.20582290717696,-0.207211442297675,0,0,0,0,0,0,2
1,7,5.03206438870532,0.276331620333143,0,0,0,0,0,0,12
2,7,15.0651376800646,-0.160611073940439,0,0,0,0,0,0,12
3,7,13.534593417323,0.0747275265304987,0,0,0,0,0,0,12
4,7,6.71330997163558,0.107877082697435,0,0,0,0,0,0,12
5,7,2.986625589186,0.357071977546468,0,0,0,0,0,0,12
6,7,14.4949580491134,0.0543286478758169,0,0,0,0,0,0,12
7,7,15.7192733201054,0.615130147968037,0,0,0,0,0,0,12
8,7,7.6062506249614,-0.0731909208787215,0,0,0,0,0,0,12
9,7,17.237442476619,-0.028833018194553,0,0,0,0,0,0,12
10,7,2.86895620833503,0.264269877578445,0,0,0,0,0,0,12
1,8,22.2425310449027,-0.210370454333696,0,0,0,0,0,0,7
2,8,20.2558579780179,0.136472396629293,0,0,0,0,0,0,7
3,8,11.6125655715695,0.225743288832418,0,0,0,0,0,0,7
4,8,18.6656591182507,-0.0347971704947101,0,0,0,0,0,0,7
5,8,24.2215640371748,0.0860960162196874,0,0,0,0,0,0,7
6,8,25.6168788416988,0.0605009357952195,0,0,0,0,0,0,7
7,8,12.5248493470146,0.102555892324895,0,0,0,0,0,0,7
8,8,17.4320081012299,0.271497085168217,0,0,0,0,0,0,7
9,8,13.5614869181407,-0.124120043787189,0,0,0,0,0,0,7
10,8,7.60003530398233,0.427596538349746,0,0,0,0,0,0,7
1,9,0.88231817579527,-0.111789362410259,0,0,0,0,0,0,6
2,9,18.8425031124677,0.254937447091668,0,0,0,0,0,0,6
3,9,17.6861499937424,0.232422716875615,0,0,0,0,0,0,6
4,9,24.7134160738926,-0.0685217536553893,0,0,0,0,0,0,6
5,9,4.45514664075397,0.252492942409042,0,0,0,0,0,0,6
6,9,21.4427662490015,-0.165712667429076,0,0,0,0,0,0,6
7,9,17.6570009890674,0.569104004289272,0,0,0,0,0,0,6
8,9,10.1806582318514,-0.00919339172687868,0,0,0,0,0,0,6
9,9,15.2908228809407,0.137403991057639,0,0,0,0,0,0,6
10,9,-4.88452881341667,0.369987608119995,0,0,0,0,0,0,6
1,10,3.74492328750756,-0.412733456666316,0,0,0,0,0,0,5
2,10,-8.72648504068134,0.101623705048046,0,0,0,0,0,0,5
3,10,1.43549558899578,0.435943555399355,0,0,0,0,0,0,5
4,10,-15.9955476408332,0.403577982245917,0,0,0,0,0,0,5
5,10,-16.4320439918852,0.001179139560457,0,0,0,0,0,0,5
6,10,-14.6731550079829,-0.312129600446044,0,0,0,0,0,0,5
7,10,3.57352661149666,0.214099697818073,0,0,0,0,0,0,5
8,10,1.80126517603386,0.163203225285639,0,0,0,0,0,0,5
9,10,-19.9356036965159,0.0218698721848343,0,0,0,0,0,0,5
10,10,-8.84262149642788,-0.398755234603111,0,0,0,0,0,0,5
1,11,6.51906646929631,0.0433938630023593,0,0,0,0,0,0,8
2,11,0.853345298933341,0.0189681501853285,0,0,0,0,0,0,8
3,11,11.4755837207242,0.0815478823506921,0,0,0,0,0,0,8
4,11,5.44241133855947,-0.038709875789179,0,0,0,0,0,0,8
5,11,-6.57998365459431,-0.066551693878275,0,0,0,0,0,0,8
6,11,0.293021452167118,0.189127113229798,0,0,0,0,0,0,8
7,11,-7.20697460802637,-0.0689616315256324,0,0,0,0,0,0,8
8,11,-10.09214053952,-0.166037299169693,0,0,0,0,0,0,8
9,11,3.94820563395766,0.0840812838761836,0,0,0,0,0,0,8
10,11,-1.54688633773692,0.0489486183652194,0,0,0,0,0,0,8
