rep,id,b01,b11,b21,a1,b02,b12,b03,b13,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha21,alpha22,alpha23,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,2.54584057803284,-0.0637419640027057,-0.16831278932677,2.70569356042364,7.38072096004538,-0.000352761843839922,3.83632898876269,-0.352244595820126,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-2.26256712269846,0.0922351096579899,-0.00573083437423511,-0.545212163574766,-0.0208932297816649,-0.0027403659578214,-0.393991995445227,-0.19310617103667,0,0,0,0,0,0,0,0,0,0
2,1,4.12981628669127,-0.165188798787417,-0.0841493422957827,5.44888165246611,7.41974817411418,0.00289487005499842,3.25723871595606,-0.265554991750284,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-0.678591414040032,-0.00921172512672139,0.0784326126567526,0.154839943810364,0.0181339842871404,0.00050726594101694,-0.973082268251852,-0.106416566966828,0,0,0,0,0,0,0,0,0,0
3,1,3.50850456866208,-0.179005357290402,-0.133774750020001,3.19832180839027,7.42572342274887,-0.00328921700692647,3.68311887175516,-0.0490139039374632,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-1.29990313206923,-0.023028283629706,0.0288072049325346,-0.377944205062166,0.024109232921826,-0.00567682112090795,-0.547202112452755,0.110124520845993,0,0,0,0,0,0,0,0,0,0
1,2,2.59894041516872,-0.166031854101096,-0.147460267610818,1.79285249714889,7.44622604933129,0.0087750437578329,4.39677636157741,0.0634755391816491,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-2.20946728556259,-0.0100547804404002,0.0151216873417174,-0.956762517138312,0.0446118595042506,0.00638743964385142,0.166455377369501,0.222613963965105,0,0,0,0,0,0,0,0,0,0
2,2,2.54431782357358,-0.0607656237433382,-0.121957468145795,1.57164053559574,7.43990072392239,0.00621735997036857,3.86902665733832,0.158510755103757,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-2.26408987715773,0.0952114499173574,0.04062448680674,-1.08845044149082,0.0382865340953495,0.0038297558563871,-0.361294326869593,0.317649179887213,0,0,0,0,0,0,0,0,0,0
3,2,2.79370554487921,-0.252338696919064,-0.140509409810806,3.17169480351513,7.47453290947093,0.00601980556215326,4.6866801435822,0.0198681028522238,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-2.01470215585209,-0.0963616232583686,0.0220725451417298,-0.386304359071854,0.0729187196438854,0.00363220144817178,0.456359159374284,0.17900652763568,0,0,0,0,0,0,0,0,0,0
1,3,8.23871739436132,-0.287920898642863,-0.186116001569657,3.74178616166538,7.37076665229868,-0.000630122120618511,5.02247208595267,-0.0028341850155261,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,3.43030969363002,-0.131943824982168,-0.0235340466171218,-0.221007361672933,-0.0308475375283592,-0.00301772623459999,0.792151101744756,0.15630423976793,0,0,0,0,0,0,0,0,0,0
2,3,2.33674480134005,-0.0650982385063712,-0.220866329400827,3.21136034430143,7.43907646012673,0.00672988060790781,4.00143217755762,-0.143487625354047,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-2.47166289939125,0.0908788351543243,-0.0582843744482916,-0.37387581178311,0.0374622702996907,0.00434227649392633,-0.228888806650297,0.0156507994294086,0,0,0,0,0,0,0,0,0,0
3,3,2.014541766826,0.0239624106040175,-0.193331339299492,8.35075674092778,7.35993396331247,0.00112730722814016,5.8154248864756,-0.34702770462882,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-2.7938659339053,0.179939484264713,-0.0307493843469568,0.581781719986609,-0.0416802265145764,-0.00126029688584132,1.58510390226769,-0.187889279845364,0,0,0,0,0,0,0,0,0,0
1,4,5.91927633261503,-0.179611170985853,-0.17576920283612,3.42181685656207,7.4247391085877,-0.000257486237327668,5.98512869334811,-0.0222380470982619,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,1.11086863188373,-0.0236340973251577,-0.0131872478835846,-0.310398787802894,0.0231249187606526,-0.00264509035130914,1.7548077091402,0.136900377685194,0,0,0,0,0,0,0,0,0,0
2,4,6.45837095553875,-0.0825664053702973,-0.0801472448214683,3.8340816877661,7.39785323791648,0.000325148525783248,6.32259739466459,-0.0249460258655665,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,1.64996325480745,0.0734106682903982,0.082434710131067,-0.196640491882651,-0.00376095191056791,-0.00206245558819823,2.09227641045668,0.13419239891789,0,0,0,0,0,0,0,0,0,0
3,4,6.78555529333368,-0.0502085156103949,-0.0156294406857309,1.81655348101769,7.36677118014114,0.000722227802530029,5.33149555524605,0.0424246988574266,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,1.97714759260237,0.105768558050301,0.146952514266805,-0.943629428386631,-0.0348430096859076,-0.00166537631145145,1.10117457103814,0.201563123640883,0,0,0,0,0,0,0,0,0,0
1,5,8.07600872315576,-0.215211609015636,-0.0828155621147584,3.15805173473853,7.37393439957153,0.00157772106309894,5.01977034991895,-0.289045062352645,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,3.26760102242446,-0.0592345353549408,0.079766392837777,-0.390615144605345,-0.0276797902555144,-0.000809883050882535,0.789449365711033,-0.129906637569189,0,0,0,0,0,0,0,0,0,0
2,5,6.8602382181601,-0.259352848642886,-0.0565900271973354,3.44866605810125,7.39631654841315,-0.00165719212676224,5.88572078538908,-0.510982086615122,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,2.0518305174288,-0.103375774982191,0.1059919277552,-0.302582935976512,-0.00529764141389677,-0.00404479624074371,1.65539980118117,-0.351843661831666,0,0,0,0,0,0,0,0,0,0
3,5,5.73664811198646,-0.16105816026466,-0.171334682019254,0.871970682270952,7.38846284904288,0.00160384756642726,5.38119723135106,-0.337129888293848,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,0.928240411255161,-0.0050810866039645,-0.00875272706671837,-1.67756991931301,-0.0131513407841659,-0.000783756547554213,1.15087624714315,-0.177991463510392,0,0,0,0,0,0,0,0,0,0
1,6,5.72322914941851,-0.406565105886624,-0.149940599674678,8.77252046523065,7.48510386638553,-0.00159038899886474,3.90914590514126,-0.128236658883807,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,0.914821448687211,-0.250588032225928,0.0126413552778578,0.631053718931429,0.083489676558484,-0.00397799311284622,-0.32117507906665,0.0309017658996495,0,0,0,0,0,0,0,0,0,0
2,6,4.59451024084338,-0.225378599948952,-0.15696716653649,7.37852272813487,7.44070005654172,0.00480166818493181,3.66608192299705,-0.263235749773312,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-0.213897459887924,-0.0694015262882562,0.0056147884160449,0.458003003810038,0.039085866714677,0.00241406407095033,-0.564239061210862,-0.104097324989856,0,0,0,0,0,0,0,0,0,0
3,6,5.72311269072608,-0.304365671295195,-0.0993340825051066,13.2173072092224,7.48342347003355,0.00396772525675007,3.62021472611473,-0.162274139999656,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,0.914704989994783,-0.148388597634499,0.0632478724474288,1.04095668057094,0.0818092802065067,0.00158012114276859,-0.61010625809318,-0.00313571521619971,0,0,0,0,0,0,0,0,0,0
1,7,0.975126037474222,0.0767144325670105,-0.152018154065249,5.71014226543311,7.40516481225367,0.00433503844538023,2.6901249410945,-0.336382010577517,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-3.83328166325708,0.232691506227706,0.0105638008872868,0.201673496068949,0.00355062242662907,0.00194743433139875,-1.54019604311341,-0.177243585794061,0,0,0,0,0,0,0,0,0,0
2,7,1.46211443953843,0.0829811486218425,-0.193507904264601,4.91236708057601,7.41316054701979,0.00446461414095108,3.59177922974231,-0.391984407151447,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-3.34629326119287,0.238958222282538,-0.0309259493120652,0.0511854770144753,0.0115463571927465,0.0020770100269696,-0.638541754465601,-0.232845982367991,0,0,0,0,0,0,0,0,0,0
3,7,0.564334032965355,0.0775296782928104,-0.127869666414539,6.21087265504893,7.42554104219317,0.00377149527718723,3.13366852391792,-0.353896452083909,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-4.24407366776595,0.233506751953506,0.0347122885379965,0.285730967809522,0.0239268523661273,0.00138389116320576,-1.09665246029,-0.194758027300453,0,0,0,0,0,0,0,0,0,0
1,8,3.26245273872621,-0.0763699395307344,-0.0801638716433339,2.93710484547498,7.35648470764683,0.00784075966220784,3.50702901623509,-0.22665018920877,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-1.54595496200509,0.0796071341299611,0.0824180833092014,-0.463146092693548,-0.0451294821802088,0.00545315554822636,-0.723291967972819,-0.0675117644253142,0,0,0,0,0,0,0,0,0,0
2,8,5.35532592359212,-0.403039132570186,-0.163800699879425,6.4066453190561,7.37755869665571,0.00148743260151645,3.44497378776606,-0.117443199218534,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,0.546918222860823,-0.247062058909491,-0.00121874492689,0.316765340349525,-0.0240554931713302,-0.000900171512465023,-0.785347196441854,0.0416952255649219,0,0,0,0,0,0,0,0,0,0
3,8,4.66613340049725,-0.316379633225633,-0.176675007514633,0.679263701293022,7.37369604518751,-0.000574145475670583,3.88939373543338,-0.162284800536807,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-0.142274300234051,-0.160402559564938,-0.0140930525620975,-1.92731630209687,-0.0279181446395285,-0.00296174958965206,-0.340927248774535,-0.00314637575335122,0,0,0,0,0,0,0,0,0,0
1,9,4.9966561936505,-0.216280921440735,-0.223683459126712,10.3969692946724,7.43736613015391,0.00245802381855982,2.91825218593543,-0.104396880362006,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,0.188248492919197,-0.0603038477800394,-0.0611015041741768,0.800943907278479,0.0357519403268647,7.0419704578347e-05,-1.31206879827249,0.0547415444214506,0,0,0,0,0,0,0,0,0,0
2,9,4.78083703640472,-0.14360115197843,-0.222175296001047,4.85437917524881,7.39116504062372,0.00560707687582817,2.68833820670524,-0.0973721454088047,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-0.0275706643265838,0.0123759216822653,-0.0595933410485117,0.0393107778658448,-0.0104491492033212,0.0032194727618467,-1.54198277750267,0.0617662793746514,0,0,0,0,0,0,0,0,0,0
3,9,5.25864462851968,-0.130777645016467,-0.108654402618792,0.95430018260075,7.38473769923037,0.004173326339645,2.654331368295,-0.0926092487834572,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,0.450236927788379,0.0251994286442284,0.053927552333743,-1.58734744263946,-0.0168764905966716,0.00178572222566352,-1.57598961591291,0.066529175999999,0,0,0,0,0,0,0,0,0,0
1,10,6.34187404012367,-0.206363862670931,-0.240565795408782,8.83946047019799,7.49948283039896,0.00247251295351241,4.76178762184793,-0.25276229691472,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,1.53346633939237,-0.0503867890102351,-0.0779838404562463,0.638655399578205,0.0978686405719138,8.49088395309342e-05,0.531466637640014,-0.0936238721312642,0,0,0,0,0,0,0,0,0,0
2,10,7.26801206942616,-0.436659689118648,-0.323542416714588,13.7704077611853,7.42646570174193,0.00186947592199394,4.02832011331585,-0.258210646866705,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,2.45960436869486,-0.280682615457952,-0.160960461762052,1.0819514821629,0.02485151191489,-0.000518128191987533,-0.202000870892063,-0.0990722220832488,0,0,0,0,0,0,0,0,0,0
3,10,6.36113131131444,-0.190501116962251,-0.153574838337099,3.40176431615067,7.50055724901865,-0.00139833030630664,4.50323848362299,-0.376538832487722,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,1.55272361058314,-0.0345240433015556,0.00900711661543602,-0.316276228879337,0.0989430591916021,-0.00378593442028811,0.272917499415073,-0.217400407704266,0,0,0,0,0,0,0,0,0,0
1,11,6.99375213667567,0.0769895879182969,-0.317642249167421,8.20281989860905,7.3490155909358,-0.00101295253136939,3.58025763756835,-0.202534602693684,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,2.18534443594437,0.232966661578992,-0.155060294214886,0.563907542802105,-0.0525985988912474,-0.00340055664535087,-0.650063346639566,-0.0433961779102275,0,0,0,0,0,0,0,0,0,0
2,11,3.66726851280431,0.100619144924826,-0.167657194066765,15.6029288547747,7.38741168823091,-0.00184561835704201,3.78152133365323,-0.217287703150769,0.0303287420714724,0.126649621427846,0.766240995586556,0.118867336277129,0.166355771172422,-11.8058770556731,0.68923681955473,-0.0719450406619502,3.49971416887523,-0.173104709939798,-1.14113918792699,0.256596218585522,-0.0050752391142293,1.20688820130841,-0.0142025015961291,-0.00423322247102349,-0.448799650554684,-0.0581492783673133,0,0,0,0,0,0,0,0,0,0
