b01_pop,1,-0.15329,0.086439,-0.06124,-0.0069826,0.015808,0.0013235,0.005665,0.0073237,-0.013886,0.0080205,-0.012006,0.0031572,0.0045158,0.00045388,0.010002,-0.0069027,0.0073699,0.013892,-4.3487e-07,0.0029361,-0.006354,0.14567,0.10202,-0.0082371,-0.0041167,-0.0002141,0.0080305,0.0031816,-0.0017363,0.019028,-0.0081717,0.027989,0.0018203,-0.00090322,-0.039475
b11_pop,-0.15329,1,0.5539,-0.032721,-0.013258,-0.0051589,-0.014739,-0.0056821,-0.016753,0.039185,-0.019205,0.00053339,0.017749,-0.00047174,-0.022576,-0.030002,0.0048892,0.0056521,0.020053,-4.2367e-06,-0.0055042,-0.013037,0.060062,-0.53843,-0.50111,0.26691,-0.028453,-0.016351,-0.018031,0.015355,-0.063611,-0.054143,-0.23417,-0.0061595,0.026632,0.19942
b21_pop,0.086439,0.5539,1,-0.1546,-0.022113,0.014632,-0.012849,0.0095399,-0.008678,0.04264,-0.022021,0.022195,0.012251,-0.01327,-0.015599,-0.0375,0.0050056,-0.010934,-0.016203,9.6592e-07,-0.0069851,0.0029515,0.09127,-0.26743,-0.68665,0.25008,-0.044185,-0.003521,-0.015284,0.017131,-0.021908,-0.072743,-0.04589,-0.003177,0.023241,0.078487
a1_pop,-0.06124,-0.032721,-0.1546,1,0.010662,-0.042084,0.0080738,-0.028742,0.014879,-0.0033173,-0.012935,0.013765,-0.0024798,-0.0034967,0.0024012,-0.016205,0.0019183,-0.0079029,-0.016053,2.7159e-06,0.003472,0.017139,-0.0053631,-0.25957,-0.045311,-0.63403,-0.033966,0.0063719,0.0017966,0.024583,-0.0078886,-0.00084738,-0.12981,0.021292,-0.0010952,-0.013224
b02_pop,-0.0069826,-0.013258,-0.022113,0.010662,1,-0.27104,0.00099632,-0.00092876,-0.00024338,0.0075359,-0.019777,0.060988,0.0073093,-0.0089882,0.0037253,-0.016568,0.014258,-0.013485,-0.030963,1.5631e-05,0.0039136,0.016235,-0.0072646,0.012104,0.018936,-0.0033183,-0.025515,-0.016995,0.010913,0.010687,0.0040117,0.00022619,0.0034137,0.0049511,-0.0057487,-0.014585
b12_pop,0.015808,-0.0051589,0.014632,-0.042084,-0.27104,1,-0.0043499,0.021806,0.0010637,-0.012716,0.10335,-0.10282,-0.0071971,0.019511,-0.0029735,0.063846,-0.051198,0.031865,0.056094,-1.8942e-05,-0.0057726,-0.041511,0.0080012,0.0064596,0.00070769,0.038897,-0.015049,0.065071,-0.010281,-0.0055051,-0.0043717,-0.013745,0.0058125,-0.0094615,0.0071174,0.012498
b03_pop,0.0013235,-0.014739,-0.012849,0.0080738,0.00099632,-0.0043499,1,-0.15463,-0.00032474,-0.0040069,0.017294,-0.04333,-0.0078005,0.023659,-0.00030651,0.015407,-0.008682,0.012353,0.023377,-8.8906e-06,-0.0048494,-0.0098251,-0.0020252,0.0219,0.011688,-0.025349,0.0025112,0.0082146,-0.010979,0.012861,0.0063912,0.00021853,0.010516,-0.00044077,0.0040681,-0.017471
b13_pop,0.005665,-0.0056821,0.0095399,-0.028742,-0.00092876,0.021806,-0.15463,1,-0.00037536,0.012018,-0.098251,0.10861,0.068821,-0.071992,-0.0075282,-0.053271,0.037545,-0.027446,-0.05013,2.9913e-05,0.059471,0.038997,4.8611e-06,-0.0055562,0.005472,0.029591,0.0016242,-0.014099,0.0076774,-0.059436,-0.0015107,0.00066566,0.0025336,-0.00014876,-0.0029538,0.0073764
b07_pop,0.0073237,-0.016753,-0.008678,0.014879,-0.00024338,0.0010637,-0.00032474,-0.00037536,1,-0.15291,-0.0036066,0.0060924,0.0013639,-0.0039963,0.0023222,-0.0022098,0.0046071,0.0020372,-0.0065174,8.4161e-06,0.0044254,0.019339,-0.0034774,0.014354,0.0037721,-0.026736,-0.010732,0.0056884,0.0045474,-0.005457,0.10782,-0.022691,0.022445,0.0010319,-0.0026563,-0.054454
b17_pop,-0.013886,0.039185,0.04264,-0.0033173,0.0075359,-0.012716,-0.0040069,0.012018,-0.15291,1,-0.028271,0.018719,0.0042778,-0.048261,0.0020159,-0.02349,0.020937,0.00056107,-0.032774,3.0994e-05,0.022737,0.093821,0.0056807,-0.028187,-0.044152,0.032858,0.01561,-0.0027899,-0.010135,0.013373,-0.068759,0.042903,-0.034227,0.0014481,0.002595,0.040173
p1_pop,0.0080205,-0.019205,-0.022021,-0.012935,-0.019777,0.10335,0.017294,-0.098251,-0.0036066,-0.028271,1,-0.56398,-0.024753,0.15613,-0.10512,0.52953,-0.73891,0.28627,0.38998,-7.6373e-05,-0.0089356,-0.35122,0.0012026,-0.014138,0.020198,0.011714,0.022105,-0.033358,0.017098,-0.054143,-0.0043975,-0.010166,0.015034,-0.0077264,-0.0069949,0.0060178
g1_pop,-0.012006,0.00053339,0.022195,0.013765,0.060988,-0.10282,-0.04333,0.10861,0.0060924,0.018719,-0.56398,1,0.11263,-0.16503,0.060017,-0.25671,0.2632,-0.32352,-0.51386,0.00022008,0.077508,0.26931,-0.0097919,0.02575,-0.014773,-0.01597,-0.034068,0.03889,-0.031216,0.079203,0.005094,0.0028234,-0.0058388,0.0067328,1.0988e-05,-0.01017
