rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha27
1,1,-2.21242826567204,-0.0184169922663695,-0.00364855498039704,-0.249147040297485,0.0251022853578453,-0.00309373603154866,-0.411992981678588,-0.398296848340519,-1.0828939258775,0.0420282590372677,150.001602487797,-0.463239742885618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.144739046882306,-0.117994523863029,0.0448388108061331,0.365735965051607,-0.00548447834979893,-0.00100926174092554,-0.765375926065196,-0.104589870460817,-1.00245480253217,0.0241991928814621,68.0815254590141,-4.55794102057299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-1.49513316276685,-0.0737484512569701,0.039888083515121,-1.65146400514667,-0.0296210450203258,0.000802134048713411,-0.793020140629477,0.0312753983140512,-1.08018997910454,0.230786307713661,186.153552285325,2.45523404599206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-3.03533587147247,-0.0106610345873303,-0.0450121094751234,-0.693381310905187,0.0470065690728179,0.00407298377959621,0.859011925309081,0.137727996147417,-1.71890831738494,0.0755368326100719,14.8108534439063,-0.977691912144572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-3.06035093413854,0.0592232696242173,-0.11160561267552,-1.09642149479937,0.056803898036855,0.00269700643136435,0.854463194269683,0.106671721374166,-1.24659058318197,0.0658299322518344,94.1796733734078,-4.09961891915525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.5705596395144,-0.249967658148823,-0.0110446003921669,-0.499509555129627,0.0253078148682384,0.00369922145693853,0.682344669003914,0.15858454009701,-1.8849640276847,0.0629110008782814,3.94948213020615,7.30494967688013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.47182679163312,-0.19381811206325,-0.105403679413032,-0.966657386899596,-0.0182769228214665,0.00692584229576462,1.11861449091801,-0.153495151792033,-1.76760130532436,-0.0585658244295949,-134.20689752401,6.31626998829836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-2.13670109260138,0.171147960480814,0.0232908496479839,1.31493761473388,-0.022633213764526,0.00182710465180253,0.486903068721899,0.153494754242782,-3.46896579581879,-0.0438202942678256,-129.222347127372,-2.56657675572487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.155040109208311,-0.125796127339448,0.108489937061344,-1.12488798601709,-0.0312111325255175,-0.00236641263273242,0.878937200579699,0.0218316805063943,-1.57052084897574,-0.122119501563099,-101.766535147259,-4.39265354198737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.01714468927718,0.0344838830785469,-0.0357443262866486,0.125335474037761,0.0121862310088776,-0.00271177446603392,2.25128985995041,0.132219778084554,-0.952335797197698,-0.059198843211155,82.0734051727517,-2.78989517017988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,2.15375990910533,-0.100386764769985,0.0948736561689092,-0.73112059396467,-0.0109251786436424,-0.00253134348247714,1.35626665759388,0.171793246170171,-0.37063097468182,-0.0661715071079933,75.2067844022366,-1.93741525621572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2.00856166529858,-0.130783933203557,0.0121149162165038,-0.983745440496175,-0.0351482244185011,-0.00106898604615146,1.65421116375828,0.161809216376516,0.146014411015965,-0.10608242302606,128.259110499142,-4.13347377954542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
