rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-11.4997045596902,-0.378659409610622,0,0,0,0,0,0,11
2,1,-6.46236237427296,0.675406757646893,0,0,0,0,0,0,11
3,1,-11.5303324519363,0.514364333225015,0,0,0,0,0,0,11
4,1,-9.93420595453814,0.0229466715841712,0,0,0,0,0,0,11
5,1,-8.79819913983532,0.200544339193595,0,0,0,0,0,0,11
6,1,-16.0943781521539,-0.0286489853433703,0,0,0,0,0,0,11
7,1,-2.81394067561165,-0.0559593429468004,0,0,0,0,0,0,11
8,1,-6.70132791014555,0.135647453956134,0,0,0,0,0,0,11
9,1,-5.725005149265,0.584865190821604,0,0,0,0,0,0,11
10,1,-7.86312366503549,0.547055825606939,0,0,0,0,0,0,11
1,2,2.89332511639942,0.00627481634208782,0,0,0,0,0,0,5
2,2,5.05591337241388,0.481651192843991,0,0,0,0,0,0,5
3,2,3.12788991256154,0.966948084540333,0,0,0,0,0,0,5
4,2,-14.7347505852417,0.739896704551693,0,0,0,0,0,0,5
5,2,1.69658542083502,0.320774191851028,0,0,0,0,0,0,5
6,2,19.3987641034559,-1.21018583556688,0,0,0,0,0,0,5
7,2,-8.59071898916186,-1.26776273397047,0,0,0,0,0,0,5
8,2,-1.13921545136091,-0.398237653851117,0,0,0,0,0,0,5
9,2,2.75593945794948,-0.746191931038778,0,0,0,0,0,0,5
10,2,-1.19288450890697,0.180633790213581,0,0,0,0,0,0,5
1,3,8.39596284580185,0.491435208527821,0,0,0,0,0,0,6
2,3,6.29860421688618,-0.856154455139311,0,0,0,0,0,0,6
3,3,9.09477077549111,-0.545278138371894,0,0,0,0,0,0,6
4,3,4.86946372341541,1.00657169706303,0,0,0,0,0,0,6
5,3,8.91838029912833,2.26873674365918,0,0,0,0,0,0,6
6,3,11.9732711806137,0.00824649474786376,0,0,0,0,0,0,6
7,3,4.87216152616472,-0.0321117631013063,0,0,0,0,0,0,6
8,3,7.48969888867195,1.3954251570089,0,0,0,0,0,0,6
9,3,3.43625764782811,-1.72098968840422,0,0,0,0,0,0,6
10,3,17.2662134863431,-1.4109428474244,0,0,0,0,0,0,6
1,4,4.16667638249298,0.871012519240366,0,0,0,0,0,0,8
2,4,-2.69978823855587,0.600506758054882,0,0,0,0,0,0,8
3,4,19.61467968717,-0.652413412707201,0,0,0,0,0,0,8
4,4,16.0299213795852,-2.06442086849115,0,0,0,0,0,0,8
5,4,2.49874268424252,-1.67508699572728,0,0,0,0,0,0,8
6,4,7.22414385272003,0.461470020610556,0,0,0,0,0,0,8
7,4,6.56649110243643,-0.58562001362744,0,0,0,0,0,0,8
8,4,23.7428731003762,-0.695712804351806,0,0,0,0,0,0,8
9,4,3.10683047313363,1.4013982570877,0,0,0,0,0,0,8
10,4,9.46865853440779,0.189651452435308,0,0,0,0,0,0,8
1,5,-1.05936786127899,-0.284366939904199,0,0,0,0,0,0,3
2,5,5.42965763824014,-0.662231787912708,0,0,0,0,0,0,3
3,5,-9.85571759339705,0.473675704980789,0,0,0,0,0,0,3
4,5,8.71616434587379,-1.11729334394551,0,0,0,0,0,0,3
5,5,-3.00657623416301,-0.252421114995025,0,0,0,0,0,0,3
6,5,7.1721184924892,-0.881777360284415,0,0,0,0,0,0,3
7,5,-4.48897017852249,-0.178026903855256,0,0,0,0,0,0,3
8,5,4.30787784438662,-0.54486942158806,0,0,0,0,0,0,3
9,5,1.98638405824039,-0.326574780321479,0,0,0,0,0,0,3
10,5,-3.17617650395432,-0.041634926898399,0,0,0,0,0,0,3
1,6,27.9228533420233,-0.0858645228825863,0,0,0,0,0,0,2
2,6,18.1372952169545,0.315027367151517,0,0,0,0,0,0,2
3,6,23.9397754956785,-0.574990518434891,0,0,0,0,0,0,2
4,6,15.5908855487218,-0.784704732953501,0,0,0,0,0,0,2
5,6,16.1078416959931,0.941314227071724,0,0,0,0,0,0,2
6,6,16.3947340040149,0.580139208081309,0,0,0,0,0,0,2
7,6,9.55753104817281,-0.331867660270636,0,0,0,0,0,0,2
8,6,21.9264154117659,-0.821817919969018,0,0,0,0,0,0,2
9,6,17.480315624337,-0.165585916628727,0,0,0,0,0,0,2
10,6,17.9725636483886,0.201998489744295,0,0,0,0,0,0,2
1,7,17.5017549127994,-1.80102869106394,0,0,0,0,0,0,12
2,7,6.68769603993317,-1.98078327688034,0,0,0,0,0,0,12
3,7,-1.70267463464322,-1.03621662649112,0,0,0,0,0,0,12
4,7,11.1275720967973,-1.01371525800967,0,0,0,0,0,0,12
5,7,6.31881243701372,-0.899632844066792,0,0,0,0,0,0,12
6,7,-4.27031386264308,0.316213300902096,0,0,0,0,0,0,12
7,7,11.4893984497783,0.298150303858905,0,0,0,0,0,0,12
8,7,0.7704985781414,0.374977424749307,0,0,0,0,0,0,12
9,7,-6.55608213664351,0.857832585974229,0,0,0,0,0,0,12
10,7,2.05394847748148,0.515321565848728,0,0,0,0,0,0,12
1,8,-44.581325823993,-0.186648734292842,0,0,0,0,0,0,7
2,8,-43.8855471401763,-1.06471263862525,0,0,0,0,0,0,7
3,8,-46.4677809855471,-1.06269598544629,0,0,0,0,0,0,7
4,8,-38.6049903664678,-0.364449628142996,0,0,0,0,0,0,7
5,8,-44.0999381282839,-0.948358805465663,0,0,0,0,0,0,7
6,8,-46.1372144028121,-0.774324787167729,0,0,0,0,0,0,7
7,8,-50.4762502453716,0.386216308417523,0,0,0,0,0,0,7
8,8,-46.2923859753022,-0.74859164937639,0,0,0,0,0,0,7
9,8,-41.878631840154,-0.723227860445483,0,0,0,0,0,0,7
10,8,-50.9851133899709,-0.0693299611292353,0,0,0,0,0,0,7
