rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-4.41423850696594,0.074714219550485,0,0,0,0,0,0,11
2,1,-1.9324125080591,0.12398849235013,0,0,0,0,0,0,11
3,1,0.514848626308023,0.0218767030940339,0,0,0,0,0,0,11
4,1,0.439435129956593,0.0585659625932127,0,0,0,0,0,0,11
5,1,-2.67546328715156,-0.103407230211166,0,0,0,0,0,0,11
6,1,-2.60895211593652,-0.0383317047944129,0,0,0,0,0,0,11
7,1,-0.708761585266387,-0.0741625527083952,0,0,0,0,0,0,11
8,1,-1.25016272566212,0.095735215996647,0,0,0,0,0,0,11
9,1,0.0586232942504239,-0.0335930991452228,0,0,0,0,0,0,11
10,1,-0.32013972581349,0.0351119600871767,0,0,0,0,0,0,11
1,2,0.931735302734907,0.0132459113190826,0,0,0,0,0,0,5
2,2,-0.77347962385214,0.0837886043253388,0,0,0,0,0,0,5
3,2,2.07423654980414,0.041719061930976,0,0,0,0,0,0,5
4,2,-1.41817535135995,-0.126968750193905,0,0,0,0,0,0,5
5,2,-3.54317545959047,0.0533913903145016,0,0,0,0,0,0,5
6,2,0.0450255565884845,0.0376755127042502,0,0,0,0,0,0,5
7,2,-2.90440705934274,0.00185110219804288,0,0,0,0,0,0,5
8,2,1.62546521930378,-0.0603645999852891,0,0,0,0,0,0,5
9,2,-3.05175604771395,0.0314986259079106,0,0,0,0,0,0,5
10,2,0.538027732939923,-0.0421866255271752,0,0,0,0,0,0,5
1,3,-0.792906375505027,0.131441947070182,0,0,0,0,0,0,6
2,3,-0.664372069595274,-0.140274735625,0,0,0,0,0,0,6
3,3,3.54635389851387,-0.0530071206283551,0,0,0,0,0,0,6
4,3,4.35382228804842,-0.113776430290081,0,0,0,0,0,0,6
5,3,1.42446054336546,0.00143552795833916,0,0,0,0,0,0,6
6,3,-4.12874432034712,0.0497706942878404,0,0,0,0,0,0,6
7,3,-0.0874061340717134,0.142634423164079,0,0,0,0,0,0,6
8,3,-1.1021088428832,-0.0854216633315757,0,0,0,0,0,0,6
9,3,-0.00577563025024119,-0.233046630784767,0,0,0,0,0,0,6
10,3,2.34390692433854,-0.0806226702705029,0,0,0,0,0,0,6
1,4,0.587686451629779,-0.107006624397278,0,0,0,0,0,0,8
2,4,-0.851589996407469,0.0318027845657826,0,0,0,0,0,0,8
3,4,-6.67858773818585,-0.170826448286569,0,0,0,0,0,0,8
4,4,-4.1489515041786,-0.147766932880914,0,0,0,0,0,0,8
5,4,-1.64835040953166,-0.228778248743644,0,0,0,0,0,0,8
6,4,-1.78652301863745,-0.0568156921882343,0,0,0,0,0,0,8
7,4,-4.18455132071747,-0.0219310648104055,0,0,0,0,0,0,8
8,4,-2.41656334137993,-0.00525160734630491,0,0,0,0,0,0,8
9,4,-1.27748326648674,-0.134230012314002,0,0,0,0,0,0,8
10,4,-3.31887549196676,-0.167746170910345,0,0,0,0,0,0,8
1,5,0.770624887343075,-0.18386825998286,0,0,0,0,0,0,3
2,5,2.12217240750606,-0.140374385644804,0,0,0,0,0,0,3
3,5,3.33884347054305,-0.30002603292673,0,0,0,0,0,0,3
4,5,2.64418572252313,-0.260549321746122,0,0,0,0,0,0,3
5,5,2.38309613301254,-0.229039073245712,0,0,0,0,0,0,3
6,5,2.4395885228669,-0.241278126688036,0,0,0,0,0,0,3
7,5,0.384531859937795,-0.0801270824541132,0,0,0,0,0,0,3
8,5,2.86581020071735,-0.242971040573849,0,0,0,0,0,0,3
9,5,4.96334040717142,-0.308207749161335,0,0,0,0,0,0,3
10,5,1.9767163860334,-0.173049713307429,0,0,0,0,0,0,3
1,6,-0.896947462052054,-0.215758048818743,0,0,0,0,0,0,2
2,6,-1.11915458994996,-0.0311781285520189,0,0,0,0,0,0,2
3,6,-0.391190328915286,0.141843103296601,0,0,0,0,0,0,2
4,6,-0.113702358454944,0.267627072663609,0,0,0,0,0,0,2
5,6,0.858864346567216,0.0161935314008475,0,0,0,0,0,0,2
6,6,-4.37498845213668,-0.0884454851443001,0,0,0,0,0,0,2
7,6,-0.409740608348287,-0.0254312804273763,0,0,0,0,0,0,2
8,6,3.9502772185626,-0.129076799241315,0,0,0,0,0,0,2
9,6,1.9048935130271,-0.130923577795331,0,0,0,0,0,0,2
10,6,1.00232783395393,0.130140593442389,0,0,0,0,0,0,2
1,7,1.64157577007737,0.0780734065181398,0,0,0,0,0,0,12
2,7,3.09733501549803,0.00611571179827363,0,0,0,0,0,0,12
3,7,4.00422553034832,0.194193859206044,0,0,0,0,0,0,12
4,7,1.95161919746022,-0.00468528617014966,0,0,0,0,0,0,12
5,7,3.41464407509083,-0.0940663026218754,0,0,0,0,0,0,12
6,7,3.3410178894183,0.0610368799289769,0,0,0,0,0,0,12
7,7,4.14557743735001,0.0324619368377232,0,0,0,0,0,0,12
8,7,2.84443533038814,0.0672140026807738,0,0,0,0,0,0,12
9,7,2.14731620456793,0.30392465982109,0,0,0,0,0,0,12
10,7,0.573747233495013,0.0064071846640503,0,0,0,0,0,0,12
1,8,1.4874167227904,-0.00306981885873875,0,0,0,0,0,0,7
2,8,1.20287803414139,0.0127539257516254,0,0,0,0,0,0,7
3,8,5.00568265875353,0.163832626619114,0,0,0,0,0,0,7
4,8,4.13920411911755,0.259013364019817,0,0,0,0,0,0,7
5,8,3.05684435910288,0.24950990504205,0,0,0,0,0,0,7
6,8,2.66564513934523,0.0651964256479284,0,0,0,0,0,0,7
7,8,0.800146633690304,0.0694876715322254,0,0,0,0,0,0,7
8,8,2.87884739554435,0.146325091587977,0,0,0,0,0,0,7
9,8,1.02219784001377,0.140833035790867,0,0,0,0,0,0,7
10,8,4.29862861673681,0.2181828682873,0,0,0,0,0,0,7
1,9,3.60757891233864,0.0493792365930458,0,0,0,0,0,0,6
2,9,3.0048219770098,0.0384115359812145,0,0,0,0,0,0,6
3,9,5.49783221965374,-0.0732911818203276,0,0,0,0,0,0,6
4,9,3.48234533790232,0.184526204123965,0,0,0,0,0,0,6
5,9,3.52338190838522,0.18493998547621,0,0,0,0,0,0,6
6,9,3.06723006178623,0.265423428684921,0,0,0,0,0,0,6
7,9,4.54851981353863,0.113835813378138,0,0,0,0,0,0,6
8,9,4.42734877836011,0.124221531052088,0,0,0,0,0,0,6
9,9,3.08159628990576,0.0981578571193364,0,0,0,0,0,0,6
10,9,3.17786502227108,0.129836005401986,0,0,0,0,0,0,6
1,10,-3.7525790909695,0.0631354082548963,0,0,0,0,0,0,5
2,10,1.90810036027904,-0.116982006632096,0,0,0,0,0,0,5
3,10,-2.38296035911998,0.0335416191272351,0,0,0,0,0,0,5
4,10,-5.42070312195963,-0.0596798895491107,0,0,0,0,0,0,5
5,10,-3.20986259223454,-0.0807780884245278,0,0,0,0,0,0,5
6,10,-4.46368021491863,0.192226065506377,0,0,0,0,0,0,5
7,10,-0.0689202733290273,0.0169832528341679,0,0,0,0,0,0,5
8,10,-1.55216354070393,-0.0912086451145483,0,0,0,0,0,0,5
