id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,1.10474,-0.00381593,0.00048325,-0.0539105,-0.000778971,0.000236368,0.655379,-0.0211741,0,0,0,0,0,0,0,0,0,0
2,0.762855,0.021842,-0.00215065,-0.200151,0.0112513,-0.000116286,-0.406507,0.00820066,0,0,0,0,0,0,0,0,0,0
3,2.13217,-0.00510405,0.00263469,0.00284914,0.00393422,0.000434415,-0.151696,-0.00310546,0,0,0,0,0,0,0,0,0,0
4,3.22221,0.00693624,-0.0117439,-0.310981,0.0412901,0.00935798,-0.227974,-0.227665,0,0,0,0,0,0,0,0,0,0
5,1.13324,-0.00672102,0.0101524,-0.0531187,-0.0502459,-0.00199572,-0.566749,0.0515788,0,0,0,0,0,0,0,0,0,0
6,-1.20831,-0.0289334,0.0169508,-0.350538,-0.0279904,-0.00030584,-0.900926,-0.158197,0,0,0,0,0,0,0,0,0,0
7,0.562369,-0.00292088,-0.019108,-0.25989,0.0149814,0.00752385,-1.69655,0.0520667,0,0,0,0,0,0,0,0,0,0
8,-1.59302,0.200539,-0.0261454,0.617564,-0.0295409,-0.00117346,-0.596492,-0.0338162,0,0,0,0,0,0,0,0,0,0
9,1.28543,0.0554324,-0.0186189,-0.0670861,-0.0293447,-0.00200397,-0.429082,0.423657,0,0,0,0,0,0,0,0,0,0
10,1.06236,-0.00356116,0.0010386,0.0223404,0.0112609,0.000447048,0.166706,-0.0258965,0,0,0,0,0,0,0,0,0,0
11,-2.13751,-0.0208658,0.00352252,-0.398411,0.00210811,0.00194491,0.409505,-0.0464595,0,0,0,0,0,0,0,0,0,0
12,-1.89356,-0.0601563,0.0121172,-0.621627,0.0134335,0.00808911,-0.456274,-0.0354304,0,0,0,0,0,0,0,0,0,0
13,0.0375282,-0.0960285,0.088788,1.79493,0.0481986,0.00297771,0.529022,0.0836714,0,0,0,0,0,0,0,0,0,0
14,0.232952,-0.0189238,0.0812829,0.354427,-0.0180431,-0.0014626,0.704883,-0.202122,0,0,0,0,0,0,0,0,0,0
15,2.31932,0.049585,-0.0221253,0.0332136,-0.0106676,0.0026776,0.0503204,-0.0511038,0,0,0,0,0,0,0,0,0,0
16,-4.4386,0.0239642,0.00297863,-0.628971,-0.00512254,0.0016865,1.13464,-0.129212,0,0,0,0,0,0,0,0,0,0
17,2.56613,0.0316031,-0.0305652,-0.0622374,0.0230421,0.00490121,0.826901,-0.172461,0,0,0,0,0,0,0,0,0,0
18,0.562339,-0.0299086,0.00441933,-0.295915,-0.0360979,-0.00593355,0.628478,0.18465,0,0,0,0,0,0,0,0,0,0
19,-0.0604216,-0.0209319,-0.00249574,-0.35715,0.0101939,0.00519983,0.327586,0.0502077,0,0,0,0,0,0,0,0,0,0
20,1.8669,0.10203,-0.0258474,0.488053,0.0462857,0.00252393,0.540689,-0.236951,0,0,0,0,0,0,0,0,0,0
21,0.426339,0.0420407,-0.0082844,-0.234766,0.0180965,-0.00180266,-0.646065,0.0345508,0,0,0,0,0,0,0,0,0,0
22,1.95871,0.0235284,0.140655,1.99467,-0.0289221,-0.00834102,-0.0704114,-0.0973036,0,0,0,0,0,0,0,0,0,0
23,-0.236648,-0.000601988,-0.0022226,0.00333353,-0.0204588,-0.000203947,-1.27524,-0.0377286,0,0,0,0,0,0,0,0,0,0
24,0.312556,-0.0130923,0.00615144,-0.045713,-0.0130894,0.000249506,-0.686698,-0.0153836,0,0,0,0,0,0,0,0,0,0
25,0.276132,0.187999,0.00213762,0.160883,0.0168412,-0.00208173,-0.727477,-0.25636,0,0,0,0,0,0,0,0,0,0
26,-0.507614,-0.00261855,0.00197754,-0.0528661,0.0049236,-0.000364904,-1.11334,-0.0191559,0,0,0,0,0,0,0,0,0,0
