rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,-0.0677010823670781,0.0953316574768429,-0.0395165791573453,1.19371569803463,-0.0744182846763843,-0.00216567346498855,0.514464112681672,-0.12895937443413,-0.231245333211874,-0.0125820861125911,-0.032626405532473,0.235524624446783,-0.0226515407289343,0.0512366299035507,-26.1619090667547,0.514997185914914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.593652912545959,0.083876362444297,0.00638137321806614,0.23889228918649,-0.0554535758921268,-0.00554022735101621,1.22573849356906,0.00517540792009649,-1.7192889760318,-0.0399130335952077,-0.0859213168517066,0.125530550271233,-0.70322488864174,-0.113716659658973,28.0756673224013,4.42094715574785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.991161619923434,-0.0762161939054359,-0.0303760874029,-0.968920122344921,-0.119191092387058,0.00548682190964352,0.784457497975831,-0.0660490703650425,0.210850683774115,-0.052891847198168,0.375645946533854,-0.265116383831602,-0.442128125589073,0.143134001651269,-43.6543137406101,-0.254064217356634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.59971530551796,-0.0393279938051713,-0.122296881142152,-1.87558959295856,-0.0666723894153547,-0.00574966574161057,-0.263702584209149,0.40461024537387,-3.79269530086117,-0.0836344041800869,1.53268828801589,-0.0563792507649403,0.346660652167231,0.0957623858866942,40.9009918282212,-4.91340192552724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.62750705835895,0.206718027224966,-0.0286626129166072,-0.489825182389072,-0.123067165021316,-0.000686104822478014,-0.133737235049399,0.181233982072367,-4.14393960237205,0.0114610835525246,0.312351418084241,0.0307321389253366,0.833032994407688,-0.0386030034180983,48.5304746005318,7.90801366695041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2.5705805882811,-0.0232470453790275,0.0275392800712942,-0.500298562811885,-0.0249768968287123,-0.000408320328342017,-0.343745864067106,0.0475041651173722,-4.43994750094335,-0.0567940556735211,1.20426017673005,0.114657008032046,0.52566253559468,-0.114251652538065,-23.5275959966283,0.29142355571333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-0.463505697035704,-0.0939290408059502,-0.0332669897752449,-0.300521439567123,0.0325527862825457,0.00739753091399188,1.20495975584657,-0.0576513720232489,4.62085112106113,-0.0334694277192518,0.541701796705746,-0.122763102258979,-0.0957006940991478,-0.0266972495182999,-6.31995506742192,-1.11544563977231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0.10880024386207,0.110315041547135,0.0336486299886965,-2.33980122209479,0.0283550187486954,-0.00706287100046548,1.24140327470764,0.0711492620757543,4.83391213016357,-0.0378206888076769,0.61429741413725,0.0551407759520743,0.196916420216041,0.120781052713709,136.046644184382,7.59105090456946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.442446659935578,0.0733798722734379,0.0729987292846985,0.0803180336361535,0.0301284233796002,0.000380609268479248,0.47357492092916,-0.0785998391610029,4.96538637352266,0.035510423513347,0.574581971296454,0.0380643813209899,-0.138901560478986,-0.0669986452667487,-31.9316569055404,2.01326529996097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-2.51346029188265,-0.15224601483466,0.0413789431576176,0.9183628468285,0.0444752165463278,-1.36084488186342e-06,0.413136065189315,0.121086416771713,-0.561442965314207,0.0405409691870171,-0.287342225984828,-0.151126348392939,0.110967752489654,0.102996639598195,-223.311545253748,10.4383351021159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-3.09555647492987,-0.107470939483107,0.0335459495780798,0.830114107349223,-0.00505329672056742,-0.00217105810498805,-0.738213811784435,0.274641031520061,-1.12474812776287,0.0925423631696499,0.222163457272829,-0.0475742461219042,0.703115245533169,-0.00220558994453614,-186.946908024484,-0.327998527107232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-2.98894543126438,-0.0907918890204945,0.0861089625742611,0.551179855711522,0.0177807834534018,0.00119573960589669,-0.321288519650653,0.0154931366798334,-0.386783173031253,0.0769427456443413,-0.00903138771672563,-0.0112980134499679,0.711458441302815,0.100184916683682,-135.717576941859,-9.34996453492062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0.230576691941711,-0.0182157044679186,-0.028908748152985,-0.188376623437037,0.0137620535358085,-0.00248774970795201,0.0598304302695176,-0.0344934167045777,0.360894282233756,0.03324485345865,-0.892686794651739,0.103621551662758,-0.233334570260471,0.010947221609726,8.26347749692138,-11.1389171444344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-0.449675606937704,0.00765367746960541,-0.0624409206481628,0.141529137366873,0.0354867011237223,-0.00311738206361822,-0.0863741902565192,-0.0234199427256796,1.42412090548434,-0.00781955818282944,-0.512271729471121,0.0905741539259324,0.293793678853476,-0.00870399635379752,-42.2075655845497,-8.71622181778885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0.936517972337562,-0.0462639963475774,-0.00511549664024771,0.511564677054785,0.0216054058745261,-0.00214860429675293,-0.411023684617745,-0.00359614109566808,0.557573869046723,0.0276060941658768,-0.170450932600257,0.0711352825967575,0.0962113922766745,-0.000716054893506443,-31.6042917851383,-9.12245770728784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-1.92616554715666,-0.03725108226972,0.0469894734856581,0.392658423572335,0.0134311236226896,0.00192922099279175,1.29530596866203,-0.157993105076637,-1.11572173899965,0.0599909726652729,0.814595938379091,-0.047611851482832,-1.08887479243975,0.0755128898799173,-154.917553016616,4.45558215174054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-2.25706875297719,-0.11306418841584,0.0486471351728274,-0.45349406606835,0.0181567475308819,0.00245925473259355,0.776438753401271,-0.132285561458375,-0.859903515355418,0.0355779256359492,1.18876110338679,-0.0833088875772187,-0.816633966136639,0.0707953086966888,-223.287720127272,6.63037824919253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,-1.90943362889581,-0.082312565661999,0.0878944552831764,-0.570142186536972,0.0238949005260611,0.00152490466573277,1.71365084921671,-0.160461304905728,-0.954927164058471,0.0471795917930382,1.28317649581551,-0.0743767847141335,-1.1245640811598,0.0886193937063081,-163.416703718737,4.73162343437968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0.957200974901812,0.0266931423343661,-0.0293228265937422,1.10647823920287,0.0310748220192236,-0.00180784856294884,1.39694128476736,0.296107607328768,0.64465624539446,0.0062400414708717,0.800216477693645,-0.134189165448745,-0.441316144605004,0.0440639053846128,-21.3455905336843,-6.14157841403495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,3.21360497691506,-0.0538762153343068,-0.0389281231127069,0.577946154022728,0.026037331204722,-0.00573137876627597,1.07639297802216,0.255020774893322,1.17035155418596,0.0247216736521463,1.25771482984024,-0.00427758434386613,0.150062789097922,0.0710198218407834,20.1604167342489,-5.25698400861737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,0.275966784338908,-0.00853888180175535,-0.0217144399329426,-0.104120853945114,0.0585290184742462,0.00231252618893323,2.50061277185337,-0.0697856428115557,0.436554904546652,0.0630681977203307,1.2984487931766,-0.209134838527933,-0.390750439592065,-0.0459067868668979,-49.3275508895585,6.38053206943984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2.23810127193288,0.0307109724086329,-0.102037181473606,-1.5291471230395,0.0526888221671813,0.000256396046796602,0.147137715216601,0.0524609320390764,-0.0636745988860525,-0.042047206297311,-0.292605702026368,-0.0243094344190202,0.70618628939467,-0.029363840795225,112.426400050369,2.41119887513289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,3.84718372266014,0.18731431194767,-0.0190764974598186,-1.34508859336152,-0.0507081920864909,0.00665496460453124,-1.31152138058254,0.12807089933038,-0.232258734164764,-0.0080961199820626,0.00356952901390528,0.117963426153201,0.555892194627395,-0.0559348731778611,102.813293570723,2.86329701771723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,3.39559888038701,-0.0419479551432691,0.0530904621715415,0.187156984768155,-0.00983557314860128,0.000917279180317491,-0.853607286479723,0.00669600524140185,0.998623266120902,0.0784974266261855,-0.20551430941927,0.33606757824723,0.580771366833959,0.024775957055401,114.198478041743,5.49963129683107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,-1.26067985648312,-0.0956592643835946,-0.0482610655643862,-0.828675819884488,-0.00957749873138614,-0.00571362057869258,0.499751082233548,-0.0880454028756272,0.101774897480131,-0.0598381646716158,-0.339188282015023,0.0623077036372216,-0.514666468492765,0.0550450965018833,-11.9940440936878,2.54558103194988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,-1.38394514865613,-0.0403597390736882,-0.00847659537948961,0.28272799322939,-0.0205610383315422,-0.00597339077218862,0.213071573939959,-0.0819665606560042,-0.00107176739229775,-0.059072392050101,-0.236433648114389,0.0448506208130998,-0.345126512070814,0.0349095245042546,-29.3742133813451,2.7960933938189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,-1.29271670552063,0.00610819429826248,-0.0570576901664031,-1.20285612870134,-0.00367364937277959,-0.00670969977412416,0.0212475604914522,-0.0524621639808484,-0.276058946205771,-0.0476200546491001,0.294652242857523,0.0357126183125278,-0.344750181167402,0.0435989573476131,14.5523305507578,1.5950513194204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,-0.923526973908978,-0.164106196550839,0.0301234951805824,-0.339462724244115,-0.0650500189716672,0.00114211801597586,-0.795086591977769,-0.0190979596445535,-1.13791765797059,0.016472524876141,-0.841277707244846,0.106487374674883,0.0783639236791966,-0.0412931574877987,57.9071369147838,4.6908120430765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,-1.90879842223351,0.0552410864859155,0.0198887511805266,-1.02606128154902,-0.0173841443712899,-0.00255057100484384,-1.24422649552279,0.151516298949642,-1.26520350658279,0.00590642557266128,-1.09041840901159,-0.096927301078616,-0.0747864584017428,0.217006580901803,141.49779920137,-3.89839118112164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,-1.05503238583127,-0.0192579512471063,0.0123666915542232,0.0641282928667928,-0.102119975764397,0.00377243386703608,-2.18721297667095,0.0908793071183729,-0.405533599648025,0.0259251720547205,-1.52469929391762,0.0888068880345132,-0.260470564890828,-0.130073077019206,48.7092899675123,0.0209364772420333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0.131390402478918,0.0104292068072206,0.00266747893126107,0.724255749772882,0.0404046882628668,-0.00028379148730245,-0.128380467090404,0.00553985608663862,1.42791500907759,0.033454157203794,0.0983750540370325,-0.24087709993524,0.62652070553458,-0.0298336938755371,102.8746116215,0.13839059375989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,1.43897071586994,0.105111242657694,0.0379474048508329,1.87577744806096,0.118079292378794,-0.000640771606245193,0.819659190483289,-0.0883489434984649,1.64300348722801,0.00619611327177504,0.0961767322727392,0.0978881831957267,-0.204343932637385,-0.110813979977569,156.605462827178,-6.0413770010361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,1.12289257514342,0.171390015297297,-0.107061461936664,0.584692107095985,0.0672803270419609,-0.0016032982659267,0.87184400149992,-0.226816221651395,2.19000880198444,-0.0754873474599088,-0.465323091734595,0.145627854936894,-0.0181785857801469,-0.0498814215618949,103.0186714959,4.23251329321387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,1.09137191555382,-0.00748506070902652,0.038739580040863,-1.26041433681561,-0.0158595243599375,-0.00299453418012789,-0.272413291316975,0.0159591002297491,-1.97151551858762,-0.03732506636518,0.233883881484334,0.0845265198402098,-1.27177021380922,-0.121297751127572,241.377121746973,2.26694487283294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,1.33093801884925,-0.0890383343602667,-0.114608421884592,-1.54643744788138,-0.031091536393034,-0.00103253074501498,-0.0108010850969142,0.0861701608948791,-2.0231906604343,-0.0282301169143776,-0.00819234676033087,0.115523547120701,-1.50887133774319,-0.096159773370746,150.748817784584,2.79132089277552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,1.75162089300233,-0.0837855024189351,-0.0360617689663723,0.790783871465987,-0.0406755091934112,0.00406085838613445,-0.289310182113015,0.0582152279879151,-1.92898455939358,-0.072398762772694,0.320880711875333,0.105705028388514,-2.00769300156535,-0.0182317666229966,167.883304878418,2.29849654868991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,0.564783554304602,0.120453440353228,0.0384927523953256,-0.997026661101941,0.0482468592907166,0.00384293070410331,-1.05423697544304,-0.338897089911583,0.529949324702361,-0.0641677219141069,-1.08956853313917,0.118611114739843,-0.39456737734524,-0.0277536401016974,120.178915084705,-9.48703227957256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,-1.24154510830992,0.0925945748095652,-0.0455005123989205,1.04246932868901,-0.0336125173451256,0.00289870025236584,-0.547906004691616,-0.00217677718954726,0.338728598139662,-0.0126885230788486,-1.27933032737723,0.0489794604211713,0.106860822607239,-0.122668836845548,107.541510388477,-0.0184716477664564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,-1.46941575815345,0.0660477238956552,0.0427044355532811,0.145604737736172,0.0123062753183216,-0.00548177827755376,-0.836337955229578,0.241864320465876,0.159488996926287,-0.133584039996889,-0.396560644169274,0.0608456461586182,0.286068191434621,-0.0771312164131677,228.02487653108,1.07027034698064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,1.96049388651842,0.0425445681169708,0.00816378715422927,1.01427865064525,-0.0198348150510395,-0.00844821941537284,0.161903189179449,0.191937922094526,-1.43257058401896,0.016463889519559,-1.11151696332577,0.0632843345499085,0.0324912995663329,0.0529385360088169,-89.6897604794923,0.0460028480264603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,3.85915685703222,0.0639611803967719,-0.0396777474703427,0.989901194176979,-0.0502349767504127,-0.00442891174924126,0.890825004439209,0.16270966823901,-1.58312337816493,-0.0745452902798748,-1.16513536806906,-0.0535360696341649,-0.225288306781314,-0.0287674528093124,-94.1109805710703,4.601594826126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,2.27031093127143,0.107469804373998,-0.0158592199284469,0.832081357790221,-0.0152413162605027,-0.00253798231254355,0.5951075190544,-0.0922653771189866,-1.33880628428245,-0.204800551326907,-1.06361740800967,0.315790686480497,1.13372651406017,-0.206866736056164,-43.17131961616,6.7742867082762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,-2.46216855801452,-0.102419463899567,-0.0252814520240581,0.832070052456493,0.0167582246621567,-0.00170488355000024,-0.788272545257902,-0.086216435388653,-0.489646198093623,-0.101053889930349,0.0895030124100975,0.0191026864158498,0.0641287504931531,0.129066083066225,-233.01209658153,-2.28244409162677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,-0.194839806389883,-0.217223266778755,-0.0312095226040596,-0.107047554830289,0.0260450565837642,-0.00269025712179769,-2.07191382828051,-0.34959680825528,0.478792697923712,-0.0259875707889255,-0.689632499851233,0.140129741925399,-0.342177935847552,-0.0406749014597452,-254.549360814297,-5.85566553585622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15,-1.78277027785002,0.000965422533633242,-0.0127238812863515,0.0302242335015119,-0.00231830905980157,0.00316787337403062,-0.0027587102367912,-0.09267251720821,-0.891113132786248,-0.0126259620679985,-0.59256944698097,-0.0291785914372414,-0.554098626305603,-6.95460806518361e-05,-151.324480973453,0.497436056443651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,-1.33123270511693,0.00902511232897471,-0.0605014084575807,0.554571865965104,0.0114972811028498,0.00413570842749306,1.37784890361001,0.0417285575193172,2.46217855962441,-0.0414014867345863,1.11241538920715,0.0386168947805646,0.0604128790206611,-0.116398928682713,-116.128166907938,-0.436348232358073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,-0.530550867337485,-0.0107140356385174,-0.0524983761809161,0.126280761234014,0.00495679248284819,0.00450021919537402,0.45628720157344,0.0959761152455851,2.25175415140516,-0.0534748464771788,0.465138968318469,0.0605937335047705,0.0751558770353968,-0.118506970828683,-125.382866524165,0.0555567154016003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
