parameter,value,se_sa,rse_sa
b01_pop,4.75016874123628,0.137705285284448,2.89895565370187
b11_pop,-0.157186269028744,0.0207285321385159,13.1872410144969
b21_pop,-0.17200403715859,0.0221999205447674,12.906627606827
a1_pop,4.48512115025369,0.804726412372864,17.9421332315036
b02_pop,7.39993633405388,0.00319717490070569,0.0432054379440073
b12_pop,0.00333750471126986,0.000467947825718769,14.0208888436512
b03_pop,4.17902774031722,0.0570545177424941,1.36525817218345
b13_pop,-0.160453025500797,0.0126055275477212,7.85621056902953
b07_pop,341.183612739514,6.82924446225669,2.0016331990337
b17_pop,-6.16555952764925,0.503885735517846,8.17258730952458
p1_pop,0.0436308387701012,0.016442356052421,37.6851706634813
g1_pop,0.0890508221168773,0.0260780589879941,29.2844674176811
p2_pop,0.752663559193793,0.0259322215040126,3.4453935210826
g2_pop,0.151262435390326,0.0155338327263283,10.2694583002342
alpha11_pop,0.134964416673246,0.0311038592120915,23.045970174046
alpha12_pop,-11.305591345124,3.18309182285785,28.1550228173662
alpha13_pop,0.684362068392961,0.102199431458439,14.9335324353126
alpha17_pop,-0.00482959411392477,0.00172687988496873,35.7562114793406
alpha21_pop,-0.0846463518342747,0.0166742444857744,19.6987160396707
alpha22_pop,4.56907695668105,1.30259852769178,28.5090082754477
alpha23_pop,-0.25244243984504,0.0431773545753323,17.1038414150316
alpha27_pop,-1.32835075083868e-06,0.000283407680984554,21335.3047608562
omega_b01,1.9519456607784,0.104505441607319,5.35391141808959
omega_b11,0.125002416577503,0.0146601809830598,11.7279180550644
omega_b21,0.0778861298209342,0.0174382554480354,22.3894234931524
omega_a1,0.966444941099815,0.171605959899103,17.756413490438
omega_b02,0.0457548977302411,0.00258016245547824,5.63909566728835
omega_b12,0.00514457202108108,0.000375730747477128,7.30344032384976
omega_b03,0.842387316713976,0.0463443847334435,5.50155300464706
omega_b13,0.163489159092254,0.00975791050363498,5.9685367261133
omega_b07,105.691313485015,5.21697231052571,4.93604643419004
omega_b17,4.74409476035011,0.417326592846048,8.79675921176687
b_1,0.30677772644307,0.00653644643817143,2.13067829726693
a_2,0.0498942957434706,0.000777937089073362,1.55917039709929
a_3,0.714113753790163,0.0133000918965901,1.86246124318427
b_7,0.208554957269261,nan,nan
