rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha27
1,1,0.199239827721556,-0.188411894232301,-0.0825308007495894,-0.523977971060273,0.00723005605134475,-0.00116481971273973,0.486861457088245,-0.156598805437628,-1.15571380264353,0.0224325728677376,0.818207637145865,-0.141227897677959,-2.54525361233232,-4.98196717126926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.250773815478492,0.0480584786908901,0.0681120551150653,-0.927729412983338,0.017230488312836,-0.00207028321266018,0.522094473258506,-0.175945264200559,-0.645957203643114,-0.0218103331738632,0.713887504519078,-0.14877327146973,100.320888313564,-9.78794901029597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-1.84293950790892,0.106382164195836,-0.00840473976082326,0.0638079218889052,-0.0514816257241959,0.00291536954611278,-0.141201058311373,-0.124610124952764,-1.1780425850935,-0.00171512412556481,1.0287683118114,-0.160574289024101,26.3388352618286,-4.4759495154968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3.20241005990065,0.068569943224212,0.00269111850238238,-0.531578518097768,-0.000957660479550704,-0.000164219459723279,-1.08876944989797,-0.02585420513478,2.72387092667537,-0.0377529046347776,-1.86038098938934,0.062285251133392,10.5130373095174,4.9828527464828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3.66469465429159,-0.0139418169944032,-0.0918870912779556,-0.500558915355359,0.0465843980733007,0.00100216209848733,-0.954099506950655,-0.0436222463149195,1.28893143366178,-0.0584999198598402,-1.48863979475822,-0.17935932584164,-9.99982728157067,-5.75024790740304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.31509328085783,-0.0166544433058105,0.0151787721288452,-2.20674293119061,0.0809944964062046,-0.00146341788088092,-1.24403214534775,0.211492323819588,1.96881262569496,-0.0133516674394027,-1.02880324780476,-0.0230460631456072,64.0604201204778,2.02498012572355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.251563654522203,0.121901123242131,0.0220038056751724,-1.2616802682126,-0.00268907064986124,0.0081869981408915,1.26699192576033,-0.101427728035659,-0.158877887533649,0.16704864521417,-0.300146575243442,0.048891283096579,18.9547760885908,-0.33337755614564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0.127526300877007,-0.079961070723563,-0.0792408690476503,0.264329058600605,0.0217127270554398,0.00403034424436153,0.748195248317773,-0.0546855450562417,-0.400441485292795,0.0678424849178043,0.447470739436481,-0.0455805581044463,-5.60632206112336,-1.80909801173117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0.972183614282538,-0.0420443928969396,-0.0259512766120234,0.125192202566802,0.00800210758984754,0.00533005543063308,0.700752974265255,-0.109046210596903,0.380834856010441,0.104525111963254,-0.958722573021679,0.0613361845249312,0.965592130754658,3.98672855593049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-3.92202832247475,0.0149432158336701,0.128002422908675,-0.0362121486518499,-0.0125313427583773,-0.00068632218220423,1.53053737671334,-0.34096869425072,-0.588429518734579,-0.0477011760587298,0.422628338888589,-0.0603783897861902,-47.0198571558714,4.02459753489073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-4.17076361803765,0.123929078612751,0.124183683061064,1.62568652662712,-0.00563418619111378,-0.0101733383574913,0.807091810526317,-0.233721474351924,-0.817754762098929,0.157983214491702,1.007355177573,-0.0196708723671576,-15.1254421676485,-4.72727756486533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-4.30647351355233,0.0550688153582984,0.0713927483204363,0.903441952273754,0.0340034679371293,-0.00732041844893942,0.644049451350305,-0.144629718030758,-0.045854295894717,0.00624032844316596,0.639621885380881,-0.0092673722073913,-34.5829921256678,0.260586707153632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-0.994701662828207,-0.185856957428594,-0.0243783604422831,1.33506155467655,-0.0569503469264774,-0.00453562541394064,0.415512859974997,0.0121941974582767,-4.60659219795206,0.137846148698346,-1.12959707939653,0.0968247964701478,-148.145298505796,1.26696383171793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-1.330635917743,-0.228019810819648,0.00110931799806496,0.936404212985657,-0.0377405486898592,-0.00379232360659771,1.02762446429313,-0.160805219596214,-4.4832301472858,-0.050010913387952,-0.903827239608149,0.112901560535646,-136.506490883755,-0.747359054482795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,-1.80781786076323,-0.184312575996364,-0.0333102958981446,1.16088264904161,-0.0502588785586671,-0.00185691072943277,0.404064188843519,-0.142466016874496,-4.01855603555915,0.00448156252077694,-0.478312723330904,0.176575862873717,-153.605961413939,10.5969024295681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0.57590059666785,-0.0501312672926458,-0.0391068930417279,0.463467471110383,0.0199140411281933,0.00561422108034684,-1.24630470410578,0.187909572756882,-2.83787794055754,0.0518281109259811,-0.339219531747211,0.0192358426920379,56.5875058249262,-3.92778067833724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,0.450734624275642,0.00130877556305645,-0.00850579621239272,2.09645041199145,-0.0518949491723149,-0.000996801129188086,-1.23977944667687,0.0533010163385013,-0.767539249916272,-0.127118822082042,-0.374187645724035,0.0385355515441723,10.5948461770581,-2.86053877383626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,1.75280574728936,0.0939925944324587,0.0494131270883199,-0.321798083257689,-0.100630002244762,0.00361073468259036,-1.3228536281318,0.0406227002925426,-1.25856673749867,0.1572205846349,0.260130967711151,0.039191422644522,182.818960326365,-8.72894071545949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0.411084660021006,0.0717114190659847,0.0816432151792054,-0.739376729694775,0.0429183925962553,0.0058272631109296,0.997133620873432,-0.0221305697964983,-0.856239274028238,-0.186570986581873,0.797235727177552,-0.0782116303260431,-14.5979268778526,0.884286007107321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-0.701154294982656,-0.0117808261189679,-0.180639769728717,0.998583242119623,-0.0135237494963008,0.000762063319299688,0.377561947500681,-0.219873075608916,0.675244482568083,0.0560844461434251,1.22952679030925,0.0547388790122538,11.4127348299302,-6.96327774424312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,1.0655799132,0.101598531026507,-0.0356095830659675,-2.40861994807426,0.0114544086318213,0.0148483565838576,0.984238236839444,-0.140955013918793,0.50825184185772,-0.03549158358009,0.998182585516974,-0.0396355919021617,25.6719716792211,-0.38966707816665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2.58858817831652,0.107252084938611,-0.107319213603907,0.120914574278099,0.00754999066066109,-0.00639150273671764,0.347885908510141,-0.0403783866665311,-0.500895713314883,0.0529865757811031,-0.789072520822446,-0.016088220109056,20.9893654614748,-5.65937212505971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,1.18337727020819,0.193177539462412,-0.0125113612064938,-1.3833997700186,0.00171612957015821,-0.00630826744696584,0.340714973252195,-0.0086604967854739,0.946023431048949,0.0483976426144979,-1.11365552370361,-0.0405148234902894,-138.224453865575,1.2307186098448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,0.994495290160184,0.054097951400223,-0.0536359407054274,-2.48019731983744,0.0288237398378817,-0.00366693278969445,-0.640203678175626,-0.00486438265838013,-1.41526294880288,0.0281508626168137,-0.400475561455279,0.0268613458305628,-44.093200665984,-7.36365567587061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,-2.00616280749419,-0.0562392763680786,-0.0313794170617519,0.760199197246944,-0.0129118415792755,-0.0040187876332267,0.837394279963288,-0.143062625493594,0.537585030043743,0.0289132229754885,0.872478815070393,-0.114675871318533,67.5899557730592,1.85187384025738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,-2.96355449898074,0.123611984495832,-0.0824157756784082,-1.2280606473114,-0.0222057753062952,0.00317410011642783,1.70542809502076,-0.361512049034094,0.695556281242053,-0.042283219822437,0.8063744710256,-0.1203430586683,129.515504186359,-0.894828798859993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,-1.92573811407059,0.0764463604121479,0.0703822042064614,-0.700882570110511,-0.0185291397773764,-0.00260565449325176,1.92045325322699,-0.297072793557081,1.51421844382551,-0.103053792017914,0.978568719978514,-0.0770760994179416,110.706504138759,-1.9437592133999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,1.23709327691243,0.081360788434652,-0.0897890455296517,-0.0449874295993669,0.0143407912875713,0.0079415145852026,-0.0867265911134822,-0.212545043664114,3.02246185192906,4.44944190562159e-05,-1.49258386641505,-0.0481016080166233,41.6389774360833,-1.06606774760215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,-1.10441829620186,-0.0454293857948788,0.000495043449315363,0.134011097421903,0.0247850513833363,0.00605495469045887,-1.55553985439665,0.256573814005257,3.22845618502859,0.0128742812728801,-1.53467493080648,0.077361822343022,-52.9796311988823,-1.34006962545355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,-0.929415303414761,0.067855371777562,0.00834635875881048,-0.0522060762136738,-0.0418212753644003,0.00178160716581898,-2.05409932966866,0.290260052242829,2.08685313258016,0.0764576541061322,-1.12674083310279,-0.089722700162801,27.906131882839,-10.1486991621157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,5.12222924858808,0.0947569147402889,0.0248405417052605,-0.192142128025235,0.0259034233091322,-0.00533404166665953,0.495151903853571,0.149379372645227,-0.255678100091098,-0.108311503883282,-0.111767533450446,-0.0195403508586478,32.1484687224048,-1.4460421040683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,4.11951693831903,-0.266363307491988,-0.0270747414607093,0.607954352275795,0.0194110636091267,-0.00397657472743066,0.630617642904597,-0.0384195672219737,0.08197649149571,0.0177612510279579,0.226719532969496,0.118813860254047,12.5762939711048,-6.61363231323273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
