rep,id,b02,b12,b03,b13,p1,g1,p2,g2,alpha12,alpha13,alpha22,alpha23,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
1,1,7.43436027333467,-0.00294651632517165,4.11176387647714,-0.467824699719448,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.0344619640129267,-0.00556294874678952,-0.0752878115710827,-0.319255956842307,0,0,0,0,0,0,0,0
2,1,7.38001962797441,-0.00471224794476179,4.61678051350063,-0.711958429444747,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0198786813473326,-0.00732868036637966,0.429728825452415,-0.563389686567606,0,0,0,0,0,0,0,0
3,1,7.39054766978849,-0.00245904432866577,3.1069840920348,-0.313405163461023,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.00935063953325876,-0.00507547675028363,-1.08006759601342,-0.164836420583882,0,0,0,0,0,0,0,0
1,2,7.44950117121128,0.00434286616683647,3.41036053413362,-0.0296303227564709,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.0496028618895403,0.00172643374521861,-0.776691153914596,0.11893842012067,0,0,0,0,0,0,0,0
2,2,7.44447671100902,0.00341401301019962,3.30281669344574,-0.0104008740476,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.0445784016872768,0.000797580588581751,-0.884234994602484,0.138167868829541,0,0,0,0,0,0,0,0
3,2,7.38536869873295,0.00852228037834333,2.84178276188684,-0.0111423070254619,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0145296105887986,0.00590584795672547,-1.34526892616138,0.137426435851679,0,0,0,0,0,0,0,0
1,3,7.3730646379594,0.000453693453007603,5.96372296711997,-0.0650781518108469,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0268336713623478,-0.00216273896861026,1.77667127907175,0.0834905910662939,0,0,0,0,0,0,0,0
2,3,7.40403370843745,-0.00108311381534134,5.67530259537842,-0.0573527226455662,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.00413539911570204,-0.0036995462369592,1.4882509073302,0.0912160202315747,0,0,0,0,0,0,0,0
3,3,7.39287426980131,-0.00199614360427558,5.81085355800277,-0.0252047681422022,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.00702403952043262,-0.00461257602589344,1.62380186995455,0.123363974734939,0,0,0,0,0,0,0,0
1,4,7.40388030427825,5.35008108546942e-05,3.98267715389737,-0.196028815085701,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.00398199495650609,-0.00256293161076317,-0.20437453415085,-0.0474600722085605,0,0,0,0,0,0,0,0
2,4,7.40931401473911,0.00502177306411226,4.10284756600363,-0.084370011451279,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.00941570541736336,0.0024053406424944,-0.0842041220445866,0.0641987314258619,0,0,0,0,0,0,0,0
3,4,7.42683551141965,0.00399665484953001,3.33290771954154,-0.0108996492045014,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.0269372020979075,0.00138022242791215,-0.854143968506682,0.13766909367264,0,0,0,0,0,0,0,0
1,5,7.43129479419688,0.00211513606657557,4.07071655081568,-0.262327990065607,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.0313964848751356,-0.000501296355042292,-0.116335137232537,-0.113759247188466,0,0,0,0,0,0,0,0
2,5,7.3404219914359,0.00182429699506985,4.76083755718677,-0.234299137764952,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0594763178858448,-0.000792135426548011,0.573785869138549,-0.0857303948878106,0,0,0,0,0,0,0,0
3,5,7.45025842257348,-0.00802527551556727,3.53399278586919,-0.194468637356493,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.0503601132517391,-0.0106417079371851,-0.653058902179032,-0.0458998944793517,0,0,0,0,0,0,0,0
1,6,7.45086770449891,-0.00538932316308084,2.7636160551076,-0.070036195781232,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.0509693951771633,-0.00800575558469871,-1.42343563294062,0.0785325470959089,0,0,0,0,0,0,0,0
2,6,7.40541310635209,-0.000838531467319286,4.20234916870496,-0.315889690602211,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.00551479703034818,-0.00345496388893715,0.0152974806567361,-0.16732094772507,0,0,0,0,0,0,0,0
3,6,7.40526197724867,0.00939037300991936,2.53293591074991,-0.225016878818203,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.00536366792692444,0.0067739405883015,-1.65411577729831,-0.0764481359410621,0,0,0,0,0,0,0,0
1,7,7.37524288868805,0.00209365650001357,5.99865165324165,-0.256435436462562,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0246554206336933,-0.000522775921604296,1.81159996519343,-0.107866693585421,0,0,0,0,0,0,0,0
2,7,7.43962173757326,0.00787248571161802,4.36231990174132,-0.177826743506336,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.039723428251512,0.00525605329000016,0.175268213693102,-0.0292580006291954,0,0,0,0,0,0,0,0
3,7,7.31949265400758,0.00610583396587121,4.40245495574131,-0.339925519392791,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.080405655314169,0.00348940154425334,0.215403267693089,-0.19135677651565,0,0,0,0,0,0,0,0
1,8,7.38268346175424,-0.00150976404419453,3.23085017895128,-0.0172083372731035,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0172148475675051,-0.0041261964658124,-0.956201509096936,0.131360405604037,0,0,0,0,0,0,0,0
2,8,7.4094642803766,0.00497231976857915,3.40915361509446,-0.366091452458695,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.00956597105485191,0.00235588734696129,-0.777898072953763,-0.217522709581554,0,0,0,0,0,0,0,0
3,8,7.40334836660133,0.00291659865475558,3.50973497403663,-0.0950374455404117,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.00345005727958547,0.000300166233137715,-0.677316714011585,0.0535312973367292,0,0,0,0,0,0,0,0
1,9,7.40922130096933,0.00497489076980241,4.2364972759681,0.0297741876878091,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.00932299164758277,0.00235845834818455,0.0494455879198812,0.17834293056495,0,0,0,0,0,0,0,0
2,9,7.36411235312994,0.0069045976306581,4.48845651082335,-0.0159628693609656,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0357859561918037,0.00428816520904023,0.301404822775135,0.132605873516175,0,0,0,0,0,0,0,0
3,9,7.38324324834906,0.00492171700680475,3.94168287619212,0.043817027411063,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0166550609726821,0.00230528458518689,-0.245368811856098,0.192385770288204,0,0,0,0,0,0,0,0
1,10,7.386500424692,-0.000992965626984354,4.66580900798323,-0.278253241111143,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0133978846297467,-0.00360939804860222,0.478757319935011,-0.129684498234002,0,0,0,0,0,0,0,0
2,10,7.43292144711721,0.00580995045093751,4.35561642788032,-0.239192531236702,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.0330231377954622,0.00319351802931964,0.168564739832104,-0.0906237883595607,0,0,0,0,0,0,0,0
3,10,7.38455651937545,0.000104584352250516,3.94685804282366,-0.0283236975231966,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.015341789946298,-0.00251184806936735,-0.24019364522456,0.120245045353944,0,0,0,0,0,0,0,0
1,11,7.39296200577816,0.0115384326084841,2.72553031638469,-0.105516056096368,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0069363035435881,0.00892200018686627,-1.46152137166353,0.0430526867807732,0,0,0,0,0,0,0,0
2,11,7.40867284339447,0.00210479824748849,3.22471694111849,-0.0494449536260995,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.00877453407272988,-0.000511634174129371,-0.962334746929727,0.0991237892510414,0,0,0,0,0,0,0,0
3,11,7.38791343074719,0.00427945574909638,3.37129344567684,-0.106319589465801,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0119848785745589,0.00166302332747851,-0.815758242371377,0.0422491534113402,0,0,0,0,0,0,0,0
1,12,7.36872647812917,0.00507312588055523,4.11283817520333,-0.166411262068413,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0311718311925793,0.00245669345893737,-0.0742135128448869,-0.0178425191912722,0,0,0,0,0,0,0,0
2,12,7.34511762005739,0.00626390272115825,3.9690297898091,-0.138874265285505,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0547806892643505,0.00364747029954038,-0.218021898239119,0.00969447759163608,0,0,0,0,0,0,0,0
3,12,7.35992845772353,0.00542479287320021,4.11959841341585,-0.156724469148852,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0399698515982116,0.00280836045158235,-0.0674532746323742,-0.00815572627171063,0,0,0,0,0,0,0,0
1,13,7.43466599758829,0.00454207019635896,4.57622486254561,-0.130027885356327,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.034767688266542,0.00192563777474109,0.389173174497389,0.0185408575208136,0,0,0,0,0,0,0,0
2,13,7.42559850763706,0.00336127644159193,3.83551568663548,-0.0677398177721607,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.0257001983153176,0.000744844019974067,-0.351536001412743,0.0808289251049802,0,0,0,0,0,0,0,0
3,13,7.46262884325569,-0.00108540341741386,4.42670793780654,-0.140522060245561,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,0.0627305339339435,-0.00370183583903173,0.239656249758315,0.00804668263157943,0,0,0,0,0,0,0,0
1,14,7.35049335546288,0.00103611116661771,3.16054207188079,-0.0902247645636622,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0494049538588603,-0.00158032125500015,-1.02650961616743,0.0583439783134787,0,0,0,0,0,0,0,0
2,14,7.37940557172221,0.000791652062270163,3.50215441062634,-0.252907091851274,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0204927375995316,-0.0018247803593477,-0.684897277421884,-0.104338348974133,0,0,0,0,0,0,0,0
3,14,7.31852524476718,-0.00519179546574747,3.30642764964932,-0.162511341309539,0.0725418920695697,0.101715526284926,0.756167683015992,0.165909302371199,-11.1347311407228,0.606814034754607,5.98231272044944,-0.274334825051361,-0.0813730645545672,-0.00780822788736533,-0.880624038398902,-0.0139425984323986,0,0,0,0,0,0,0,0
