b01_pop,0.015769,-0.00017352,0.00031465,-0.0036492,2.2433e-07,-1.9997e-07,2.0296e-05,-2.8802e-05,5.3007e-06,-7.5467e-07,7.2063e-06,0.0056018,-3.8531e-06,-0.00074112,0.0020852,5.5528e-05,-0.00011988,6.9273e-05,-1.9902e-06,2.4456e-07,-2.1471e-05,4.7292e-07
b11_pop,-0.00017352,0.00024184,0.00018135,0.00062444,-8.8648e-07,2.1739e-07,-5.8089e-06,1.3557e-05,7.6205e-06,-3.0945e-06,1.6084e-05,0.00056413,-4.4022e-06,-0.00050812,-5.2718e-05,-9.0665e-05,-9.8674e-05,0.00026539,-3.7974e-07,4.3649e-07,-1.271e-06,-7.0064e-08
b21_pop,0.00031465,0.00018135,0.00035772,0.0015536,-1.3633e-06,2.5993e-07,1.508e-05,1.8111e-07,4.3737e-06,-2.6652e-06,6.517e-06,0.0027035,-3.7987e-06,-0.00050655,8.9733e-05,-8.7541e-05,-0.00018603,0.00019773,-5.3567e-07,6.1164e-07,1.5112e-06,5.8953e-08
a1_pop,-0.0036492,0.00062444,0.0015536,0.28437,-4.8814e-05,5.7414e-06,0.00047726,-0.00059389,-1.8491e-05,6.434e-05,-0.00020242,0.064355,7.1239e-06,0.011559,-0.0013093,-0.0019114,-0.0023581,-0.021827,7.4076e-06,2.3761e-06,-0.00047919,4.6386e-07
b02_pop,2.2433e-07,-8.8648e-07,-1.3633e-06,-4.8814e-05,7.5861e-06,-3.9194e-07,-2.6059e-07,6.6382e-06,2.037e-06,-2.7286e-06,5.3368e-06,-5.8001e-05,-1.2345e-06,-0.0001796,1.1642e-07,6.7772e-07,8.8381e-07,6.1365e-06,-4.0746e-08,-3.9294e-08,2.4225e-08,2.8578e-09
b12_pop,-1.9997e-07,2.1739e-07,2.5993e-07,5.7414e-06,-3.9194e-07,2.4768e-07,2.2257e-06,-2.9716e-06,-1.9384e-06,7.0357e-07,-2.2444e-06,0.00016479,4.0803e-07,4.8175e-05,2.488e-08,-4.7079e-08,-1.2324e-07,-7.4216e-07,-4.455e-08,8.793e-09,-2.0552e-08,2.7059e-09
p1_pop,2.0296e-05,-5.8089e-06,1.508e-05,0.00047726,-2.6059e-07,2.2257e-06,0.0014027,-0.00085148,-4.6177e-05,-1.859e-05,-0.00035779,0.16126,-2.4322e-05,-0.012458,4.4486e-06,-2.0079e-05,-7.5518e-06,-0.00010182,9.837e-06,-7.659e-07,2.0058e-06,-2.7346e-06
g1_pop,-2.8802e-05,1.3557e-05,1.8111e-07,-0.00059389,6.6382e-06,-2.9716e-06,-0.00085148,0.0011533,0.0001467,-4.7492e-05,0.00061153,-0.099158,-5.6751e-05,-0.0025944,-2.6526e-05,1.791e-05,-1.4603e-06,0.00014468,-7.257e-06,1.2462e-06,1.7124e-07,1.3248e-06
p2_pop,5.3007e-06,7.6205e-06,4.3737e-06,-1.8491e-05,2.037e-06,-1.9384e-06,-4.6177e-05,0.0001467,0.00074668,-9.1537e-05,0.00024256,0.00381,-7.8973e-05,-0.0093343,4.7206e-07,3.7306e-06,-4.07e-06,5.4043e-05,9.7042e-07,4.3488e-07,-1.6793e-07,-2.9834e-07
g2_pop,-7.5467e-07,-3.0945e-06,-2.6652e-06,6.434e-05,-2.7286e-06,7.0357e-07,-1.859e-05,-4.7492e-05,-9.1537e-05,0.00015059,-0.0001438,-0.0090154,5.5318e-05,0.0089923,2.0653e-06,-1.5011e-06,1.8524e-06,-3.5241e-05,-1.8747e-06,-3.3274e-08,-5.3972e-07,4.7318e-07
