b0_pop,1,0.21696,-0.16344,-0.63369,-0.0076852,0.17719,0.00011007,-0.074782,0.0072221,-0.030548,0.3362,0.3254,0.26132,0.60402,-0.24117
b1_pop,0.21696,1,-0.46583,-0.62686,0.013636,0.088788,0.00037058,0.10203,-0.012956,0.083407,0.28739,-0.24636,0.47366,0.22914,-0.0067859
b2_pop,-0.16344,-0.46583,1,0.60071,-0.0075054,-0.12973,-0.00060545,-0.057293,0.0070851,0.024248,-0.40776,-0.21133,-0.80912,-0.31811,0.16245
a_pop,-0.63369,-0.62686,0.60071,1,0.007386,-0.061205,-0.00043598,0.064326,-0.0070244,0.017601,-0.44116,-0.24895,-0.51639,-0.77181,0.095034
h1_pop,-0.0076852,0.013636,-0.0075054,0.007386,1,0.026256,0.00011919,0.12131,-0.93135,0.0081353,0.01216,0.0064007,0.0028546,-0.006826,-0.012961
h2_pop,0.17719,0.088788,-0.12973,-0.061205,0.026256,1,1.9664e-05,0.22772,-0.024862,-0.75307,0.069779,0.065547,0.10116,0.065809,-0.13443
alpha1_pop,0.00011007,0.00037058,-0.00060545,-0.00043598,0.00011919,1.9664e-05,1,4.8237e-06,-0.00032392,1.54e-05,0.0011577,0.00015985,0.00059692,0.00025011,-0.0003008
alpha2_pop,-0.074782,0.10203,-0.057293,0.064326,0.12131,0.22772,4.8237e-06,1,-0.11507,0.021146,0.091401,0.050739,0.018074,-0.058213,-0.098479
beta_hcov1_score4C,0.0072221,-0.012956,0.0070851,-0.0070244,-0.93135,-0.024862,-0.00032392,-0.11507,1,-0.0079703,-0.011563,-0.006071,-0.0026872,0.0064758,0.01234
beta_hcov2_score4C,-0.030548,0.083407,0.024248,0.017601,0.0081353,-0.75307,1.54e-05,0.021146,-0.0079703,1,0.011934,-0.031375,-0.01266,-0.044113,0.0034877
omega_b0,0.3362,0.28739,-0.40776,-0.44116,0.01216,0.069779,0.0011577,0.091401,-0.011563,0.011934,1,0.24089,0.44218,0.3303,-0.30971
omega_b1,0.3254,-0.24636,-0.21133,-0.24895,0.0064007,0.065547,0.00015985,0.050739,-0.006071,-0.031375,0.24089,1,0.11727,0.34835,-0.19425
omega_b2,0.26132,0.47366,-0.80912,-0.51639,0.0028546,0.10116,0.00059692,0.018074,-0.0026872,-0.01266,0.44218,0.11727,1,0.2809,-0.1841
omega_a,0.60402,0.22914,-0.31811,-0.77181,-0.006826,0.065809,0.00025011,-0.058213,0.0064758,-0.044113,0.3303,0.34835,0.2809,1,-0.14186
e_b,-0.24117,-0.0067859,0.16245,0.095034,-0.012961,-0.13443,-0.0003008,-0.098479,0.01234,0.0034877,-0.30971,-0.19425,-0.1841,-0.14186,1
