rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,9.47797099829554,-0.0642972595285648,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,2.55423103368322,-1.31479409772348,2.2936589308357,-0.240395387857805,0,0,0,0,0,0
2,1,7.20023907770201,0.391803468329579,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,2.55423103368322,-1.31479409772348,0.0159270102421649,0.215705340000339,0,0,0,0,0,0
3,1,8.52848615033979,0.10645249014474,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,2.55423103368322,-1.31479409772348,1.34417408287995,-0.0696456381845002,0,0,0,0,0,0
4,1,9.57387765011567,0.190224757528635,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,2.55423103368322,-1.31479409772348,2.38956558265583,0.0141266291993956,0,0,0,0,0,0
5,1,8.25756314225539,0.490840264621858,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,2.55423103368322,-1.31479409772348,1.07325107479555,0.314742136292618,0,0,0,0,0,0
6,1,9.21270654919762,0.40250806392412,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,2.55423103368322,-1.31479409772348,2.02839448173778,0.22640993559488,0,0,0,0,0,0
7,1,9.64207716549293,0.285924155935632,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,2.55423103368322,-1.31479409772348,2.45776509803309,0.109826027606392,0,0,0,0,0,0
8,1,8.27044964544186,0.276091810564424,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,2.55423103368322,-1.31479409772348,1.08613757798202,0.0999936822351845,0,0,0,0,0,0
9,1,8.78285700870179,0.492274167217934,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,2.55423103368322,-1.31479409772348,1.59854494124195,0.316176038888694,0,0,0,0,0,0
10,1,9.08182258019806,0.104121025520749,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,2.55423103368322,-1.31479409772348,1.89751051273822,-0.0719771028084907,0,0,0,0,0,0
1,2,8.65891910694702,0.358776864949184,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.16101410621965,-0.597633680783401,1.47460703948718,0.182678736619944,0,0,0,0,0,0
2,2,5.25889802016011,0.0454936132653901,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.16101410621965,-0.597633680783401,-1.92541404729973,-0.13060451506385,0,0,0,0,0,0
3,2,7.95031792917856,0.0531560624664925,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.16101410621965,-0.597633680783401,0.766005861718719,-0.122942065862747,0,0,0,0,0,0
4,2,5.9065124802468,0.185261100393431,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.16101410621965,-0.597633680783401,-1.27779958721304,0.00916297206419092,0,0,0,0,0,0
5,2,5.06786827590226,0.121982066979647,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.16101410621965,-0.597633680783401,-2.11644379155758,-0.0541160613495931,0,0,0,0,0,0
6,2,6.48949410727154,-0.0713399263170219,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.16101410621965,-0.597633680783401,-0.694817960188298,-0.247438054646262,0,0,0,0,0,0
7,2,5.63954724282531,-0.0104444777282827,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.16101410621965,-0.597633680783401,-1.54476482463453,-0.186542606057523,0,0,0,0,0,0
8,2,5.9628655238042,0.224699734144308,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.16101410621965,-0.597633680783401,-1.22144654365564,0.0486016058150684,0,0,0,0,0,0
9,2,7.62639790762447,-0.203852971425119,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.16101410621965,-0.597633680783401,0.442085840164629,-0.379951099754359,0,0,0,0,0,0
10,2,6.2002355008487,0.373141557443431,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.16101410621965,-0.597633680783401,-0.984076566611145,0.197043429114191,0,0,0,0,0,0
1,3,3.5271997681088,0.339733204461332,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.39321692746357,-0.717160416940081,-3.65711229935104,0.163635076132092,0,0,0,0,0,0
2,3,3.96292842101283,0.719295609640278,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.39321692746357,-0.717160416940081,-3.22138364644701,0.543197481311039,0,0,0,0,0,0
3,3,4.17031847218516,0.352539915343063,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.39321692746357,-0.717160416940081,-3.01399359527468,0.176441787013823,0,0,0,0,0,0
4,3,5.06458296312772,-0.0704914663073904,0.00112051903742534,0.107178327764299,-0.0303912543867167,-0.0492678460080652,1.39321692746357,-0.717160416940081,-2.11972910433212,-0.24658959463663,0,0,0,0,0,0
