rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha25
1,1,1.96722471700873,-0.150844805788604,0.110949542254715,0.16720995565473,0.0227000354306739,-0.00405669959585993,-1.42167290977496,0.0891014860720717,-0.720306659197221,-0.216307646669147,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1.131546484808,0.119285477328778,-0.012249488017895,0.511419456201133,-0.0281310610721208,-0.00117054044405298,-1.3825628662481,-0.099072201173768,-0.63043438248525,0.0775643673939042,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.0380645573114418,0.144186868152062,0.0973420349162162,-1.10029783833761,0.00769312559481339,-0.00140516488287921,-0.0142934857001134,0.19512185463712,0.19046132647768,0.159425867446177,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.0250079740653071,-0.0772107559119508,0.0909392867526629,0.440698491224966,-0.0150311081016863,0.000282462118235663,0.358205261911328,-0.17676088465225,0.390797609294429,0.10006073570366,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.510594724826617,0.046119774793661,0.0888733439412293,0.210186900794694,0.0586293986965449,0.00042325761740378,0.432670060434703,-0.125816586087755,0.677328456933212,0.181970163271179,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.939382403413391,-0.0583104561610187,-0.049170517724367,0.0472452306211808,0.0353390148822204,-0.00515270872723661,0.228314457811524,-0.046501012070404,0.383707726700246,-0.0178501025284964,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-2.94131025848835,-0.0800153005586286,-0.00636740917224105,-2.57645114302681,0.0226973023642216,-0.00706262676377087,0.0896343687377366,0.0409593935681046,0.447185187249434,-0.0665538737030827,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-3.47705226220475,0.0142527498887179,-0.0202641316077041,-0.372066625769115,-0.002824433769546,0.00228955537498529,0.417351642067453,-0.00765836191387731,-0.283756942239512,0.112142593649957,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-2.79446195384699,0.182687042187532,0.0107839069557454,0.294294867894866,0.0233791578325411,-0.00133068509479996,0.436048472527941,0.139231249188405,0.766311520668471,-0.0471596515746763,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0.640436811500395,-0.0801684479575811,-0.111221456996279,-0.20438746656847,0.0167883917953597,-0.00350835778301273,-1.47496579988002,0.170799839857053,-1.03558092739003,-0.0316772094917769,0,0,0,0,0,0,0,0,0,0,0,0
