parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,29.7478143283184,1.22437669506364,4.11585429958159,
b1_pop,-0.354966427517772,0.0649063519559818,18.2852086632143,
b2_pop,-13.1862294525803,2.72283606277948,20.6490875391728,
a_pop,10.2394336441373,2.36418942874779,23.0890644044696,
h1_pop,0.00112980595156181,0.000508460108066521,45.0041980539793,
h2_pop,0.109360659257963,0.0148518902097807,13.5806516809191,
alpha1_pop,-0.00142296293427408,0.00200476063846559,140.886356923156,
alpha2_pop,-0.000130759275605637,0.000181145751516692,138.533768008182,
hcov1_pop,0,,,
beta_hcov1_score4C,0.231579013471604,0.0474878728964184,20.5061210791631,1.07933986437381e-06
hcov2_pop,0,,,
beta_hcov2_score4C,-0.12739775936664,0.0214546894460909,16.8407117619284,2.88535351167241e-09
omega_b0,10.4874466702212,0.897559296181138,8.55841583185092,
omega_b1,0.330371535170513,0.0494036133081376,14.9539557887877,
omega_b2,5.41163583614777,1.14029717688596,21.0712104696548,
omega_a,1.85537423697188,0.178894229997358,9.64194858549549,
e_b,0.385611628875335,0.00888947181225051,2.30529142447735,
