rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,5.60770259752662,-0.0111946003588295,-0.137119506125905,2.01025789398633,7.40519504274542,-0.000376547810836641,3.69590116628198,-0.23929553172055,4.4614480500133,0.070967828083727,7.4767549128477,-0.0125811590376226,4.5702915599343,-0.0912867896954472,293.771079989297,-9.63330222122639,0.0382094036503775,0.103560716167055,0.7858941728345,0.149383012387333,0.154992062578981,-7.82821606447706,0.736588000033424,1.69968359660046e-08,-8.09627226939758e-12,-5.41313820495682e-05,3.20203739684737e-05,-0.0890861019718068,3.6253487583741,-0.246189144066702,-0.0491478579517683,-3.87762567721467e-05,8.93172360619811e-11,-0.000585400186175852,0.943995851742436,0.149244942650244,0.0269889709476662,-0.6525936168094,-0.000700789586586481,-0.00280351905289546,-0.451487998765751,-0.082420318712438,-0.649904884204924,0.0615608729722686,0.388906447846576,0.0404324405070978,-0.662326438791011,-0.0240578754329157,-53.360562829199,-4.66783739625623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,8.08887851379972,-0.308735540705085,-0.187102399395127,3.55780719677681,7.41603619772445,0.00730503747983541,3.24642902440373,-0.13660505228555,4.85438964470096,0.00954026528387298,6.69418421164307,-0.110700300913359,4.8289740781898,-0.120302256641879,305.46261343729,2.48434211451641,0.0382094036503775,0.103560716167055,0.7858941728345,0.149383012387333,0.154992062578981,-7.82821606447706,0.736588000033424,1.69968359660046e-08,-8.09627226939758e-12,-5.41313820495682e-05,3.20203739684737e-05,-0.0890861019718068,3.6253487583741,-0.246189144066702,-0.0491478579517683,-3.87762567721467e-05,8.93172360619811e-11,-0.000585400186175852,3.42517176801553,-0.148295997696011,-0.0229939223215554,-0.081712236992215,0.010140365392445,0.00487806623777659,-0.900960140643998,0.0202701607225618,-0.256963289517268,0.000133310172414663,-0.393664253358054,-0.0576867013686385,-0.403643920535508,-0.0530733423793478,-41.669029381206,7.44980693948658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4.48824755964105,-0.278950741985229,-0.220416320156607,9.0222323345835,7.42295288977481,0.0104982067002658,3.81006129585227,-0.104229446624323,3.38979663110453,0.111005911233521,7.3474007198732,-0.0878056877537292,5.20246181130695,-0.0765103109094729,360.540295745941,-2.72219567805321,0.0382094036503775,0.103560716167055,0.7858941728345,0.149383012387333,0.154992062578981,-7.82821606447706,0.736588000033424,1.69968359660046e-08,-8.09627226939758e-12,-5.41313820495682e-05,3.20203739684737e-05,-0.0890861019718068,3.6253487583741,-0.246189144066702,-0.0491478579517683,-3.87762567721467e-05,8.93172360619811e-11,-0.000585400186175852,-0.175459186143142,-0.118511198976156,-0.0563078430830354,0.84883515454323,0.0170570574427984,0.00807123545820699,-0.337327869195455,0.052645766383789,-1.72155630311369,0.101598956122063,0.259552254872077,-0.0347920882090088,-0.0301561874183651,-0.00928139664694135,13.408652927445,2.24326914691696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3.66423299925388,-0.441748992996901,-0.263567121596539,5.67947326039825,7.40481663027009,0.00487385359092333,5.31217094430017,-0.223227762308306,4.94184855027647,-0.230540378060328,7.45554805024849,0.000250040500887418,4.77461453447002,0.0608542860619076,236.52229361321,-3.18541664367328,0.0382094036503775,0.103560716167055,0.7858941728345,0.149383012387333,0.154992062578981,-7.82821606447706,0.736588000033424,1.69968359660046e-08,-8.09627226939758e-12,-5.41313820495682e-05,3.20203739684737e-05,-0.0890861019718068,3.6253487583741,-0.246189144066702,-0.0491478579517683,-3.87762567721467e-05,8.93172360619811e-11,-0.000585400186175852,-0.999473746530311,-0.281309449987828,-0.0994586445229678,0.386001856471671,-0.0010792020619208,0.00244688234886451,1.16478177925244,-0.0663525493001943,-0.169504383941751,-0.239947333171787,0.367699585247371,0.0532636400456078,-0.458003464255288,0.128083200324439,-110.609349205286,1.78004818129689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3.87613518465052,-0.176276002689915,-0.276921318028703,2.49851442683529,7.35782215510792,0.0109193556010109,4.3744223839833,-0.0200903904285473,5.47662882789223,-0.0517944921154281,6.85233092200233,0.00546297822881931,4.7785138531496,-0.226462658402232,184.058105089152,-4.46524559323253,0.0382094036503775,0.103560716167055,0.7858941728345,0.149383012387333,0.154992062578981,-7.82821606447706,0.736588000033424,1.69968359660046e-08,-8.09627226939758e-12,-5.41313820495682e-05,3.20203739684737e-05,-0.0890861019718068,3.6253487583741,-0.246189144066702,-0.0491478579517683,-3.87762567721467e-05,8.93172360619811e-11,-0.000585400186175852,-0.787571561133669,-0.0158364596808412,-0.112812840955132,-0.435160310131689,-0.0480736772240862,0.00849238435895205,0.227033218935574,0.136784822579565,0.365275893674008,-0.0612014472268864,-0.235517542998796,0.0584765777735397,-0.454104145575712,-0.159233744139701,-163.073537729344,0.500219231737631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3.58650769730823,0.00661207495066981,-0.251277974393606,4.3748557474244,7.39977766504658,0.00297629691684942,4.67613460926567,-0.027781835657786,4.67580349041983,0.0513042917809165,8.37969790362655,-0.224873565676223,4.87585066295692,-0.00943691285580183,214.861113246741,0.0537949953754516,0.0382094036503775,0.103560716167055,0.7858941728345,0.149383012387333,0.154992062578981,-7.82821606447706,0.736588000033424,1.69968359660046e-08,-8.09627226939758e-12,-5.41313820495682e-05,3.20203739684737e-05,-0.0890861019718068,3.6253487583741,-0.246189144066702,-0.0491478579517683,-3.87762567721467e-05,8.93172360619811e-11,-0.000585400186175852,-1.07719904847595,0.167051617959743,-0.0871694973200349,0.125016911132934,-0.0061181672854298,0.000549325674790599,0.528745444217936,0.129093377350326,-0.435549443798393,0.0418973366694581,1.29184943862543,-0.171859966131503,-0.356767335768389,0.0577920014067297,-132.270529571755,5.01925982034562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3.75775418299631,-0.0257360441688812,-0.142988414618011,1.96489361537843,7.42119755607375,0.0127480311854652,5.73599617361634,-0.166444497618649,4.57816415528505,0.0730122368068812,7.13744159168842,0.0744419995809985,4.04055908920623,-0.105017928090182,232.137162435328,-1.00405813840028,0.0382094036503775,0.103560716167055,0.7858941728345,0.149383012387333,0.154992062578981,-7.82821606447706,0.736588000033424,1.69968359660046e-08,-8.09627226939758e-12,-5.41313820495682e-05,3.20203739684737e-05,-0.0890861019718068,3.6253487583741,-0.246189144066702,-0.0491478579517683,-3.87762567721467e-05,8.93172360619811e-11,-0.000585400186175852,-0.90595256278788,0.134703498840192,0.0211200624555606,-0.675418532016687,0.0153017237417403,0.0103210599434064,1.58860700856861,-0.00956928461053747,-0.533188778933178,0.0636052816954229,0.0495931266873004,0.127455599125719,-1.19205890951909,-0.03778901382765,-114.994480383168,3.96140668656988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3.84878968377446,-0.305211525507138,-0.199039867118611,3.80595242059011,7.45378589101981,0.00770416285549678,4.65000511678834,0.0185763068993876,5.25128569275929,0.128673115065234,7.34320156283965,-0.0677403972444508,3.60922308794391,-0.0576158615453696,299.194361162144,2.04584904306969,0.0382094036503775,0.103560716167055,0.7858941728345,0.149383012387333,0.154992062578981,-7.82821606447706,0.736588000033424,1.69968359660046e-08,-8.09627226939758e-12,-5.41313820495682e-05,3.20203739684737e-05,-0.0890861019718068,3.6253487583741,-0.246189144066702,-0.0491478579517683,-3.87762567721467e-05,8.93172360619811e-11,-0.000585400186175852,-0.814917062009724,-0.144771982498065,-0.0349313900450398,-0.0142903684786257,0.0478900586877984,0.00527719161343796,0.502615951740613,0.175451519907499,0.139932758541068,0.119266159953775,0.255353097838528,-0.0147267976997304,-1.6233949107814,0.00961305271716195,-47.9372816563524,7.01131386803985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3.28960216412143,0.0343030549435607,0.0406965777852458,0.749839730434647,7.43314980696512,0.00571850005826489,4.33854395309913,0.124827206344491,3.93688347246804,0.0387868464027432,7.6485358617501,-0.00516546999877569,4.09664010590126,-0.132019667401885,275.717951888289,-0.707444123401435,0.0382094036503775,0.103560716167055,0.7858941728345,0.149383012387333,0.154992062578981,-7.82821606447706,0.736588000033424,1.69968359660046e-08,-8.09627226939758e-12,-5.41313820495682e-05,3.20203739684737e-05,-0.0890861019718068,3.6253487583741,-0.246189144066702,-0.0491478579517683,-3.87762567721467e-05,8.93172360619811e-11,-0.000585400186175852,-1.37410458166276,0.194742597952634,0.204805054858817,-1.63875242415691,0.027253974633112,0.00329152881620606,0.191154788051402,0.281702419352603,-1.17446946175018,0.0293798912912849,0.560687396748982,0.0478481295459447,-1.13597789282405,-0.0647907531393534,-71.4136909302065,4.25802070156873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3.14669922954491,-0.286825768764545,-0.172691977077948,11.1683885193851,7.37474102356465,0.00497909839652966,4.02522111010229,-0.0489542867134177,2.19129804899753,0.0271482769539031,7.54898884615395,-0.040840334915707,6.68883995652088,-0.109191244033096,599.87545941523,-1.85011314931562,0.0382094036503775,0.103560716167055,0.7858941728345,0.149383012387333,0.154992062578981,-7.82821606447706,0.736588000033424,1.69968359660046e-08,-8.09627226939758e-12,-5.41313820495682e-05,3.20203739684737e-05,-0.0890861019718068,3.6253487583741,-0.246189144066702,-0.0491478579517683,-3.87762567721467e-05,8.93172360619811e-11,-0.000585400186175852,-1.51700751623927,-0.126386225755471,-0.00858350000437677,1.06223069792602,-0.0311548087673632,0.00255212715447084,-0.12216805494544,0.107920926294694,-2.92005488522069,0.0177413218424448,0.46114038115283,0.0121732646290134,1.45622195779557,-0.041962329770564,252.743816596734,3.11535167565455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
