rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,26.0647744016512,0.121985437930015,12.8484723642212,2.33742538896717,0,0,0,0,0,0,11
2,1,30.7767568627597,0.078811318169815,3.58194904201528,2.32175029630616,0,0,0,0,0,0,11
3,1,46.3159684467995,0.00323174278684709,0.776152550893347,2.86868915504973,0,0,0,0,0,0,11
4,1,31.5478950530355,0.23971950097141,3.55012144620133,1.33799611998648,0,0,0,0,0,0,11
5,1,21.0733422348058,0.0678993937546184,-4.41348249455181,2.30761641004847,0,0,0,0,0,0,11
6,1,25.6065355958021,0.300200369277171,9.04742597134783,0.923192382933536,0,0,0,0,0,0,11
7,1,38.0398074407491,0.0720520282064734,0.700345606970687,2.09612028798225,0,0,0,0,0,0,11
8,1,27.5763249329974,0.266956644442777,0.518277509709057,1.0085131215147,0,0,0,0,0,0,11
9,1,35.0226827499292,0.0778213499303211,-2.84075422494222,1.88693286610863,0,0,0,0,0,0,11
10,1,16.085346083893,0.115960169654111,-10.2444926956064,2.13966086605863,0,0,0,0,0,0,11
1,2,11.2635845296575,0.156238176121633,4.97752137695021,-4.09858932411503,0,0,0,0,0,0,5
2,2,-3.08430461670668,0.268478474247477,-0.535545483814046,0.0868330240850397,0,0,0,0,0,0,5
3,2,7.60279628736028,0.0437236093763038,7.06366800206546,-0.797890845197222,0,0,0,0,0,0,5
4,2,9.28697034081765,0.0340214386158995,5.46748254203194,2.47099729319476,0,0,0,0,0,0,5
5,2,3.69699502991704,0.148478811984158,-3.00936777142968,-1.18530017777147,0,0,0,0,0,0,5
6,2,7.64695082291869,-0.210541472420907,-11.8766901966184,-0.0468510978366723,0,0,0,0,0,0,5
7,2,-5.62910539750713,0.114082872684672,0.40376286361326,0.45996401479531,0,0,0,0,0,0,5
8,2,13.6614372553139,0.260157763425907,-5.28139927748811,-2.38233785500821,0,0,0,0,0,0,5
9,2,3.28152662261783,0.0326043320005603,12.2505037123667,-0.426684941812286,0,0,0,0,0,0,5
10,2,4.9734184519057,-0.225671452383225,6.3576449121632,-0.878982257399856,0,0,0,0,0,0,5
1,3,21.3993072857455,-0.021865055677431,0.385639067374107,1.21632994102465,0,0,0,0,0,0,6
2,3,4.32700754690843,0.094307821073416,-1.55180806645847,2.00526837051674,0,0,0,0,0,0,6
3,3,0.554239637980523,0.0603764788579917,-1.18228192724718,2.11018279837551,0,0,0,0,0,0,6
4,3,19.183056120741,0.386429385933753,13.9150117763368,0.400053983540853,0,0,0,0,0,0,6
5,3,-4.94963064166769,-0.0745291667155762,5.24104286699904,2.0326978849408,0,0,0,0,0,0,6
6,3,7.01845940301621,-0.225374348190157,7.61096954431214,2.20318586100454,0,0,0,0,0,0,6
7,3,21.338719505709,0.104585120144003,5.92117691928286,-0.459235247194775,0,0,0,0,0,0,6
8,3,-8.8465252898079,0.107120340842497,0.630285025084296,1.47556912204439,0,0,0,0,0,0,6
9,3,2.19698601967572,0.00785230000383027,3.49466545159618,2.58693673513977,0,0,0,0,0,0,6
10,3,-19.8851117784276,-0.110851941206575,-5.41914517878022,2.44534118226262,0,0,0,0,0,0,6
1,4,0.0834533680962224,-0.108254378186444,0.80337494067707,-1.54859696557067,0,0,0,0,0,0,8
2,4,-14.0639441809423,0.0649567245968494,5.54571780863712,0.469841323017422,0,0,0,0,0,0,8
3,4,-9.59409927433663,-0.00304428054458242,2.78118642837948,-0.740263426996125,0,0,0,0,0,0,8
4,4,-10.7410716763461,-0.0572700721418498,-3.54851081897752,-0.269336170522253,0,0,0,0,0,0,8
5,4,-9.51529456950941,-0.207153679607361,1.50880914187984,-0.517105756630052,0,0,0,0,0,0,8
6,4,2.69510053420418,-0.451612351585696,0.356058635941894,-1.56316759909541,0,0,0,0,0,0,8
7,4,-19.4451646214122,-0.122495210084844,-1.522524605876,0.339883849488933,0,0,0,0,0,0,8
8,4,-9.65996571738274,-0.486660206909165,2.9614573727084,0.0749701167527932,0,0,0,0,0,0,8
9,4,-0.674995603890565,-0.307466166406988,9.09860573841371,-3.69493545286059,0,0,0,0,0,0,8
10,4,-16.816242702834,0.280110829879801,1.39524761931313,0.123686274481883,0,0,0,0,0,0,8
1,5,9.53196977912836,0.148764817467838,-0.557360450769542,1.21976083254559,0,0,0,0,0,0,3
2,5,-8.70443408651589,0.125254005280115,6.6494852163572,1.59625482573594,0,0,0,0,0,0,3
3,5,11.6699410700099,0.141886111957826,-4.20453679050312,1.09256157663757,0,0,0,0,0,0,3
4,5,33.7792456373854,0.170222834005082,5.65082258759052,0.629654536653005,0,0,0,0,0,0,3
5,5,15.7553880615408,0.149922579930335,-6.99522288253518,0.934546825400251,0,0,0,0,0,0,3
6,5,19.57148354536,0.192476661017346,4.04920586445058,0.400483497656967,0,0,0,0,0,0,3
7,5,11.2351911940406,0.151603124031832,10.5400761088677,0.802649867784164,0,0,0,0,0,0,3
8,5,27.0231586243729,0.170040374671299,-4.58413676587971,0.551334039995786,0,0,0,0,0,0,3
9,5,9.43193476263865,0.160072432881437,-7.20187528678698,0.891677126268128,0,0,0,0,0,0,3
