rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha17,alpha21,alpha22,alpha23,alpha24,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha27
1,1,3.45687897805288,-0.107276357958529,-0.169588426896342,7.21718818549483,7.39744071343784,0.013980363746459,4.63223237603721,-0.308293654072621,3.94226881674158,0.0934574746703666,313.534182192406,-6.50073967789749,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,-1.1026290172728,0.0380952700204818,-0.0350779416788593,0.446681623570167,-0.000989898407131484,0.0107834739077287,0.366665619155349,-0.152249503012308,-1.08575632736183,0.0677940518485489,-20.4966616801158,-0.792600737445649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2.49361223559829,-0.0662075527200587,-0.124247045041015,8.23282100485204,7.48454400911956,0.00711976631206839,4.64114119101749,-0.349322355226736,4.98539879173986,-0.0229434126788465,382.137906815051,-10.036343474213,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,-2.06589575972739,0.079164075258952,0.0102634401764673,0.578344921410767,0.0861133972745831,0.0039228764733381,0.375574434135631,-0.193278204166423,-0.0426263523635466,-0.0486068355006643,48.1070629425288,-4.32820453376114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4.28644381122332,-0.155028266331964,-0.166708610555249,2.10491558579358,7.46057251435435,0.0104033033786666,3.78196654393297,-0.231445202286629,3.41608978871221,0.145659834345233,351.888331751477,-12.6161826169495,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,-0.273064184102365,-0.00965663835295316,-0.0321981253377663,-0.785508440918119,0.0621419025093761,0.00720641353993631,-0.483600212948891,-0.0754010512263164,-1.6119353553912,0.119996411523415,17.8574878789553,-6.90804367649768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8.08647651619672,-0.00624704681794841,-0.111162510515601,6.25011679062255,7.46028577728616,-0.00756753527700503,4.50701260853771,-0.245214493805749,6.26686846438828,0.0129769619989063,323.247292204517,-2.68966750793989,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,3.52696852087104,0.139124581161062,0.0233479747018819,0.30281634458573,0.0618551654411883,-0.0107644251157353,0.241445851655846,-0.0891703427454364,1.23884332028488,-0.0126864608229115,-10.7835516680046,3.01847143251195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6.64397883562463,-0.209997254645765,-0.115940546548806,5.51811527980105,7.45355331285021,0.00343232080252187,3.03822436584879,-0.288531308341053,6.0967001994526,-0.00476321569448437,332.423272796856,-13.0395455169346,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,2.08447084029895,-0.0646256266667541,0.0185699386686763,0.178252561680617,0.0551227010052378,0.000235430963791576,-1.22734239103307,-0.13248715728074,1.0686750553492,-0.0304266385163021,-1.60757107566633,-7.3314065764828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,6.43742082628269,-0.129665343215722,-0.0242937301232634,4.94344526227833,7.46465580633309,0.00522459361967547,4.00705675018451,-0.205779000048312,5.93365716746007,-0.0956657571348886,418.63841237767,-0.425425504791579,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,1.87791283095701,0.0157062847632886,0.110216755094219,0.0682787041406976,0.0662251944881111,0.00202770378094518,-0.258510006697357,-0.0497348489879988,0.905632023356661,-0.121329179956706,84.6075685051483,5.28271343566026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5.47424547451016,-0.321006360439756,-0.121664904812498,1.88927839501609,7.40777335337877,0.0067450762124037,5.0050951896074,-0.113879536010419,4.73466646195846,0.189448372388195,388.649027361643,-11.402834446296,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,0.914737479184481,-0.175634732460746,0.0128455804049848,-0.893588850899616,0.00934274153379011,0.00354818637367341,0.739528432725536,0.042164615049894,-0.293358682144945,0.163784949566377,54.6181834891209,-5.69469550584416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5.11102740188666,-0.257313363533287,-0.165826397123448,2.17971342837998,7.41630712624851,0.00620770638060809,4.5406827958518,-0.0313907653425591,5.39189798063913,0.154493474134275,320.343729608134,-0.175336418185264,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,0.551519406560982,-0.111941735554276,-0.0313159119059653,-0.750590392199117,0.0178765144035298,0.00301081654187779,0.275116038969933,0.124653385717754,0.363872836535725,0.128830051312457,-13.6871142643877,5.53280252226657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4.35587871412651,0.027315814715025,-0.156252569876136,0.818261269844948,7.41371344376136,0.0100852037373071,4.284813391433,-0.0770484272301176,5.57427449462864,0.0186510700757984,355.157936845139,-3.15504727071178,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,-0.203629281199172,0.172687442694036,-0.0217420846586536,-1.73035739807612,0.0152828319163802,0.0068883138985768,0.0192466345511377,0.0789957238301952,0.546249350525233,-0.00701235274601929,21.1270929726165,2.55309166974005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0.523640065725509,-0.131744460130065,-0.015789525347398,3.2665944003102,7.40248576750861,0.000735170139272862,5.31393419186059,-0.436759003725678,4.24609021524627,0.024093069061458,372.179475348159,-14.2647597570608,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,-4.03586792960017,0.0136271678489458,0.118720959870085,-0.346035831077903,0.0040551556636359,-0.00246171969945743,1.04836743497872,-0.280714852665365,-0.781934928857135,-0.00157035376035972,38.1486314756371,-8.55662081660895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.665090754637329,-0.163248348711086,-0.0103201498793048,3.03053048705518,7.38723824236189,0.00286453182322806,5.76806677058416,-0.511103669208053,4.26297772087922,0.0700345078619025,343.110746806049,-14.0623208683018,0.0650650483422644,0.092548109765947,0.745009308322678,0.136564188620105,0.10772568898769,-6.44879853086034,0.535032864499968,-5.52591283185547e-06,0.00174022898425688,-0.0982560904823318,-1.51349797533253e-08,-0.241052166369958,-2.27825995722515e-05,-5.80835036020539e-12,-3.89441724068835,-0.0178767207320752,0.124190335338178,-0.421046123054693,-0.011192369483088,-0.000332358015502232,1.5025000137023,-0.355059518147741,-0.765047423224188,0.0443710850400848,9.07990293352731,-8.35418192784996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
