b0_pop,1,nan,0.95837,0.39442,1.7566e-05,0.004806,0.0096712,0.11066,-1.8121e-05,-0.0054074,0.20575,-0.56735,0.89092,-0.95099,0.43892
b1_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
b2_pop,0.95837,nan,1,0.41609,1.8239e-05,0.0049886,0.010039,0.115,-1.881e-05,-0.0056129,0.2116,-0.5987,0.91783,-0.99047,0.59512
a_pop,0.39442,nan,0.41609,1,7.7389e-06,0.0021134,0.0042543,0.050812,-7.9811e-06,-0.0023779,0.11799,-0.2983,0.40776,-0.42988,0.21491
h1_pop,1.7566e-05,nan,1.8239e-05,7.7389e-06,1,0.00089715,0.0018124,1.927e-06,-0.93273,-0.0010123,3.8487e-06,-1.0973e-05,1.7889e-05,-1.8265e-05,1.0923e-05
h2_pop,0.004806,nan,0.0049886,0.0021134,0.00089715,1,0.49482,0.00044665,-0.00095708,-0.88609,0.0010501,-0.0029949,0.0048928,-0.0049952,0.0029852
alpha1_pop,0.0096712,nan,0.010039,0.0042543,0.0018124,0.49482,1,0.0010608,-0.0019336,-0.55832,0.0021141,-0.0060284,0.0098461,-0.010052,0.0060073
alpha2_pop,0.11066,nan,0.115,0.050812,1.927e-06,0.00044665,0.0010608,1,-1.9789e-06,-0.00044302,0.024292,-0.069395,0.11286,-0.11509,0.068866
beta_hcov1_score4C,-1.8121e-05,nan,-1.881e-05,-7.9811e-06,-0.93273,-0.00095708,-0.0019336,-1.9789e-06,1,0.0010799,-3.9679e-06,1.1314e-05,-1.8449e-05,1.8837e-05,-1.1257e-05
beta_hcov2_score4C,-0.0054074,nan,-0.0056129,-0.0023779,-0.0010123,-0.88609,-0.55832,-0.00044302,0.0010799,1,-0.0011817,0.0033699,-0.0055051,0.0056204,-0.0033588
omega_b0,0.20575,nan,0.2116,0.11799,3.8487e-06,0.0010501,0.0021141,0.024292,-3.9679e-06,-0.0011817,1,-0.44041,0.18717,-0.24084,-0.0055431
omega_b1,-0.56735,nan,-0.5987,-0.2983,-1.0973e-05,-0.0029949,-0.0060284,-0.069395,1.1314e-05,0.0033699,-0.44041,1,-0.53491,0.63259,-0.38444
omega_b2,0.89092,nan,0.91783,0.40776,1.7889e-05,0.0048928,0.0098461,0.11286,-1.8449e-05,-0.0055051,0.18717,-0.53491,1,-0.93432,0.55323
omega_a,-0.95099,nan,-0.99047,-0.42988,-1.8265e-05,-0.0049952,-0.010052,-0.11509,1.8837e-05,0.0056204,-0.24084,0.63259,-0.93432,1,-0.59449
e_b,0.43892,nan,0.59512,0.21491,1.0923e-05,0.0029852,0.0060073,0.068866,-1.1257e-05,-0.0033588,-0.0055431,-0.38444,0.55323,-0.59449,1
