b01_pop,1,-0.12025,0.099243,0.0040752,-0.0036508,0.00092436,-0.0010369,0.0019852,-0.00061635,-0.0013056,-0.0005993,-0.00060625,-0.00081997,0.0021969,0.0025248,-0.0062998,0.0042677,0.0033121,0.0075906,0.0056717,-0.00483,0.0025283,-0.002743,0.0021163,-0.00077734,0.0017593,0.0030611,-0.0030235,-0.0021984,0.0024643,0.14974,0.063989,-0.040234,-0.055241,-0.0022309,-0.0022279,-0.0012783,0.0023066,0.00032444,0.0064467,0.0032751,0.0011361,-0.00010017,-0.0013439,0.014584,0.0025113,-0.002568,-0.0010581,-0.0042987,0.0012836
b11_pop,-0.12025,1,0.59838,-0.058398,-0.001647,-0.0024082,1.1107e-05,-0.0098622,-0.0059605,0.010196,-0.0025778,0.0026769,0.0075674,0.00016843,-0.04237,0.00024318,0.047211,0.011618,-0.014827,-0.048095,0.031349,-0.015587,-0.030208,0.0043568,0.046929,-0.0085441,-0.022951,0.027818,-0.029801,0.0075097,0.032842,-0.52755,-0.3402,0.18945,-0.0043914,0.00072431,-0.016497,-0.012661,-0.0020438,-0.0011942,-0.014205,0.0085699,0.010012,0.01516,-0.032571,-0.00042106,0.013864,0.0029472,0.0033634,-0.0041989
b21_pop,0.099243,0.59838,1,0.0006116,-0.0066178,-0.0063426,0.0032135,-0.0076038,-0.0078725,0.0092604,-0.0078332,0.0011566,0.0096772,-0.0021925,-0.027807,0.0028281,0.012443,-0.0017249,-0.017023,-0.038916,0.027412,-0.02038,-0.0079628,0.010259,-0.0045233,-0.0033718,-0.018847,0.019236,-0.0080793,0.0023203,0.027854,-0.41896,-0.58125,0.11457,-0.012602,-0.0078539,-0.015159,-0.010028,-0.0051242,0.011082,-0.011883,0.010994,0.010739,0.016616,0.12478,0.0021977,0.011712,0.0036121,-0.004032,-0.0055885
a1_pop,0.0040752,-0.058398,0.0006116,1,-0.0043309,-0.0057447,0.0066875,0.0016544,-0.0081191,0.0058214,-0.0057241,-0.0053259,0.0087951,-0.013135,-0.010439,0.0043111,0.012771,-0.0033776,0.061353,-0.0056252,0.012622,-0.014287,-0.0080876,0.010746,-0.043973,-0.004028,0.0054348,-0.010872,-0.0083631,0.0034619,-0.32855,-0.38831,-0.40021,-0.72005,-0.033827,-0.013995,-0.001001,0.0012247,-0.0074724,0.018118,0.0096926,0.015448,0.00061724,0.0079582,0.43342,0.0063667,-0.0025677,-0.00045358,-0.0059771,-0.011952
b02_pop,-0.0036508,-0.001647,-0.0066178,-0.0043309,1,-0.25309,-0.0012435,0.0025795,0.00047974,0.00022309,-0.00037978,0.00052451,0.0013542,-0.0047204,0.02904,0.063212,-0.0086441,-0.0043707,-0.0092285,0.032162,-0.020117,0.015341,0.0057554,-0.0026286,-0.0042289,-0.023766,0.0095877,-0.010569,0.00056681,-0.0080512,0.00095034,-0.0014287,0.0022764,0.0048045,0.042616,-0.0078211,-0.0019937,-0.0036206,0.00063026,-0.0028336,0.00077526,0.0024131,0.0026546,-0.0054078,-0.0024248,-0.016407,0.00069274,-0.0028294,-0.00046346,0.0016116
b12_pop,0.00092436,-0.0024082,-0.0063426,-0.0057447,-0.25309,1,0.00066692,0.0092707,0.0010898,0.00047575,-0.00035807,-0.0023456,-0.0023691,0.0039387,0.076561,-0.10678,-0.00015184,0.0019501,-0.0085551,0.046788,-0.0053575,-0.038269,-0.00017494,-0.0026538,0.010367,0.042776,-0.0078193,0.010762,0.0083239,0.0054267,0.0028797,0.011887,0.015312,-0.00071642,-0.030286,0.030272,0.0039178,0.010103,-0.0015984,-0.00098645,-0.0025081,0.00081935,-0.004428,0.00090672,-0.0068722,-0.0027078,-0.0037147,0.0025704,-0.00011876,-0.0021066
b03_pop,-0.0010369,1.1107e-05,0.0032135,0.0066875,-0.0012435,0.00066692,1,-0.16968,-0.0024656,0.0046364,0.00097246,-0.0015256,8.4157e-05,0.0052811,-0.027789,-0.059965,0.042893,0.050269,0.020724,-0.020037,0.051469,-0.052621,-0.027556,0.0034975,0.00051545,0.016299,-0.051656,0.047401,-0.022444,0.027616,-0.0022086,-0.0017003,-0.0069998,-0.0044268,-0.0024504,0.0065449,0.018754,0.010239,-0.00020868,-0.0051796,0.0014085,-0.001655,-6.8658e-05,0.00094729,0.00053985,0.00085949,0.0015223,0.0027731,0.0011961,-0.0013383
b13_pop,0.0019852,-0.0098622,-0.0076038,0.0016544,0.0025795,0.0092707,-0.16968,1,0.0050149,-0.015012,-0.0022852,-0.00024741,-0.00085802,-0.0034313,-0.025331,0.13746,-0.0072459,-0.12456,-0.015199,6.9115e-05,-0.082871,0.11909,0.0048016,-0.0067118,-0.0059936,-0.05364,0.16167,-0.14036,-0.0058661,-0.032585,-0.00022623,-0.0055646,0.006676,-0.0060099,0.0033119,-0.011538,-0.0020848,-0.020759,0.0043211,0.0067567,-0.0016036,0.00032389,-0.00014481,-0.00092198,0.0047447,-0.0015218,-0.0229,-0.011447,-0.0018849,0.0007856
b05_pop,-0.00061635,-0.0059605,-0.0078725,-0.0081191,0.00047974,0.0010898,-0.0024656,0.0050149,1,-0.15016,-0.0024941,0.0020815,-0.00022991,-0.0021029,0.013451,0.0078844,-0.025925,-0.025848,-0.0054243,0.011244,-0.025899,0.027149,0.016573,0.0012272,-0.0020217,0.0015063,0.027832,-0.02948,0.015758,-0.015117,0.0023146,0.0078697,0.0085478,0.0060936,0.0013191,-0.00019202,0.0012577,-0.00074786,0.058183,-0.0043425,-0.00054186,0.00048351,0.00021621,-0.000338,-0.0041266,-0.00015549,-0.0029257,-0.02898,0.00015638,-0.00077835
b15_pop,-0.0013056,0.010196,0.0092604,0.0058214,0.00022309,0.00047575,0.0046364,-0.015012,-0.15016,1,-0.00072269,0.00051038,-5.0415e-05,0.0010353,-0.037002,-0.029443,0.024303,0.096759,0.02713,-0.022601,0.071533,-0.066052,-0.015413,0.001179,0.012714,0.0073133,-0.15603,0.16534,-0.013251,0.030467,-0.0035298,-0.0066961,-0.011971,-0.0013262,-0.0018008,0.0011067,0.001056,0.017579,-0.025131,-0.011493,0.0013717,0.00018982,-0.00084718,0.0055588,0.0040088,-0.000335,0.0083517,0.040438,-0.0013906,0.0008203
