parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,57.6810552340432,2.79798956644433,4.85079469349404,
b1_pop,-0.182460674298809,0.228769094439483,125.379945743726,
h1_pop,2.10244171263809e-05,2.7854383062881e-05,132.485875329833,
h2_pop,0.117406490841797,0.0228253340018317,19.4412879885733,
alpha1_pop,0.11289365590342,0.0228666274952367,20.2550154942267,
alpha2_pop,-0.0397773863363218,0.00594682974703832,14.950277770282,
hcov1_pop,0,,,
beta_hcov1_score4C,0.421845099810286,0.0983065565245914,23.3039465360158,1.77775276819503e-05
hcov2_pop,0,,,
beta_hcov2_score4C,-0.136643873269461,0.0269914519764258,19.7531373566957,4.13822409894848e-07
omega_b0,27.2679738123259,3.18035539961007,11.663335976113,
omega_b1,1.08774871943768,0.275743342104854,25.349911903128,
e_b,0.471258663824501,0.0245743570340368,5.21462180336454,
