parameter,value,se_sa,rse_sa
b01_pop,4.51008855096795,0.12349122835475,2.73811094747235
b11_pop,-0.146199365526831,0.014040012476398,9.60333338370155
b21_pop,-0.143619164186826,0.0131986320851797,9.19002151273519
a1_pop,4.51892165023703,0.751887212340494,16.6386423694922
b02_pop,7.39855123877432,0.00277390887365963,0.0374925952951725
b12_pop,0.00316595868439456,0.000496293852861278,15.6759421816708
b03_pop,4.26760879367508,0.0607428537720216,1.42334634472698
b13_pop,-0.157675049997843,0.0128172549810879,8.12890497340143
b04_pop,5.03370802643861,0.0984525703651086,1.95586573253762
b14_pop,0.0237335378550769,0.0081725327882456,34.4345324247451
b05_pop,6.87950669768062,0.0529244400636636,0.769305742249029
b15_pop,-0.0430047729939033,0.0085550258311619,19.8932007672142
b06_pop,5.28798493400309,0.0448439653445248,0.848035043673568
b16_pop,-0.0729445889252107,0.00781906343950584,10.7191822652159
b07_pop,333.115611998507,7.05397408196455,2.11757534858384
b17_pop,-5.66614654660939,0.625247474997097,11.0347918087513
p1_pop,0.0636744462366551,0.0215495153818891,33.843270975294
g1_pop,0.0923740571016922,0.023615965879978,25.5655826115548
p2_pop,0.743411227135005,0.031056583751518,4.17757798348102
g2_pop,0.128653445992831,0.0128277920027419,9.97081104493436
alpha11_pop,0.116326977476404,0.0574360270653389,49.3746406133431
alpha12_pop,-6.85724768458037,3.8715383826759,56.4590716386354
alpha13_pop,0.536035313764722,0.114650113641442,21.3885374148623
alpha14_pop,8.49738124597912e-14,1.16951980980058e-10,137632.969022543
alpha15_pop,-3.0225519177622e-15,1.78929658755974e-11,591982.085417569
alpha16_pop,1.29207977881048e-08,1.51893069963725e-05,117557.036689764
alpha17_pop,0.00172329784109193,0.00139902099912183,81.1827744318053
alpha21_pop,-0.100669487325095,0.029045811218708,28.8526464080515
alpha22_pop,-1.87205482293924e-06,0.00312961506516679,167175.396084454
alpha23_pop,-0.250380850731781,nan,nan
alpha24_pop,-5.39845270335936e-16,1.91811321687823e-12,355307.959942786
alpha25_pop,0.000879791381895597,0.00234414317436639,266.443070778405
alpha26_pop,0.109607171375488,0.0740006849678981,67.5144555226128
alpha27_pop,-5.01980115229904e-11,3.4492637220429e-08,68713.1545133646
omega_b01,1.77947695135148,0.0955387688978105,5.36892421254742
omega_b11,0.0988211512677765,0.0104788051127402,10.6038079685448
omega_b21,0.0732329737969861,0.010745361929434,14.6728466322042
omega_a1,0.870518474902528,0.126359467515365,14.5154262842627
omega_b02,0.0363209007060303,0.0023896835077491,6.57936191365525
omega_b12,0.00548388198583036,0.000386017750381995,7.03913306995691
omega_b03,0.921950910694241,0.0494264071548476,5.36106712206932
omega_b13,0.167062136753934,0.00970705910960823,5.81044831475235
omega_b04,1.61436812710862,0.0727071708529821,4.5037541086247
omega_b14,0.0859823366120336,0.00661735489022513,7.69617941424843
omega_b05,0.809350030340702,0.0416500406148306,5.14610972428057
omega_b15,0.100373794042749,0.00649853056023924,6.47432990076227
omega_b06,0.658612157418488,0.0365370507749235,5.54758219437294
omega_b16,0.0910057443559363,0.0060071176406548,6.6008115017005
omega_b07,109.890490149924,5.28965186276106,4.81356653841874
omega_b17,5.4647647773596,0.565403056382616,10.3463383954799
b_1,0.291268364411609,0.0061140345332703,2.09910696811212
a_2,0.0499101151688149,0.000784722616234708,1.57227169999604
a_3,0.687878794661498,0.0131703024161455,1.91462544249914
a_4,0.692061849940589,0.0166604842629705,2.40736926394668
b_5,0.0785302068953799,0.00197206200067537,2.51121457416074
b_6,0.0999400792939594,0.00259308173619434,2.59463646068077
b_7,0.20504966254675,nan,nan
