rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-0.0432515776556975,-0.008170380831388,0,0,0,0,0,0,11
2,1,-0.0187324032348792,-0.0016404394199951,0,0,0,0,0,0,11
3,1,0.121469713696726,0.000297137878116579,0,0,0,0,0,0,11
4,1,0.095181474063087,-0.0041262396081518,0,0,0,0,0,0,11
5,1,0.0218566638958946,0.00816064785362255,0,0,0,0,0,0,11
6,1,-0.132201452966944,0.0035564511669334,0,0,0,0,0,0,11
7,1,0.155787236474406,0.00370100624655528,0,0,0,0,0,0,11
8,1,-0.189720381994227,0.00846817041021839,0,0,0,0,0,0,11
9,1,-0.0480583962630208,7.83103339855335e-05,0,0,0,0,0,0,11
10,1,0.244209787406067,-0.00318928740668794,0,0,0,0,0,0,11
1,2,0.0389035852851722,0.00432375554768714,0,0,0,0,0,0,5
2,2,-0.69607384639505,0.000717244273532235,0,0,0,0,0,0,5
3,2,-0.577785361010218,0.000329602276933421,0,0,0,0,0,0,5
4,2,-0.051733048747273,0.00553496435227211,0,0,0,0,0,0,5
5,2,-0.378832561347839,0.00270283348710514,0,0,0,0,0,0,5
6,2,-0.376507730051144,0.00129201072359571,0,0,0,0,0,0,5
7,2,-0.41848745628587,-0.00224856862595278,0,0,0,0,0,0,5
8,2,-0.685199539189387,0.00237992365653502,0,0,0,0,0,0,5
9,2,-0.205085105467219,-0.00148280658904918,0,0,0,0,0,0,5
10,2,-0.298685314035984,-0.00313693569831359,0,0,0,0,0,0,5
1,3,-0.11781300490975,0.00125417049386048,0,0,0,0,0,0,6
2,3,0.340712081223664,0.000423434286099912,0,0,0,0,0,0,6
3,3,-0.228329645548836,0.00350678263307496,0,0,0,0,0,0,6
4,3,-0.0263941025896774,0.000122238618324075,0,0,0,0,0,0,6
5,3,0.101606616708503,-0.00613702881168184,0,0,0,0,0,0,6
6,3,0.216386009628833,-0.00550361883491431,0,0,0,0,0,0,6
7,3,0.101354718388093,-0.00969676858994352,0,0,0,0,0,0,6
8,3,-0.185646612191741,-0.00167702014497725,0,0,0,0,0,0,6
9,3,0.0105370132547964,0.00326591326392498,0,0,0,0,0,0,6
10,3,0.00457434783031085,-0.000341297972596927,0,0,0,0,0,0,6
1,4,-0.125060692119007,0.00130652100950544,0,0,0,0,0,0,8
2,4,-0.203756401662454,-0.000900482992834674,0,0,0,0,0,0,8
3,4,-0.287468830302897,-0.00352229368635123,0,0,0,0,0,0,8
4,4,-0.321943742758668,-0.000814655898542085,0,0,0,0,0,0,8
5,4,-0.205548876625876,-0.00356539849285673,0,0,0,0,0,0,8
6,4,0.11869038086869,-0.00386257407442933,0,0,0,0,0,0,8
7,4,-0.291982924131755,0.00170951900664655,0,0,0,0,0,0,8
8,4,0.337085267765036,-3.35797968244742e-05,0,0,0,0,0,0,8
9,4,-0.444964223975709,-3.81142076051437e-06,0,0,0,0,0,0,8
10,4,-0.465889874369986,-0.0036930342148864,0,0,0,0,0,0,8
1,5,0.155133122570069,1.24966140351672e-05,0,0,0,0,0,0,3
2,5,0.0735348819208919,0.00307031795523321,0,0,0,0,0,0,3
3,5,0.212797553419328,-2.12071131861225e-05,0,0,0,0,0,0,3
4,5,0.0674066530948281,-0.000575136604832164,0,0,0,0,0,0,3
5,5,0.153991930934722,0.00494013425212408,0,0,0,0,0,0,3
6,5,0.195932777698225,0.00176029349140351,0,0,0,0,0,0,3
7,5,-0.00770378692898177,0.00274653187285118,0,0,0,0,0,0,3
8,5,0.329925524875797,-0.00114526619871184,0,0,0,0,0,0,3
9,5,0.0587806549359517,0.000584899029738275,0,0,0,0,0,0,3
10,5,0.060725632232953,0.00280584722698373,0,0,0,0,0,0,3
1,6,-0.341003967797367,-0.00370567398482791,0,0,0,0,0,0,2
2,6,-0.00364607141661599,-0.00429536711287506,0,0,0,0,0,0,2
3,6,-0.0907462346009495,-0.00216240199909331,0,0,0,0,0,0,2
4,6,0.167430956870462,0.00643706706617969,0,0,0,0,0,0,2
5,6,-0.224957150954882,-0.00405273570337839,0,0,0,0,0,0,2
6,6,-0.314051275005888,-0.00229569013949619,0,0,0,0,0,0,2
7,6,-0.117344326208989,0.00426443441157752,0,0,0,0,0,0,2
8,6,-0.140486754637103,-0.00288643133629838,0,0,0,0,0,0,2
9,6,0.179456546863163,0.000896776182551637,0,0,0,0,0,0,2
10,6,-0.0246823927866175,0.000495872226251755,0,0,0,0,0,0,2
1,7,0.0449473936986711,-0.000745425568911822,0,0,0,0,0,0,12
2,7,-0.119830839748881,0.00227556079043606,0,0,0,0,0,0,12
3,7,0.0255822739367457,-0.00307923605224149,0,0,0,0,0,0,12
4,7,-0.107060781753893,-0.000580771495443871,0,0,0,0,0,0,12
5,7,-0.0929782385034826,-0.000877403043485717,0,0,0,0,0,0,12
6,7,0.306944105048257,-0.00353616980865913,0,0,0,0,0,0,12
7,7,0.0575466728888196,-0.000168495922433114,0,0,0,0,0,0,12
8,7,0.0779924509814747,0.00556763292485464,0,0,0,0,0,0,12
9,7,-0.190338848498243,0.00456813584368099,0,0,0,0,0,0,12
