rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,score4C
1,1,259.515746996213,0.0112020106301696,-0.228612912899245,172.627549766559,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,2.50602185002317,-1.37465313185212,11
2,1,316.441006758575,0.00896116821516811,-0.154389797106584,125.485817355498,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,2.50602185002317,-1.37465313185212,11
3,1,308.152063473852,-0.0702521433207849,-0.193178994481575,235.400924989266,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,2.50602185002317,-1.37465313185212,11
4,1,272.87299497309,-0.0943267528880323,-0.220148928738227,318.552518835905,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,2.50602185002317,-1.37465313185212,11
5,1,270.428532921076,0.0179246519744642,-0.333046237364416,83.953212170248,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,2.50602185002317,-1.37465313185212,11
6,1,249.887809827932,-0.117912500843863,-0.334562370214073,224.094711032007,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,2.50602185002317,-1.37465313185212,11
7,1,337.377598811077,-0.0458394574859949,-0.0948281289328279,125.974445140056,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,2.50602185002317,-1.37465313185212,11
8,1,322.167412431632,-0.0412693231106944,-0.147720815541638,117.613456785328,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,2.50602185002317,-1.37465313185212,11
9,1,311.34103406181,-0.107080922093505,-0.265676741091794,229.179898263329,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,2.50602185002317,-1.37465313185212,11
10,1,371.220187794352,-0.0267814951832597,-0.0288219813618835,132.734842775703,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,2.50602185002317,-1.37465313185212,11
1,2,199.05738275241,-0.213664965568121,-0.258638035934651,291.443593686793,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.13910084091962,-0.624842332660054,5
2,2,175.256367520204,-0.184221325123346,-0.338679291682663,341.95464022224,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.13910084091962,-0.624842332660054,5
3,2,176.434656968673,-0.0595919516114621,-0.121989059078708,344.14838678542,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.13910084091962,-0.624842332660054,5
4,2,208.070210587663,-0.0123188812095714,-0.243195216856562,149.065851617448,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.13910084091962,-0.624842332660054,5
5,2,213.261807430802,0.0960822899328229,-0.144131109842075,45.2333259353837,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.13910084091962,-0.624842332660054,5
6,2,163.430329582705,-0.157085322977805,-0.181791439700949,104.969895975812,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.13910084091962,-0.624842332660054,5
7,2,192.180230314863,0.0493256575302247,-0.206044065887692,46.8149752568597,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.13910084091962,-0.624842332660054,5
8,2,206.4537193072,-0.0368148285330058,-0.135737927556564,33.5489078018814,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.13910084091962,-0.624842332660054,5
9,2,191.974678746978,-0.0820628945523263,-0.209923384006183,101.380834314087,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.13910084091962,-0.624842332660054,5
10,2,215.486775225341,-0.184717129042049,-0.220185154452501,351.090625657625,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.13910084091962,-0.624842332660054,5
1,3,249.146793077617,0.0364071693180242,-0.217071269098197,89.7144489374593,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.36692100910355,-0.749810799192065,6
2,3,200.512379530122,0.0986319253259783,-0.183759228603665,197.16936905582,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.36692100910355,-0.749810799192065,6
3,3,258.650383779262,-0.0234565450706436,-0.290952645155374,65.3322484213919,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.36692100910355,-0.749810799192065,6
4,3,144.286681003363,0.0462647292566826,-0.252247572714776,189.478300203962,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.36692100910355,-0.749810799192065,6
5,3,181.144709780934,-0.0607133708198722,-0.0907011221121,1051.99498208224,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.36692100910355,-0.749810799192065,6
6,3,164.914880933976,-0.0335985997008648,-0.233479744400144,441.082742663358,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.36692100910355,-0.749810799192065,6
7,3,195.857708019986,0.0303981017921373,-0.170871497767596,129.576392981646,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.36692100910355,-0.749810799192065,6
8,3,161.917248719171,0.0883227401497415,-0.205125202017654,147.453577373302,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.36692100910355,-0.749810799192065,6
9,3,193.830628528125,-0.00834289115529859,-0.133221498125454,271.597036616786,0.00121020693756445,0.108607839063222,-0.000707563389168524,-0.000209342934051453,1.36692100910355,-0.749810799192065,6
