rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,48.3107261422089,0.0277088029513845,-0.0503903303562388,0.255262477882138,0,0,0,0,0,0,11
2,1,105.235985904571,0.025467960536383,0.0238327854364221,-0.0636811612240669,0,0,0,0,0,0,11
3,1,96.947042619848,-0.0537453509995701,-0.0149564119385686,0.56541621996424,0,0,0,0,0,0,11
4,1,61.6679741190864,-0.0778199605668174,-0.0419263461952207,0.867913451432548,0,0,0,0,0,0,11
5,1,59.2235120670724,0.0344314442956791,-0.154823654821409,-0.465614258601275,0,0,0,0,0,0,11
6,1,38.6827889739279,-0.101405708522649,-0.156339787671067,0.516194875309898,0,0,0,0,0,0,11
7,1,126.172577957074,-0.02933266516478,0.0833944536101786,-0.059794834257656,0,0,0,0,0,0,11
8,1,110.962391577628,-0.0247625307894795,0.0305017670013689,-0.128470446925598,0,0,0,0,0,0,11
9,1,100.136013207806,-0.0905741297722906,-0.0874541585487872,0.53863337279184,0,0,0,0,0,0,11
10,1,160.015166940348,-0.0102747028620449,0.149400601181123,-0.00752042940128828,0,0,0,0,0,0,11
1,2,-12.147638101594,-0.197158173246906,-0.0804154533916444,0.778972579128583,0,0,0,0,0,0,5
2,2,-35.9486533338001,-0.167714532802132,-0.160456709139656,0.938804193046871,0,0,0,0,0,0,5
3,2,-34.7703638853307,-0.0430851592902472,0.0562335234642987,0.945199017009749,0,0,0,0,0,0,5
4,2,-3.13481026634057,0.00418791111164343,-0.0649726343135553,0.108514261184884,0,0,0,0,0,0,5
5,2,2.05678657679837,0.112589082254038,0.0340914727009311,-1.08403978966849,0,0,0,0,0,0,5
6,2,-47.7746912712992,-0.14057853065659,-0.00356885715794242,-0.242200300232829,0,0,0,0,0,0,5
7,2,-19.0247905391405,0.0658324498514396,-0.0278214833446857,-1.04967076842982,0,0,0,0,0,0,5
8,2,-4.7513015468038,-0.0203080362117909,0.0424846549864423,-1.38286959574291,0,0,0,0,0,0,5
9,2,-19.2303421070263,-0.0655561022311114,-0.0317008014631762,-0.276989841707242,0,0,0,0,0,0,5
10,2,4.28175437133714,-0.168210336720834,-0.0419625719094942,0.965170478606265,0,0,0,0,0,0,5
1,3,37.941772223613,0.052913961639239,-0.0388486865551908,-0.399242067512538,0,0,0,0,0,0,6
2,3,-10.6926413238821,0.115138717647193,-0.00553664606065873,0.388189196481792,0,0,0,0,0,0,6
3,3,47.4453629252585,-0.00694975274942879,-0.112730062612368,-0.716388139660845,0,0,0,0,0,0,6
4,3,-66.9183398506405,0.0627715215778974,-0.0740249901717699,0.348400602878232,0,0,0,0,0,0,6
5,3,-30.0603110730697,-0.0442065784986574,0.0875214604309065,2.06256971911212,0,0,0,0,0,0,6
6,3,-46.2901399200281,-0.01709180737965,-0.0552571618571371,1.19335857864409,0,0,0,0,0,0,6
7,3,-15.3473128340182,0.0469048941133522,0.0073510847754103,-0.0316032898834351,0,0,0,0,0,0,6
8,3,-49.287772134833,0.104829532470956,-0.0269026194746473,0.097639492279213,0,0,0,0,0,0,6
9,3,-17.3743923258787,0.00816390116591626,0.0450010844175529,0.708445580498087,0,0,0,0,0,0,6
10,3,-81.4130576580807,0.0814936210103711,-0.02007104955964,0.902767790646407,0,0,0,0,0,0,6
1,4,-84.9664478442799,-0.0899141323133447,0.114761664657405,0.965996128351981,0,0,0,0,0,0,8
2,4,-84.3868882971734,-0.157703460809373,0.126683542982143,-0.136956919326884,0,0,0,0,0,0,8
3,4,-89.4153070749463,0.245619111246415,-0.0606761374462352,-1.00402447706905,0,0,0,0,0,0,8
4,4,-66.0121279323685,0.0733840037334202,-0.081460116415263,-1.81987986513486,0,0,0,0,0,0,8
5,4,-72.4359889693583,-0.0769183919867868,0.0597076035758756,-1.40211275479778,0,0,0,0,0,0,8
6,4,-90.7141743538656,0.0456687179045463,0.040994911220328,-0.917224581944989,0,0,0,0,0,0,8
7,4,-59.9327851443405,-0.0635848607501364,0.175672332591128,0.843621117353043,0,0,0,0,0,0,8
8,4,-72.8629075353778,-0.14391988378639,0.0926425337626952,-0.646243646364638,0,0,0,0,0,0,8
9,4,-74.2376213954606,0.00205554954939918,0.188476858993689,1.38903328563377,0,0,0,0,0,0,8
10,4,-78.1717782044931,0.0677748234596135,0.26585594070357,-0.0318976551974846,0,0,0,0,0,0,8
1,5,190.246799969977,0.0898990405497787,0.275246190592691,-0.433887230880527,0,0,0,0,0,0,3
2,5,178.484806321963,0.111537429468334,0.282300366501241,0.302520753682008,0,0,0,0,0,0,3
3,5,-28.0358561325171,-0.114956426948593,-0.129845367405402,1.74363449169878,0,0,0,0,0,0,3
4,5,224.170747292263,0.00624206784332799,0.271051012544266,-1.03164433105269,0,0,0,0,0,0,3
5,5,-119.014267962343,-0.0906981147548031,-0.105963857980061,1.98063319428998,0,0,0,0,0,0,3
6,5,162.988255713163,0.0930838307968612,0.295335564217052,-1.27243897981947,0,0,0,0,0,0,3
7,5,-93.2211360468958,-0.0472824560419227,-0.127169898720161,1.23008462135292,0,0,0,0,0,0,3
8,5,155.966696322482,0.136106820521807,0.321825488038364,-1.43868618614405,0,0,0,0,0,0,3
9,5,188.969121427582,0.0479256379061986,0.251945245413687,-0.371642739324905,0,0,0,0,0,0,3
10,5,195.286818259687,0.0763741537117692,0.266424592781408,-0.239247763159651,0,0,0,0,0,0,3
1,6,-4.05419091818925,0.0834826357278424,0.155983139446959,-0.976641873117159,0,0,0,0,0,0,2
2,6,40.4643082170477,-0.0205295672472124,0.0124975436616469,-0.224566290546907,0,0,0,0,0,0,2
3,6,31.4522277168186,-0.0545131004504905,-0.105903041009048,-1.23403016405181,0,0,0,0,0,0,2
4,6,39.0193295917469,-0.0273587977413244,0.048028784581144,0.387052987994187,0,0,0,0,0,0,2
5,6,25.2155500395726,0.119351933480444,0.143541339781045,-0.444264170734232,0,0,0,0,0,0,2
6,6,11.6095675375231,-0.127964732185913,0.0780678369615719,0.646068106114005,0,0,0,0,0,0,2
7,6,-16.2750621014778,0.0777597915713816,-0.192865740630787,0.0776441518520219,0,0,0,0,0,0,2
8,6,4.70178996225201,0.00618635854646125,-0.103607796931647,0.280697214058237,0,0,0,0,0,0,2
9,6,20.5854406805634,0.053113843256137,0.000832753287632854,0.317397841383046,0,0,0,0,0,0,2
10,6,15.8041050932381,0.223199034102553,0.119331125337052,-0.311617841664737,0,0,0,0,0,0,2
1,7,-67.9244692866514,0.170114218722377,0.163512551956786,0.175164579119508,0,0,0,0,0,0,12
2,7,-104.057071797882,0.120336349463,0.0169586623816066,0.597780545558678,0,0,0,0,0,0,12
3,7,-57.2401508557761,-0.0552914918315698,-0.0149111213322748,1.24407150812176,0,0,0,0,0,0,12
4,7,-87.3159898122105,-0.0204603594342917,-0.05209857531882,0.692470441502496,0,0,0,0,0,0,12
5,7,-39.2773927732282,0.137049447293969,-0.0589354783005392,-0.052361302113292,0,0,0,0,0,0,12
6,7,-16.1350802506252,0.153368807786469,-0.00830517612902307,-0.185295059687745,0,0,0,0,0,0,12
7,7,-53.44745904036,0.128770267760544,0.0283860533116492,-0.227762201876368,0,0,0,0,0,0,12
8,7,-53.2758106561818,0.173698926926515,0.0897631106093363,0.0517380270763761,0,0,0,0,0,0,12
9,7,2.50687019324039,0.0565090156733978,0.0188025384825,-0.541839695220196,0,0,0,0,0,0,12
10,7,-42.6367033573982,0.157883349557319,-0.131044726487451,-0.202462179634995,0,0,0,0,0,0,12
1,8,-5.35922201285101,0.0258332281890675,-0.0695225035748814,-0.0265227264136492,0,0,0,0,0,0,7
2,8,13.0730887493958,-0.00315249478653036,-0.0500505001903069,0.0798635225118574,0,0,0,0,0,0,7
3,8,5.76847508123313,0.0477563213975276,0.0332275215135323,-0.847545116304953,0,0,0,0,0,0,7
4,8,-14.2965645819759,0.0412385804236692,-0.0167027740355396,-0.261568882791831,0,0,0,0,0,0,7
5,8,11.1694830686285,0.00284880497309256,0.0392426207740891,-0.0822875494868232,0,0,0,0,0,0,7
6,8,-11.0031006223336,0.0499487902715725,-0.0497849765731428,-0.472344672320509,0,0,0,0,0,0,7
7,8,-4.62700379585112,0.0126291951279535,-0.0926694848648663,0.0973862376465835,0,0,0,0,0,0,7
8,8,-15.281899809696,0.0178770068906539,0.107376085899433,-0.120593009988206,0,0,0,0,0,0,7
9,8,43.22475439946,-0.0575900445039091,0.04692786427528,0.375225904387439,0,0,0,0,0,0,7
