rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24
1,1,-0.397681178853898,0.0372033153534198,0.0554396354224007,-0.81546661455414,-0.0128467217382857,-0.000556518914519754,-1.0239374907275,0.0976019405955902,-0.599013494925029,0.0358820592253532,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.167248864268708,0.144015905099744,-0.0540061621114034,0.783957096350795,-0.0466429802227584,0.00584748557629356,0.41309819691944,0.0377423496710854,-1.73727048177393,0.00179100401545658,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.152010798331222,0.085511305925429,-0.0331512022689685,-1.26860696909534,-0.000344247200297687,0.00185935406508233,-0.33206339622257,-0.115457322778028,-1.35023008601081,0.0144601709225808,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-1.47565316041613,-0.0529215779224096,-0.0962819295756527,-1.50612420878408,0.0571840418078828,-0.00320594574109545,2.01104643758623,-0.137855448703478,1.89104631139145,0.0294201929395348,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.102453000587906,0.0194400485629834,0.171074816642716,0.700374150312324,-0.0368723541568006,0.0056631986678907,0.816495637270704,-0.127673490133036,0.299108129012778,0.173266609899158,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.14371160019977,0.0397959822030836,0.0521050115288685,-0.307572114497757,0.00141594204355311,-0.00221775416704508,2.59647045549648,-0.269796108846045,1.96718731979181,-0.0108399158073428,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.00132477007793952,0.0957949326042013,-0.0894898232569574,0.144826339955108,0.00614050913794362,0.00675470141692143,1.14387710240817,0.0581312001721342,-1.22696856567408,0.175641785191528,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2.0734819374224,-0.00661830931878604,-0.000336477410832148,0.196280132712638,-0.00629955163339879,0.00890216819201054,-0.28736604152535,0.122244613296992,-1.04468105090253,0.164636972878429,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0.635296079806749,-0.00849677066470292,-0.0907494366156518,0.993924618497262,-0.0158066966426382,0.00856945727827516,1.00641696750085,0.0501518959405635,-1.30702523567468,0.16878052492739,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0.183087891441896,-0.159634880292743,-0.0117062702987871,0.360032170296222,0.0191187488353819,0.00132038323675239,-1.12519708052728,0.0236478653773319,-0.488542564804574,0.219768095103764,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-0.845003496153272,-0.182016987767706,-0.0524779882930426,0.0965689313520262,0.01290217434026,0.00233280420386318,-0.684221897280425,-0.0546179304347256,0.366141451607995,0.175770982728497,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-1.22815995667012,-0.159532274089561,0.0177069635576823,-1.35417596895625,0.0190520907736804,0.00351491355804828,-1.08355613328763,0.0831727733204935,0.117939781331379,0.110543519742544,0,0,0,0,0,0,0,0,0,0,0,0
1,5,3.26947670864943,-0.0919520246435148,-0.0220455349732275,-0.287601978102295,0.0233626220432921,0.00235168879361875,0.942969053404219,-0.0710191326799413,1.97635524196251,0.117439927528166,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-1.50567432019648,-0.0916573646281209,-0.0488506444603771,0.6204915874431,-0.0123589527200583,0.00227096608393525,0.557038152304126,-0.0347906089263108,1.4799603988809,-0.119805525273835,0,0,0,0,0,0,0,0,0,0,0,0
3,5,5.29376108080458,-0.0303564755006462,0.0358011721651605,0.381227724468636,0.024161900126205,0.00181649902233418,-0.798990859638484,0.352047822941865,2.00753183764651,0.0761577099400486,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-3.22179494873317,0.00284426416794814,-0.0206031821270245,1.14140635357791,0.0145192950833533,-0.00139602130986772,0.591026189683999,-0.0115238585633976,-1.32451107332657,0.148407588001367,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-2.94576921987122,0.166907255419043,0.158678247538222,-1.09871566883591,0.0176154778253004,0.00531130746183391,0.675357800821235,-0.0372267711393571,-0.300715190334252,0.0641255583916971,0,0,0,0,0,0,0,0,0,0,0,0
3,6,-0.946705244013965,-0.0615011317201324,0.0357131417225961,0.28152295611705,0.00500017599931368,0.00562721427466783,1.00233782900702,-0.0299177712802747,-0.539741445795851,0.0819147973838547,0,0,0,0,0,0,0,0,0,0,0,0
1,7,-3.01452107369268,0.144922358664851,0.0879309535805392,0.877347832362322,0.0569703792948699,0.00145400050039226,0.369768259215515,-0.154475890064251,3.4587098639946,0.00745404514065953,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-1.90323609293227,0.179777012375641,-0.0212248419327835,-0.182535905573469,0.0265106711238987,0.00226755693969664,0.487433757054411,-0.145947705891228,3.9132152311201,-0.0163283702143369,0,0,0,0,0,0,0,0,0,0,0,0
3,7,-0.810600875218327,0.205194292043553,0.0710094778416666,-0.842016845959103,0.0553896900451027,0.000150976704192197,0.355332758443364,-0.140875495198852,3.87208796976135,-0.00598895539935288,0,0,0,0,0,0,0,0,0,0,0,0
1,8,-2.02955362974004,0.175360292903122,0.050538460237522,1.00546976771329,0.0397911027987954,0.00267972960310835,-0.76898523595033,0.17988456056896,3.67156511919228,-0.0560872705471743,0,0,0,0,0,0,0,0,0,0,0,0
2,8,0.826097779387394,0.244155671138325,-0.0748925536342342,-0.565056155899212,0.0566557069677529,0.00121893166139711,-1.11618217068083,0.197987669093929,3.53303553720276,-0.038241588808486,0,0,0,0,0,0,0,0,0,0,0,0
3,8,0.452022051463384,0.167862796130063,0.0332970671681398,0.810220634768766,0.0105803815954824,0.00175976317001463,-1.23466017875469,0.21054383693384,2.97445706568668,-0.0145487428199055,0,0,0,0,0,0,0,0,0,0,0,0
