rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,1.77735406592697,1.84411460483367,-0.325965221720816,0.164401353112137,0,0,0,0,0,0,11
2,1,-8.44256720474047,-0.00937672192293793,0.335116283738861,-1.02109354898438,0,0,0,0,0,0,11
3,1,0.290090186007632,-0.0714525575470684,-0.482631413126833,0.258496251325549,0,0,0,0,0,0,11
4,1,-14.1895505155221,0.311521257871985,-0.33525350451512,0.400832821836117,0,0,0,0,0,0,11
5,1,-10.4605616516239,-0.455178976034819,0.403678235381238,0.0265353484040256,0,0,0,0,0,0,11
6,1,5.82149699530007,-0.223649778612113,-0.21533892133093,-0.622426633522049,0,0,0,0,0,0,11
7,1,-1.95860825331073,0.740185730637441,-0.241147375219001,-1.59621466461395,0,0,0,0,0,0,11
8,1,31.1810146162422,-0.201391652235343,0.178828977954585,-1.44477010499603,0,0,0,0,0,0,11
9,1,-5.15252796092072,0.758409368988995,-0.56363958993083,-0.475171016425425,0,0,0,0,0,0,11
10,1,-0.155520614956714,1.0009186516568,0.0251152810127298,-0.574073054851309,0,0,0,0,0,0,11
1,2,14.6797473849111,-0.612809662128664,0.200012592279408,-0.863922758397719,0,0,0,0,0,0,5
2,2,-54.708267922629,-1.63635562749659,0.907187714283633,-0.111509159544372,0,0,0,0,0,0,5
3,2,4.99080936610227,-1.60351147474748,0.381389823245394,0.692567620091569,0,0,0,0,0,0,5
4,2,17.2848842107653,-0.53133173582701,0.235019309264462,0.529533318521518,0,0,0,0,0,0,5
5,2,-23.4475559487415,-1.04651794644925,-0.0389064719165748,-0.619900872980676,0,0,0,0,0,0,5
6,2,54.2610881090975,1.0150198670722,-0.673534337423693,0.119626697641397,0,0,0,0,0,0,5
7,2,37.7179449834797,-0.00368482682525695,-0.695343891507678,0.75857312275668,0,0,0,0,0,0,5
8,2,18.8585302192139,1.31987791150645,0.0604816577233485,0.857361491953634,0,0,0,0,0,0,5
9,2,40.0261701004123,0.278107205933193,-0.256553371910198,-0.758275428692337,0,0,0,0,0,0,5
10,2,-2.4679413867985,-0.0844729102540751,-0.542813106029126,0.619135311677482,0,0,0,0,0,0,5
1,3,-24.9949356947787,-0.375276372780101,-0.159422442107561,0.58811465565125,0,0,0,0,0,0,6
2,3,-32.3269838290308,0.16945355828396,0.226573572161496,-0.0818632862737321,0,0,0,0,0,0,6
3,3,5.3993129877486,-1.48445594299754,-0.0394489268132296,-0.135208706687108,0,0,0,0,0,0,6
4,3,6.06854700193429,-0.859610694414533,-0.0397086599200611,1.08482513561533,0,0,0,0,0,0,6
5,3,-41.7802518750361,-0.495739446504621,0.193145099524976,-1.29736066432078,0,0,0,0,0,0,6
6,3,-13.9534315127713,0.128171922174555,-0.292441515767971,-0.0455986107352464,0,0,0,0,0,0,6
7,3,-17.5817271814494,-0.709938807969697,0.199108791364836,0.143348057702772,0,0,0,0,0,0,6
8,3,35.6278983374391,-0.79599478902447,-0.00565320572309846,-0.422432084678126,0,0,0,0,0,0,6
9,3,-14.4982299511848,0.488659431888808,0.0413390391062858,-0.0643934075421559,0,0,0,0,0,0,6
10,3,37.6402661341617,-0.493361739524937,0.13279962191889,-0.928042333009365,0,0,0,0,0,0,6
1,4,-20.5562483259537,0.267307883388798,-0.0254322838971928,-0.891162404102061,0,0,0,0,0,0,8
2,4,14.6714180647738,-1.60954822143683,0.178840944239317,-0.49154945428952,0,0,0,0,0,0,8
3,4,16.5982972453182,-0.000311443248681265,0.005195502760448,0.286823250245741,0,0,0,0,0,0,8
4,4,4.58656401653201,-0.389997807784638,-0.0127747955344306,-0.169556936546643,0,0,0,0,0,0,8
5,4,1.36540248464155,1.44536521015356,-0.763725512827779,-2.08891893024835,0,0,0,0,0,0,8
6,4,-18.4429692608159,-0.742931803130652,0.463317438551371,0.642133335762222,0,0,0,0,0,0,8
7,4,-16.3253300889726,0.547026011455542,-0.46371261560917,0.952510299964149,0,0,0,0,0,0,8
8,4,-19.875823053494,-0.616562929358381,-0.3121890590334,0.453323635125012,0,0,0,0,0,0,8
9,4,-25.7084854883945,-0.76957226434091,-0.0958005340178587,-1.23536065601395,0,0,0,0,0,0,8
10,4,10.3122115502261,-1.36837506723268,-0.803625890290958,-0.390350939491563,0,0,0,0,0,0,8
1,5,20.8979314367637,2.06812505362194,0.0667780393599957,1.08465874436111,0,0,0,0,0,0,3
2,5,58.4444512985752,0.198332265521909,-0.398740133879738,-0.835998695978192,0,0,0,0,0,0,3
3,5,62.4502049813596,1.27351370174207,-0.241907255261265,-0.560864749452848,0,0,0,0,0,0,3
4,5,57.4985379420181,0.81061864515303,-0.373563853410761,-1.10520458356969,0,0,0,0,0,0,3
5,5,55.5829235799812,0.462750872442386,0.284248023420885,-0.411445443416791,0,0,0,0,0,0,3
6,5,64.7469599854049,0.0604585451801976,0.0428605918282983,-0.78426159978023,0,0,0,0,0,0,3
7,5,58.4712057554979,-1.45894966605763,-0.288983998771511,-1.28634148912081,0,0,0,0,0,0,3
8,5,57.7855131300753,0.308743831087453,0.187787128948992,-0.747736187542884,0,0,0,0,0,0,3
9,5,65.55231483977,-0.900525932479848,0.620260586538074,-1.31169656687659,0,0,0,0,0,0,3
10,5,57.7872360184375,-1.29162474003962,0.173880754653118,0.787314378284292,0,0,0,0,0,0,3
1,6,34.1993260672163,0.257199650344861,0.376098601567048,0.456880304749538,0,0,0,0,0,0,2
2,6,20.9855582169464,0.292617878074553,-0.336544925947323,0.708170545586415,0,0,0,0,0,0,2
3,6,14.8783224722832,-0.280729330673021,-0.163802825139662,-1.54464231198225,0,0,0,0,0,0,2
4,6,8.615112628312,0.0249284636729752,1.03528481631514,-0.363374176269517,0,0,0,0,0,0,2
5,6,3.90472413673493,-0.234448480785473,-0.351393636239545,0.157028300018594,0,0,0,0,0,0,2
6,6,-2.65100089788714,-0.8608322846691,0.148576723800453,-0.866893762350917,0,0,0,0,0,0,2
7,6,-28.5854027531269,-1.46582603108036,0.158626938842928,0.619933480067542,0,0,0,0,0,0,2
8,6,-5.35130555480004,2.18174704886584,0.622916878345692,-0.590353317829337,0,0,0,0,0,0,2
9,6,-9.56905054447569,-0.0939482815202823,0.0488232202319292,-1.03059183225008,0,0,0,0,0,0,2
10,6,13.7671515158723,-1.44310702028804,-0.394157606318713,-0.755172461021564,0,0,0,0,0,0,2
1,7,1.10179407431178,-0.0791107241010702,-0.254113383314103,-0.469765925672682,0,0,0,0,0,0,12
2,7,-25.1972380364884,-0.220302452417358,-0.635099753125619,0.0892650458063993,0,0,0,0,0,0,12
3,7,-0.349639564584606,-0.999536204703246,-0.630747830799277,-0.434334662526871,0,0,0,0,0,0,12
4,7,-30.8875567610567,0.0206276754727233,0.238510149557496,-0.771858208153483,0,0,0,0,0,0,12
5,7,5.70061690996948,-1.49728122469831,-0.411509054798902,0.952818090690695,0,0,0,0,0,0,12
6,7,-22.077137300362,0.367355948869051,0.171044219112397,0.923428729406971,0,0,0,0,0,0,12
7,7,-5.72425236172278,-0.838205151525534,-0.604432220339301,-0.427284178809126,0,0,0,0,0,0,12
8,7,-4.63985040542352,-0.331959011193093,0.423688792321309,0.362726265200917,0,0,0,0,0,0,12
9,7,8.15048580846118,1.28160414153897,0.879102194823043,-0.427077767254471,0,0,0,0,0,0,12
10,7,-5.73888315486519,1.58919029098869,0.432646098844874,1.88451619906568,0,0,0,0,0,0,12
1,8,-6.5280534320941,1.13136141355384,0.000818130817094032,0.310577926732805,0,0,0,0,0,0,7
2,8,-39.293404375435,0.780773363659168,-0.33043852666881,-0.671360701553118,0,0,0,0,0,0,7
3,8,-48.2071567732799,-0.209079398360974,0.0658255907151251,-0.514373852352807,0,0,0,0,0,0,7
4,8,-39.2873757666575,0.331110474503314,-0.474816914946568,0.696314089043141,0,0,0,0,0,0,7
5,8,-33.5136211614424,-0.123197179917834,0.239522019453307,-1.40800904837038,0,0,0,0,0,0,7
6,8,-42.7306069024757,0.680099290143538,0.285755854297965,0.357382039523991,0,0,0,0,0,0,7
7,8,-26.9425659218398,0.586779887366652,0.0632625265574391,-0.100717340958093,0,0,0,0,0,0,7
8,8,-21.3125623709957,-1.19127258220547,0.297173474667064,-0.0403695386915386,0,0,0,0,0,0,7
9,8,-41.006521214181,0.979142686679239,-0.571778392304539,-1.92055474311784,0,0,0,0,0,0,7
10,8,-28.4501466394937,-3.05748182453365,-0.396557202040082,-0.554591958803229,0,0,0,0,0,0,7
1,9,-15.4819939340655,0.54208120325577,0.149865065135136,-0.463088687972429,0,0,0,0,0,0,6
