b02_pop,1,-0.24984,0.0030395,-0.0065418,0.012232,0.025586,-0.0085901,-0.027345,0.020681,0.019759,-0.0211,-0.0088203,-0.028959,0.010554,-0.0052505,-0.0036078,-0.0025595,0.0075616
b12_pop,-0.24984,1,-0.0061789,0.022226,0.083597,-0.091813,-0.06039,0.071047,0.032233,-0.0071219,0.03825,-0.031146,0.0084286,-0.036122,0.0042309,0.0089325,0.016041,-0.0079142
b03_pop,0.0030395,-0.0061789,1,-0.16221,0.012358,-0.031085,0.0019769,0.025548,0.01409,0.0078677,-0.0068546,-0.015405,0.0023201,-0.0012684,-0.014228,0.017966,-0.001565,-0.003482
b13_pop,-0.0065418,0.022226,-0.16221,1,-0.070221,0.074743,0.046154,-0.057064,-0.037883,-0.014074,0.0033915,0.043639,-0.0025126,-0.0071305,0.0079477,-0.020694,0.0056026,0.0026028
p1_pop,0.012232,0.083597,0.012358,-0.070221,1,-0.63376,-0.012131,0.20823,0.72214,0.037815,-0.3817,-0.36801,0.042865,-0.049264,-0.0056235,-0.050624,-0.052343,0.012069
g1_pop,0.025586,-0.091813,-0.031085,0.074743,-0.63376,1,-0.01355,-0.24667,-0.62087,-0.41441,0.27941,0.35892,-0.056745,0.045426,0.00096591,0.067288,0.048065,-0.01768
p2_pop,-0.0085901,-0.06039,0.0019769,0.046154,-0.012131,-0.01355,1,0.016474,0.027571,0.05145,-0.095885,0.063426,0.0043911,0.015673,-0.00048755,0.003664,-0.0044206,0.0030893
g2_pop,-0.027345,0.071047,0.025548,-0.057064,0.20823,-0.24667,0.016474,1,0.25901,0.18019,-0.068378,-0.60007,0.014468,-0.013109,-0.0078933,-0.013732,-0.019268,0.012994
alpha12_pop,0.020681,0.032233,0.01409,-0.037883,0.72214,-0.62087,0.027571,0.25901,1,0.57047,-0.53489,-0.50096,0.065038,-0.010234,-0.010407,-0.065389,-0.083645,0.025557
alpha13_pop,0.019759,-0.0071219,0.0078677,-0.014074,0.037815,-0.41441,0.05145,0.18019,0.57047,1,-0.30146,-0.3371,0.037929,0.020437,-0.014908,-0.059806,-0.052409,0.031519
alpha22_pop,-0.0211,0.03825,-0.0068546,0.0033915,-0.3817,0.27941,-0.095885,-0.068378,-0.53489,-0.30146,1,0.4484,-0.048343,0.019172,0.0057436,0.037989,0.071381,-0.017811
alpha23_pop,-0.0088203,-0.031146,-0.015405,0.043639,-0.36801,0.35892,0.063426,-0.60007,-0.50096,-0.3371,0.4484,1,-0.037484,0.011915,0.011861,0.021503,0.049961,-0.025116
omega_b02,-0.028959,0.0084286,0.0023201,-0.0025126,0.042865,-0.056745,0.0043911,0.014468,0.065038,0.037929,-0.048343,-0.037484,1,-0.089099,0.0010328,-0.0018922,-0.10192,-4.4353e-05
omega_b12,0.010554,-0.036122,-0.0012684,-0.0071305,-0.049264,0.045426,0.015673,-0.013109,-0.010234,0.020437,0.019172,0.011915,-0.089099,1,0.011413,-0.0055919,-0.036056,0.00054974
omega_b03,-0.0052505,0.0042309,-0.014228,0.0079477,-0.0056235,0.00096591,-0.00048755,-0.0078933,-0.010407,-0.014908,0.0057436,0.011861,0.0010328,0.011413,1,-0.030447,-0.00096356,-0.094961
omega_b13,-0.0036078,0.0089325,0.017966,-0.020694,-0.050624,0.067288,0.003664,-0.013732,-0.065389,-0.059806,0.037989,0.021503,-0.0018922,-0.0055919,-0.030447,1,0.0062321,-0.036869
a_2,-0.0025595,0.016041,-0.001565,0.0056026,-0.052343,0.048065,-0.0044206,-0.019268,-0.083645,-0.052409,0.071381,0.049961,-0.10192,-0.036056,-0.00096356,0.0062321,1,-0.0010168
a_3,0.0075616,-0.0079142,-0.003482,0.0026028,0.012069,-0.01768,0.0030893,0.012994,0.025557,0.031519,-0.017811,-0.025116,-4.4353e-05,0.00054974,-0.094961,-0.036869,-0.0010168,1
