rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,0.869546569601175,-0.0738912939101813,0.00462564937870896,-0.0433924462987685,-0.0203454416655724,0.0012388232833355,0.0164097925246365,-0.224582568752003,-1.92351722873639,-0.0848384355523591,0.100351104781612,-0.150683628184685,1.11473947411775,0.157768970861908,9.13848837762509,-1.8285871907201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2.0340596044894,-0.125977828208485,0.0409411054772374,0.614982239262098,-0.0304345916088353,0.00855996804022641,-0.224017279769885,0.173892636198469,-1.78833866350594,-0.0976811758271206,-0.327879473960866,-0.0394595265897529,0.895349037029577,-0.11014831073167,19.5645815813108,0.478021546423953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.695297875375879,-0.113624390267682,-0.0134301158699718,-0.530863099959901,-0.0150558669923928,-0.0042652610775052,-0.0852077695720022,-0.108164403645639,-1.64579826107048,0.084922584746558,-0.331255255963253,-0.0300578869855624,0.0937828697790186,0.0938063756299297,34.4394524812844,0.498025438564141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.38953324182023,0.105573234050469,0.0358779167791594,0.581006688642382,0.0180879734441346,-0.00795996259037011,0.18177702960181,0.265280790151582,-2.15060203056361,-0.115558383939289,-0.132103965087678,0.179427044625938,-1.23769476216253,0.10666203358124,-175.996558272465,0.419762246903192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3.56093431632359,0.0259143186293149,-0.00161278490868769,-1.83755253047666,0.0145722020594894,-0.0111192653529286,-0.12010745268082,0.224519853696259,-2.64613293676856,-0.0218525266511549,0.283065415734812,0.062866361590547,-0.756021739098988,0.0342072820923207,-140.627151593712,-4.55197863529645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2.72187780368235,0.041217672157039,0.0936877510608807,-0.245031656919063,0.0221255898482449,-0.00876512350329074,-0.0133058002705431,0.165200714875217,-3.20748054124463,0.0284144510679122,0.0208916703715483,0.0785925202563808,-0.59189413248923,-0.0179787576005266,-114.848956023576,-6.04343032351396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.80356320875599,-0.0575345289043,0.0910078457469743,-0.00464456718728723,-0.0418510098610287,-0.00183994632156413,0.794988560342533,0.147633723471614,-0.316308013349222,0.0573338261779052,-0.541668977754668,0.114359251911208,0.766747486455356,-0.0636592913020252,164.015268491396,-0.598963147390501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.45513355810792,-0.199044282492922,-0.0385102375778933,0.0132909553907514,0.0044724773211664,-0.00826625264348469,0.138182407714678,0.192706565873103,-1.00847091114026,0.088680678870186,0.289751809026405,0.153076582289155,0.0560082351221958,-0.0750436794236466,24.0307462616366,2.2328946354434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.453422380675154,-0.0740184701511176,0.0956639062572725,0.28363111316016,-0.0390929222662484,-0.000955837867004293,0.833364866073442,0.0659269564870908,-1.16535288846841,0.334372951301739,-0.457426451938509,0.233767034584942,0.369534245338381,0.0302193827129877,81.5798117595732,-0.555824596351693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-4.01335414011443,0.174755636434467,0.0558041917532345,-0.368423768080395,-0.0311561484324763,0.00250465572125328,1.65583873826448,-0.140331440339607,0.90101865574736,-0.0780138063466038,0.695861109286751,-0.145284454939975,-0.452881230041456,0.182620697059568,99.4721043640078,-2.82556497806309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
