rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.961032802439204,-0.235482249032411,-0.207251389356466,0.428810530664844,0,0,0,0,0,0,11
2,1,0.566364477190561,-0.134443351172412,0.239424633001683,0.0878549885291284,0,0,0,0,0,0,11
3,1,-0.475095402001873,-0.184772890462532,0.461043886037473,-0.459937458306248,0,0,0,0,0,0,11
4,1,-2.21725097023892,-0.217921295897708,-0.0397285282769938,-0.507133791302229,0,0,0,0,0,0,11
5,1,0.0782953327716478,-0.200826590367721,0.372022811590911,-0.425504181712328,0,0,0,0,0,0,11
6,1,-1.3449641320196,0.178494813944776,0.0339855351171884,0.385186993833593,0,0,0,0,0,0,11
7,1,-1.47647743256113,0.151034802173171,-0.159528926669112,0.143111651678914,0,0,0,0,0,0,11
8,1,0.706894469467804,-0.0424321983365785,-0.116207544511078,-0.186663877588669,0,0,0,0,0,0,11
9,1,3.13060536426115,0.0130754622730414,0.178124991135908,0.582609502282484,0,0,0,0,0,0,11
10,1,-1.72999904632477,-0.187049625671648,-0.328647491571256,0.321784433583902,0,0,0,0,0,0,11
1,2,-0.100121112600346,-0.0720636190376192,0.311871865860739,0.182732361998181,0,0,0,0,0,0,5
2,2,1.20587056970633,0.0807772044968403,0.15676112422156,-0.0987845994075143,0,0,0,0,0,0,5
3,2,-0.851517744092464,0.0725702775846401,0.162708988738569,0.194369954970269,0,0,0,0,0,0,5
4,2,-0.195116265378671,0.0565808790575975,0.0252050142416745,0.325429054896499,0,0,0,0,0,0,5
5,2,-0.401099358861496,0.225871943230912,0.26006574739633,-0.156863639021659,0,0,0,0,0,0,5
6,2,0.887799161837346,-0.16678580257811,-0.277373504954827,-0.0143637298237886,0,0,0,0,0,0,5
7,2,-0.745946185375559,-0.189222865682535,0.122205164847048,-0.245483608149108,0,0,0,0,0,0,5
8,2,-1.14635503321855,0.134381459361919,-0.00116437149702497,-0.994967537071331,0,0,0,0,0,0,5
9,2,-1.58034800100819,0.10644871053087,-0.320990900618583,0.0803485628499667,0,0,0,0,0,0,5
10,2,-0.55975138403536,-0.0919130039160225,-0.19113795698918,-0.130154174668058,0,0,0,0,0,0,5
1,3,-0.263108124158946,0.159914934473017,-0.239485244525635,0.982041231424528,0,0,0,0,0,0,6
2,3,0.523533732628678,0.0515784285483686,0.296718160168251,0.355276992275227,0,0,0,0,0,0,6
3,3,-0.694169275346564,-0.0823513237725984,-0.278076074193711,0.362959121011311,0,0,0,0,0,0,6
4,3,1.22852831235632,-0.0266909690230914,-0.0622534430255245,-0.319586157614985,0,0,0,0,0,0,6
5,3,0.867839238294945,-0.217092639558024,-0.124223176779512,0.581660164156188,0,0,0,0,0,0,6
6,3,0.0622738901238016,0.101226960043672,-0.0128695318719205,-0.473302140724308,0,0,0,0,0,0,6
7,3,1.74168501315643,-0.0673462243355453,0.211664534999345,-0.672445989730493,0,0,0,0,0,0,6
8,3,-0.361616892222538,0.0811709196840065,0.197598737798764,0.0431066818810135,0,0,0,0,0,0,6
9,3,-2.54049954945753,-0.402022435767893,0.361737945995901,-0.0394155364370106,0,0,0,0,0,0,6
10,3,0.495585548736923,0.402397811103526,-0.282166856314041,-0.408689503615355,0,0,0,0,0,0,6
1,4,-0.376093809842231,-0.215386528296028,-0.292627852805761,0.458850201958931,0,0,0,0,0,0,8
2,4,3.66556505501158,0.16817387507697,0.0547607414879171,-0.723259764538521,0,0,0,0,0,0,8
3,4,1.5676076336665,-0.168468457752249,0.0455319968914701,0.336425706162686,0,0,0,0,0,0,8
4,4,1.74089167897605,0.190885140788609,0.0579507329920216,0.218912718580268,0,0,0,0,0,0,8
5,4,-0.853210708346006,0.0930870963657998,0.21185667954735,-0.958927839453315,0,0,0,0,0,0,8
6,4,0.50635907885317,0.104501509930017,0.0566398194322562,-0.103988905293052,0,0,0,0,0,0,8
7,4,1.39389488175225,0.0224869433446322,-0.222855715359285,-0.195848234278802,0,0,0,0,0,0,8
8,4,0.963244687513633,0.0515190974698145,0.376722559792919,0.364063552887099,0,0,0,0,0,0,8
9,4,1.88627245687233,-0.0544129881404721,-0.570270568872227,-0.0655081608538677,0,0,0,0,0,0,8
10,4,2.53569451619307,-0.0792171545131689,-0.327919804774455,-0.229967407362117,0,0,0,0,0,0,8
1,5,-2.49942194626598,0.234265278203044,0.00781105687959871,0.434923921386424,0,0,0,0,0,0,3
2,5,-2.07544342774999,0.193791057737468,0.236006831405885,0.730079984849217,0,0,0,0,0,0,3
3,5,-4.181391074604,0.231054615271601,0.104382152489896,0.80610566366926,0,0,0,0,0,0,3
4,5,-3.81675768852767,0.247312961221544,0.0828311565126902,0.751488237590299,0,0,0,0,0,0,3
5,5,1.35469990498769,0.338380537039516,0.750064428553995,-0.308860266589235,0,0,0,0,0,0,3
6,5,-2.66678719800944,0.217783896375619,0.0360122279922294,0.337114837601727,0,0,0,0,0,0,3
7,5,-1.91789503982744,0.134796589453388,0.0616716895642913,0.750390475220002,0,0,0,0,0,0,3
8,5,-3.42466282872445,0.226864698134687,0.316181473294067,0.864249123155972,0,0,0,0,0,0,3
9,5,-1.94526106599953,0.21402322540119,0.130433547237025,0.542477425457844,0,0,0,0,0,0,3
