rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,-0.595127128132462,0.133530362673598,0.00451091141961871,0.551219445963197,-0.0350489889612069,-0.00320090202803932,-0.217557404014186,0.0861437810586164,-2.02178657201846,0.00857368281888809,0.463477602324317,-0.00239369698024678,0.11980785112535,0.0368930507610292,-38.0888067518301,-3.99451079493906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-1.17748534316601,0.12318577561374,0.0199173884866861,1.02046224997362,-0.0222590425446629,-0.00741399527906138,-0.00851178148088305,0.0987597395587491,-1.95830051915826,0.0484242508426239,0.142213472156731,0.141169102526348,0.216983479101071,0.066106612493838,-106.168782075334,7.35132438731502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.645017326042197,0.102382800129055,0.0186333787356025,0.382098306054947,-0.0404801221658539,-0.00406649097019328,-0.171047536879507,0.157426453621398,-0.952704021319445,-0.0731477153384731,-0.0518658072046136,0.106410146629126,0.220727466513481,0.0633948725740127,-103.925210829217,3.0706387689333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.84977295604856,-0.161466462973211,0.000764140194367435,0.246596035983836,-0.0658012477101355,-0.000146508088269564,-0.808667763444295,-0.0632347066121007,-1.69425606635537,-0.123594887305632,-0.304834917148328,-0.0617194544258271,-0.65225551799192,0.139178882959958,-109.213856009062,4.31006400301093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2.11041118367136,-0.0798972880962708,0.0255776399999658,-1.05856203289238,-0.0578716540946624,0.00659544193333811,0.105785891625427,-0.235556424055721,-1.28264815948813,-0.0596573924050242,-0.739203715483181,0.0229698944786828,-0.454300044085683,0.0835726859166996,-29.5087312030224,6.05151161151581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.81325457219576,0.0344074688883248,0.0391135982096896,-0.510935209003634,-0.0568450358572576,0.00699409572697984,-1.04190349931092,0.145551680292983,-1.01863764933649,-0.0482119975381558,-0.157807135642467,-0.147741756271222,-0.0280483031468162,0.0655764716172449,-50.2271316490717,0.513312372281626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-0.295293275642622,0.124156671870409,-0.0219842831231749,0.113225829328986,0.00111312224435167,0.000421796993917765,0.700454868277195,-0.016946075131934,-1.24414691703451,-0.0285832897872179,-0.374005100228954,0.0697749727982316,-0.779733987445696,0.00478679388498876,-73.1578097118726,4.24606656109793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-0.989283395784286,0.0586064324299356,-0.00063963252378571,-0.571243061868004,0.0581586203346642,-0.00885667302027261,-0.0617872809711484,0.0823923984472213,-0.54634501985774,-0.157571191324851,0.131525844453978,-0.102401538266041,-0.675475998056654,-0.104822555980326,-24.889312380183,-5.12593986429269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.135359079441269,-0.0231598699087617,-0.00523981417858063,-0.365260101762438,-0.0310575960851702,-0.00460859532196085,1.05698047160716,-0.0773007825258914,-0.779766252881764,-0.0189994354673054,-0.00958574418196623,0.0872059522033064,-0.390285415953787,-0.144217782740402,-52.1795499499962,-11.4946494394165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.46918449355612,0.0894168879747692,-0.0387447473348802,0.288627214483897,-0.0188573501136071,0.00196330178158778,-0.363348108568547,-0.112666701797994,-0.779728220258026,-0.0554631678109568,-0.00341124372690427,0.0420396152709157,1.12485512553392,-0.0550846667347954,-176.392979491279,3.63799888693975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
