parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,1.9481585083849,3.0456631802474,156.335491549524,
b1_pop,0.0176606790101364,0.00514350005000182,29.1240220551525,
b2_pop,-6.79517353453466,1.56622580399115,23.0490920655848,
a_pop,328.459115264879,16.6245680024585,5.06138122823962,
h1_pop,0.000841535128484302,0.000358198419251342,42.5648801965638,
h2_pop,0.0709763535187725,0.0174784130878433,24.6256847827784,
alpha1_pop,-0.0110980511581077,0.0021720827731969,19.5717495103641,
alpha2_pop,0.00952117570727043,nan,nan,
hcov1_pop,0,,,
beta_hcov1_score4C,0.28995534169136,0.0380222195967326,13.1131295512413,2.42028619368284e-14
hcov2_pop,0,,,
beta_hcov2_score4C,-0.229352729616231,0.0380723193981282,16.5998980966276,1.70018132905625e-09
omega_b0,1.76039940053884,6.48737749836745,368.517365796747,
omega_b1,0.04271873094691,0.00499315844434051,11.688452193362,
omega_b2,2.41050824603991,0.69399260016908,28.7903018506243,
omega_a,0.468981143797462,0.0421016137973902,8.97725086695011,
e_b,0.334430795827235,0.0176550076953595,5.27912139541119,
