b0_pop,0.1328,-0.028254,0.001641,0.019477,-2.8003e-07,-2.9259e-07,1.0012e-05,1.5218e-07,2.8874e-05,2.1046e-06,-0.00020967,0.0070144,0.0027626,-0.0033115,-1.7173e-08
b1_pop,-0.028254,0.55764,0.35628,-0.29917,-9.6343e-07,4.7329e-07,-4.2749e-06,6.6576e-07,0.00011074,-4.3375e-06,-0.0038729,-0.20868,-0.17596,0.060558,1.0255e-05
b2_pop,0.001641,0.35628,0.36517,-0.46468,-1.6636e-06,-3.9324e-07,1.3324e-06,1.1045e-06,0.00018069,2.772e-06,-0.0013093,-0.12888,-0.16801,0.066348,7.6284e-06
a_pop,0.019477,-0.29917,-0.46468,4.5712,8.7822e-06,1.247e-05,-6.5278e-05,-5.7973e-06,-0.0010197,-6.999e-05,-0.027296,0.020857,0.16229,-0.46214,1.9163e-06
h1_pop,-2.8003e-07,-9.6343e-07,-1.6636e-06,8.7822e-06,2.8207e-07,-1.3206e-08,-2.0226e-06,-5.8944e-08,-2.7868e-05,2.2456e-08,-2.6375e-07,5.5882e-07,1.3727e-06,-1.0384e-06,-3.6611e-10
h2_pop,-2.9259e-07,4.7329e-07,-3.9324e-07,1.247e-05,-1.3206e-08,0.00017751,-4.7847e-07,1.4947e-08,1.2949e-06,-0.00021555,1.5101e-08,-2.8333e-07,-7.5556e-07,-1.3779e-06,2.8626e-10
alpha1_pop,1.0012e-05,-4.2749e-06,1.3324e-06,-6.5278e-05,-2.0226e-06,-4.7847e-07,7.6879e-05,9.0148e-07,0.00022502,3.1084e-07,5.8945e-06,-1.3738e-05,-2.472e-05,1.0233e-05,1.4459e-08
alpha2_pop,1.5218e-07,6.6576e-07,1.1045e-06,-5.7973e-06,-5.8944e-08,1.4947e-08,9.0148e-07,3.8649e-08,6.3478e-06,-2.018e-08,1.1213e-07,-3.4315e-07,-5.7565e-07,6.3467e-07,1.589e-10
beta_hcov1_score4C,2.8874e-05,0.00011074,0.00018069,-0.0010197,-2.7868e-05,1.2949e-06,0.00022502,6.3478e-06,0.0030109,-2.259e-06,2.6848e-05,-6.2857e-05,-0.00012879,0.00011685,3.7527e-08
beta_hcov2_score4C,2.1046e-06,-4.3375e-06,2.772e-06,-6.999e-05,2.2456e-08,-0.00021555,3.1084e-07,-2.018e-08,-2.259e-06,0.00036662,1.2484e-08,3.8022e-06,9.3813e-06,6.108e-06,-2.6183e-09
omega_b0,-0.00020967,-0.0038729,-0.0013093,-0.027296,-2.6375e-07,1.5101e-08,5.8945e-06,1.1213e-07,2.6848e-05,1.2484e-08,0.071715,-0.0011203,-0.00053175,0.0018682,-4.7316e-07
omega_b1,0.0070144,-0.20868,-0.12888,0.020857,5.5882e-07,-2.8333e-07,-1.3738e-05,-3.4315e-07,-6.2857e-05,3.8022e-06,-0.0011203,0.11577,0.066869,-0.016704,-1.517e-05
omega_b2,0.0027626,-0.17596,-0.16801,0.16229,1.3727e-06,-7.5556e-07,-2.472e-05,-5.7565e-07,-0.00012879,9.3813e-06,-0.00053175,0.066869,0.10297,-0.029284,-8.8666e-06
omega_a,-0.0033115,0.060558,0.066348,-0.46214,-1.0384e-06,-1.3779e-06,1.0233e-05,6.3467e-07,0.00011685,6.108e-06,0.0018682,-0.016704,-0.029284,0.062826,-4.8357e-06
e_b,-1.7173e-08,1.0255e-05,7.6284e-06,1.9163e-06,-3.6611e-10,2.8626e-10,1.4459e-08,1.589e-10,3.7527e-08,-2.6183e-09,-4.7316e-07,-1.517e-05,-8.8666e-06,-4.8357e-06,2.006e-07
