rep,id,b02,b12,b03,b13,b04,b14,b07,b17,p1,g1,p2,g2,alpha12,alpha13,alpha14,alpha17,alpha22,alpha23,alpha24,alpha27
2,4,7.43303531709561,0.0108511267477201,4.64006312504111,-0.360625245940686,4.29986006024142,0.117956235977181,288.837086014983,-0.0472863718682492,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,4,7.41447119346748,0.00771429790637158,5.34257877039185,-0.111252049166797,5.97613433213925,-0.00132608401684193,406.693439845735,-10.8774469987926,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,5,7.42023854117285,0.00493410567888698,4.88727244474051,-0.0696715904839369,4.13775544081884,0.0762139820681648,327.358693912628,-1.63830639445506,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,5,7.37540721919781,0.00630279893852434,5.43524361214989,-0.0249526283142731,4.59163985115597,0.00503208585257277,309.409098522388,-5.18362200171186,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,5,7.45651486577095,0.00289960814437973,5.2458208629053,-0.0550176177990351,3.67988698377881,-0.0114704688793937,388.165916806101,-6.43849107961565,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,6,7.45031711669782,-0.000883865006976952,6.30353652112981,-0.293070665043506,4.21938385599266,0.0510916490193383,407.284402460127,-6.53220550637527,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,6,7.41321149612385,0.00283930787329214,5.53962497960907,-0.0500188914514238,5.1538102013674,-0.131157456435348,372.533774952237,-11.4178955102038,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,6,7.40453263899129,0.00184565956525058,5.80700813705393,-0.258187630163188,6.52867989164772,-0.070572220564037,284.983925602781,-8.40811418254799,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,7,7.41741949125518,0.00455773565786946,3.33747516677968,0.110383635865981,1.76162744839335,0.0307731953764557,375.661359316615,-3.56547214699401,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,7,7.39163746907743,0.00541100957543401,3.236068663106,0.0957851716011599,1.81794748196,0.0152572066143347,387.46882986408,-4.06741210335324,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,7,7.42794812693017,0.00204222840911965,3.21697655981205,0.0911145749795148,2.20345239527107,-0.00957790964276291,494.186475417353,-10.8827595275659,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,8,7.43965313930203,-0.0112551023269361,4.31632913850604,-0.2589061702219,2.6495292455656,-0.154113615574212,446.672136567759,-4.68767043529398,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,8,7.41575133429326,0.000500203572576337,4.01448517098161,-0.261582919716066,2.63896942438693,-0.131631667555708,497.371653536343,-9.01924930997158,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,8,7.42950839199453,-0.00555348516122107,3.67328148224764,-0.308850960977648,2.83521378799176,-0.0719088628836809,470.88490054012,-4.638007140352,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,9,7.4288188365602,0.00077469330677718,4.40859321190781,-0.136585856599409,5.60387698313309,-0.0563552096817772,304.621460707791,-8.90002104650174,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,9,7.4417169054343,0.00190139455140566,4.77999663595321,-0.0545060020258335,3.8945857205285,0.0719727287386965,363.89447866676,-0.0158718594780174,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,9,7.41153352486969,0.000319120184102643,4.80128080898772,-0.0247785868685443,3.39685141732449,0.00889184262457547,301.467455730182,-0.719455111914137,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,10,7.33553014226662,0.00572488822815315,4.42679837953699,0.120290056277422,3.80963383965148,-0.0601405928980453,320.90753157724,-5.6490651764086,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,10,7.43507671664816,0.00200670281342961,4.23675915016851,0.019731071061596,2.65521660113538,-0.0414019752434669,412.961640746601,-5.03712387915904,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,10,7.39105611534765,0.00094647752125866,5.08569619202688,-0.183805981103409,2.47182466702756,0.00512898024249703,324.364348044474,-8.33685718885152,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,11,7.38798054080534,-0.0062726866512484,3.6769434836333,-0.147309474317001,5.1503094883798,0.0779093359610862,316.898912309236,-5.88328363542027,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,11,7.37854766868673,0.00527758579305167,3.94040585081394,0.0565141827886784,4.1103301074505,-0.0521200013922421,364.800110984345,-9.14555716849772,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,11,7.43477352853508,-0.00498352627264131,3.30369637898104,0.13864145991098,5.08137112131341,-0.0799182035764222,292.823667981185,-1.41519063880046,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,12,7.39263178709654,-0.000847725431832905,4.1787701645342,-0.213486016653588,7.66133120168938,0.0119153811671324,460.169733998365,-10.3762210462488,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,12,7.40797125191706,-0.00115758291948814,3.44933718258166,-0.195093648310333,7.93651628381302,0.00556825377161236,387.607322663402,-7.68580700151858,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,12,7.40432671884996,-0.000238873549173148,3.14356724218698,-0.169112922043118,7.6910597975841,0.00961158484475014,415.40756682029,-8.9381935005923,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,13,7.37763152079366,0.00812948677902658,4.84783365590896,-0.0682538693865475,5.50114169234691,0.0150679299905997,396.870376043184,-14.0037504853578,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,13,7.37768613624456,0.00313479908365394,3.97883261754816,-0.071965197299483,5.60019844786753,-0.0640938960230556,404.505050487254,-11.1512507648032,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,13,7.37330231074426,0.00699516712268641,4.63039772751546,-0.102746772914362,5.2520712148059,0.0478580353733656,324.133761145534,-9.07736570884081,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,14,7.45461242840954,0.00198898000629599,5.01074792143525,-0.0895734764806599,5.87981256209427,-0.00844536201877473,373.605346322608,-3.78257396639104,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,14,7.46769602465469,0.00136824922367136,5.19267109386206,-0.109945056769308,5.66870810661135,-0.00108176908478454,389.697396933058,-2.88314999370207,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,14,7.46976610237769,0.000280837984840555,5.10670283591674,-0.101568899600501,6.54717206296435,-0.0345844603167545,406.576638775602,-3.08896750665513,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,15,7.50002539749441,-0.0117326087962166,5.65100259556227,-0.119259510405174,3.33714076153861,-0.0610443853754209,477.927381367483,-5.18061900481203,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,15,7.3922636244788,-0.00108481697795211,5.47897560020121,-0.564275678792753,4.11385266792675,-0.0305490529168968,420.231311150736,-6.9375402692074,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,15,7.51710058663703,0.00100982023696916,4.06722400840352,-0.271461915985467,4.31322141991685,-0.0952387329103865,472.992965017629,2.72694932029279,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,16,7.36587584523798,-0.00353056380458552,5.97382745286299,-0.336979908989747,2.19640358451334,0.0807980660219834,485.287314000032,-8.5504847852133,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,16,7.34739501780518,-4.56777982028875e-05,6.23313973940681,-0.161096898466065,3.30431734747678,0.0665419310803741,494.298790979412,-4.95852309799469,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,16,7.37878090977331,0.00283289750944793,6.23100724749194,-0.046216919936721,2.26073957693201,0.0810189291832171,437.130837395537,-7.17652968087521,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,17,7.39973003860643,0.00483185890895974,3.22939679135648,0.0021834049978196,2.16157720584394,0.0859116646472801,513.671935504786,-1.38417848134782,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,17,7.46134422147291,0.0132780359177494,4.04057909748496,-0.00499972066231941,1.79596710415616,-0.133102238213197,385.00060160272,0.150987729635918,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,17,7.41987928071767,0.000998585314472415,3.44852059214277,-0.260501641447101,0.601648553620165,-0.0374901257999012,395.43362586992,-0.513580889464396,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,18,7.3674421330734,-0.0022882893308296,4.07326352047281,-0.256187175394342,3.97675368042401,-0.0264598613078012,310.797046161182,-11.4202348618721,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,18,7.41511336442218,-0.0074130422390936,5.48347932579581,-0.434213535834103,3.91631363496907,-0.0526804989155461,262.430929408303,-8.74543478064949,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,18,7.37153833533648,0.000532156138858616,4.61053497820506,-0.403627112774821,4.40037284315389,-0.0808380031384994,335.603933711285,-7.60322038148808,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,19,7.40378314169575,0.00141898006052372,3.90319809002934,-0.216397037394747,5.08307284642987,-0.0596040663793119,354.346456717437,-12.9683753153662,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,19,7.46054876372582,-0.00323369927213956,3.61790119836552,-0.180861391699106,5.29756541179984,-0.0666567778063001,396.409664135739,-14.475018628395,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,19,7.41510100986608,0.000115642292343974,3.93832987005119,-0.19708620794,5.65396062191588,-0.0619300012516505,379.37581091472,-13.8924431106775,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,20,7.37892175539233,-0.00304500623214129,4.11353229269214,0.0475130290340899,5.3220656087611,0.146263713378542,317.06718087062,-6.79537128898171,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,20,7.37899991252972,-0.00379879257000516,4.92043912777159,-0.0423054827395574,6.92790891546653,-0.0695953949757853,321.716053935356,-5.48509667170817,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,20,7.37354947055731,0.00131622709368506,4.52634625410593,-0.133481395925116,6.19740453951348,0.0473183959966921,242.354321267141,-3.23580511374423,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,21,7.38634839225698,0.000471326493970041,4.46425464218238,-0.42306287972237,3.37330072017329,0.0590064583799488,303.216142661723,-3.51990065486677,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,21,7.36131215002542,0.000667571660945972,4.67716772967294,-0.377571045355758,3.74538973963872,-0.0014049269656634,329.965685702216,-9.18775358499252,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,21,7.34919035802064,0.0026457944203818,4.64226250397037,-0.404739927122045,3.20271747040602,0.0476168536225621,333.756303757611,-13.8933757996167,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,22,7.33264548628312,0.00175903815126825,3.25280084912753,-0.0284442326944267,4.83491307225988,-0.0332396636001863,450.836697196539,-8.85295000495999,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,22,7.35366673251108,0.00448321922176283,4.03316629377018,-0.232973316213689,3.58828085889132,0.118034129735727,391.965484452687,-4.13424155415732,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,22,7.34560950650293,-0.00359571890918266,2.71672107405809,-0.119473961068745,3.02172956974677,0.0289589900211936,389.593441570566,-2.43871496007154,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,23,7.34165436605469,0.00705944877690599,4.08097948899641,-0.30871287284612,4.49052992790824,0.112136979873161,443.672804214163,1.65255855201308,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,23,7.33765863098797,-0.000120224721789706,3.55902970130783,0.102530157108888,4.96223192205343,0.0334024609952076,463.05080312028,-3.63681913666988,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,23,7.36159046799666,0.00125500779458426,2.97610256758548,-0.0201535956328393,5.47445142843828,-0.0534986713359496,455.060443185003,-2.91478945590667,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
1,24,7.43343210198812,-0.00500484313915727,3.95982580368717,-0.0950754596916064,5.71356744780034,0.0592786357422074,378.802290288463,5.7309960932581,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
2,24,7.36996537578852,0.000764253984375241,3.58963835588468,-0.0717112069754837,5.13905527337658,-0.0253121731771316,410.17697589133,0.142783347166996,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
3,24,7.405740114457,0.00252736118539493,3.87183753983073,-0.126417238145981,5.9974606983096,-0.0774629002417298,339.878258773745,2.89902462636366,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07
