id,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha17_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha27_SAEM
78,0.0189902,0.000664424,-0.0852988,0.252047,40.9956,1.36485,0,0,0,0,0,0,0,0,0,0
79,-0.00286444,-0.00140389,-0.779487,-0.0540127,162.9,2.66636,0,0,0,0,0,0,0,0,0,0
80,0.0138605,0.00398254,-0.517351,-0.229861,-37.0991,0.595145,0,0,0,0,0,0,0,0,0,0
81,-0.0197069,-0.000124637,-0.410308,0.0101707,171.087,-0.49121,0,0,0,0,0,0,0,0,0,0
82,0.00703418,-0.00127823,0.450264,0.0695529,124.161,0.603662,0,0,0,0,0,0,0,0,0,0
83,0.0441294,0.00265777,0.948129,0.0740901,-104.265,-0.560931,0,0,0,0,0,0,0,0,0,0
84,-0.0545976,0.00409844,0.451546,0.0634844,-74.1679,-3.23579,0,0,0,0,0,0,0,0,0,0
85,0.00182062,0.00106615,1.30094,-0.0996842,41.4672,-2.24939,0,0,0,0,0,0,0,0,0,0
86,0.01925,0.00152279,-0.192954,0.120747,-76.0221,-6.05809,0,0,0,0,0,0,0,0,0,0
87,-0.051351,-0.00265179,0.689934,0.0593016,31.3474,0.513483,0,0,0,0,0,0,0,0,0,0
88,-0.005906,0.00051535,0.0932487,-0.025444,18.9265,-0.14238,0,0,0,0,0,0,0,0,0,0
89,-0.00498604,-0.000305545,0.219366,0.0191893,43.592,1.14831,0,0,0,0,0,0,0,0,0,0
90,0.022954,0.00202553,-0.104123,-0.130528,-34.9844,-1.48216,0,0,0,0,0,0,0,0,0,0
91,-0.0253577,0.00139773,0.00896477,-0.0136079,-11.0894,-2.33604,0,0,0,0,0,0,0,0,0,0
92,-0.0232484,-0.00287095,0.208694,-0.196324,-4.84028,3.91589,0,0,0,0,0,0,0,0,0,0
93,0.0555174,-5.70333e-05,-0.870002,-0.0158184,135.121,-0.159801,0,0,0,0,0,0,0,0,0,0
94,-0.00549849,0.00105671,-0.686352,0.00156064,-79.5786,-0.0727622,0,0,0,0,0,0,0,0,0,0
95,-0.00689435,0.000675739,0.0531131,-0.0179953,-116.942,-0.391531,0,0,0,0,0,0,0,0,0,0
96,0.0126185,0.00397006,-0.27888,-0.0598808,8.66694,-1.76686,0,0,0,0,0,0,0,0,0,0
97,0.0278502,0.00103941,1.02179,-0.100825,-4.68919,0.115275,0,0,0,0,0,0,0,0,0,0
98,0.00100387,0.00055622,-0.0152004,-0.0178895,40.4996,-0.415474,0,0,0,0,0,0,0,0,0,0
99,-0.0134776,-0.000539788,0.82579,0.0599433,23.4371,0.516845,0,0,0,0,0,0,0,0,0,0
100,0.00525171,0.00293756,0.848219,0.159166,148.185,8.80632,0,0,0,0,0,0,0,0,0,0
101,0.0288072,0.00447844,-1.17832,-0.0562058,-86.3248,3.53064,0,0,0,0,0,0,0,0,0,0
102,0.0219362,0.00125417,-0.580085,-0.0360175,153.174,1.42534,0,0,0,0,0,0,0,0,0,0
103,-0.0410248,0.00243636,-0.464106,-0.0347812,79.2885,7.81688,0,0,0,0,0,0,0,0,0,0
104,-0.0169191,0.00181406,1.33212,0.0765908,60.4277,5.03666,0,0,0,0,0,0,0,0,0,0
105,0.0422202,-0.00166809,-0.674449,0.0781517,189.987,0.38362,0,0,0,0,0,0,0,0,0,0
106,0.0591411,0.00137921,-0.319932,0.20241,14.7848,0.625401,0,0,0,0,0,0,0,0,0,0
107,-0.000944916,0.000795765,0.453277,-0.0394628,-0.648003,-0.131134,0,0,0,0,0,0,0,0,0,0
108,-0.0538522,-0.00119226,1.11697,0.0626119,6.73625,-0.0115539,0,0,0,0,0,0,0,0,0,0
109,-0.00374022,0.000452944,1.66203,-0.0312503,53.7419,-0.232565,0,0,0,0,0,0,0,0,0,0
110,-0.00246243,-0.00482656,1.18929,0.20131,-3.89593,-11.7009,0,0,0,0,0,0,0,0,0,0
111,0.0166973,0.000945609,-0.15797,-0.00662027,71.7223,0.254187,0,0,0,0,0,0,0,0,0,0
112,-0.00461489,-0.000591696,0.192489,-0.022293,-84.1672,1.37326,0,0,0,0,0,0,0,0,0,0
113,-0.00967297,0.00138832,-0.272176,0.0178926,-8.86484,-0.134752,0,0,0,0,0,0,0,0,0,0
114,-0.0247441,-0.00923892,0.777264,-0.361482,-41.6647,-3.76527,0,0,0,0,0,0,0,0,0,0
115,0.0152402,6.34034e-05,-1.34902,-0.0627123,-34.8362,0.405606,0,0,0,0,0,0,0,0,0,0
116,0.0260068,0.00100179,0.0629118,0.13006,214.731,2.13445,0,0,0,0,0,0,0,0,0,0
117,-0.0261533,-0.000253699,0.697999,-0.0588476,-19.4858,-1.25231,0,0,0,0,0,0,0,0,0,0
118,-0.0276018,-0.000405887,-0.0990825,-0.0192176,-27.928,0.00902643,0,0,0,0,0,0,0,0,0,0
119,-0.0124659,0.000238307,-1.13325,-0.114078,71.8053,-0.274403,0,0,0,0,0,0,0,0,0,0
120,0.0376538,0.00132653,-0.467159,-0.137972,-183.735,-0.340209,0,0,0,0,0,0,0,0,0,0
121,0.0186271,0.000313477,0.607943,-0.040392,142.259,0.157019,0,0,0,0,0,0,0,0,0,0
122,-0.0320414,0.00527601,-0.709297,-0.103832,-245.544,4.27784,0,0,0,0,0,0,0,0,0,0
123,0.0111455,-0.000354202,-0.363618,-0.00792135,-32.1263,0.348768,0,0,0,0,0,0,0,0,0,0
124,-0.042849,0.00163237,0.790597,0.00713373,134.01,8.31237,0,0,0,0,0,0,0,0,0,0
125,-0.0502141,-0.0011878,-0.210232,0.058783,-25.365,0.217623,0,0,0,0,0,0,0,0,0,0
126,0.0454501,0.000706149,0.0769389,-0.0717431,-17.0889,0.682483,0,0,0,0,0,0,0,0,0,0
127,-0.0184268,-0.00436518,-0.920098,0.111967,-38.6627,-6.99052,0,0,0,0,0,0,0,0,0,0
128,0.00966129,0.00543508,1.08803,0.0143987,-70.7257,4.18002,0,0,0,0,0,0,0,0,0,0
129,-0.0729713,-0.00012367,0.0566109,-0.123339,-15.0022,-0.132669,0,0,0,0,0,0,0,0,0,0
130,0.0508199,-0.00349615,-0.282043,-0.104123,-43.3139,-0.668292,0,0,0,0,0,0,0,0,0,0
131,0.0387822,0.0050678,-0.0424161,0.0633106,-70.911,3.3174,0,0,0,0,0,0,0,0,0,0
132,-0.0294224,-9.35997e-05,0.968863,-0.0476805,-155.773,0.441442,0,0,0,0,0,0,0,0,0,0
133,-0.0181521,0.000430884,-0.450667,0.0116773,-67.5421,0.0502154,0,0,0,0,0,0,0,0,0,0
134,0.0110349,-0.00102113,-0.206797,-0.144117,-92.8533,1.3407,0,0,0,0,0,0,0,0,0,0
135,-0.01248,0.00053704,-0.150879,-0.0169842,168.875,0.134875,0,0,0,0,0,0,0,0,0,0
136,-0.0275696,0.000510114,0.0502064,-0.0246704,-48.2292,-0.180889,0,0,0,0,0,0,0,0,0,0
137,0.0281493,0.000928509,0.709405,-0.245015,34.3229,1.11974,0,0,0,0,0,0,0,0,0,0
138,-0.00676567,-0.0042009,-0.0164783,-0.0829673,76.9773,1.8787,0,0,0,0,0,0,0,0,0,0
139,0.0486843,0.00152668,-0.781941,-0.171998,-33.7141,0.702712,0,0,0,0,0,0,0,0,0,0
140,-0.0140218,0.00109512,0.207761,-0.13636,-122.935,-0.503557,0,0,0,0,0,0,0,0,0,0
141,0.0255613,0.000272322,-0.159429,-0.011549,-67.3176,0.197126,0,0,0,0,0,0,0,0,0,0
142,-0.0040085,-0.00414715,0.274981,0.22063,-53.4911,1.40685,0,0,0,0,0,0,0,0,0,0
143,0.0115619,-0.00338975,0.709835,0.231447,34.423,-3.24682,0,0,0,0,0,0,0,0,0,0
144,0.00518949,0.000260123,-0.116132,0.0150366,41.1245,-0.373539,0,0,0,0,0,0,0,0,0,0
145,-0.074672,-0.00125129,0.125494,0.0812429,-84.241,-0.0591726,0,0,0,0,0,0,0,0,0,0
146,-0.0283084,-0.00575713,-1.12041,0.13256,-18.9756,-0.245653,0,0,0,0,0,0,0,0,0,0
147,0.00105912,0.00217757,-1.30335,-0.251361,56.1918,-0.74295,0,0,0,0,0,0,0,0,0,0
148,-0.00438784,0.00349372,-1.74323,-0.23932,-119.731,-4.0964,0,0,0,0,0,0,0,0,0,0
149,0.0190534,-0.00453928,-0.713489,0.063355,-109.577,2.81065,0,0,0,0,0,0,0,0,0,0
150,-0.00453452,0.000224007,-0.133799,-0.0109438,-49.4277,-0.362555,0,0,0,0,0,0,0,0,0,0
151,0.0366848,0.000977951,0.10033,-0.0182502,50.74,-0.553462,0,0,0,0,0,0,0,0,0,0
152,0.0167363,0.000643259,-0.938976,-0.0282517,-103.925,0.0019637,0,0,0,0,0,0,0,0,0,0
153,-0.0106463,-0.00192935,-0.272961,-0.127162,116.42,0.211068,0,0,0,0,0,0,0,0,0,0
154,0.0130099,-0.00153134,-0.51334,0.038003,-31.0824,0.581967,0,0,0,0,0,0,0,0,0,0
155,0.0370692,-0.00389373,0.101736,-0.0573766,-111.611,-1.82706,0,0,0,0,0,0,0,0,0,0
156,0.0151141,0.00417673,-0.264621,-0.147919,-131.23,-5.01732,0,0,0,0,0,0,0,0,0,0
157,0.0128446,-0.00140421,0.390046,0.0945732,7.52433,0.0880309,0,0,0,0,0,0,0,0,0,0
158,0.0139907,3.18107e-05,0.560863,-0.0280348,17.9712,-0.596058,0,0,0,0,0,0,0,0,0,0
159,0.0126491,-0.00412859,1.02129,0.270458,9.42629,6.22954,0,0,0,0,0,0,0,0,0,0
160,0.0440298,0.00214654,-1.16137,-0.0936172,92.8039,0.858442,0,0,0,0,0,0,0,0,0,0
161,0.0434247,0.00310967,0.056071,0.0413666,-114.272,-5.52224,0,0,0,0,0,0,0,0,0,0
162,-0.0239556,0.0020534,0.78678,0.0702422,29.3141,-0.893453,0,0,0,0,0,0,0,0,0,0
163,-0.0408247,0.000127297,1.58117,-0.111405,-104.288,-11.9838,0,0,0,0,0,0,0,0,0,0
164,-0.00507082,0.00222219,-0.785887,0.0428601,-132.001,0.323908,0,0,0,0,0,0,0,0,0,0
165,-0.0331893,0.000547117,-0.507584,-0.0533489,-103.831,1.51935,0,0,0,0,0,0,0,0,0,0
166,-0.0249054,-0.00177708,1.23635,0.0826112,10.3368,0.166628,0,0,0,0,0,0,0,0,0,0
167,-0.0267307,0.00134625,-0.388792,0.0185527,83.4634,1.49365,0,0,0,0,0,0,0,0,0,0
168,-0.00874403,0.00225728,-0.365341,0.0903592,72.1247,-0.00442038,0,0,0,0,0,0,0,0,0,0
169,-0.00923102,-0.000689157,-0.682177,-0.241344,-25.7462,-0.323507,0,0,0,0,0,0,0,0,0,0
170,0.0484852,-0.00179255,1.41222,0.0779586,-32.0819,0.202632,0,0,0,0,0,0,0,0,0,0
171,-0.00585379,0.00125998,-0.105916,-0.0798936,73.6842,-1.27305,0,0,0,0,0,0,0,0,0,0
172,0.0453724,0.00347389,0.395594,0.00550144,52.75,-0.416831,0,0,0,0,0,0,0,0,0,0
173,0.0157255,-0.000321847,-0.835317,-0.0581426,108.544,-1.29675,0,0,0,0,0,0,0,0,0,0
174,0.0279881,0.0002844,0.329345,0.136355,-33.6713,-0.00231401,0,0,0,0,0,0,0,0,0,0
175,-0.066463,-0.00113045,-0.515946,0.0809526,-48.8539,0.869317,0,0,0,0,0,0,0,0,0,0
176,0.0470411,-0.00523026,0.398191,0.160612,-65.4016,-3.3632,0,0,0,0,0,0,0,0,0,0
177,0.0332758,0.00177851,-0.614661,-0.0247258,219.545,1.87203,0,0,0,0,0,0,0,0,0,0
178,-0.00739489,0.00385905,0.126566,0.0657235,-53.8435,-1.08179,0,0,0,0,0,0,0,0,0,0
179,0.0218982,0.00087248,0.65126,0.181983,157.108,-0.566564,0,0,0,0,0,0,0,0,0,0
180,0.00514676,-0.00174492,-0.880558,-0.0956619,-32.4236,0.0920497,0,0,0,0,0,0,0,0,0,0
181,0.0449914,-0.00517697,1.68608,-0.154659,145.892,2.29816,0,0,0,0,0,0,0,0,0,0
182,0.0282454,0.00220126,-1.07807,0.0698629,-101.257,-3.43962,0,0,0,0,0,0,0,0,0,0
183,0.0270919,-0.00244638,-0.249633,0.0541007,-8.34442,-4.22872,0,0,0,0,0,0,0,0,0,0
184,0.02564,0.00657811,0.152434,0.0707811,78.4345,2.55318,0,0,0,0,0,0,0,0,0,0
185,-0.0021885,-0.00183158,-0.486019,-0.0792911,184.477,3.13773,0,0,0,0,0,0,0,0,0,0
186,0.0218569,0.00026654,0.602945,-0.0630646,-22.3602,-0.0734013,0,0,0,0,0,0,0,0,0,0
187,-0.000622422,9.79065e-05,-1.14968,-0.0474876,68.7169,-1.20058,0,0,0,0,0,0,0,0,0,0
188,-0.00164045,-0.00181073,0.680799,0.129727,-29.8838,1.01111,0,0,0,0,0,0,0,0,0,0
189,0.014733,0.00067194,-0.840249,-0.0100575,97.3107,1.03416,0,0,0,0,0,0,0,0,0,0
190,-0.0178287,0.00039908,-0.969007,0.235303,37.957,-0.50961,0,0,0,0,0,0,0,0,0,0
191,0.066802,-0.00548646,0.341197,-0.0307307,-159.094,0.330809,0,0,0,0,0,0,0,0,0,0
192,-0.0753986,-0.000431568,-0.564596,-0.132787,-57.7954,-0.135649,0,0,0,0,0,0,0,0,0,0
193,-0.0346415,-0.00147719,-2.06012,-0.0735409,-4.62636,-3.1107,0,0,0,0,0,0,0,0,0,0
194,-0.0759141,-0.00102953,0.45348,0.0628913,-12.744,0.44656,0,0,0,0,0,0,0,0,0,0
195,0.0206966,0.00379627,-0.0595266,-0.078175,-45.9859,-1.93846,0,0,0,0,0,0,0,0,0,0
196,-0.0751768,-0.00261246,-0.264529,0.094479,165.511,1.20074,0,0,0,0,0,0,0,0,0,0
197,0.0111417,0.00160826,0.907409,0.223424,-165.506,0.729165,0,0,0,0,0,0,0,0,0,0
198,0.0351388,0.00434743,0.529503,-0.0237078,29.4183,-0.52824,0,0,0,0,0,0,0,0,0,0
199,0.0142563,0.000199086,-0.0714065,-0.0215462,24.1698,-0.13158,0,0,0,0,0,0,0,0,0,0
200,0.0426802,0.000214187,-0.24551,-0.000911851,-225.132,-0.463454,0,0,0,0,0,0,0,0,0,0
201,-0.0343724,-0.00482332,-0.161413,0.120866,-13.766,-0.822341,0,0,0,0,0,0,0,0,0,0
202,-0.000271545,-0.00169422,0.377167,-0.0100683,37.5695,1.10575,0,0,0,0,0,0,0,0,0,0
203,0.0224474,0.000415853,-0.602259,-0.0149543,116.432,-0.208545,0,0,0,0,0,0,0,0,0,0
204,0.0601704,0.00113704,0.86012,-0.00972967,-53.8116,0.724302,0,0,0,0,0,0,0,0,0,0
205,-0.023428,-0.00159296,0.588072,0.000718571,67.9584,0.134492,0,0,0,0,0,0,0,0,0,0
206,-0.0189124,-0.00106004,0.814961,0.0709218,9.28555,-0.957453,0,0,0,0,0,0,0,0,0,0
207,-0.0406724,0.000770031,-0.539673,0.034303,-40.6655,-1.31847,0,0,0,0,0,0,0,0,0,0
208,-0.029112,0.000604418,-0.227897,0.0214481,76.3247,1.20544,0,0,0,0,0,0,0,0,0,0
209,0.000733214,0.00207087,-0.489735,0.181673,-126.526,4.17419,0,0,0,0,0,0,0,0,0,0
210,0.0141019,-0.000931642,1.26378,0.0529107,-57.4771,0.20398,0,0,0,0,0,0,0,0,0,0
211,0.0210898,-0.00240137,0.219403,-0.0126498,23.5275,-1.70211,0,0,0,0,0,0,0,0,0,0
212,0.0245166,2.46447e-05,-0.566774,-0.0851238,128.994,0.149734,0,0,0,0,0,0,0,0,0,0
213,-0.0334674,-0.00657582,1.26134,0.00850173,-1.87123,-0.200077,0,0,0,0,0,0,0,0,0,0
214,0.0207908,0.00218487,0.466224,-0.120355,-30.1472,-5.66192,0,0,0,0,0,0,0,0,0,0
215,0.0304449,0.00236018,0.22102,-0.00298144,-149.404,-5.49192,0,0,0,0,0,0,0,0,0,0
216,-0.0320139,0.00398035,0.771198,0.143624,25.1534,-0.860073,0,0,0,0,0,0,0,0,0,0
217,-0.0167893,0.00465546,0.722189,0.164733,83.529,3.65545,0,0,0,0,0,0,0,0,0,0
218,-0.0171201,-0.000958896,1.16767,0.0528166,-44.1627,0.349933,0,0,0,0,0,0,0,0,0,0
219,-0.00729542,-0.00282838,-0.0166496,-0.00373823,94.5444,1.91349,0,0,0,0,0,0,0,0,0,0
220,-0.0927245,-0.00453794,-0.229178,0.0922441,124.546,0.52391,0,0,0,0,0,0,0,0,0,0
221,-0.0354476,0.000743761,-0.722179,-0.215533,-43.4336,3.03669,0,0,0,0,0,0,0,0,0,0
222,0.0150448,-0.000552355,-0.19274,0.0740871,228.135,1.49341,0,0,0,0,0,0,0,0,0,0
223,-0.0295081,-0.000868365,1.5576,0.0687184,90.3244,-0.312254,0,0,0,0,0,0,0,0,0,0
224,0.0035925,-0.00319221,-0.0309928,0.0286437,82.5427,-0.147609,0,0,0,0,0,0,0,0,0,0
225,0.0274967,-0.00209151,-0.785504,0.334731,-103.748,0.21306,0,0,0,0,0,0,0,0,0,0
226,-0.0484746,0.000473401,-1.16686,-0.0516115,54.0002,-0.696672,0,0,0,0,0,0,0,0,0,0
227,0.0355204,0.00549847,-1.17226,0.160213,100.686,4.45473,0,0,0,0,0,0,0,0,0,0
228,0.00536764,0.000373219,0.428714,-0.0441635,35.6434,-0.0721867,0,0,0,0,0,0,0,0,0,0
229,-0.0270022,-0.00929306,0.00689751,-0.0555511,86.8128,1.16182,0,0,0,0,0,0,0,0,0,0
230,0.0161185,-0.00235771,0.159769,0.000948992,64.6721,0.252661,0,0,0,0,0,0,0,0,0,0
231,-0.00502091,-0.00128939,-1.28404,0.0396261,-29.7643,0.685209,0,0,0,0,0,0,0,0,0,0
232,-0.0370719,-0.00201212,-0.291783,-0.0617929,100.982,3.83337,0,0,0,0,0,0,0,0,0,0
233,-0.0286855,-0.00256872,-1.3579,-0.0958296,228.508,4.84085,0,0,0,0,0,0,0,0,0,0
