rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-1.37942594668817,-0.53630664514617,1.04878540123576,-3.73464288793104,0,0,0,0,0,0,11
2,1,-0.697401245516889,0.424292534210578,0.735739020813442,4.55076387381457,0,0,0,0,0,0,11
3,1,-1.29076807746603,-0.0639087310388327,0.113529001879694,5.69753204753288,0,0,0,0,0,0,11
4,1,-0.241135283513088,-0.117428527168743,-0.189195542603878,-3.65384760174432,0,0,0,0,0,0,11
5,1,-2.31585930318116,0.250997605619756,0.779656421031054,-1.12517908483096,0,0,0,0,0,0,11
6,1,-0.549324620228523,0.628311201862329,-0.218956868078881,-1.58191661454722,0,0,0,0,0,0,11
7,1,0.611714615356598,-0.421232730949588,-0.468459692022122,0.241580955172682,0,0,0,0,0,0,11
8,1,0.03259134673565,-0.700976356757242,-0.0998579333661991,0.669464429229683,0,0,0,0,0,0,11
9,1,-1.74019531024432,-0.450508673372598,0.599101849993688,-2.1761374006458,0,0,0,0,0,0,11
10,1,0.658622798118693,-1.07943218061002,0.133888478703203,-3.99927168756729,0,0,0,0,0,0,11
1,2,-1.23370157491827,-0.66563206724083,1.39129683295395,-3.37891457587664,0,0,0,0,0,0,5
2,2,-0.588859590208066,0.343695543986786,-0.130965361179106,1.25221032044826,0,0,0,0,0,0,5
3,2,-1.38333504463348,-0.49880752320346,-0.693679536717513,-1.71807674042134,0,0,0,0,0,0,5
4,2,0.846796825530553,1.06029722042037,-0.408792825928302,-0.170803454068273,0,0,0,0,0,0,5
5,2,-0.503004696751352,-0.000684570459906775,0.0758527434070375,0.202572614007361,0,0,0,0,0,0,5
6,2,-0.28880618896869,0.385707592047682,0.288663243073922,0.626151724033173,0,0,0,0,0,0,5
7,2,0.558726448462994,-0.206511931918811,-0.311731255490177,0.00961445184120757,0,0,0,0,0,0,5
8,2,-0.169619137513605,-0.269212702865019,0.341850302811574,5.11625863994949,0,0,0,0,0,0,5
9,2,0.132584066060964,1.04705217316615,0.784651752482594,-1.06637565726144,0,0,0,0,0,0,5
10,2,-0.277346431036325,0.159618948154599,-0.628672516367417,-1.60672325350948,0,0,0,0,0,0,5
1,3,0.990314198634993,-0.401777430258935,0.945823817743197,0.829461818841036,0,0,0,0,0,0,6
2,3,2.10691602617374,-0.495672324424607,-0.199547031713653,4.46484433954464,0,0,0,0,0,0,6
3,3,2.49601710200991,-0.783352699061482,0.112859275788061,-3.10538648479923,0,0,0,0,0,0,6
4,3,-0.550817230302016,-0.385354670375394,-0.687226026486263,2.26960439593218,0,0,0,0,0,0,6
5,3,-0.159656784670176,-0.27659349999984,-0.209176877852028,0.502926380815808,0,0,0,0,0,0,6
6,3,2.86958951772193,0.6078439883669,0.980900256381397,1.27961306148687,0,0,0,0,0,0,6
7,3,0.538647028648163,0.966552008551922,0.30143991583221,-2.54578245245009,0,0,0,0,0,0,6
8,3,0.949631794168143,0.0591337960408937,-0.437759236983888,-3.92897711064852,0,0,0,0,0,0,6
9,3,2.23797195006325,0.881596392591721,-1.08013994190586,0.411416500260797,0,0,0,0,0,0,6
10,3,2.44505244961533,0.589201022763148,-0.396775791076098,3.5482380451819,0,0,0,0,0,0,6
1,4,-0.791402163292105,1.30119492817676,-0.708188207803835,2.65041620237859,0,0,0,0,0,0,8
2,4,-3.1554651241273,0.852296430895345,-0.485074463400665,0.00512764697569246,0,0,0,0,0,0,8
3,4,-0.400498195144131,-0.554267749474786,0.486611533730669,-1.79546982656346,0,0,0,0,0,0,8
4,4,-1.18328249480753,0.864456109131573,-0.147832478878187,-1.57797356409058,0,0,0,0,0,0,8
5,4,0.798192395810898,-0.333780548495054,0.218252916284723,0.513114717894163,0,0,0,0,0,0,8
