b0_pop,1,-0.22323,0.00014512,-0.013971,0.053004,0.062377,0.00073239,0.0030767,0.0014426,-0.046822,0.013549
b1_pop,-0.22323,1,0.047658,-0.009333,-0.11922,-0.057604,-0.017794,-0.015513,0.051284,0.28101,-0.10968
h1_pop,0.00014512,0.047658,1,-0.00093089,0.035439,-0.01151,-0.93205,-0.00043816,-0.00081256,0.00023039,-0.0041455
h2_pop,-0.013971,-0.009333,-0.00093089,1,0.051164,-0.13565,0.001185,-0.84003,-0.011684,-0.015584,0.0041485
alpha1_pop,0.053004,-0.11922,0.035439,0.051164,1,-0.35304,-0.0058686,-0.016611,-0.034113,-0.025938,-0.0082973
alpha2_pop,0.062377,-0.057604,-0.01151,-0.13565,-0.35304,1,0.0054178,0.016368,0.070555,0.11384,-0.012587
beta_hcov1_score4C,0.00073239,-0.017794,-0.93205,0.001185,-0.0058686,0.0054178,1,-0.00093304,0.0015191,0.0064656,0.00025107
beta_hcov2_score4C,0.0030767,-0.015513,-0.00043816,-0.84003,-0.016611,0.016368,-0.00093304,1,0.0020162,-0.0050526,0.0018785
omega_b0,0.0014426,0.051284,-0.00081256,-0.011684,-0.034113,0.070555,0.0015191,0.0020162,1,0.13372,-0.11255
omega_b1,-0.046822,0.28101,0.00023039,-0.015584,-0.025938,0.11384,0.0064656,-0.0050526,0.13372,1,-0.23374
e_a,0.013549,-0.10968,-0.0041455,0.0041485,-0.0082973,-0.012587,0.00025107,0.0018785,-0.11255,-0.23374,1
